Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
98;29.9698;29.7781;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:30:47
99;29.9777;29.7781;-256.755;-256.269;-256.708;-256.895;-256.95;-256.003;11:30:47
100;29.9698;29.7781;-256.755;-256.262;-256.708;-256.888;-256.942;-256.003;11:30:48
101;29.9698;29.7781;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:30:48
102;29.962;29.7781;-256.751;-256.262;-256.708;-256.888;-256.95;-256.003;11:30:49
103;29.9698;29.7703;-256.755;-256.262;-256.708;-256.895;-256.95;-255.996;11:30:49
104;29.9698;29.7703;-256.751;-256.262;-256.708;-256.888;-256.95;-256.003;11:30:50
105;29.962;29.7781;-256.755;-256.254;-256.708;-256.895;-256.95;-256.003;11:30:50
106;29.9698;29.7703;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:30:51
107;29.962;29.7703;-256.751;-256.254;-256.708;-256.888;-256.942;-256.003;11:30:51
108;29.962;29.7703;-256.751;-256.262;-256.708;-256.895;-256.958;-256.011;11:30:52
109;29.962;29.7703;-256.755;-256.254;-256.708;-256.895;-256.95;-256.003;11:30:52
110;29.962;29.7625;-256.751;-256.254;-256.708;-256.895;-256.95;-256.011;11:30:53
111;29.962;29.7703;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:30:53
112;29.962;29.7703;-256.755;-256.254;-256.708;-256.895;-256.95;-256.011;11:30:54
113;29.9698;29.7781;-256.751;-256.254;-256.7;-256.895;-256.95;-256.003;11:30:54
114;29.9698;29.7781;-256.751;-256.254;-256.708;-256.895;-256.942;-256.011;11:30:55
115;29.9698;29.7859;-256.751;-256.254;-256.708;-256.895;-256.95;-256.003;11:30:55
116;29.962;29.7859;-256.755;-256.254;-256.7;-256.895;-256.95;-256.003;11:30:56
117;29.9698;29.7781;-256.755;-256.254;-256.708;-256.895;-256.942;-256.011;11:30:56
118;29.9777;29.7859;-256.755;-256.254;-256.7;-256.903;-256.935;-256.003;11:30:57
119;29.9698;29.7781;-256.755;-256.262;-256.708;-256.888;-256.95;-256.003;11:30:57
120;29.9698;29.7781;-256.755;-256.254;-256.7;-256.888;-256.935;-256.003;11:30:58
121;29.9698;29.7859;-256.755;-256.254;-256.7;-256.895;-256.942;-256.003;11:30:58
122;29.9698;29.7781;-256.755;-256.254;-256.708;-256.895;-256.942;-255.996;11:30:59
123;29.9698;29.7781;-256.755;-256.262;-256.7;-256.895;-256.95;-256.003;11:30:59
124;29.9777;29.7781;-256.751;-256.262;-256.7;-256.895;-256.942;-256.011;11:31:00
125;29.9698;29.7781;-256.755;-256.262;-256.7;-256.895;-256.942;-256.003;11:31:00
126;29.9777;29.7781;-256.751;-256.262;-256.7;-256.895;-256.942;-256.003;11:31:01
127;29.9777;29.7703;-256.755;-256.262;-256.7;-256.888;-256.95;-256.003;11:31:01
128;29.9698;29.7703;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:02
129;29.9698;29.7781;-256.755;-256.262;-256.7;-256.895;-256.95;-256.003;11:31:02
130;29.9777;29.7781;-256.755;-256.262;-256.708;-256.903;-256.958;-256.003;11:31:03
131;29.9777;29.7703;-256.755;-256.262;-256.7;-256.895;-256.958;-256.003;11:31:03
132;29.9698;29.7781;-256.755;-256.262;-256.7;-256.903;-256.958;-256.003;11:31:04
133;29.9777;29.7781;-256.755;-256.254;-256.708;-256.895;-256.942;-256.003;11:31:04
134;29.9698;29.7781;-256.751;-256.262;-256.708;-256.903;-256.942;-255.996;11:31:05
135;29.9777;29.7781;-256.751;-256.262;-256.7;-256.895;-256.95;-256.011;11:31:05
136;29.9855;29.7781;-256.755;-256.254;-256.708;-256.895;-256.958;-255.996;11:31:06
137;29.9777;29.7781;-256.751;-256.254;-256.708;-256.911;-256.958;-256.003;11:31:06
138;29.9855;29.7781;-256.755;-256.262;-256.715;-256.903;-256.958;-256.003;11:31:07
139;29.9777;29.7781;-256.755;-256.254;-256.7;-256.903;-256.966;-256.003;11:31:07
140;29.9855;29.7859;-256.751;-256.262;-256.7;-256.903;-256.958;-256.011;11:31:08
141;29.9933;29.7781;-256.755;-256.254;-256.708;-256.903;-256.95;-256.003;11:31:08
142;29.9855;29.7781;-256.751;-256.254;-256.7;-256.911;-256.95;-256.003;11:31:09
143;29.9855;29.7781;-256.755;-256.262;-256.708;-256.903;-256.958;-255.996;11:31:09
144;29.9855;29.7781;-256.755;-256.254;-256.708;-256.903;-256.958;-256.003;11:31:10
145;29.9933;29.7781;-256.751;-256.254;-256.708;-256.903;-256.95;-255.996;11:31:10
146;29.9855;29.7781;-256.751;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:11
147;29.9933;29.7781;-256.755;-256.254;-256.7;-256.903;-256.95;-256.003;11:31:11
148;29.9855;29.7859;-256.751;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:12
149;29.9933;29.7781;-256.747;-256.254;-256.7;-256.903;-256.95;-256.003;11:31:12
150;29.9855;29.7781;-256.751;-256.254;-256.7;-256.903;-256.95;-255.996;11:31:13
151;29.9855;29.7859;-256.751;-256.254;-256.7;-256.895;-256.95;-255.996;11:31:13
152;29.9855;29.7703;-256.747;-256.262;-256.7;-256.903;-256.95;-255.996;11:31:14
153;29.9777;29.7781;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:14
154;29.9855;29.7703;-256.755;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:15
155;29.9855;29.7703;-256.751;-256.262;-256.7;-256.895;-256.958;-255.996;11:31:15
156;29.9855;29.7781;-256.751;-256.254;-256.708;-256.903;-256.95;-256.003;11:31:16
157;29.9855;29.7781;-256.751;-256.262;-256.7;-256.903;-256.95;-255.996;11:31:16
158;29.9855;29.7703;-256.755;-256.254;-256.708;-256.903;-256.942;-255.996;11:31:17
159;29.9933;29.7625;-256.755;-256.262;-256.7;-256.895;-256.942;-255.996;11:31:17
160;29.9855;29.7703;-256.751;-256.262;-256.708;-256.888;-256.95;-256.003;11:31:18
161;29.9855;29.7703;-256.758;-256.254;-256.708;-256.895;-256.942;-255.996;11:31:18
162;29.9855;29.7625;-256.755;-256.262;-256.708;-256.895;-256.942;-255.996;11:31:19
163;29.9777;29.7703;-256.751;-256.254;-256.708;-256.895;-256.95;-255.996;11:31:19
164;29.9777;29.7703;-256.755;-256.254;-256.708;-256.895;-256.942;-256.003;11:31:20
165;29.9855;29.7703;-256.755;-256.254;-256.7;-256.903;-256.942;-256.003;11:31:20
166;29.9855;29.7781;-256.758;-256.254;-256.708;-256.903;-256.95;-255.996;11:31:21
167;29.9698;29.7703;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:21
168;29.9777;29.7781;-256.755;-256.254;-256.708;-256.903;-256.95;-255.996;11:31:22
169;29.9777;29.7781;-256.755;-256.262;-256.7;-256.903;-256.942;-256.003;11:31:22
170;29.9777;29.7859;-256.751;-256.262;-256.708;-256.895;-256.95;-255.996;11:31:23
171;29.9777;29.7703;-256.755;-256.262;-256.7;-256.895;-256.95;-255.996;11:31:23
172;29.9698;29.7781;-256.751;-256.269;-256.708;-256.903;-256.958;-255.996;11:31:24
173;29.9698;29.7781;-256.755;-256.254;-256.7;-256.903;-256.95;-256.003;11:31:24
174;29.9698;29.7703;-256.755;-256.262;-256.7;-256.895;-256.95;-255.996;11:31:25
175;29.9698;29.7781;-256.747;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:25
176;29.9777;29.7703;-256.751;-256.254;-256.7;-256.903;-256.95;-255.996;11:31:26
177;29.9777;29.7859;-256.751;-256.262;-256.7;-256.903;-256.95;-256.003;11:31:26
178;29.9698;29.7703;-256.747;-256.262;-256.708;-256.903;-256.942;-256.003;11:31:27
179;29.9777;29.7781;-256.751;-256.254;-256.7;-256.903;-256.958;-255.996;11:31:27
180;29.9698;29.7781;-256.747;-256.262;-256.7;-256.895;-256.95;-256.003;11:31:28
181;29.9698;29.7781;-256.747;-256.262;-256.7;-256.903;-256.95;-255.996;11:31:28
182;29.9777;29.7781;-256.747;-256.262;-256.7;-256.903;-256.942;-256.003;11:31:29
183;29.9698;29.7781;-256.747;-256.262;-256.7;-256.903;-256.95;-255.996;11:31:29
184;29.9777;29.7781;-256.751;-256.262;-256.7;-256.895;-256.958;-256.003;11:31:30
185;29.9698;29.7781;-256.747;-256.262;-256.692;-256.895;-256.95;-255.996;11:31:30
186;29.9777;29.7781;-256.751;-256.262;-256.7;-256.903;-256.95;-255.996;11:31:31
187;29.9698;29.7781;-256.751;-256.262;-256.7;-256.895;-256.942;-256.003;11:31:31
188;29.9698;29.7781;-256.751;-256.269;-256.692;-256.895;-256.958;-255.996;11:31:32
189;29.9698;29.7703;-256.747;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:32
190;29.9698;29.7781;-256.751;-256.269;-256.708;-256.895;-256.942;-256.003;11:31:33
191;29.9777;29.7859;-256.751;-256.262;-256.7;-256.895;-256.95;-255.996;11:31:33
192;29.9698;29.7781;-256.747;-256.262;-256.7;-256.895;-256.95;-256.003;11:31:34
193;29.9698;29.7781;-256.747;-256.269;-256.708;-256.903;-256.935;-255.996;11:31:34
194;29.9777;29.7859;-256.751;-256.262;-256.7;-256.895;-256.935;-255.996;11:31:35
195;29.9777;29.7781;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:35
196;29.9777;29.7703;-256.751;-256.262;-256.708;-256.895;-256.942;-255.996;11:31:36
197;29.9855;29.7781;-256.751;-256.262;-256.7;-256.895;-256.935;-256.003;11:31:36
198;29.9777;29.7781;-256.755;-256.269;-256.708;-256.903;-256.942;-256.003;11:31:37
199;29.9855;29.7781;-256.755;-256.262;-256.708;-256.895;-256.95;-255.996;11:31:37
200;29.9777;29.7859;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:31:38
201;29.9777;29.7781;-256.755;-256.269;-256.708;-256.903;-256.942;-255.996;11:31:38
202;29.9777;29.7859;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:31:39
203;29.9777;29.7859;-256.751;-256.269;-256.708;-256.895;-256.942;-255.996;11:31:39
204;29.9777;29.7781;-256.755;-256.269;-256.7;-256.895;-256.95;-256.003;11:31:40
205;29.9855;29.7781;-256.755;-256.254;-256.708;-256.903;-256.95;-255.996;11:31:40
206;29.9777;29.7781;-256.755;-256.269;-256.708;-256.895;-256.935;-256.003;11:31:41
207;29.9698;29.7703;-256.758;-256.262;-256.715;-256.888;-256.942;-255.988;11:31:41
208;29.9855;29.7781;-256.755;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:42
209;29.9777;29.7781;-256.755;-256.269;-256.715;-256.895;-256.942;-256.003;11:31:42
210;29.9855;29.7781;-256.755;-256.262;-256.708;-256.895;-256.942;-256.003;11:31:43
211;29.9777;29.7781;-256.755;-256.262;-256.708;-256.895;-256.958;-255.996;11:31:43
212;29.9855;29.7781;-256.755;-256.262;-256.708;-256.903;-256.95;-255.996;11:31:44
213;29.9855;29.7781;-256.755;-256.262;-256.7;-256.895;-256.95;-256.003;11:31:44
214;29.9777;29.7859;-256.755;-256.269;-256.7;-256.895;-256.95;-256.003;11:31:45
215;29.9855;29.7781;-256.755;-256.262;-256.708;-256.888;-256.966;-255.996;11:31:45
216;29.9777;29.7703;-256.755;-256.262;-256.708;-256.903;-256.958;-255.988;11:31:46
217;29.9698;29.7859;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:31:46
218;29.9777;29.7859;-256.755;-256.254;-256.7;-256.903;-256.942;-255.996;11:31:47
219;29.962;29.7781;-256.755;-256.262;-256.715;-256.895;-256.95;-256.003;11:31:47
220;29.9698;29.7859;-256.751;-256.269;-256.7;-256.895;-256.95;-255.996;11:31:48
221;29.9698;29.7781;-256.755;-256.254;-256.708;-256.895;-256.942;-256.003;11:31:48
222;29.9698;29.7781;-256.755;-256.269;-256.708;-256.903;-256.942;-256.003;11:31:49
223;29.9698;29.7781;-256.755;-256.254;-256.708;-256.895;-256.95;-256.003;11:31:49
224;29.9777;29.7859;-256.755;-256.269;-256.715;-256.895;-256.95;-255.996;11:31:50
225;29.9777;29.7859;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:31:50
226;29.9855;29.7938;-256.751;-256.269;-256.7;-256.895;-256.95;-256.003;11:31:51
227;29.9698;29.7781;-256.751;-256.269;-256.708;-256.903;-256.95;-255.996;11:31:51
228;29.9777;29.7859;-256.755;-256.269;-256.7;-256.895;-256.942;-255.996;11:31:52
229;29.9777;29.7781;-256.755;-256.262;-256.7;-256.895;-256.95;-256.003;11:31:52
230;29.9777;29.7859;-256.755;-256.269;-256.708;-256.903;-256.942;-255.996;11:31:53
231;29.9777;29.7703;-256.755;-256.269;-256.708;-256.895;-256.95;-255.996;11:31:53
232;29.9777;29.7859;-256.755;-256.269;-256.7;-256.903;-256.95;-255.988;11:31:54
233;29.9777;29.7781;-256.755;-256.269;-256.708;-256.895;-256.95;-256.003;11:31:54
234;29.9855;29.7859;-256.751;-256.269;-256.708;-256.895;-256.942;-256.003;11:31:55
235;29.9777;29.7703;-256.758;-256.262;-256.708;-256.895;-256.958;-256.003;11:31:55
236;29.9777;29.7703;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:31:56
237;29.9777;29.7781;-256.755;-256.269;-256.7;-256.895;-256.942;-256.003;11:31:56
238;29.9777;29.7781;-256.755;-256.269;-256.708;-256.895;-256.95;-256.011;11:31:57
239;29.9698;29.7703;-256.747;-256.262;-256.708;-256.895;-256.95;-255.996;11:31:57
240;29.9777;29.7781;-256.747;-256.269;-256.7;-256.895;-256.95;-256.003;11:31:58
241;29.9777;29.7781;-256.751;-256.269;-256.7;-256.895;-256.942;-256.011;11:31:58
242;29.9777;29.7781;-256.751;-256.269;-256.7;-256.903;-256.95;-256.011;11:31:59
243;29.9698;29.7781;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:31:59
244;29.9698;29.7703;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:32:00
245;29.9777;29.7781;-256.758;-256.262;-256.7;-256.895;-256.95;-256.011;11:32:00
246;29.9698;29.7859;-256.751;-256.269;-256.7;-256.895;-256.942;-256.003;11:32:01
247;29.9777;29.7781;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:32:01
248;29.9777;29.7859;-256.751;-256.269;-256.708;-256.895;-256.942;-256.003;11:32:02
249;29.9777;29.7781;-256.755;-256.262;-256.708;-256.895;-256.942;-256.003;11:32:02
250;29.9698;29.7859;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:32:03
251;29.9777;29.7781;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:03
252;29.9698;29.7859;-256.751;-256.269;-256.708;-256.888;-256.958;-256.003;11:32:04
253;29.9777;29.7859;-256.747;-256.262;-256.708;-256.895;-256.942;-256.011;11:32:04
254;29.9777;29.7781;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:05
255;29.9855;29.7859;-256.755;-256.262;-256.7;-256.903;-256.95;-256.003;11:32:05
256;29.9777;29.7859;-256.751;-256.262;-256.708;-256.895;-256.942;-256.003;11:32:06
257;29.9855;29.7938;-256.755;-256.262;-256.715;-256.895;-256.942;-256.011;11:32:06
258;29.9777;29.7859;-256.755;-256.262;-256.708;-256.895;-256.942;-256.003;11:32:07
259;29.9777;29.7859;-256.755;-256.262;-256.708;-256.903;-256.95;-256.003;11:32:07
260;29.9855;29.7859;-256.751;-256.269;-256.715;-256.895;-256.95;-256.003;11:32:08
261;29.9855;29.7781;-256.755;-256.262;-256.708;-256.903;-256.95;-256.003;11:32:08
262;29.9855;29.7859;-256.755;-256.262;-256.708;-256.895;-256.942;-256.003;11:32:09
263;29.9777;29.7781;-256.755;-256.269;-256.715;-256.895;-256.95;-256.003;11:32:09
264;29.9855;29.7781;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:10
265;29.9855;29.7859;-256.755;-256.262;-256.708;-256.895;-256.95;-256.011;11:32:10
266;29.9933;29.7781;-256.755;-256.262;-256.708;-256.903;-256.942;-255.996;11:32:11
267;29.9933;29.7938;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:11
268;29.9933;29.7781;-256.755;-256.262;-256.715;-256.895;-256.95;-255.996;11:32:12
269;29.9933;29.7859;-256.758;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:12
270;30.0011;29.7859;-256.751;-256.254;-256.708;-256.895;-256.942;-256.003;11:32:13
271;29.9933;29.7859;-256.755;-256.262;-256.715;-256.903;-256.942;-256.003;11:32:13
272;29.9933;29.7938;-256.751;-256.262;-256.715;-256.888;-256.942;-256.003;11:32:14
273;29.9933;29.7859;-256.755;-256.269;-256.708;-256.895;-256.958;-256.003;11:32:14
274;29.9855;29.7938;-256.755;-256.262;-256.708;-256.888;-256.95;-256.003;11:32:15
275;29.9933;29.7859;-256.751;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:15
276;29.9855;29.7938;-256.751;-256.269;-256.708;-256.895;-256.95;-256.003;11:32:16
277;29.9933;29.7859;-256.755;-256.254;-256.715;-256.895;-256.958;-256.003;11:32:16
278;29.9933;29.7859;-256.751;-256.262;-256.7;-256.888;-256.95;-255.996;11:32:17
279;30.0011;29.7938;-256.755;-256.254;-256.708;-256.888;-256.95;-256.003;11:32:17
280;30.0011;29.7859;-256.751;-256.262;-256.715;-256.895;-256.942;-255.996;11:32:18
281;29.9933;29.7859;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:18
282;30.0011;29.7859;-256.755;-256.262;-256.708;-256.895;-256.95;-256.011;11:32:19
283;30.0011;29.7938;-256.758;-256.254;-256.708;-256.895;-256.95;-256.003;11:32:19
284;30.0011;29.7938;-256.755;-256.262;-256.715;-256.895;-256.95;-256.003;11:32:20
285;29.9933;29.7938;-256.755;-256.254;-256.708;-256.895;-256.95;-256.003;11:32:20
286;30.0011;29.7938;-256.755;-256.262;-256.715;-256.903;-256.95;-256.003;11:32:21
287;30.0011;29.8016;-256.751;-256.269;-256.7;-256.895;-256.958;-255.996;11:32:21
288;29.9933;29.7938;-256.755;-256.254;-256.708;-256.895;-256.958;-256.003;11:32:22
289;30.0011;29.7859;-256.755;-256.262;-256.708;-256.888;-256.95;-256.003;11:32:22
290;30.0011;29.7938;-256.755;-256.262;-256.708;-256.903;-256.95;-255.996;11:32:23
291;30.0011;29.8016;-256.755;-256.269;-256.708;-256.895;-256.942;-256.003;11:32:23
292;30.0011;29.7938;-256.755;-256.269;-256.708;-256.903;-256.95;-256.011;11:32:24
293;29.9933;29.8016;-256.755;-256.262;-256.708;-256.895;-256.95;-256.003;11:32:24
