Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
34;26.9142;26.8829;-256.751;-256.269;-256.715;-256.895;-256.95;-255.972;14:30:24
35;26.9142;26.8672;-256.751;-256.277;-256.715;-256.888;-256.95;-255.972;14:30:25
36;26.9142;26.875;-256.751;-256.269;-256.723;-256.895;-256.95;-255.972;14:30:25
37;26.9142;26.8829;-256.747;-256.269;-256.715;-256.888;-256.958;-255.964;14:30:26
38;26.9142;26.8829;-256.751;-256.269;-256.723;-256.895;-256.95;-255.972;14:30:26
39;26.9063;26.8672;-256.751;-256.269;-256.715;-256.895;-256.95;-255.972;14:30:27
40;26.9142;26.875;-256.755;-256.269;-256.723;-256.895;-256.95;-255.972;14:30:27
41;26.9142;26.8672;-256.751;-256.269;-256.723;-256.895;-256.95;-255.972;14:30:28
42;26.9063;26.875;-256.755;-256.269;-256.723;-256.895;-256.958;-255.972;14:30:28
43;26.9142;26.8672;-256.751;-256.269;-256.715;-256.888;-256.958;-255.972;14:30:29
44;26.9063;26.8672;-256.751;-256.269;-256.723;-256.895;-256.966;-255.964;14:30:29
45;26.9142;26.8672;-256.755;-256.269;-256.715;-256.888;-256.958;-255.964;14:30:30
46;26.9142;26.8672;-256.751;-256.269;-256.715;-256.895;-256.966;-255.972;14:30:30
47;26.9142;26.8672;-256.751;-256.269;-256.723;-256.895;-256.958;-255.972;14:30:31
48;26.9142;26.8672;-256.751;-256.262;-256.723;-256.895;-256.966;-255.964;14:30:31
49;26.9142;26.8594;-256.751;-256.269;-256.715;-256.895;-256.958;-255.964;14:30:32
50;26.9142;26.8672;-256.751;-256.262;-256.723;-256.895;-256.95;-255.964;14:30:32
51;26.9102;26.8594;-256.751;-256.269;-256.723;-256.895;-256.958;-255.956;14:30:33
52;26.9181;26.8594;-256.747;-256.269;-256.715;-256.888;-256.95;-255.972;14:30:33
53;26.9142;26.8672;-256.751;-256.269;-256.723;-256.895;-256.95;-255.956;14:30:34
54;26.9181;26.8672;-256.747;-256.277;-256.723;-256.895;-256.95;-255.972;14:30:34
55;26.9142;26.8672;-256.751;-256.269;-256.715;-256.895;-256.958;-255.964;14:30:35
56;26.9142;26.8594;-256.751;-256.277;-256.723;-256.895;-256.958;-255.964;14:30:35
57;26.9142;26.8672;-256.755;-256.277;-256.715;-256.888;-256.958;-255.964;14:30:36
58;26.9142;26.8672;-256.751;-256.269;-256.723;-256.888;-256.958;-255.964;14:30:36
59;26.9142;26.8672;-256.751;-256.269;-256.715;-256.895;-256.95;-255.964;14:30:37
60;26.9063;26.8594;-256.751;-256.269;-256.715;-256.888;-256.958;-255.964;14:30:37
61;26.9063;26.8672;-256.751;-256.269;-256.723;-256.895;-256.95;-255.964;14:30:38
62;26.9142;26.8594;-256.751;-256.277;-256.715;-256.888;-256.95;-255.964;14:30:38
63;26.9063;26.8594;-256.755;-256.269;-256.723;-256.888;-256.95;-255.964;14:30:39
64;26.9063;26.8594;-256.751;-256.269;-256.715;-256.895;-256.958;-255.964;14:30:39
65;26.9063;26.8672;-256.755;-256.269;-256.715;-256.888;-256.95;-255.964;14:30:40
66;26.9063;26.8672;-256.755;-256.269;-256.715;-256.895;-256.958;-255.964;14:30:40
67;26.9142;26.8594;-256.755;-256.269;-256.723;-256.888;-256.95;-255.956;14:30:41
68;26.9142;26.8594;-256.751;-256.269;-256.715;-256.888;-256.95;-255.956;14:30:41
69;26.9063;26.8672;-256.751;-256.277;-256.715;-256.888;-256.958;-255.964;14:30:42
70;26.9063;26.8672;-256.751;-256.269;-256.723;-256.888;-256.95;-255.964;14:30:42
71;26.9063;26.8672;-256.751;-256.262;-256.715;-256.88;-256.95;-255.964;14:30:43
72;26.9063;26.8594;-256.751;-256.277;-256.715;-256.88;-256.95;-255.956;14:30:43
73;26.9063;26.8672;-256.747;-256.269;-256.731;-256.888;-256.95;-255.964;14:30:44
74;26.9142;26.8594;-256.751;-256.269;-256.715;-256.88;-256.958;-255.964;14:30:44
75;26.9063;26.8672;-256.747;-256.269;-256.723;-256.88;-256.942;-255.956;14:30:45
76;26.9142;26.8672;-256.747;-256.269;-256.715;-256.88;-256.95;-255.964;14:30:45
77;26.9142;26.8594;-256.747;-256.269;-256.723;-256.88;-256.942;-255.956;14:30:46
78;26.9142;26.8594;-256.743;-256.269;-256.715;-256.88;-256.958;-255.956;14:30:46
79;26.9063;26.8672;-256.751;-256.277;-256.723;-256.88;-256.95;-255.956;14:30:47
80;26.9142;26.8594;-256.747;-256.269;-256.723;-256.88;-256.95;-255.964;14:30:47
81;26.9142;26.8594;-256.747;-256.277;-256.715;-256.88;-256.958;-255.956;14:30:48
82;26.9142;26.8594;-256.747;-256.262;-256.723;-256.888;-256.95;-255.956;14:30:48
83;26.9063;26.8594;-256.751;-256.269;-256.723;-256.888;-256.95;-255.956;14:30:49
84;26.9063;26.8594;-256.747;-256.262;-256.715;-256.872;-256.95;-255.964;14:30:49
85;26.9063;26.8672;-256.751;-256.269;-256.723;-256.888;-256.95;-255.956;14:30:50
86;26.9063;26.8594;-256.747;-256.269;-256.715;-256.88;-256.95;-255.956;14:30:50
87;26.9063;26.8594;-256.747;-256.277;-256.715;-256.88;-256.95;-255.964;14:30:51
88;26.9063;26.8672;-256.747;-256.277;-256.723;-256.88;-256.942;-255.956;14:30:51
89;26.9063;26.8594;-256.751;-256.277;-256.715;-256.888;-256.95;-255.956;14:30:52
90;26.9063;26.8594;-256.747;-256.269;-256.715;-256.888;-256.942;-255.964;14:30:52
91;26.9063;26.8672;-256.751;-256.277;-256.723;-256.888;-256.942;-255.956;14:30:53
92;26.9142;26.8516;-256.751;-256.277;-256.715;-256.888;-256.95;-255.964;14:30:53
93;26.9142;26.8594;-256.751;-256.277;-256.715;-256.888;-256.95;-255.964;14:30:54
94;26.9181;26.8594;-256.751;-256.269;-256.715;-256.888;-256.942;-255.956;14:30:54
95;26.9063;26.8594;-256.751;-256.277;-256.723;-256.88;-256.95;-255.964;14:30:55
96;26.9142;26.8594;-256.751;-256.269;-256.715;-256.888;-256.95;-255.956;14:30:55
97;26.9102;26.8594;-256.751;-256.269;-256.723;-256.895;-256.95;-255.964;14:30:56
98;26.9063;26.8594;-256.747;-256.269;-256.723;-256.888;-256.95;-255.956;14:30:56
99;26.9063;26.8672;-256.747;-256.277;-256.715;-256.888;-256.958;-255.964;14:30:57
100;26.8907;26.8594;-256.747;-256.269;-256.723;-256.888;-256.95;-255.964;14:30:57
101;26.9063;26.8672;-256.747;-256.269;-256.723;-256.888;-256.958;-255.956;14:30:58
102;26.9063;26.8516;-256.743;-256.269;-256.723;-256.888;-256.95;-255.964;14:30:58
103;26.8985;26.8516;-256.751;-256.277;-256.723;-256.888;-256.958;-255.964;14:30:59
104;26.9063;26.8594;-256.747;-256.269;-256.715;-256.88;-256.95;-255.964;14:30:59
105;26.8985;26.8516;-256.743;-256.269;-256.731;-256.888;-256.95;-255.964;14:31:00
106;26.9063;26.8516;-256.751;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:00
107;26.8985;26.8594;-256.747;-256.269;-256.723;-256.888;-256.958;-255.964;14:31:01
108;26.9063;26.8516;-256.747;-256.262;-256.715;-256.888;-256.95;-255.956;14:31:01
109;26.9063;26.8594;-256.747;-256.269;-256.715;-256.888;-256.958;-255.964;14:31:02
110;26.8985;26.8594;-256.747;-256.269;-256.715;-256.888;-256.958;-255.972;14:31:02
111;26.9063;26.8672;-256.747;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:03
112;26.9063;26.8594;-256.747;-256.269;-256.723;-256.888;-256.958;-255.956;14:31:03
113;26.9142;26.8594;-256.747;-256.269;-256.723;-256.888;-256.958;-255.972;14:31:04
114;26.9063;26.8672;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:04
115;26.8985;26.8594;-256.747;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:05
116;26.9063;26.8594;-256.743;-256.269;-256.715;-256.888;-256.942;-255.964;14:31:05
117;26.8985;26.8594;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:06
118;26.9063;26.8594;-256.747;-256.269;-256.723;-256.888;-256.95;-255.972;14:31:06
119;26.9063;26.8594;-256.747;-256.269;-256.715;-256.88;-256.942;-255.964;14:31:07
120;26.9063;26.8594;-256.743;-256.269;-256.723;-256.888;-256.95;-255.964;14:31:07
121;26.9063;26.8594;-256.743;-256.277;-256.715;-256.888;-256.95;-255.972;14:31:08
122;26.9063;26.8516;-256.735;-256.269;-256.715;-256.88;-256.958;-255.964;14:31:08
123;26.8985;26.8516;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:09
124;26.8985;26.8594;-256.743;-256.269;-256.715;-256.888;-256.95;-255.972;14:31:09
125;26.8985;26.8516;-256.747;-256.269;-256.715;-256.88;-256.95;-255.964;14:31:10
126;26.8985;26.8516;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:10
127;26.9063;26.8594;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:11
128;26.8985;26.8594;-256.743;-256.269;-256.715;-256.88;-256.958;-255.964;14:31:11
129;26.8985;26.8594;-256.747;-256.269;-256.723;-256.888;-256.95;-255.956;14:31:12
130;26.9063;26.8594;-256.735;-256.269;-256.723;-256.888;-256.95;-255.964;14:31:12
131;26.9063;26.8594;-256.743;-256.269;-256.723;-256.888;-256.958;-255.964;14:31:13
132;26.8985;26.8516;-256.743;-256.262;-256.715;-256.88;-256.95;-255.964;14:31:13
133;26.9063;26.8594;-256.735;-256.269;-256.715;-256.888;-256.958;-255.964;14:31:14
134;26.9063;26.8594;-256.743;-256.269;-256.715;-256.88;-256.95;-255.972;14:31:14
135;26.9063;26.8594;-256.735;-256.269;-256.723;-256.888;-256.95;-255.964;14:31:15
136;26.8985;26.8594;-256.743;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:15
137;26.9063;26.8672;-256.735;-256.262;-256.715;-256.88;-256.958;-255.964;14:31:16
138;26.8985;26.8594;-256.735;-256.269;-256.723;-256.88;-256.95;-255.972;14:31:16
139;26.8985;26.8594;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:17
140;26.8985;26.8594;-256.735;-256.269;-256.715;-256.888;-256.95;-255.964;14:31:17
141;26.8985;26.8516;-256.735;-256.269;-256.723;-256.888;-256.958;-255.956;14:31:18
142;26.8907;26.8594;-256.747;-256.269;-256.715;-256.888;-256.942;-255.964;14:31:18
143;26.8985;26.8516;-256.743;-256.269;-256.715;-256.888;-256.958;-255.956;14:31:19
144;26.8907;26.8516;-256.743;-256.269;-256.723;-256.888;-256.958;-255.964;14:31:19
145;26.8829;26.8516;-256.739;-256.269;-256.731;-256.895;-256.958;-255.964;14:31:20
146;26.8829;26.8516;-256.743;-256.262;-256.723;-256.888;-256.95;-255.964;14:31:20
147;26.8907;26.8437;-256.735;-256.269;-256.723;-256.88;-256.95;-255.964;14:31:21
148;26.8829;26.8516;-256.743;-256.269;-256.723;-256.888;-256.95;-255.964;14:31:21
149;26.8829;26.8516;-256.743;-256.262;-256.723;-256.888;-256.958;-255.956;14:31:22
150;26.8829;26.8437;-256.747;-256.262;-256.715;-256.888;-256.958;-255.972;14:31:22
151;26.8829;26.8516;-256.735;-256.262;-256.723;-256.88;-256.966;-255.956;14:31:23
152;26.875;26.8437;-256.747;-256.254;-256.723;-256.88;-256.958;-255.964;14:31:23
153;26.8829;26.8516;-256.743;-256.262;-256.715;-256.88;-256.966;-255.964;14:31:24
154;26.8829;26.8516;-256.747;-256.254;-256.723;-256.888;-256.966;-255.964;14:31:24
155;26.8829;26.8437;-256.747;-256.254;-256.723;-256.888;-256.95;-255.964;14:31:25
156;26.8829;26.8437;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:25
157;26.875;26.8437;-256.747;-256.254;-256.723;-256.888;-256.95;-255.964;14:31:26
158;26.8829;26.8437;-256.747;-256.262;-256.715;-256.888;-256.942;-255.956;14:31:26
159;26.8829;26.8359;-256.751;-256.254;-256.715;-256.888;-256.95;-255.964;14:31:27
160;26.875;26.8437;-256.743;-256.254;-256.715;-256.895;-256.942;-255.956;14:31:27
161;26.8829;26.8359;-256.747;-256.254;-256.715;-256.888;-256.958;-255.964;14:31:28
162;26.875;26.8516;-256.743;-256.254;-256.723;-256.895;-256.95;-255.964;14:31:28
163;26.8829;26.8437;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:29
164;26.8829;26.8594;-256.747;-256.254;-256.708;-256.888;-256.95;-255.964;14:31:29
165;26.875;26.8437;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:30
166;26.8907;26.8594;-256.743;-256.254;-256.715;-256.888;-256.942;-255.964;14:31:30
167;26.8829;26.8516;-256.735;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:31
168;26.8907;26.8516;-256.735;-256.254;-256.715;-256.895;-256.95;-255.964;14:31:31
169;26.8829;26.8516;-256.735;-256.254;-256.715;-256.888;-256.958;-255.964;14:31:32
170;26.875;26.8516;-256.743;-256.262;-256.715;-256.88;-256.958;-255.956;14:31:32
171;26.8829;26.8516;-256.735;-256.254;-256.715;-256.888;-256.942;-255.964;14:31:33
172;26.8829;26.8516;-256.735;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:33
173;26.875;26.8437;-256.743;-256.254;-256.708;-256.888;-256.958;-255.964;14:31:34
174;26.8829;26.8594;-256.735;-256.254;-256.715;-256.888;-256.95;-255.964;14:31:34
175;26.875;26.8594;-256.735;-256.254;-256.715;-256.895;-256.958;-255.964;14:31:35
176;26.875;26.8594;-256.735;-256.258;-256.715;-256.895;-256.958;-255.964;14:31:35
177;26.875;26.8594;-256.735;-256.25;-256.715;-256.888;-256.966;-255.964;14:31:36
178;26.875;26.8594;-256.747;-256.254;-256.723;-256.888;-256.95;-255.964;14:31:36
179;26.875;26.8437;-256.743;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:37
180;26.8829;26.8594;-256.743;-256.254;-256.715;-256.88;-256.95;-255.972;14:31:37
181;26.875;26.8516;-256.735;-256.262;-256.715;-256.88;-256.958;-255.964;14:31:38
182;26.875;26.8437;-256.743;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:38
183;26.8829;26.8437;-256.735;-256.262;-256.715;-256.88;-256.958;-255.956;14:31:39
184;26.875;26.8516;-256.743;-256.254;-256.723;-256.88;-256.958;-255.972;14:31:39
185;26.8829;26.8516;-256.743;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:40
186;26.875;26.8437;-256.743;-256.262;-256.723;-256.88;-256.958;-255.956;14:31:40
187;26.875;26.8516;-256.747;-256.262;-256.723;-256.888;-256.958;-255.964;14:31:41
188;26.875;26.8437;-256.743;-256.262;-256.715;-256.888;-256.966;-255.964;14:31:41
189;26.875;26.8594;-256.743;-256.262;-256.723;-256.888;-256.958;-255.964;14:31:42
190;26.8829;26.8516;-256.743;-256.262;-256.715;-256.895;-256.958;-255.964;14:31:42
191;26.8829;26.8516;-256.743;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:43
192;26.875;26.8516;-256.747;-256.262;-256.715;-256.888;-256.95;-255.956;14:31:43
193;26.875;26.8516;-256.747;-256.262;-256.723;-256.888;-256.966;-255.964;14:31:44
194;26.875;26.8437;-256.747;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:44
195;26.8829;26.8437;-256.747;-256.254;-256.723;-256.888;-256.95;-255.964;14:31:45
196;26.8829;26.8437;-256.747;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:45
197;26.875;26.8359;-256.743;-256.269;-256.723;-256.888;-256.942;-255.972;14:31:46
198;26.8907;26.8437;-256.743;-256.262;-256.723;-256.888;-256.95;-255.964;14:31:46
199;26.8907;26.8437;-256.743;-256.262;-256.723;-256.888;-256.95;-255.964;14:31:47
200;26.8829;26.8437;-256.743;-256.262;-256.715;-256.888;-256.958;-255.956;14:31:47
201;26.8829;26.8359;-256.735;-256.269;-256.723;-256.895;-256.95;-255.956;14:31:48
202;26.8829;26.8437;-256.747;-256.262;-256.723;-256.888;-256.95;-255.964;14:31:48
203;26.8829;26.8437;-256.743;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:49
204;26.8907;26.8359;-256.747;-256.262;-256.708;-256.895;-256.95;-255.964;14:31:49
205;26.8907;26.8437;-256.747;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:50
206;26.8829;26.8359;-256.747;-256.254;-256.715;-256.888;-256.958;-255.964;14:31:50
207;26.8907;26.8359;-256.747;-256.262;-256.708;-256.895;-256.958;-255.956;14:31:51
208;26.8829;26.8437;-256.747;-256.262;-256.723;-256.888;-256.958;-255.972;14:31:51
209;26.8829;26.8359;-256.747;-256.254;-256.715;-256.895;-256.966;-255.964;14:31:52
210;26.875;26.8359;-256.751;-256.262;-256.715;-256.888;-256.95;-255.972;14:31:52
211;26.8907;26.8359;-256.751;-256.262;-256.715;-256.895;-256.958;-255.972;14:31:53
212;26.8829;26.8359;-256.747;-256.262;-256.715;-256.888;-256.95;-255.956;14:31:53
213;26.8907;26.8359;-256.751;-256.262;-256.715;-256.895;-256.95;-255.964;14:31:54
214;26.875;26.8437;-256.751;-256.262;-256.715;-256.888;-256.95;-255.956;14:31:54
215;26.8829;26.8437;-256.747;-256.254;-256.715;-256.895;-256.95;-255.964;14:31:55
216;26.8829;26.8359;-256.751;-256.262;-256.715;-256.895;-256.958;-255.956;14:31:55
217;26.8672;26.8437;-256.747;-256.254;-256.723;-256.888;-256.95;-255.964;14:31:56
218;26.875;26.8437;-256.743;-256.262;-256.715;-256.895;-256.95;-255.956;14:31:56
219;26.875;26.8359;-256.743;-256.254;-256.715;-256.895;-256.958;-255.956;14:31:57
220;26.875;26.8437;-256.743;-256.262;-256.723;-256.888;-256.942;-255.956;14:31:57
221;26.8829;26.8359;-256.747;-256.254;-256.715;-256.895;-256.95;-255.964;14:31:58
222;26.875;26.8437;-256.735;-256.262;-256.715;-256.888;-256.95;-255.964;14:31:58
223;26.875;26.8359;-256.735;-256.262;-256.715;-256.888;-256.958;-255.964;14:31:59
224;26.8829;26.8359;-256.735;-256.262;-256.723;-256.895;-256.958;-255.964;14:31:59
225;26.875;26.832;-256.735;-256.262;-256.715;-256.895;-256.958;-255.964;14:32:00
226;26.875;26.832;-256.735;-256.262;-256.708;-256.888;-256.95;-255.964;14:32:00
227;26.875;26.8359;-256.743;-256.262;-256.723;-256.895;-256.958;-255.956;14:32:01
228;26.875;26.832;-256.735;-256.262;-256.715;-256.888;-256.95;-255.964;14:32:01
229;26.8672;26.8359;-256.747;-256.262;-256.715;-256.888;-256.958;-255.964;14:32:02
230;26.8672;26.8359;-256.743;-256.262;-256.715;-256.88;-256.95;-255.972;14:32:02
231;26.875;26.832;-256.743;-256.269;-256.715;-256.888;-256.958;-255.964;14:32:03
232;26.8672;26.8281;-256.743;-256.262;-256.715;-256.88;-256.95;-255.972;14:32:03
233;26.875;26.8281;-256.743;-256.269;-256.715;-256.888;-256.958;-255.964;14:32:04
234;26.8672;26.832;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:32:04
235;26.875;26.832;-256.751;-256.269;-256.715;-256.888;-256.958;-255.964;14:32:05
236;26.8672;26.832;-256.751;-256.262;-256.715;-256.888;-256.95;-255.964;14:32:05
237;26.8672;26.832;-256.747;-256.269;-256.723;-256.888;-256.958;-255.964;14:32:06
238;26.875;26.832;-256.751;-256.262;-256.715;-256.888;-256.95;-255.964;14:32:06
239;26.8672;26.832;-256.747;-256.262;-256.723;-256.888;-256.95;-255.964;14:32:07
240;26.8672;26.8359;-256.751;-256.262;-256.715;-256.88;-256.958;-255.972;14:32:07
241;26.875;26.8359;-256.751;-256.262;-256.708;-256.888;-256.95;-255.964;14:32:08
242;26.875;26.8359;-256.751;-256.262;-256.715;-256.888;-256.958;-255.972;14:32:08
243;26.8672;26.8437;-256.751;-256.262;-256.715;-256.888;-256.958;-255.972;14:32:09
244;26.8594;26.8359;-256.751;-256.262;-256.708;-256.888;-256.958;-255.972;14:32:09
245;26.8672;26.8359;-256.751;-256.254;-256.715;-256.888;-256.958;-255.972;14:32:10
246;26.8672;26.8437;-256.755;-256.262;-256.715;-256.888;-256.958;-255.972;14:32:10
247;26.8672;26.8359;-256.747;-256.254;-256.708;-256.895;-256.958;-255.964;14:32:11
248;26.8672;26.8437;-256.751;-256.262;-256.715;-256.895;-256.95;-255.972;14:32:11
249;26.8594;26.8359;-256.751;-256.262;-256.715;-256.895;-256.958;-255.964;14:32:12
250;26.8672;26.8359;-256.751;-256.262;-256.715;-256.895;-256.958;-255.972;14:32:12
251;26.8594;26.8437;-256.751;-256.262;-256.715;-256.895;-256.958;-255.964;14:32:13
252;26.8672;26.8437;-256.755;-256.262;-256.715;-256.888;-256.95;-255.972;14:32:13
253;26.8672;26.8437;-256.747;-256.269;-256.723;-256.895;-256.95;-255.964;14:32:14
254;26.8672;26.8437;-256.751;-256.262;-256.715;-256.895;-256.95;-255.972;14:32:14
255;26.875;26.8437;-256.751;-256.269;-256.723;-256.895;-256.95;-255.964;14:32:15
256;26.8672;26.8359;-256.751;-256.269;-256.715;-256.888;-256.95;-255.972;14:32:15
257;26.875;26.8359;-256.751;-256.262;-256.715;-256.895;-256.95;-255.964;14:32:16
258;26.875;26.8359;-256.755;-256.269;-256.715;-256.895;-256.958;-255.972;14:32:16
259;26.875;26.8437;-256.747;-256.262;-256.715;-256.895;-256.942;-255.964;14:32:17
260;26.875;26.8359;-256.751;-256.262;-256.715;-256.888;-256.942;-255.972;14:32:17
261;26.875;26.8437;-256.751;-256.262;-256.723;-256.895;-256.942;-255.972;14:32:18
262;26.8829;26.8516;-256.751;-256.254;-256.715;-256.888;-256.95;-255.972;14:32:18
263;26.8907;26.8516;-256.751;-256.254;-256.715;-256.895;-256.95;-255.964;14:32:19
264;26.8985;26.8594;-256.747;-256.254;-256.715;-256.888;-256.942;-255.98;14:32:19
265;26.9102;26.8672;-256.747;-256.254;-256.715;-256.888;-256.95;-255.972;14:32:20
266;26.922;26.8829;-256.747;-256.254;-256.723;-256.888;-256.95;-255.972;14:32:20
267;26.9337;26.9063;-256.743;-256.262;-256.723;-256.895;-256.942;-255.972;14:32:21
268;26.9494;26.9063;-256.743;-256.262;-256.715;-256.888;-256.95;-255.964;14:32:21
269;26.9572;26.9063;-256.743;-256.254;-256.723;-256.888;-256.95;-255.972;14:32:22
270;26.9728;26.922;-256.743;-256.254;-256.715;-256.895;-256.958;-255.972;14:32:22
271;26.9885;26.922;-256.743;-256.262;-256.715;-256.888;-256.942;-255.972;14:32:23
272;26.9885;26.9376;-256.747;-256.262;-256.723;-256.888;-256.95;-255.964;14:32:23
273;26.9885;26.9376;-256.743;-256.262;-256.708;-256.888;-256.958;-255.98;14:32:24
274;26.9885;26.9376;-256.743;-256.262;-256.723;-256.88;-256.958;-255.964;14:32:24
275;27.0041;26.9376;-256.747;-256.262;-256.715;-256.888;-256.95;-255.972;14:32:25
276;27.012;26.9376;-256.743;-256.262;-256.708;-256.88;-256.958;-255.964;14:32:25
277;27.012;26.9376;-256.735;-256.254;-256.715;-256.888;-256.95;-255.972;14:32:26
278;27.012;26.9533;-256.735;-256.262;-256.715;-256.888;-256.958;-255.972;14:32:26
279;27.0276;26.9533;-256.743;-256.262;-256.715;-256.88;-256.95;-255.972;14:32:27
280;27.0433;26.9689;-256.743;-256.262;-256.708;-256.888;-256.958;-255.972;14:32:27
281;27.0589;26.9689;-256.747;-256.269;-256.715;-256.888;-256.958;-255.972;14:32:28
282;27.0902;26.9768;-256.743;-256.262;-256.715;-256.895;-256.958;-255.972;14:32:28
283;27.1059;27.0002;-256.743;-256.262;-256.708;-256.888;-256.958;-255.972;14:32:29
284;27.1293;27.0159;-256.743;-256.262;-256.715;-256.888;-256.958;-255.972;14:32:29
285;27.1489;27.0354;-256.743;-256.262;-256.715;-256.88;-256.958;-255.972;14:32:30
286;27.1724;27.0394;-256.735;-256.262;-256.708;-256.88;-256.958;-255.972;14:32:30
287;27.1959;27.0589;-256.743;-256.262;-256.723;-256.88;-256.966;-255.972;14:32:31
288;27.2272;27.0824;-256.743;-256.262;-256.715;-256.872;-256.958;-255.972;14:32:31
289;27.2663;27.1059;-256.747;-256.262;-256.723;-256.88;-256.966;-255.964;14:32:32
290;27.2898;27.1137;-256.743;-256.269;-256.723;-256.872;-256.958;-255.972;14:32:32
291;27.3289;27.145;-256.747;-256.262;-256.723;-256.88;-256.966;-255.964;14:32:33
292;27.3445;27.1606;-256.743;-256.269;-256.715;-256.88;-256.958;-255.972;14:32:33
293;27.3719;27.1919;-256.743;-256.269;-256.723;-256.872;-256.958;-255.964;14:32:34
294;27.411;27.2076;-256.743;-256.262;-256.715;-256.88;-256.958;-255.964;14:32:34
295;27.4502;27.2232;-256.747;-256.269;-256.723;-256.88;-256.958;-255.964;14:32:35
