Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
78;25.893;25.9243;-256.758;-256.262;-256.692;-256.911;-256.966;-255.956;09:19:04
79;25.8891;25.9321;-256.758;-256.262;-256.692;-256.919;-256.966;-255.956;09:19:05
80;25.8969;25.9243;-256.755;-256.262;-256.684;-256.911;-256.966;-255.956;09:19:05
81;25.8969;25.9399;-256.755;-256.262;-256.692;-256.919;-256.966;-255.956;09:19:06
82;25.893;25.9243;-256.758;-256.269;-256.7;-256.911;-256.974;-255.956;09:19:06
83;25.8969;25.9243;-256.755;-256.262;-256.692;-256.919;-256.974;-255.956;09:19:07
84;25.8969;25.9321;-256.758;-256.277;-256.692;-256.911;-256.974;-255.949;09:19:07
85;25.893;25.9243;-256.755;-256.269;-256.692;-256.919;-256.966;-255.949;09:19:08
86;25.893;25.9321;-256.755;-256.269;-256.692;-256.911;-256.974;-255.949;09:19:08
87;25.893;25.9321;-256.755;-256.269;-256.692;-256.911;-256.966;-255.949;09:19:09
88;25.893;25.9321;-256.755;-256.277;-256.7;-256.911;-256.966;-255.956;09:19:09
89;25.893;25.9321;-256.755;-256.269;-256.692;-256.919;-256.966;-255.941;09:19:10
90;25.893;25.9243;-256.758;-256.269;-256.692;-256.911;-256.966;-255.949;09:19:10
91;25.8969;25.9321;-256.755;-256.277;-256.7;-256.911;-256.966;-255.941;09:19:11
92;25.893;25.9321;-256.755;-256.269;-256.692;-256.919;-256.966;-255.949;09:19:11
93;25.893;25.9243;-256.758;-256.269;-256.7;-256.911;-256.958;-255.949;09:19:12
94;25.8969;25.9321;-256.751;-256.269;-256.7;-256.911;-256.958;-255.949;09:19:12
95;25.8969;25.9321;-256.755;-256.269;-256.692;-256.919;-256.966;-255.949;09:19:13
96;25.8969;25.9243;-256.758;-256.269;-256.7;-256.919;-256.966;-255.949;09:19:13
97;25.8969;25.9243;-256.755;-256.269;-256.692;-256.919;-256.966;-255.941;09:19:14
98;25.893;25.9243;-256.751;-256.269;-256.7;-256.919;-256.966;-255.949;09:19:14
99;25.8969;25.9321;-256.758;-256.262;-256.692;-256.919;-256.966;-255.941;09:19:15
100;25.8969;25.9321;-256.755;-256.262;-256.7;-256.919;-256.966;-255.949;09:19:15
101;25.8969;25.9243;-256.758;-256.269;-256.692;-256.919;-256.974;-255.949;09:19:16
102;25.9008;25.9243;-256.755;-256.262;-256.7;-256.927;-256.966;-255.949;09:19:16
103;25.8969;25.9243;-256.755;-256.269;-256.7;-256.919;-256.958;-255.949;09:19:17
104;25.8969;25.9321;-256.758;-256.262;-256.7;-256.919;-256.966;-255.949;09:19:17
105;25.8969;25.9321;-256.758;-256.269;-256.692;-256.919;-256.966;-255.949;09:19:18
106;25.9047;25.9399;-256.758;-256.269;-256.7;-256.919;-256.958;-255.949;09:19:18
107;25.8969;25.9399;-256.755;-256.262;-256.7;-256.911;-256.958;-255.956;09:19:19
108;25.8969;25.9321;-256.758;-256.269;-256.7;-256.927;-256.966;-255.949;09:19:19
109;25.8969;25.9399;-256.758;-256.262;-256.7;-256.919;-256.95;-255.949;09:19:20
110;25.8969;25.9321;-256.758;-256.262;-256.7;-256.927;-256.966;-255.956;09:19:20
111;25.8969;25.9321;-256.758;-256.269;-256.692;-256.919;-256.958;-255.949;09:19:21
112;25.9047;25.9243;-256.758;-256.262;-256.7;-256.919;-256.958;-255.949;09:19:21
113;25.9047;25.9399;-256.755;-256.262;-256.7;-256.927;-256.966;-255.956;09:19:22
114;25.8969;25.9321;-256.758;-256.269;-256.692;-256.919;-256.958;-255.949;09:19:22
115;25.9047;25.9321;-256.758;-256.269;-256.7;-256.919;-256.958;-255.956;09:19:23
116;25.9047;25.9399;-256.758;-256.269;-256.7;-256.919;-256.966;-255.949;09:19:23
117;25.9047;25.9321;-256.758;-256.269;-256.7;-256.911;-256.958;-255.956;09:19:24
118;25.8969;25.9321;-256.758;-256.269;-256.7;-256.919;-256.966;-255.956;09:19:24
119;25.9047;25.9321;-256.755;-256.262;-256.708;-256.911;-256.966;-255.956;09:19:25
120;25.8969;25.9321;-256.758;-256.269;-256.7;-256.919;-256.966;-255.964;09:19:25
121;25.9047;25.9243;-256.755;-256.262;-256.7;-256.911;-256.958;-255.956;09:19:26
122;25.8969;25.9243;-256.758;-256.269;-256.7;-256.903;-256.974;-255.956;09:19:26
123;25.9047;25.9243;-256.758;-256.254;-256.708;-256.919;-256.966;-255.956;09:19:27
124;25.9047;25.9243;-256.755;-256.262;-256.7;-256.911;-256.966;-255.956;09:19:27
125;25.9047;25.9243;-256.758;-256.262;-256.7;-256.911;-256.958;-255.949;09:19:28
126;25.9047;25.9321;-256.755;-256.262;-256.7;-256.911;-256.958;-255.956;09:19:28
127;25.9047;25.9243;-256.758;-256.269;-256.7;-256.911;-256.966;-255.949;09:19:29
128;25.9126;25.9243;-256.755;-256.269;-256.7;-256.911;-256.966;-255.956;09:19:29
129;25.9047;25.9243;-256.758;-256.254;-256.7;-256.927;-256.966;-255.949;09:19:30
130;25.9047;25.9243;-256.755;-256.269;-256.7;-256.919;-256.958;-255.956;09:19:30
131;25.9126;25.9243;-256.755;-256.262;-256.7;-256.919;-256.974;-255.956;09:19:31
132;25.9047;25.9243;-256.758;-256.269;-256.7;-256.919;-256.974;-255.949;09:19:31
133;25.9126;25.9243;-256.758;-256.262;-256.692;-256.927;-256.974;-255.956;09:19:32
134;25.8969;25.9321;-256.755;-256.262;-256.7;-256.927;-256.974;-255.949;09:19:32
135;25.9126;25.9321;-256.758;-256.269;-256.7;-256.919;-256.974;-255.956;09:19:33
136;25.9047;25.9243;-256.755;-256.262;-256.7;-256.927;-256.974;-255.956;09:19:33
137;25.9047;25.9321;-256.758;-256.262;-256.7;-256.919;-256.966;-255.949;09:19:34
138;25.9126;25.9243;-256.758;-256.269;-256.692;-256.927;-256.966;-255.949;09:19:34
