Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
25;25.0714;25.0127;-256.747;-256.254;-256.708;-256.911;-256.958;-255.98;15:45:35
26;25.0714;25.0166;-256.751;-256.25;-256.7;-256.919;-256.966;-255.964;15:45:36
27;25.0714;25.0166;-256.747;-256.254;-256.708;-256.911;-256.95;-255.972;15:45:36
28;25.0714;25.0127;-256.747;-256.25;-256.708;-256.911;-256.958;-255.972;15:45:37
29;25.0753;25.0088;-256.747;-256.25;-256.708;-256.911;-256.95;-255.964;15:45:37
30;25.0753;25.0127;-256.747;-256.254;-256.708;-256.919;-256.958;-255.972;15:45:38
31;25.0753;25.0127;-256.743;-256.25;-256.7;-256.911;-256.958;-255.972;15:45:38
32;25.0714;25.0127;-256.743;-256.25;-256.708;-256.911;-256.958;-255.964;15:45:39
33;25.0714;25.0166;-256.735;-256.254;-256.7;-256.911;-256.958;-255.972;15:45:39
34;25.0753;25.0127;-256.743;-256.25;-256.7;-256.911;-256.958;-255.972;15:45:40
35;25.0714;25.0127;-256.743;-256.254;-256.7;-256.903;-256.958;-255.964;15:45:40
36;25.0753;25.0166;-256.743;-256.254;-256.708;-256.911;-256.95;-255.964;15:45:41
37;25.0753;25.0088;-256.735;-256.25;-256.7;-256.903;-256.958;-255.964;15:45:41
38;25.0753;25.0127;-256.743;-256.25;-256.708;-256.911;-256.95;-255.972;15:45:42
39;25.0753;25.0166;-256.743;-256.254;-256.7;-256.911;-256.95;-255.972;15:45:42
40;25.0753;25.0127;-256.743;-256.25;-256.7;-256.911;-256.95;-255.972;15:45:43
41;25.0753;25.0127;-256.743;-256.25;-256.7;-256.911;-256.95;-255.972;15:45:43
42;25.0675;25.0127;-256.743;-256.254;-256.708;-256.911;-256.95;-255.964;15:45:44
43;25.0753;25.0127;-256.739;-256.25;-256.7;-256.919;-256.942;-255.972;15:45:44
44;25.0675;25.0127;-256.743;-256.25;-256.708;-256.911;-256.95;-255.964;15:45:45
45;25.0714;25.0127;-256.735;-256.254;-256.708;-256.911;-256.95;-255.972;15:45:45
46;25.0714;25.0127;-256.743;-256.254;-256.708;-256.911;-256.95;-255.972;15:45:46
47;25.0714;25.0127;-256.735;-256.25;-256.708;-256.911;-256.958;-255.972;15:45:46
48;25.0714;25.0205;-256.743;-256.262;-256.708;-256.911;-256.958;-255.972;15:45:47
49;25.0714;25.0166;-256.743;-256.254;-256.708;-256.903;-256.95;-255.972;15:45:47
50;25.0714;25.0205;-256.743;-256.254;-256.7;-256.911;-256.95;-255.98;15:45:48
51;25.0714;25.0127;-256.747;-256.25;-256.708;-256.911;-256.95;-255.964;15:45:48
52;25.0714;25.0049;-256.743;-256.25;-256.708;-256.903;-256.958;-255.972;15:45:49
53;25.0714;25.0088;-256.743;-256.25;-256.708;-256.911;-256.95;-255.972;15:46:28
54;25.0714;25.0088;-256.735;-256.254;-256.7;-256.911;-256.95;-255.972;15:46:28
55;25.0714;25.0127;-256.743;-256.25;-256.708;-256.911;-256.95;-255.98;15:46:28
56;25.0714;25.0127;-256.743;-256.25;-256.708;-256.903;-256.942;-255.972;15:46:28
57;25.0714;25.0127;-256.735;-256.25;-256.708;-256.911;-256.95;-255.964;15:46:28
58;25.0753;25.0088;-256.743;-256.25;-256.708;-256.911;-256.95;-255.972;15:46:28
59;25.0714;25.0166;-256.747;-256.254;-256.708;-256.911;-256.95;-255.972;15:46:28
60;25.0753;25.0127;-256.743;-256.254;-256.715;-256.911;-256.95;-255.972;15:46:28
61;25.0714;25.0088;-256.747;-256.25;-256.7;-256.911;-256.966;-255.972;15:46:28
62;25.0714;25.0166;-256.743;-256.25;-256.715;-256.911;-256.958;-255.972;15:46:28
63;25.0753;25.0088;-256.743;-256.254;-256.708;-256.911;-256.958;-255.972;15:46:28
64;25.0714;25.0127;-256.735;-256.25;-256.715;-256.911;-256.95;-255.972;15:46:28
65;25.0753;25.0127;-256.743;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
66;25.0714;25.0127;-256.743;-256.25;-256.708;-256.911;-256.958;-255.972;15:46:28
67;25.0714;25.0205;-256.735;-256.25;-256.715;-256.903;-256.958;-255.972;15:46:28
68;25.0714;25.0127;-256.735;-256.25;-256.708;-256.911;-256.958;-255.972;15:46:28
69;25.0714;25.0166;-256.743;-256.25;-256.708;-256.903;-256.958;-255.972;15:46:28
70;25.0714;25.0127;-256.735;-256.25;-256.708;-256.911;-256.958;-255.972;15:46:28
71;25.0714;25.0166;-256.743;-256.25;-256.7;-256.903;-256.958;-255.972;15:46:28
72;25.0714;25.0127;-256.743;-256.25;-256.708;-256.911;-256.958;-255.964;15:46:28
73;25.0714;25.0127;-256.743;-256.254;-256.708;-256.911;-256.958;-255.972;15:46:28
74;25.0714;25.0088;-256.743;-256.25;-256.7;-256.911;-256.958;-255.972;15:46:28
75;25.0714;25.0127;-256.735;-256.25;-256.708;-256.903;-256.958;-255.972;15:46:28
76;25.0714;25.0127;-256.743;-256.254;-256.708;-256.911;-256.958;-255.964;15:46:28
77;25.0714;25.0127;-256.743;-256.254;-256.708;-256.911;-256.958;-255.964;15:46:28
78;25.0675;25.0127;-256.751;-256.254;-256.708;-256.911;-256.958;-255.972;15:46:28
79;25.0675;25.0127;-256.747;-256.254;-256.715;-256.903;-256.958;-255.964;15:46:28
80;25.0675;25.0088;-256.751;-256.254;-256.715;-256.911;-256.95;-255.964;15:46:28
81;25.0714;25.0127;-256.751;-256.25;-256.708;-256.911;-256.95;-255.964;15:46:28
82;25.0714;25.0088;-256.747;-256.254;-256.708;-256.903;-256.95;-255.964;15:46:28
83;25.0714;25.0088;-256.751;-256.25;-256.708;-256.903;-256.95;-255.972;15:46:28
84;25.0714;25.0127;-256.743;-256.25;-256.708;-256.903;-256.958;-255.964;15:46:28
85;25.0675;25.0088;-256.747;-256.25;-256.708;-256.903;-256.95;-255.972;15:46:28
86;25.0714;25.0127;-256.751;-256.25;-256.708;-256.903;-256.95;-255.964;15:46:28
87;25.0714;25.0088;-256.743;-256.25;-256.715;-256.911;-256.958;-255.964;15:46:28
88;25.0714;25.0127;-256.751;-256.246;-256.708;-256.903;-256.95;-255.964;15:46:28
89;25.0714;25.0127;-256.751;-256.25;-256.708;-256.903;-256.95;-255.972;15:46:28
90;25.0714;25.0088;-256.751;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
91;25.0714;25.0088;-256.755;-256.25;-256.708;-256.903;-256.95;-255.964;15:46:28
92;25.0675;25.0088;-256.751;-256.25;-256.708;-256.911;-256.958;-255.964;15:46:28
93;25.0714;25.0088;-256.751;-256.25;-256.715;-256.911;-256.958;-255.956;15:46:28
94;25.0714;25.0127;-256.751;-256.254;-256.708;-256.911;-256.95;-255.964;15:46:28
95;25.0714;25.0088;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;15:46:28
96;25.0714;25.0127;-256.751;-256.25;-256.7;-256.911;-256.958;-255.956;15:46:28
97;25.0714;25.0088;-256.751;-256.254;-256.7;-256.903;-256.966;-255.956;15:46:28
98;25.0675;25.0127;-256.751;-256.254;-256.708;-256.903;-256.974;-255.964;15:46:28
99;25.0714;25.0088;-256.751;-256.25;-256.708;-256.911;-256.958;-255.956;15:46:28
100;25.0714;25.0127;-256.751;-256.254;-256.708;-256.911;-256.95;-255.972;15:46:28
101;25.0675;25.0088;-256.755;-256.25;-256.715;-256.903;-256.958;-255.964;15:46:28
102;25.0675;25.0166;-256.755;-256.262;-256.708;-256.911;-256.958;-255.964;15:46:28
103;25.0714;25.0127;-256.755;-256.254;-256.708;-256.903;-256.966;-255.964;15:46:28
104;25.0675;25.0088;-256.755;-256.262;-256.715;-256.911;-256.95;-255.956;15:46:28
105;25.0675;25.0127;-256.751;-256.262;-256.7;-256.911;-256.958;-255.956;15:46:28
106;25.0675;25.0127;-256.755;-256.262;-256.708;-256.903;-256.95;-255.964;15:46:28
107;25.0675;25.0088;-256.751;-256.262;-256.7;-256.911;-256.966;-255.956;15:46:28
108;25.0714;25.0127;-256.751;-256.262;-256.715;-256.903;-256.966;-255.964;15:46:28
109;25.0635;25.0127;-256.751;-256.262;-256.708;-256.911;-256.958;-255.964;15:46:28
110;25.0675;25.0088;-256.751;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
111;25.0675;25.0088;-256.751;-256.258;-256.708;-256.895;-256.958;-255.964;15:46:28
112;25.0714;25.0088;-256.751;-256.254;-256.7;-256.903;-256.95;-255.956;15:46:28
113;25.0675;25.0166;-256.747;-256.262;-256.708;-256.895;-256.958;-255.964;15:46:28
114;25.0714;25.0088;-256.751;-256.262;-256.7;-256.903;-256.95;-255.956;15:46:28
115;25.0714;25.0127;-256.743;-256.262;-256.708;-256.903;-256.95;-255.964;15:46:28
116;25.0714;25.0127;-256.751;-256.262;-256.708;-256.903;-256.958;-255.964;15:46:28
117;25.0675;25.0127;-256.747;-256.254;-256.715;-256.895;-256.958;-255.964;15:46:28
118;25.0714;25.0088;-256.751;-256.254;-256.715;-256.895;-256.958;-255.964;15:46:28
119;25.0714;25.0127;-256.743;-256.262;-256.708;-256.903;-256.95;-255.964;15:46:28
120;25.0753;25.0127;-256.747;-256.254;-256.715;-256.895;-256.958;-255.964;15:46:28
121;25.0714;25.0127;-256.743;-256.262;-256.708;-256.895;-256.966;-255.956;15:46:28
122;25.0714;25.0127;-256.735;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
123;25.0714;25.0127;-256.747;-256.262;-256.7;-256.903;-256.95;-255.964;15:46:28
124;25.0714;25.0166;-256.739;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
125;25.0753;25.0166;-256.743;-256.254;-256.715;-256.903;-256.958;-255.972;15:46:28
126;25.0714;25.0166;-256.743;-256.254;-256.708;-256.895;-256.958;-255.964;15:46:28
127;25.0675;25.0127;-256.743;-256.254;-256.708;-256.903;-256.95;-255.964;15:46:28
128;25.0714;25.0127;-256.747;-256.265;-256.708;-256.903;-256.95;-255.964;15:46:28
129;25.0675;25.0127;-256.743;-256.254;-256.708;-256.903;-256.958;-255.964;15:46:28
130;25.0714;25.0166;-256.747;-256.254;-256.708;-256.911;-256.958;-255.964;15:46:28
131;25.0714;25.0088;-256.747;-256.254;-256.708;-256.903;-256.958;-255.972;15:46:28
132;25.0714;25.0166;-256.747;-256.254;-256.708;-256.903;-256.95;-255.964;15:48:18
133;25.0675;25.0166;-256.751;-256.262;-256.708;-256.903;-256.95;-255.972;15:48:18
134;25.0753;25.0244;-256.747;-256.254;-256.715;-256.903;-256.942;-255.964;15:48:18
135;25.0714;25.0166;-256.751;-256.262;-256.7;-256.903;-256.95;-255.972;15:48:18
136;25.0714;25.0166;-256.743;-256.262;-256.7;-256.903;-256.942;-255.964;15:48:18
137;25.0675;25.0244;-256.747;-256.262;-256.708;-256.903;-256.958;-255.964;15:48:18
138;25.0714;25.0166;-256.747;-256.254;-256.7;-256.903;-256.95;-255.972;15:48:18
139;25.0714;25.0127;-256.747;-256.254;-256.708;-256.895;-256.958;-255.964;15:48:18
140;25.0714;25.0166;-256.747;-256.262;-256.7;-256.903;-256.958;-255.972;15:48:18
141;25.0714;25.0166;-256.747;-256.254;-256.7;-256.895;-256.95;-255.972;15:48:18
142;25.0714;25.0166;-256.747;-256.254;-256.708;-256.895;-256.95;-255.972;15:48:18
143;25.0714;25.0166;-256.747;-256.254;-256.7;-256.903;-256.95;-255.972;15:48:18
144;25.0714;25.0166;-256.747;-256.254;-256.715;-256.903;-256.95;-255.972;15:48:18
145;25.0714;25.0244;-256.747;-256.254;-256.708;-256.895;-256.95;-255.972;15:48:18
146;25.0675;25.0166;-256.747;-256.25;-256.708;-256.903;-256.95;-255.98;15:48:18
147;25.0714;25.0166;-256.743;-256.254;-256.7;-256.895;-256.942;-255.972;15:48:18
148;25.0675;25.0127;-256.743;-256.254;-256.708;-256.895;-256.942;-255.972;15:48:18
149;25.0714;25.0166;-256.743;-256.258;-256.7;-256.895;-256.942;-255.964;15:48:18
150;25.0714;25.0166;-256.743;-256.25;-256.708;-256.903;-256.95;-255.964;15:48:18
151;25.0753;25.0127;-256.735;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
152;25.0714;25.0166;-256.743;-256.254;-256.7;-256.895;-256.942;-255.972;15:48:18
153;25.0753;25.0166;-256.743;-256.25;-256.7;-256.903;-256.95;-255.972;15:48:18
154;25.0753;25.0127;-256.743;-256.25;-256.7;-256.895;-256.942;-255.972;15:48:18
155;25.0753;25.0166;-256.743;-256.25;-256.7;-256.903;-256.95;-255.972;15:48:18
156;25.0753;25.0166;-256.747;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
157;25.0714;25.0205;-256.743;-256.254;-256.7;-256.895;-256.95;-255.964;15:48:18
158;25.0714;25.0127;-256.747;-256.25;-256.715;-256.903;-256.958;-255.972;15:48:18
159;25.0714;25.0127;-256.751;-256.25;-256.7;-256.895;-256.958;-255.964;15:48:18
160;25.0675;25.0166;-256.743;-256.254;-256.708;-256.903;-256.958;-255.972;15:48:18
161;25.0675;25.0166;-256.751;-256.25;-256.708;-256.895;-256.966;-255.972;15:48:18
162;25.0714;25.0127;-256.747;-256.254;-256.708;-256.903;-256.958;-255.964;15:48:18
163;25.0675;25.0166;-256.747;-256.254;-256.7;-256.895;-256.95;-255.964;15:48:18
164;25.0714;25.0166;-256.747;-256.254;-256.708;-256.895;-256.958;-255.964;15:48:18
165;25.0714;25.0166;-256.731;-256.254;-256.7;-256.903;-256.966;-255.972;15:48:18
166;25.0675;25.0244;-256.747;-256.254;-256.7;-256.895;-256.958;-255.964;15:48:18
167;25.0675;25.0127;-256.743;-256.254;-256.708;-256.895;-256.942;-255.964;15:48:18
168;25.0675;25.0166;-256.751;-256.254;-256.708;-256.895;-256.95;-255.972;15:48:18
169;25.0635;25.0127;-256.747;-256.25;-256.708;-256.895;-256.958;-255.964;15:48:18
170;25.0675;25.0166;-256.743;-256.254;-256.708;-256.895;-256.95;-255.964;15:48:18
171;25.0675;25.0166;-256.747;-256.254;-256.708;-256.895;-256.95;-255.964;15:48:18
172;25.0675;25.0166;-256.747;-256.254;-256.708;-256.895;-256.958;-255.972;15:48:18
173;25.0675;25.0166;-256.743;-256.254;-256.708;-256.903;-256.95;-255.964;15:48:18
174;25.0675;25.0127;-256.747;-256.254;-256.708;-256.903;-256.95;-255.964;15:48:18
175;25.0675;25.0166;-256.747;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
176;25.0675;25.0166;-256.747;-256.254;-256.7;-256.895;-256.95;-255.972;15:48:18
177;25.0714;25.0127;-256.747;-256.262;-256.708;-256.895;-256.95;-255.972;15:48:18
178;25.0675;25.0127;-256.751;-256.254;-256.708;-256.895;-256.942;-255.964;15:48:18
179;25.0635;25.0127;-256.747;-256.254;-256.708;-256.895;-256.95;-255.964;15:48:18
180;25.0675;25.0127;-256.747;-256.262;-256.7;-256.903;-256.942;-255.964;15:48:18
181;25.0675;25.0166;-256.747;-256.262;-256.7;-256.895;-256.95;-255.972;15:48:18
182;25.0675;25.0166;-256.751;-256.262;-256.708;-256.903;-256.95;-255.964;15:48:18
183;25.0675;25.0127;-256.747;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
184;25.0714;25.0166;-256.747;-256.254;-256.708;-256.895;-256.942;-255.964;15:48:18
185;25.0635;25.0166;-256.751;-256.254;-256.708;-256.895;-256.95;-255.972;15:48:18
186;25.0675;25.0127;-256.747;-256.262;-256.708;-256.895;-256.95;-255.972;15:48:18
187;25.0675;25.0166;-256.747;-256.254;-256.7;-256.88;-256.958;-255.964;15:48:18
188;25.0635;25.0166;-256.751;-256.262;-256.708;-256.895;-256.95;-255.972;15:48:18
189;25.0675;25.0166;-256.747;-256.254;-256.7;-256.888;-256.95;-255.964;15:48:18
190;25.0675;25.0127;-256.751;-256.254;-256.7;-256.895;-256.942;-255.972;15:48:18
191;25.0635;25.0166;-256.747;-256.254;-256.7;-256.888;-256.95;-255.972;15:48:18
192;25.0675;25.0127;-256.747;-256.254;-256.7;-256.888;-256.942;-255.972;15:48:18
193;25.0675;25.0127;-256.751;-256.254;-256.7;-256.895;-256.95;-255.972;15:48:18
194;25.0675;25.0127;-256.747;-256.254;-256.7;-256.895;-256.942;-255.964;15:48:18
195;25.0635;25.0127;-256.747;-256.254;-256.708;-256.895;-256.95;-255.972;15:48:18
196;25.0675;25.0127;-256.747;-256.254;-256.708;-256.903;-256.95;-255.964;15:48:18
197;25.0675;25.0166;-256.747;-256.254;-256.708;-256.895;-256.95;-255.98;15:48:18
198;25.0675;25.0127;-256.747;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
199;25.0675;25.0127;-256.751;-256.254;-256.708;-256.903;-256.95;-255.972;15:48:18
200;25.0675;25.0166;-256.751;-256.254;-256.7;-256.895;-256.958;-255.972;15:48:18
201;25.0675;25.0127;-256.747;-256.254;-256.708;-256.903;-256.95;-255.964;15:48:18
202;25.0714;25.0205;-256.747;-256.254;-256.692;-256.895;-256.958;-255.972;15:48:18
203;25.0675;25.0166;-256.747;-256.262;-256.7;-256.903;-256.95;-255.964;15:48:18
204;25.0714;25.0166;-256.751;-256.254;-256.7;-256.895;-256.958;-255.972;15:48:18
205;25.0714;25.0244;-256.751;-256.254;-256.7;-256.903;-256.95;-255.98;15:48:18
206;25.0714;25.0244;-256.747;-256.25;-256.692;-256.895;-256.95;-255.972;15:48:18
207;25.0675;25.0166;-256.751;-256.25;-256.7;-256.903;-256.95;-255.972;15:48:18
208;25.0714;25.0166;-256.751;-256.246;-256.7;-256.903;-256.942;-255.964;15:48:18
209;25.0675;25.0205;-256.751;-256.25;-256.7;-256.903;-256.958;-255.972;15:48:18
210;25.0714;25.0166;-256.747;-256.258;-256.7;-256.903;-256.95;-255.964;15:48:18
211;25.0714;25.0244;-256.747;-256.25;-256.708;-256.903;-256.958;-255.964;15:48:18
212;25.0714;25.0244;-256.747;-256.254;-256.715;-256.903;-256.966;-255.972;15:48:18
213;25.0714;25.0244;-256.743;-256.254;-256.715;-256.911;-256.958;-255.972;15:48:18
