Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
18;27.8258;27.8727;27.4384;-256.269;-256.668;-256.888;-256.958;-255.933;0;None;1000;None;12:57:47.298
19;27.8258;27.8727;27.4384;-256.277;-256.676;-256.88;-256.95;-255.937;0;None;1000;None;12:57:47.805
20;27.8179;27.8805;27.4384;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:57:48.305
21;27.8179;27.8884;27.4463;-256.269;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:57:48.801
22;27.8179;27.8727;27.4463;-256.262;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:57:49.306
23;27.8258;27.8805;27.4463;-256.269;-256.684;-256.895;-256.95;-255.937;0;None;1000;None;12:57:49.805
24;27.8258;27.8727;27.4541;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:57:50.305
25;27.8258;27.8727;27.4463;-256.269;-256.668;-256.888;-256.95;-255.933;0;None;1000;None;12:57:50.805
26;27.8179;27.8727;27.4541;-256.262;-256.676;-256.888;-256.942;-255.929;0;None;1000;None;12:57:51.303
27;27.8179;27.8805;27.4463;-256.269;-256.668;-256.88;-256.95;-255.933;0;None;1000;None;12:57:51.805
28;27.8179;27.8727;27.4463;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:57:52.306
29;27.8179;27.8649;27.4463;-256.269;-256.676;-256.88;-256.95;-255.933;0;None;1000;None;12:57:52.801
30;27.8179;27.8727;27.4619;-256.262;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:57:53.303
31;27.8179;27.8727;27.4541;-256.269;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:57:53.802
32;27.8179;27.8727;27.4541;-256.277;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:57:54.305
33;27.8179;27.8649;27.4541;-256.269;-256.676;-256.88;-256.95;-255.937;0;None;1000;None;12:57:54.805
34;27.8101;27.8727;27.4541;-256.277;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:57:55.306
35;27.8258;27.8727;27.4463;-256.269;-256.668;-256.88;-256.942;-255.933;0;None;1000;None;12:57:55.806
36;27.8258;27.8805;27.4463;-256.277;-256.676;-256.895;-256.95;-255.933;0;None;1000;None;12:57:56.305
37;27.8336;27.8727;27.4463;-256.277;-256.668;-256.888;-256.958;-255.937;0;None;1000;None;12:57:56.805
38;27.8258;27.8649;27.4463;-256.277;-256.668;-256.88;-256.95;-255.933;0;None;1000;None;12:57:57.302
39;27.8179;27.8727;27.4463;-256.277;-256.676;-256.895;-256.942;-255.933;0;None;1000;None;12:57:57.805
40;27.8179;27.8727;27.4463;-256.277;-256.661;-256.88;-256.942;-255.929;0;None;1000;None;12:57:58.305
41;27.8179;27.8727;27.4541;-256.269;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:57:58.804
42;27.8179;27.8805;27.4619;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:57:59.306
43;27.8258;27.8727;27.4619;-256.277;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:57:59.804
44;27.8179;27.8805;27.4541;-256.269;-256.668;-256.888;-256.942;-255.929;0;None;1000;None;12:58:00.305
45;27.8258;27.8727;27.4463;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:00.805
46;27.8179;27.8727;27.4463;-256.277;-256.668;-256.888;-256.935;-255.933;0;None;1000;None;12:58:01.302
47;27.8179;27.8649;27.4619;-256.277;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:01.806
48;27.8258;27.8649;27.4541;-256.269;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:58:02.306
49;27.8258;27.8649;27.4463;-256.277;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:02.803
50;27.8258;27.8727;27.4541;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:03.304
51;27.8258;27.8649;27.4541;-256.277;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:58:03.805
52;27.8179;27.8649;27.4541;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:04.304
53;27.8179;27.8649;27.4541;-256.269;-256.661;-256.888;-256.95;-255.937;0;None;1000;None;12:58:04.802
54;27.8258;27.8727;27.4541;-256.277;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:05.306
55;27.8179;27.8727;27.4541;-256.269;-256.676;-256.888;-256.958;-255.937;0;None;1000;None;12:58:05.804
56;27.8179;27.8727;27.4541;-256.277;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:06.304
57;27.8258;27.8727;27.4541;-256.269;-256.668;-256.888;-256.958;-255.933;0;None;1000;None;12:58:06.804
58;27.8258;27.8727;27.4541;-256.277;-256.668;-256.888;-256.95;-255.937;0;None;1000;None;12:58:07.307
59;27.8258;27.8727;27.4619;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:07.802
60;27.8258;27.8727;27.4541;-256.269;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:08.306
61;27.8179;27.8805;27.4463;-256.277;-256.676;-256.895;-256.95;-255.937;0;None;1000;None;12:58:08.804
62;27.8258;27.8727;27.4463;-256.269;-256.668;-256.888;-256.958;-255.937;0;None;1000;None;12:58:09.306
63;27.8258;27.8805;27.4384;-256.269;-256.668;-256.895;-256.95;-255.933;0;None;1000;None;12:58:09.805
64;27.8258;27.8727;27.4384;-256.269;-256.676;-256.888;-256.958;-255.933;0;None;1000;None;12:58:10.304
65;27.8101;27.8805;27.4306;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:10.801
66;27.8179;27.8805;27.4541;-256.262;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:11.306
67;27.8258;27.8727;27.4463;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:11.807
68;27.8258;27.8649;27.4541;-256.277;-256.668;-256.888;-256.95;-255.933;0;None;1000;None;12:58:12.300
69;27.8179;27.8649;27.4541;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:12.805
70;27.8258;27.8727;27.4541;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:13.302
71;27.8258;27.8649;27.4463;-256.277;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:13.806
72;27.8336;27.8649;27.4541;-256.269;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:58:14.304
73;27.8258;27.8727;27.4541;-256.269;-256.668;-256.895;-256.95;-255.933;0;None;1000;None;12:58:14.806
74;27.8336;27.8649;27.4541;-256.269;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:58:15.305
75;27.8336;27.8727;27.4619;-256.269;-256.668;-256.888;-256.95;-255.933;0;None;1000;None;12:58:15.802
76;27.8258;27.8727;27.4619;-256.262;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:16.302
77;27.8258;27.8727;27.4619;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:16.804
78;27.8258;27.8727;27.4541;-256.269;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:17.304
79;27.8258;27.8649;27.4541;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:17.805
80;27.8336;27.8727;27.4541;-256.269;-256.668;-256.895;-256.95;-255.933;0;None;1000;None;12:58:18.304
81;27.8258;27.8649;27.4619;-256.277;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:18.807
82;27.8258;27.8649;27.4541;-256.269;-256.676;-256.888;-256.95;-255.933;0;None;1000;None;12:58:19.304
83;27.8258;27.8727;27.4541;-256.269;-256.668;-256.888;-256.95;-255.937;0;None;1000;None;12:58:19.804
84;27.8179;27.8649;27.4541;-256.269;-256.668;-256.88;-256.95;-255.933;0;None;1000;None;12:58:20.307
85;27.8258;27.8649;27.4541;-256.262;-256.668;-256.88;-256.958;-255.929;0;None;1000;None;12:58:20.805
86;27.8258;27.8727;27.4619;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:21.304
87;27.8179;27.8649;27.4541;-256.269;-256.668;-256.88;-256.95;-255.937;0;None;1000;None;12:58:21.806
88;27.8179;27.8649;27.4541;-256.262;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:58:22.306
89;27.8258;27.8571;27.4463;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:22.806
90;27.8179;27.8649;27.4541;-256.277;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:58:23.303
91;27.8179;27.8727;27.4384;-256.269;-256.668;-256.888;-256.942;-255.933;0;None;1000;None;12:58:23.804
92;27.8179;27.8649;27.4463;-256.269;-256.676;-256.895;-256.942;-255.937;0;None;1000;None;12:58:24.304
93;27.8258;27.8649;27.4463;-256.277;-256.668;-256.888;-256.95;-255.933;0;None;1000;None;12:58:24.804
94;27.8179;27.8649;27.4463;-256.269;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:25.306
95;27.8179;27.8649;27.4384;-256.269;-256.684;-256.895;-256.942;-255.937;0;None;1000;None;12:58:25.804
96;27.8179;27.8649;27.4463;-256.277;-256.676;-256.88;-256.95;-255.937;0;None;1000;None;12:58:26.305
97;27.8258;27.8727;27.4384;-256.269;-256.676;-256.895;-256.95;-255.937;0;None;1000;None;12:58:26.804
98;27.8179;27.8649;27.4463;-256.269;-256.676;-256.888;-256.95;-255.941;0;None;1000;None;12:58:27.304
99;27.8179;27.8649;27.4463;-256.269;-256.676;-256.895;-256.95;-255.937;0;None;1000;None;12:58:27.804
100;27.8179;27.8727;27.4463;-256.269;-256.676;-256.895;-256.942;-255.937;0;None;1000;None;12:58:28.305
101;27.8258;27.8649;27.4463;-256.269;-256.676;-256.895;-256.95;-255.941;0;None;1000;None;12:58:28.805
102;27.8179;27.8571;27.4384;-256.277;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:29.304
103;27.8258;27.8649;27.4384;-256.269;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:29.805
104;27.8179;27.8571;27.4384;-256.277;-256.668;-256.888;-256.95;-255.941;0;None;1000;None;12:58:30.302
105;27.8179;27.8571;27.4463;-256.269;-256.676;-256.888;-256.942;-255.941;0;None;1000;None;12:58:30.806
106;27.8258;27.8649;27.4384;-256.269;-256.668;-256.88;-256.95;-255.937;0;None;1000;None;12:58:31.305
107;27.8258;27.8649;27.4384;-256.277;-256.676;-256.888;-256.95;-255.937;0;None;1000;None;12:58:31.804
108;27.8258;27.8727;27.4463;-256.277;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:58:32.304
109;27.8179;27.8649;27.4463;-256.269;-256.668;-256.895;-256.958;-255.941;0;None;1000;None;12:58:32.804
110;27.8258;27.8727;27.4384;-256.269;-256.668;-256.888;-256.95;-255.937;0;None;1000;None;12:58:33.306
111;27.8179;27.8649;27.4384;-256.277;-256.668;-256.903;-256.95;-255.937;0;None;1000;None;12:58:33.804
112;27.8179;27.8727;27.4384;-256.277;-256.676;-256.888;-256.958;-255.937;0;None;1000;None;12:58:34.305
113;27.8258;27.8727;27.4306;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:34.803
114;27.8179;27.8649;27.4384;-256.277;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:35.305
115;27.8179;27.8649;27.4306;-256.277;-256.668;-256.903;-256.942;-255.941;0;None;1000;None;12:58:35.804
116;27.8258;27.8649;27.4306;-256.269;-256.661;-256.895;-256.95;-255.937;0;None;1000;None;12:58:36.305
117;27.8179;27.8649;27.4384;-256.277;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:36.805
118;27.8179;27.8649;27.4463;-256.277;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:37.304
119;27.8179;27.8727;27.4463;-256.269;-256.661;-256.895;-256.942;-255.937;0;None;1000;None;12:58:37.805
120;27.8179;27.8649;27.4384;-256.277;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:38.303
121;27.8101;27.8727;27.4384;-256.269;-256.661;-256.903;-256.95;-255.937;0;None;1000;None;12:58:38.803
122;27.8179;27.8649;27.4384;-256.269;-256.661;-256.895;-256.942;-255.941;0;None;1000;None;12:58:39.300
123;27.8179;27.8727;27.4306;-256.269;-256.661;-256.895;-256.95;-255.937;0;None;1000;None;12:58:39.804
124;27.8179;27.8649;27.4306;-256.269;-256.668;-256.888;-256.95;-255.937;0;None;1000;None;12:58:40.304
125;27.8101;27.8571;27.4306;-256.269;-256.661;-256.895;-256.942;-255.937;0;None;1000;None;12:58:40.804
126;27.8179;27.8649;27.4306;-256.262;-256.661;-256.895;-256.95;-255.937;0;None;1000;None;12:58:41.306
127;27.8101;27.8727;27.4228;-256.262;-256.668;-256.888;-256.95;-255.937;0;None;1000;None;12:58:41.805
128;27.8101;27.8649;27.4306;-256.269;-256.661;-256.888;-256.942;-255.933;0;None;1000;None;12:58:42.301
129;27.8101;27.8649;27.4306;-256.262;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:42.806
130;27.8179;27.8649;27.4228;-256.269;-256.661;-256.888;-256.95;-255.937;0;None;1000;None;12:58:43.305
131;27.8179;27.8727;27.4306;-256.262;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:43.804
132;27.8179;27.8649;27.4228;-256.269;-256.661;-256.895;-256.95;-255.933;0;None;1000;None;12:58:44.301
133;27.8179;27.8649;27.4306;-256.269;-256.661;-256.895;-256.942;-255.937;0;None;1000;None;12:58:44.805
134;27.8179;27.8649;27.4228;-256.262;-256.661;-256.895;-256.95;-255.933;0;None;1000;None;12:58:45.305
135;27.8179;27.8571;27.4306;-256.277;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:45.805
136;27.8101;27.8649;27.4228;-256.269;-256.661;-256.903;-256.935;-255.937;0;None;1000;None;12:58:46.305
137;27.8258;27.8571;27.4228;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:46.804
138;27.8179;27.8571;27.4228;-256.269;-256.661;-256.895;-256.942;-255.937;0;None;1000;None;12:58:47.304
139;27.8258;27.8492;27.4228;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:47.805
140;27.8179;27.8571;27.415;-256.269;-256.668;-256.895;-256.95;-255.937;0;None;1000;None;12:58:48.305
141;27.8179;27.8492;27.4228;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:48.804
142;27.8179;27.8571;27.4228;-256.269;-256.661;-256.888;-256.95;-255.933;0;None;1000;None;12:58:49.306
143;27.8258;27.8492;27.4228;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:58:49.804
144;27.8179;27.8492;27.415;-256.262;-256.661;-256.895;-256.942;-255.929;0;None;1000;None;12:58:50.304
145;27.8258;27.8571;27.4306;-256.269;-256.668;-256.895;-256.935;-255.933;0;None;1000;None;12:58:50.804
146;27.8179;27.8492;27.4228;-256.269;-256.661;-256.895;-256.942;-255.937;0;None;1000;None;12:58:51.305
147;27.8179;27.8571;27.4228;-256.262;-256.668;-256.895;-256.935;-255.933;0;None;1000;None;12:58:51.803
148;27.8258;27.8492;27.415;-256.269;-256.661;-256.903;-256.935;-255.937;0;None;1000;None;12:58:52.305
149;27.8179;27.8571;27.4228;-256.262;-256.668;-256.895;-256.942;-255.929;0;None;1000;None;12:58:52.806
150;27.8179;27.8571;27.4228;-256.269;-256.661;-256.895;-256.935;-255.933;0;None;1000;None;12:58:53.306
151;27.8179;27.8492;27.4228;-256.262;-256.676;-256.895;-256.935;-255.937;0;None;1000;None;12:58:53.805
152;27.8179;27.8571;27.415;-256.269;-256.668;-256.895;-256.935;-255.933;0;None;1000;None;12:58:54.306
153;27.8179;27.8492;27.4306;-256.269;-256.668;-256.895;-256.927;-255.933;0;None;1000;None;12:58:54.806
154;27.8179;27.8571;27.4306;-256.269;-256.668;-256.895;-256.927;-255.933;0;None;1000;None;12:58:55.306
155;27.8258;27.8492;27.4306;-256.262;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:55.804
156;27.8179;27.8492;27.4306;-256.269;-256.676;-256.895;-256.935;-255.933;0;None;1000;None;12:58:56.303
157;27.8258;27.8571;27.4384;-256.262;-256.668;-256.888;-256.935;-255.933;0;None;1000;None;12:58:56.807
158;27.8258;27.8571;27.4306;-256.269;-256.676;-256.895;-256.935;-255.933;0;None;1000;None;12:58:57.304
159;27.8336;27.8571;27.4306;-256.269;-256.668;-256.888;-256.927;-255.933;0;None;1000;None;12:58:57.805
160;27.8258;27.8571;27.415;-256.262;-256.676;-256.895;-256.935;-255.933;0;None;1000;None;12:58:58.304
161;27.8258;27.8649;27.4228;-256.269;-256.668;-256.895;-256.927;-255.933;0;None;1000;None;12:58:58.805
162;27.8258;27.8571;27.4228;-256.262;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:58:59.306
163;27.8258;27.8571;27.4228;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:58:59.805
164;27.8258;27.8571;27.415;-256.262;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:59:00.305
165;27.8179;27.8571;27.4228;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:59:00.803
166;27.8179;27.8571;27.415;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:59:01.304
167;27.8179;27.8571;27.4228;-256.269;-256.668;-256.888;-256.935;-255.933;0;None;1000;None;12:59:01.804
168;27.8179;27.8649;27.415;-256.269;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:02.302
169;27.8179;27.8571;27.4228;-256.269;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:02.803
170;27.8179;27.8649;27.415;-256.262;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:59:03.304
171;27.8258;27.8571;27.415;-256.269;-256.676;-256.88;-256.942;-255.933;0;None;1000;None;12:59:03.804
172;27.8258;27.8571;27.4306;-256.269;-256.676;-256.888;-256.942;-255.937;0;None;1000;None;12:59:04.303
173;27.8258;27.8649;27.4228;-256.269;-256.668;-256.888;-256.935;-255.941;0;None;1000;None;12:59:04.803
174;27.8179;27.8571;27.4228;-256.262;-256.668;-256.888;-256.935;-255.933;0;None;1000;None;12:59:05.304
175;27.8258;27.8649;27.4228;-256.269;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:05.803
176;27.8336;27.8571;27.4228;-256.269;-256.668;-256.88;-256.942;-255.933;0;None;1000;None;12:59:06.303
177;27.8179;27.8571;27.4228;-256.269;-256.676;-256.888;-256.942;-255.933;0;None;1000;None;12:59:06.800
178;27.8258;27.8571;27.4228;-256.262;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:07.304
179;27.8179;27.8571;27.4306;-256.269;-256.668;-256.88;-256.942;-255.937;0;None;1000;None;12:59:07.804
180;27.8179;27.8492;27.415;-256.269;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:59:08.305
181;27.8179;27.8571;27.4228;-256.269;-256.668;-256.888;-256.942;-255.941;0;None;1000;None;12:59:08.806
182;27.8258;27.8649;27.4228;-256.269;-256.676;-256.88;-256.935;-255.937;0;None;1000;None;12:59:09.303
183;27.8258;27.8571;27.415;-256.269;-256.668;-256.888;-256.942;-255.941;0;None;1000;None;12:59:09.804
184;27.8258;27.8571;27.4228;-256.262;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:59:10.303
185;27.8258;27.8492;27.4306;-256.277;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:59:10.806
186;27.8179;27.8571;27.4228;-256.262;-256.676;-256.888;-256.942;-255.941;0;None;1000;None;12:59:11.304
187;27.8179;27.8571;27.4228;-256.269;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:11.804
188;27.8258;27.8571;27.4228;-256.269;-256.668;-256.888;-256.942;-255.937;0;None;1000;None;12:59:12.305
189;27.8179;27.8571;27.415;-256.269;-256.668;-256.895;-256.942;-255.937;0;None;1000;None;12:59:12.805
190;27.8179;27.8492;27.4228;-256.277;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:59:13.303
191;27.8179;27.8571;27.4228;-256.269;-256.676;-256.895;-256.935;-255.933;0;None;1000;None;12:59:13.802
192;27.8101;27.8571;27.415;-256.269;-256.676;-256.895;-256.942;-255.937;0;None;1000;None;12:59:14.305
193;27.8179;27.8649;27.415;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:59:14.804
194;27.8101;27.8571;27.415;-256.269;-256.676;-256.903;-256.935;-255.937;0;None;1000;None;12:59:15.304
195;27.8101;27.8571;27.415;-256.277;-256.676;-256.895;-256.935;-255.937;0;None;1000;None;12:59:15.805
196;27.8023;27.8649;27.4071;-256.269;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:16.305
197;27.8179;27.8571;27.415;-256.277;-256.676;-256.895;-256.935;-255.933;0;None;1000;None;12:59:16.805
198;27.8101;27.8571;27.415;-256.269;-256.668;-256.895;-256.942;-255.933;0;None;1000;None;12:59:17.305
199;27.8101;27.8649;27.4071;-256.269;-256.668;-256.88;-256.935;-255.933;0;None;1000;None;12:59:17.803
200;27.8101;27.8571;27.415;-256.269;-256.668;-256.895;-256.935;-255.937;0;None;1000;None;12:59:18.304
201;27.8101;27.8571;27.415;-256.269;-256.676;-256.888;-256.935;-255.933;0;None;1000;None;12:59:18.805
202;27.8101;27.8571;27.4228;-256.269;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:19.304
203;27.8179;27.8571;27.415;-256.269;-256.676;-256.895;-256.935;-255.937;0;None;1000;None;12:59:19.805
204;27.8179;27.8649;27.415;-256.277;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:20.303
205;27.8179;27.8492;27.415;-256.269;-256.668;-256.895;-256.935;-255.933;0;None;1000;None;12:59:20.801
206;27.8258;27.8649;27.415;-256.269;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:21.303
207;27.8179;27.8492;27.415;-256.277;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:21.804
208;27.8336;27.8649;27.415;-256.269;-256.668;-256.888;-256.935;-255.933;0;None;1000;None;12:59:22.304
209;27.8258;27.8571;27.415;-256.277;-256.684;-256.888;-256.927;-255.937;0;None;1000;None;12:59:22.805
210;27.8258;27.8492;27.415;-256.269;-256.668;-256.895;-256.935;-255.937;0;None;1000;None;12:59:23.305
211;27.8258;27.8571;27.415;-256.277;-256.676;-256.888;-256.935;-255.933;0;None;1000;None;12:59:23.803
212;27.8179;27.8571;27.4071;-256.269;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:24.305
213;27.8258;27.8571;27.415;-256.269;-256.668;-256.88;-256.935;-255.933;0;None;1000;None;12:59:24.803
214;27.8179;27.8649;27.4071;-256.269;-256.676;-256.888;-256.935;-255.937;0;None;1000;None;12:59:25.303
215;27.8179;27.8571;27.4071;-256.269;-256.668;-256.895;-256.927;-255.937;0;None;1000;None;12:59:25.803
216;27.8179;27.8571;27.3993;-256.269;-256.668;-256.895;-256.935;-255.937;0;None;1000;None;12:59:26.303
217;27.8179;27.8571;27.4071;-256.269;-256.668;-256.895;-256.927;-255.937;0;None;1000;None;12:59:26.805
218;27.8179;27.8571;27.415;-256.277;-256.676;-256.895;-256.935;-255.937;0;None;1000;None;12:59:27.303
219;27.8179;27.8492;27.415;-256.277;-256.668;-256.888;-256.935;-255.937;0;None;1000;None;12:59:27.803
220;27.8258;27.8571;27.4071;-256.269;-256.668;-256.888;-256.927;-255.937;0;None;1000;None;12:59:28.302
221;27.8258;27.8414;27.415;-256.285;-256.676;-256.88;-256.927;-255.937;0;None;1000;None;12:59:28.803
222;27.8179;27.8571;27.415;-256.269;-256.661;-256.888;-256.927;-255.941;0;None;1000;None;12:59:29.303
223;27.8179;27.8414;27.415;-256.277;-256.668;-256.888;-256.919;-255.937;0;None;1000;None;12:59:29.805
224;27.8258;27.8571;27.4071;-256.277;-256.668;-256.888;-256.927;-255.937;0;None;1000;None;12:59:30.303
225;27.8258;27.8492;27.415;-256.285;-256.668;-256.888;-256.935;-255.937;6.464;None;15;None;12:59:30.803
226;27.8179;27.8492;27.415;-256.277;-256.668;-256.88;-256.927;-255.937;6.464;None;15;None;12:59:31.303
227;27.8258;27.8571;27.415;-256.262;-256.668;-256.88;-256.927;-255.941;6.464;None;15;None;12:59:31.804
228;27.8179;27.8571;27.415;-256.277;-256.668;-256.888;-256.919;-255.937;6.464;None;15;None;12:59:32.301
229;27.8258;27.8571;27.415;-256.277;-256.661;-256.88;-256.927;-255.941;6.464;None;15;None;12:59:32.795
230;27.8258;27.8492;27.4071;-256.277;-256.668;-256.888;-256.919;-255.933;6.464;None;15;None;12:59:33.300
231;27.8258;27.8571;27.4071;-256.269;-256.668;-256.888;-256.927;-255.941;6.464;None;15;None;12:59:33.797
232;27.8258;27.8571;27.4071;-256.277;-256.661;-256.888;-256.927;-255.933;6.464;None;15;None;12:59:34.304
233;27.8258;27.8571;27.4071;-256.277;-256.676;-256.888;-256.927;-255.941;6.464;None;15;None;12:59:34.806
234;27.8179;27.8571;27.4071;-256.277;-256.668;-256.888;-256.927;-255.933;6.464;None;15;None;12:59:35.295
235;27.8258;27.8492;27.4071;-256.277;-256.661;-256.888;-256.927;-255.941;6.464;None;15;None;12:59:35.805
236;27.8258;27.8571;27.4071;-256.277;-256.668;-256.895;-256.927;-255.937;6.464;None;15;None;12:59:36.304
