Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;DT9;DT10;DT11;DT12;DT13;DT14;DT15;DT16;Time
32;26.0299;-256.41;25.9791;-256.41;-256.758;-256.41;-256.254;-256.41;-256.708;-256.41;-256.903;-256.41;-256.95;-256.41;-255.996;-256.41;15:52:34
33;26.0378;-256.41;25.9712;-256.41;-256.755;-256.41;-256.254;-256.41;-256.7;-256.41;-256.903;-256.41;-256.942;-256.41;-255.996;-256.41;15:53:40
