Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;DT9;DT10;DT11;DT12;DT13;DT14;DT15;DT16;Time
14;3.93594;-39;3.92761;-39;-39.0518;-39;-38.9786;-39;-39.0452;-39;-39.0762;-39;-39.0786;-39;-38.9357;-39;13:59:14
