Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;DT9;DT10;DT11;DT12;DT13;DT14;DT15;DT16;Time
34;26.0456;25.9869;-256.755;-256.254;15:57:33
35;26.0456;25.9869;-256.747;-256.262;15:57:33
36;26.0378;25.9947;-256.751;-256.262;15:57:34
37;26.0456;25.9869;-256.751;-256.269;15:57:34
38;26.0378;25.9869;-256.758;-256.262;15:57:35
39;26.0456;25.9869;-256.755;-256.262;15:57:35
