Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
193;26.2451;26.1708;25.6426;-256.269;-256.661;-256.864;-256.915;-255.988;0;None;1000;None;11:27:02
194;26.2295;26.1786;25.6348;-256.269;-256.661;-256.864;-256.919;-255.988;0;None;1000;None;11:27:03
195;26.2451;26.163;25.6348;-256.262;-256.661;-256.864;-256.919;-255.98;0;None;1000;None;11:27:03
196;26.2373;26.1786;25.6426;-256.269;-256.661;-256.864;-256.915;-255.988;0;None;1000;None;11:27:04
197;26.2373;26.1786;25.6348;-256.269;-256.661;-256.872;-256.915;-255.988;0;None;1000;None;11:27:04
198;26.2451;26.1708;25.6426;-256.269;-256.661;-256.864;-256.915;-255.98;0;None;1000;None;11:27:05
199;26.2451;26.1786;25.6348;-256.269;-256.668;-256.872;-256.919;-255.988;0;None;1000;None;11:27:05
200;26.2373;26.1786;25.6426;-256.269;-256.661;-256.864;-256.919;-255.98;0;None;1000;None;11:27:06
201;26.2373;26.1708;25.6348;-256.269;-256.661;-256.872;-256.915;-255.988;0;None;1000;None;11:27:06
202;26.2373;26.1786;25.6426;-256.262;-256.668;-256.872;-256.919;-255.988;0;None;1000;None;11:27:07
203;26.2373;26.163;25.6426;-256.269;-256.676;-256.864;-256.919;-255.98;0;None;1000;None;11:27:07
204;26.2295;26.1786;25.6269;-256.269;-256.661;-256.872;-256.919;-255.988;0;None;1000;None;11:27:08
205;26.2373;26.1708;25.6426;-256.269;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:08
206;26.2373;26.1708;25.6269;-256.277;-256.661;-256.872;-256.919;-255.988;0;None;1000;None;11:27:09
207;26.2295;26.1786;25.6269;-256.262;-256.668;-256.872;-256.915;-255.98;0;None;1000;None;11:27:09
208;26.2451;26.1708;25.6426;-256.277;-256.661;-256.872;-256.915;-255.98;0;None;1000;None;11:27:10
209;26.2295;26.1786;25.6426;-256.262;-256.661;-256.88;-256.919;-255.98;0;None;1000;None;11:27:10
210;26.2373;26.1708;25.6426;-256.269;-256.653;-256.872;-256.911;-255.98;0;None;1000;None;11:27:11
211;26.2373;26.1708;25.6348;-256.262;-256.661;-256.872;-256.915;-255.988;0;None;1000;None;11:27:11
212;26.2373;26.1786;25.6426;-256.269;-256.661;-256.872;-256.919;-255.98;0;None;1000;None;11:27:12
213;26.2373;26.1708;25.6426;-256.269;-256.661;-256.872;-256.911;-255.98;0;None;1000;None;11:27:12
214;26.2373;26.1786;25.6348;-256.269;-256.661;-256.872;-256.915;-255.972;0;None;1000;None;11:27:13
215;26.2295;26.163;25.6426;-256.269;-256.661;-256.872;-256.919;-255.98;0;None;1000;None;11:27:13
216;26.2373;26.1708;25.6426;-256.262;-256.661;-256.88;-256.919;-255.98;0;None;1000;None;11:27:14
217;26.2373;26.1708;25.6426;-256.262;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:14
218;26.2373;26.1708;25.6426;-256.262;-256.661;-256.872;-256.919;-255.98;0;None;1000;None;11:27:15
219;26.2295;26.1786;25.6504;-256.262;-256.668;-256.88;-256.919;-255.988;0;None;1000;None;11:27:15
220;26.2295;26.1786;25.6426;-256.262;-256.668;-256.872;-256.927;-255.988;0;None;1000;None;11:27:16
221;26.2373;26.1786;25.6426;-256.262;-256.668;-256.872;-256.927;-255.98;0;None;1000;None;11:27:16
222;26.2295;26.1786;25.6426;-256.269;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:17
223;26.2295;26.1708;25.6504;-256.269;-256.661;-256.872;-256.915;-255.98;0;None;1000;None;11:27:17
224;26.2216;26.1708;25.6426;-256.269;-256.668;-256.872;-256.915;-255.98;0;None;1000;None;11:27:18
225;26.2295;26.1786;25.6504;-256.269;-256.661;-256.872;-256.915;-255.98;0;None;1000;None;11:27:18
226;26.2216;26.1786;25.6504;-256.277;-256.668;-256.872;-256.915;-255.98;0;None;1000;None;11:27:19
227;26.2216;26.1708;25.6504;-256.269;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:19
228;26.2295;26.1786;25.6504;-256.269;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:20
229;26.2295;26.1708;25.6504;-256.269;-256.668;-256.872;-256.919;-255.988;0;None;1000;None;11:27:20
230;26.2216;26.1786;25.6504;-256.269;-256.668;-256.872;-256.915;-255.988;0;None;1000;None;11:27:21
231;26.2216;26.1708;25.6582;-256.277;-256.661;-256.872;-256.919;-255.98;0;None;1000;None;11:27:21
232;26.2295;26.1708;25.6504;-256.269;-256.668;-256.872;-256.911;-255.98;0;None;1000;None;11:27:22
233;26.2216;26.1708;25.6504;-256.269;-256.676;-256.872;-256.919;-255.98;0;None;1000;None;11:27:22
234;26.2295;26.1708;25.6504;-256.269;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:23
235;26.2295;26.1708;25.6504;-256.269;-256.668;-256.864;-256.911;-255.988;0;None;1000;None;11:27:23
236;26.2216;26.1786;25.6504;-256.262;-256.668;-256.872;-256.919;-255.98;0;None;1000;None;11:27:24
237;26.2295;26.1708;25.6426;-256.262;-256.676;-256.864;-256.915;-255.988;0;None;1000;None;11:27:24
238;26.2216;26.1786;25.6504;-256.277;-256.668;-256.872;-256.919;-255.988;0;None;1000;None;11:27:25
239;26.2216;26.163;25.6426;-256.269;-256.668;-256.864;-256.915;-255.98;0;None;1000;None;11:27:25
240;26.2216;26.1708;25.6582;-256.269;-256.668;-256.856;-256.915;-255.988;0;None;1000;None;11:27:26
241;26.2295;26.1708;25.6426;-256.277;-256.668;-256.864;-256.919;-255.988;0;None;1000;None;11:27:26
242;26.2216;26.1786;25.6504;-256.269;-256.668;-256.864;-256.915;-255.988;0;None;1000;None;11:27:27
243;26.2138;26.163;25.6426;-256.269;-256.668;-256.856;-256.919;-255.988;0;None;1000;None;11:27:27
244;26.2138;26.1708;25.6348;-256.262;-256.668;-256.864;-256.919;-255.988;0;None;1000;None;11:27:28
