Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
26;27.2193;27.1293;-256.735;-256.246;-256.684;-256.903;-256.95;-256.003;15:39:01
27;27.2193;27.1137;-256.739;-256.25;-256.676;-256.903;-256.958;-255.996;15:39:01
28;27.2193;27.1137;-256.743;-256.246;-256.684;-256.895;-256.95;-255.996;15:39:02
29;27.2193;27.1137;-256.743;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:02
30;27.2115;27.1137;-256.735;-256.25;-256.684;-256.903;-256.942;-255.996;15:39:03
31;27.2115;27.1137;-256.743;-256.246;-256.676;-256.895;-256.942;-256.003;15:39:03
32;27.2037;27.1059;-256.735;-256.246;-256.684;-256.903;-256.935;-256.003;15:39:04
33;27.2115;27.1137;-256.743;-256.25;-256.676;-256.903;-256.935;-255.996;15:39:04
34;27.2272;27.1137;-256.735;-256.246;-256.684;-256.903;-256.935;-256.003;15:39:05
35;27.235;27.1215;-256.735;-256.246;-256.676;-256.903;-256.95;-255.996;15:39:05
36;27.2506;27.1293;-256.735;-256.246;-256.684;-256.911;-256.935;-256.003;15:39:06
37;27.2741;27.145;-256.735;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:06
38;27.3054;27.1606;-256.735;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:07
39;27.3211;27.1919;-256.735;-256.246;-256.684;-256.895;-256.942;-256.003;15:39:07
40;27.3484;27.1998;-256.743;-256.246;-256.676;-256.903;-256.935;-256.003;15:39:08
41;27.368;27.2154;-256.735;-256.242;-256.684;-256.903;-256.942;-256.003;15:39:08
42;27.4032;27.2272;-256.735;-256.246;-256.676;-256.903;-256.942;-255.996;15:39:09
43;27.4345;27.2428;-256.735;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:09
44;27.4736;27.2819;-256.735;-256.246;-256.676;-256.903;-256.95;-256.003;15:39:10
45;27.5049;27.3054;-256.735;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:10
46;27.5441;27.3367;-256.735;-256.246;-256.676;-256.911;-256.942;-256.003;15:39:11
47;27.5793;27.368;-256.743;-256.246;-256.684;-256.895;-256.942;-255.996;15:39:11
48;27.6028;27.3993;-256.743;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:12
49;27.6419;27.4228;-256.743;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:12
50;27.6888;27.4384;-256.743;-256.254;-256.684;-256.903;-256.935;-255.996;15:39:13
51;27.728;27.4736;-256.747;-256.25;-256.692;-256.903;-256.942;-256.003;15:39:13
52;27.7749;27.4971;-256.735;-256.25;-256.684;-256.903;-256.935;-255.996;15:39:14
53;27.8023;27.5362;-256.743;-256.25;-256.684;-256.903;-256.95;-255.996;15:39:14
54;27.8492;27.5597;-256.743;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:15
55;27.8962;27.5988;-256.743;-256.25;-256.684;-256.903;-256.935;-256.003;15:39:15
56;27.9431;27.6223;-256.727;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:16
57;27.9744;27.6497;-256.735;-256.25;-256.692;-256.903;-256.95;-256.003;15:39:16
58;28.0175;27.681;-256.743;-256.254;-256.684;-256.911;-256.942;-256.003;15:39:17
59;28.0566;27.7045;-256.743;-256.25;-256.684;-256.903;-256.95;-256.003;15:39:17
60;28.1114;27.7436;-256.747;-256.25;-256.684;-256.911;-256.942;-255.996;15:39:18
61;28.1505;27.7671;-256.735;-256.25;-256.684;-256.903;-256.95;-255.996;15:39:18
62;28.1896;27.814;-256.735;-256.25;-256.684;-256.903;-256.942;-255.996;15:39:19
63;28.2327;27.8336;-256.743;-256.25;-256.684;-256.903;-256.95;-256.003;15:39:19
64;28.2718;27.8649;-256.727;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:20
65;28.3187;27.904;-256.743;-256.25;-256.684;-256.903;-256.942;-255.996;15:39:20
66;28.3657;27.9275;-256.735;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:21
67;28.397;27.9666;-256.735;-256.246;-256.684;-256.895;-256.942;-255.996;15:39:21
68;28.4479;28.0057;-256.735;-256.25;-256.676;-256.903;-256.935;-255.996;15:39:22
69;28.4792;28.0331;-256.743;-256.25;-256.684;-256.895;-256.935;-255.996;15:39:22
70;28.5183;28.0527;-256.735;-256.254;-256.676;-256.903;-256.942;-256.003;15:39:23
71;28.5731;28.0801;-256.735;-256.25;-256.684;-256.895;-256.942;-255.996;15:39:23
72;28.6044;28.1192;-256.743;-256.25;-256.676;-256.911;-256.935;-256.003;15:39:24
73;28.6396;28.1583;-256.743;-256.246;-256.684;-256.903;-256.95;-256.003;15:39:24
74;28.6865;28.1896;-256.743;-256.25;-256.668;-256.903;-256.942;-255.996;15:39:25
75;28.7335;28.2288;-256.743;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:25
76;28.7804;28.2483;-256.743;-256.25;-256.676;-256.903;-256.942;-256.003;15:39:26
77;28.8156;28.2796;-256.747;-256.25;-256.676;-256.911;-256.942;-255.996;15:39:26
78;28.8469;28.3031;-256.743;-256.25;-256.676;-256.895;-256.942;-256.003;15:39:27
79;28.8861;28.3422;-256.739;-256.25;-256.684;-256.903;-256.942;-255.996;15:39:27
80;28.9252;28.3735;-256.739;-256.25;-256.668;-256.911;-256.935;-256.003;15:39:28
81;28.9721;28.4126;-256.743;-256.246;-256.684;-256.903;-256.942;-256.003;15:39:28
82;28.9995;28.4283;-256.743;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:29
83;29.0386;28.4557;-256.743;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:29
84;29.0778;28.4948;-256.743;-256.25;-256.684;-256.903;-256.935;-256.003;15:39:30
85;29.1169;28.5261;-256.743;-256.25;-256.676;-256.903;-256.942;-255.996;15:39:30
86;29.1638;28.5496;-256.743;-256.246;-256.684;-256.911;-256.942;-255.996;15:39:31
87;29.1991;28.5965;-256.743;-256.25;-256.676;-256.895;-256.95;-256.003;15:39:31
88;29.2264;28.6278;-256.743;-256.246;-256.684;-256.903;-256.935;-256.003;15:39:32
89;29.2617;28.6435;-256.743;-256.246;-256.692;-256.903;-256.95;-255.996;15:39:32
90;29.3008;28.663;-256.743;-256.246;-256.676;-256.911;-256.942;-255.996;15:39:33
91;29.3477;28.7022;-256.747;-256.246;-256.676;-256.903;-256.95;-256.003;15:39:33
92;29.379;28.7256;-256.743;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:34
93;29.426;28.7726;-256.747;-256.242;-256.684;-256.903;-256.95;-255.996;15:39:34
94;29.4456;28.7961;-256.747;-256.246;-256.676;-256.911;-256.942;-256.011;15:39:35
95;29.4925;28.8352;-256.747;-256.246;-256.684;-256.895;-256.942;-255.996;15:39:35
96;29.5238;28.8548;-256.743;-256.246;-256.684;-256.903;-256.942;-256.003;15:39:36
97;29.5629;28.8743;-256.747;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:36
98;29.6021;28.9017;-256.743;-256.246;-256.676;-256.911;-256.95;-256.003;15:39:37
99;29.6412;28.933;-256.743;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:37
100;29.6607;28.9565;-256.743;-256.242;-256.684;-256.911;-256.942;-256.003;15:39:38
101;29.692;28.9956;-256.743;-256.246;-256.684;-256.903;-256.95;-255.996;15:39:38
102;29.739;29.0191;-256.739;-256.246;-256.676;-256.903;-256.95;-256.003;15:39:39
103;29.7703;29.0386;-256.743;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:39
104;29.8094;29.0621;-256.735;-256.246;-256.676;-256.911;-256.95;-255.996;15:39:40
105;29.8407;29.0856;-256.743;-256.246;-256.692;-256.895;-256.95;-256.003;15:39:40
106;29.8642;29.1169;-256.735;-256.246;-256.676;-256.911;-256.942;-256.003;15:39:41
107;29.8916;29.1482;-256.743;-256.246;-256.684;-256.895;-256.95;-256.003;15:39:41
108;29.9385;29.1717;-256.735;-256.242;-256.676;-256.911;-256.942;-255.996;15:39:42
109;29.9698;29.203;-256.743;-256.246;-256.684;-256.903;-256.95;-256.003;15:39:42
110;30.009;29.2264;-256.739;-256.246;-256.676;-256.911;-256.942;-255.996;15:39:43
111;30.0324;29.2538;-256.743;-256.246;-256.676;-256.903;-256.95;-256.003;15:39:43
112;30.0598;29.2695;-256.743;-256.246;-256.684;-256.911;-256.942;-256.003;15:39:44
113;30.0911;29.3008;-256.735;-256.246;-256.676;-256.903;-256.942;-255.996;15:39:44
114;30.1302;29.3243;-256.743;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:45
115;30.1615;29.3556;-256.743;-256.246;-256.684;-256.903;-256.942;-256.003;15:39:45
116;30.185;29.3712;-256.743;-256.246;-256.684;-256.903;-256.935;-255.996;15:39:46
117;30.2241;29.4025;-256.743;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:46
118;30.2437;29.4338;-256.743;-256.25;-256.684;-256.903;-256.927;-256.003;15:39:47
119;30.275;29.4495;-256.735;-256.246;-256.684;-256.911;-256.942;-256.003;15:39:47
120;30.3063;29.469;-256.735;-256.25;-256.676;-256.911;-256.935;-256.003;15:39:48
121;30.3376;29.4847;-256.743;-256.246;-256.684;-256.903;-256.935;-255.996;15:39:48
122;30.3767;29.5082;-256.735;-256.25;-256.676;-256.911;-256.942;-256.003;15:39:49
123;30.4002;29.5395;-256.743;-256.246;-256.684;-256.895;-256.935;-255.996;15:39:49
124;30.4393;29.5629;-256.735;-256.25;-256.684;-256.903;-256.935;-255.996;15:39:50
125;30.4589;29.5864;-256.735;-256.246;-256.676;-256.903;-256.942;-255.996;15:39:50
126;30.4824;29.6099;-256.735;-256.246;-256.676;-256.911;-256.942;-255.996;15:39:51
127;30.498;29.6334;-256.743;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:51
128;30.5293;29.649;-256.735;-256.246;-256.676;-256.911;-256.942;-255.996;15:39:52
129;30.5606;29.6686;-256.743;-256.25;-256.676;-256.903;-256.942;-255.996;15:39:52
130;30.5997;29.692;-256.735;-256.246;-256.684;-256.903;-256.95;-255.996;15:39:53
131;30.631;29.7155;-256.743;-256.242;-256.684;-256.903;-256.95;-255.996;15:39:53
132;30.6545;29.7468;-256.743;-256.246;-256.684;-256.903;-256.942;-255.996;15:39:54
133;30.6741;29.7703;-256.743;-256.246;-256.676;-256.911;-256.95;-256.003;15:39:54
134;30.6976;29.7938;-256.747;-256.246;-256.676;-256.911;-256.942;-255.996;15:39:55
135;30.7289;29.8251;-256.747;-256.246;-256.676;-256.903;-256.95;-256.003;15:39:55
136;30.7602;29.8407;-256.735;-256.25;-256.676;-256.911;-256.942;-255.996;15:39:56
137;30.7836;29.8603;-256.747;-256.246;-256.692;-256.895;-256.95;-256.003;15:39:56
138;30.8071;29.8759;-256.735;-256.25;-256.676;-256.903;-256.942;-255.996;15:39:57
139;30.8384;29.8916;-256.735;-256.25;-256.684;-256.911;-256.95;-256.003;15:39:57
140;30.8775;29.9229;-256.743;-256.246;-256.676;-256.903;-256.942;-256.003;15:39:58
141;30.8932;29.9307;-256.743;-256.25;-256.684;-256.911;-256.942;-256.003;15:39:58
142;30.9088;29.962;-256.743;-256.246;-256.676;-256.903;-256.942;-255.996;15:39:59
143;30.944;29.9777;-256.743;-256.25;-256.684;-256.903;-256.942;-256.003;15:39:59
144;30.9597;30.009;-256.747;-256.246;-256.676;-256.911;-256.942;-256.003;15:40:00
145;30.9988;30.0246;-256.739;-256.25;-256.684;-256.895;-256.935;-256.003;15:40:00
146;31.0301;30.0481;-256.743;-256.246;-256.684;-256.903;-256.942;-255.996;15:40:01
147;31.0458;30.0637;-256.743;-256.25;-256.684;-256.903;-256.942;-256.003;15:40:01
148;31.0653;30.0794;-256.743;-256.246;-256.676;-256.895;-256.942;-255.996;15:40:02
149;31.0771;30.0872;-256.747;-256.25;-256.684;-256.895;-256.942;-256.003;15:40:02
150;31.1123;30.1146;-256.735;-256.246;-256.676;-256.895;-256.95;-255.996;15:40:03
151;31.1358;30.1302;-256.743;-256.246;-256.684;-256.888;-256.942;-256.003;15:40:03
152;31.1514;30.1537;-256.735;-256.246;-256.676;-256.895;-256.942;-255.996;15:40:04
153;31.1905;30.185;-256.743;-256.25;-256.676;-256.895;-256.95;-255.996;15:40:04
154;31.2062;30.2085;-256.743;-256.246;-256.676;-256.895;-256.95;-255.996;15:40:05
155;31.2297;30.232;-256.747;-256.25;-256.684;-256.903;-256.95;-255.996;15:40:05
156;31.2531;30.2476;-256.739;-256.246;-256.676;-256.895;-256.95;-255.996;15:40:06
157;31.2766;30.2554;-256.735;-256.246;-256.684;-256.895;-256.95;-255.996;15:40:06
158;31.2923;30.275;-256.743;-256.25;-256.668;-256.895;-256.95;-255.996;15:40:07
159;31.304;30.2907;-256.735;-256.246;-256.676;-256.895;-256.942;-255.996;15:40:07
160;31.3353;30.322;-256.735;-256.246;-256.684;-256.895;-256.95;-255.996;15:40:08
161;31.3666;30.3376;-256.743;-256.246;-256.676;-256.895;-256.95;-256.003;15:40:08
162;31.3901;30.3611;-256.743;-256.246;-256.676;-256.895;-256.95;-255.996;15:40:09
163;31.4135;30.3767;-256.743;-256.246;-256.684;-256.888;-256.95;-255.996;15:40:09
164;31.437;30.3924;-256.743;-256.242;-256.676;-256.895;-256.95;-255.996;15:40:10
165;31.4605;30.4237;-256.735;-256.246;-256.692;-256.888;-256.95;-255.996;15:40:10
166;31.484;30.4393;-256.743;-256.246;-256.684;-256.903;-256.942;-255.996;15:40:11
167;31.5035;30.4589;-256.743;-256.246;-256.692;-256.895;-256.958;-255.996;15:40:11
168;31.5153;30.4667;-256.743;-256.242;-256.684;-256.903;-256.95;-255.996;15:40:12
169;31.5348;30.4745;-256.735;-256.242;-256.692;-256.895;-256.95;-255.996;15:40:12
170;31.5661;30.5058;-256.743;-256.242;-256.684;-256.903;-256.958;-255.996;15:40:13
171;31.5896;30.5215;-256.743;-256.242;-256.684;-256.903;-256.958;-256.003;15:40:13
172;31.6131;30.5371;-256.743;-256.246;-256.684;-256.903;-256.958;-256.003;15:40:14
173;31.6287;30.5606;-256.735;-256.246;-256.684;-256.903;-256.958;-256.011;15:40:14
174;31.6444;30.5684;-256.735;-256.242;-256.684;-256.911;-256.95;-256.003;15:40:15
175;31.6757;30.5919;-256.747;-256.246;-256.692;-256.895;-256.942;-256.011;15:40:15
176;31.6992;30.6154;-256.743;-256.246;-256.684;-256.903;-256.942;-256.003;15:40:16
177;31.7187;30.6271;-256.747;-256.242;-256.692;-256.911;-256.95;-256.003;15:40:16
178;31.7344;30.635;-256.731;-256.246;-256.684;-256.903;-256.942;-256.003;15:40:17
179;31.7422;30.6467;-256.747;-256.242;-256.692;-256.903;-256.942;-256.003;15:40:17
180;31.7735;30.6506;-256.743;-256.246;-256.692;-256.903;-256.942;-256.003;15:40:18
181;31.7891;30.6741;-256.743;-256.246;-256.692;-256.903;-256.95;-256.011;15:40:18
182;31.8204;30.6897;-256.743;-256.242;-256.692;-256.903;-256.95;-256.003;15:40:19
183;31.8283;30.6976;-256.743;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:19
184;31.8596;30.7132;-256.743;-256.246;-256.692;-256.903;-256.95;-256.003;15:40:20
185;31.8752;30.7445;-256.735;-256.246;-256.676;-256.911;-256.95;-256.003;15:40:20
186;31.883;30.7602;-256.719;-256.242;-256.684;-256.903;-256.95;-256.011;15:40:21
187;31.9065;30.7758;-256.727;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:21
188;31.9183;30.7993;-256.719;-256.242;-256.684;-256.903;-256.95;-256.011;15:40:22
189;31.9417;30.8071;-256.735;-256.246;-256.692;-256.903;-256.966;-256.003;15:40:22
190;31.9652;30.8306;-256.735;-256.242;-256.684;-256.903;-256.958;-256.003;15:40:23
191;31.973;30.8423;-256.735;-256.246;-256.684;-256.903;-256.958;-256.011;15:40:23
192;32.0043;30.858;-256.735;-256.242;-256.692;-256.911;-256.958;-256.003;15:40:24
193;32.0278;30.8736;-256.735;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:24
194;32.0435;30.8893;-256.735;-256.246;-256.684;-256.903;-256.958;-256.011;15:40:25
195;32.0669;30.8971;-256.735;-256.242;-256.692;-256.903;-256.958;-256.003;15:40:25
196;32.0826;30.9127;-256.743;-256.242;-256.684;-256.903;-256.95;-256.003;15:40:26
197;32.0982;30.9284;-256.743;-256.242;-256.676;-256.911;-256.958;-256.011;15:40:26
198;32.1139;30.9519;-256.743;-256.242;-256.684;-256.903;-256.958;-256.003;15:40:27
199;32.1256;30.9597;-256.735;-256.246;-256.692;-256.903;-256.95;-256.011;15:40:27
200;32.1491;30.9753;-256.747;-256.242;-256.684;-256.911;-256.958;-256.003;15:40:28
201;32.1647;30.9988;-256.743;-256.242;-256.684;-256.903;-256.95;-256.011;15:40:28
202;32.1882;31.0066;-256.747;-256.246;-256.676;-256.903;-256.95;-255.996;15:40:29
203;32.2117;31.0223;-256.747;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:29
204;32.2273;31.0379;-256.743;-256.242;-256.684;-256.903;-256.95;-256.003;15:40:30
205;32.2508;31.0536;-256.743;-256.25;-256.676;-256.903;-256.942;-256.003;15:40:30
206;32.2586;31.0614;-256.743;-256.246;-256.684;-256.903;-256.958;-256.003;15:40:31
207;32.2821;31.0732;-256.743;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:31
208;32.3056;31.081;-256.743;-256.246;-256.684;-256.903;-256.942;-256.003;15:40:32
209;32.3134;31.0966;-256.735;-256.25;-256.692;-256.903;-256.95;-256.003;15:40:32
210;32.3252;31.1201;-256.743;-256.246;-256.676;-256.903;-256.95;-255.996;15:40:33
211;32.333;31.1201;-256.735;-256.25;-256.684;-256.903;-256.95;-256.003;15:40:33
212;32.3486;31.1358;-256.727;-256.246;-256.684;-256.903;-256.95;-255.996;15:40:34
213;32.3643;31.1592;-256.743;-256.246;-256.684;-256.903;-256.95;-255.996;15:40:34
214;32.3878;31.1671;-256.735;-256.25;-256.676;-256.903;-256.95;-256.003;15:40:35
215;32.4034;31.1827;-256.743;-256.25;-256.676;-256.903;-256.942;-255.996;15:40:35
216;32.4191;31.1984;-256.735;-256.246;-256.684;-256.903;-256.95;-256.003;15:40:36
217;32.4425;31.2062;-256.743;-256.246;-256.676;-256.903;-256.958;-256.003;15:40:36
218;32.4582;31.2218;-256.743;-256.246;-256.684;-256.895;-256.95;-255.996;15:40:37
219;32.4817;31.2375;-256.735;-256.246;-256.684;-256.903;-256.958;-256.003;15:40:37
220;32.4895;31.2453;-256.743;-256.25;-256.684;-256.895;-256.95;-256.003;15:40:38
221;32.513;31.2453;-256.735;-256.246;-256.684;-256.895;-256.95;-256.011;15:40:38
222;32.5208;31.2531;-256.735;-256.25;-256.684;-256.903;-256.958;-256.003;15:40:39
223;32.5403;31.2649;-256.735;-256.25;-256.684;-256.895;-256.95;-256.011;15:40:39
224;32.5521;31.2805;-256.735;-256.25;-256.684;-256.895;-256.95;-256.011;15:40:40
225;32.5638;31.2962;-256.735;-256.25;-256.684;-256.903;-256.95;-256.003;15:40:40
226;32.5795;31.3118;-256.735;-256.246;-256.676;-256.895;-256.958;-256.003;15:40:41
227;32.5951;31.3196;-256.727;-256.25;-256.684;-256.903;-256.95;-256.011;15:40:41
228;32.6108;31.3431;-256.735;-256.25;-256.684;-256.903;-256.958;-256.011;15:40:42
229;32.6342;31.3666;-256.735;-256.25;-256.684;-256.895;-256.95;-256.003;15:40:42
230;32.6499;31.3822;-256.735;-256.246;-256.684;-256.895;-256.942;-256.003;15:40:43
231;32.6655;31.3901;-256.735;-256.25;-256.676;-256.903;-256.95;-256.003;15:40:43
232;32.6812;31.4057;-256.735;-256.25;-256.684;-256.895;-256.958;-256.003;15:40:44
233;32.689;31.4135;-256.735;-256.246;-256.676;-256.903;-256.95;-256.011;15:40:44
234;32.7125;31.4292;-256.727;-256.25;-256.684;-256.903;-256.942;-256.003;15:40:45
235;32.736;31.4448;-256.735;-256.25;-256.676;-256.895;-256.942;-256.003;15:40:45
236;32.7438;31.4566;-256.735;-256.25;-256.676;-256.903;-256.95;-256.003;15:40:46
237;32.7555;31.4605;-256.735;-256.25;-256.676;-256.903;-256.95;-256.003;15:40:46
238;32.7594;31.4761;-256.735;-256.25;-256.684;-256.903;-256.942;-256.011;15:40:47
239;32.779;31.4801;-256.727;-256.25;-256.676;-256.895;-256.95;-256.003;15:40:47
240;32.8025;31.5035;-256.735;-256.254;-256.684;-256.895;-256.958;-256.003;15:40:48
241;32.8025;31.5192;-256.735;-256.246;-256.676;-256.903;-256.95;-256.003;15:40:48
242;32.8181;31.5427;-256.735;-256.25;-256.684;-256.911;-256.95;-256.003;15:40:49
243;32.8416;31.5505;-256.727;-256.25;-256.676;-256.903;-256.942;-255.996;15:40:49
244;32.8573;31.5583;-256.735;-256.25;-256.676;-256.895;-256.95;-256.003;15:40:50
245;32.8729;31.5583;-256.727;-256.25;-256.684;-256.895;-256.95;-256.003;15:40:50
246;32.8807;31.5818;-256.727;-256.25;-256.676;-256.895;-256.95;-256.003;15:40:51
247;32.9042;31.5896;-256.735;-256.25;-256.684;-256.903;-256.95;-256.011;15:40:51
248;32.912;31.5974;-256.735;-256.25;-256.684;-256.895;-256.95;-256.003;15:40:52
249;32.9277;31.6131;-256.735;-256.25;-256.676;-256.903;-256.95;-256.011;15:40:52
250;32.9355;31.6209;-256.735;-256.25;-256.692;-256.903;-256.942;-256.003;15:40:53
251;32.9394;31.6366;-256.735;-256.25;-256.676;-256.895;-256.942;-256.003;15:40:53
252;32.9629;31.6444;-256.727;-256.25;-256.684;-256.903;-256.95;-255.996;15:40:54
253;32.9785;31.6522;-256.735;-256.25;-256.676;-256.911;-256.942;-256.003;15:40:54
254;32.9942;31.6718;-256.735;-256.25;-256.684;-256.903;-256.95;-256.003;15:40:55
255;33.0098;31.6718;-256.735;-256.25;-256.676;-256.903;-256.958;-256.011;15:40:55
256;33.0255;31.6835;-256.743;-256.25;-256.684;-256.895;-256.942;-256.003;15:40:56
257;33.0333;31.6874;-256.735;-256.246;-256.676;-256.895;-256.95;-256.003;15:40:56
258;33.0568;31.6952;-256.735;-256.25;-256.684;-256.895;-256.95;-255.996;15:40:57
259;33.0646;31.7109;-256.727;-256.246;-256.676;-256.895;-256.95;-256.003;15:40:57
260;33.0881;31.7265;-256.727;-256.25;-256.684;-256.895;-256.942;-256.003;15:40:58
261;33.1037;31.7344;-256.735;-256.25;-256.684;-256.895;-256.95;-256.003;15:40:58
262;33.1116;31.7422;-256.735;-256.25;-256.676;-256.903;-256.958;-256.003;15:40:59
263;33.1272;31.7578;-256.743;-256.246;-256.684;-256.911;-256.942;-256.003;15:40:59
264;33.1311;31.7578;-256.735;-256.246;-256.684;-256.903;-256.95;-256.003;15:41:00
265;33.1429;31.7735;-256.735;-256.246;-256.684;-256.903;-256.95;-256.003;15:41:00
266;33.1507;31.7813;-256.743;-256.25;-256.684;-256.903;-256.95;-256.003;15:41:01
267;33.1624;31.797;-256.735;-256.246;-256.684;-256.911;-256.942;-256.003;15:41:01
268;33.1703;31.797;-256.719;-256.25;-256.684;-256.903;-256.95;-256.003;15:41:02
269;33.1937;31.8048;-256.727;-256.25;-256.676;-256.903;-256.942;-256.003;15:41:02
270;33.2094;31.8283;-256.719;-256.25;-256.684;-256.895;-256.95;-256.003;15:41:03
271;33.225;31.8361;-256.719;-256.25;-256.676;-256.903;-256.942;-256.003;15:41:03
272;33.2329;31.8439;-256.719;-256.25;-256.692;-256.903;-256.958;-256.003;15:41:04
273;33.2407;31.8478;-256.712;-256.246;-256.684;-256.911;-256.942;-255.996;15:41:04
274;33.2563;31.8557;-256.719;-256.25;-256.684;-256.903;-256.958;-255.996;15:41:05
275;33.272;31.8635;-256.712;-256.246;-256.684;-256.911;-256.942;-255.996;15:41:05
276;33.2798;31.8791;-256.719;-256.254;-256.684;-256.903;-256.942;-255.996;15:41:06
277;33.2955;31.8791;-256.712;-256.246;-256.684;-256.903;-256.942;-256.003;15:41:06
278;33.3111;31.8948;-256.719;-256.25;-256.684;-256.903;-256.958;-255.996;15:41:07
279;33.3189;31.9183;-256.719;-256.25;-256.676;-256.903;-256.95;-256.003;15:41:07
280;33.3346;31.9183;-256.719;-256.25;-256.684;-256.911;-256.958;-256.003;15:41:08
281;33.3541;31.9261;-256.712;-256.25;-256.692;-256.903;-256.942;-256.003;15:41:08
282;33.3581;31.9496;-256.712;-256.25;-256.684;-256.903;-256.942;-255.996;15:41:09
283;33.362;31.9496;-256.712;-256.25;-256.692;-256.911;-256.958;-256.003;15:41:09
284;33.3698;31.9652;-256.719;-256.246;-256.684;-256.903;-256.942;-256.003;15:41:10
285;33.3854;31.973;-256.719;-256.254;-256.684;-256.911;-256.942;-255.996;15:41:10
286;33.4011;31.9887;-256.712;-256.25;-256.692;-256.903;-256.942;-255.996;15:41:11
287;33.4089;31.9887;-256.719;-256.246;-256.676;-256.903;-256.942;-256.003;15:41:11
288;33.4167;31.9887;-256.712;-256.25;-256.692;-256.911;-256.95;-256.003;15:41:12
289;33.4324;32.0043;-256.712;-256.246;-256.684;-256.911;-256.935;-256.003;15:41:12
290;33.448;32.02;-256.719;-256.25;-256.692;-256.903;-256.95;-255.996;15:41:13
291;33.4637;32.02;-256.719;-256.25;-256.684;-256.903;-256.95;-255.996;15:41:13
292;33.4637;32.0278;-256.712;-256.246;-256.684;-256.903;-256.95;-255.996;15:41:14
