Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
31;29.5942;29.4847;-256.747;-256.25;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;12:16:01
32;29.5942;29.4847;-256.751;-256.25;-256.7;-256.903;-256.974;-255.949;0;None;1000;None;12:16:01
33;29.5864;29.4847;-256.747;-256.246;-256.7;-256.895;-256.974;-255.956;0;None;1000;None;12:16:02
34;29.5942;29.4769;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;0;None;1000;None;12:16:02
35;29.5786;29.4729;-256.751;-256.246;-256.7;-256.911;-256.966;-255.956;0;None;1000;None;12:16:03
36;29.5786;29.4729;-256.747;-256.246;-256.7;-256.903;-256.974;-255.956;0;None;1000;None;12:16:03
37;29.5786;29.469;-256.751;-256.25;-256.708;-256.911;-256.966;-255.956;0;None;1000;None;12:16:04
38;29.5786;29.469;-256.747;-256.246;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;12:16:04
39;29.5708;29.469;-256.747;-256.246;-256.708;-256.911;-256.974;-255.956;0;None;1000;None;12:16:05
40;29.5786;29.469;-256.747;-256.246;-256.692;-256.911;-256.966;-255.964;0;None;1000;None;12:16:05
41;29.5629;29.4612;-256.747;-256.246;-256.7;-256.903;-256.966;-255.949;0;None;1000;None;12:16:06
42;29.5629;29.4612;-256.747;-256.25;-256.708;-256.911;-256.966;-255.956;37.599;None;37.6;30;12:16:06
43;29.5629;29.4612;-256.747;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;174;37.6;30;12:16:07
44;29.5473;29.4573;-256.747;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;174;37.6;30;12:16:07
45;29.5473;29.4416;-256.743;-256.25;-256.692;-256.903;-256.974;-255.956;37.599;181;37.6;30;12:16:08
46;29.5473;29.4573;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;181;37.6;30;12:16:08
47;29.5551;29.4573;-256.747;-256.25;-256.7;-256.911;-256.974;-255.949;37.599;181;37.6;30;12:16:09
48;29.5786;29.4612;-256.747;-256.246;-256.692;-256.903;-256.966;-255.964;37.599;177;37.6;30;12:16:09
49;29.5786;29.469;-256.751;-256.246;-256.692;-256.903;-256.966;-255.956;37.599;168;37.6;30;12:16:10
50;29.5864;29.469;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;168;37.6;30;12:16:10
51;29.6021;29.4729;-256.747;-256.25;-256.692;-256.911;-256.966;-255.956;37.599;165;37.6;30;12:16:11
52;29.6099;29.4925;-256.751;-256.246;-256.692;-256.911;-256.966;-255.956;37.599;159;37.6;30;12:16:11
53;29.6373;29.5003;-256.747;-256.25;-256.692;-256.911;-256.958;-255.956;37.599;156;37.6;30;12:16:12
54;29.6451;29.516;-256.747;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;145;37.6;30;12:16:12
55;29.6568;29.5238;-256.747;-256.25;-256.7;-256.919;-256.958;-255.956;37.599;141;37.6;30;12:16:13
56;29.6686;29.5395;-256.747;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;137;37.6;30;12:16:13
57;29.6842;29.5551;-256.743;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;132;37.6;30;12:16:14
58;29.7077;29.5629;-256.747;-256.246;-256.7;-256.903;-256.966;-255.956;37.599;126;37.6;30;12:16:14
59;29.7233;29.5864;-256.747;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;116;37.6;30;12:16:15
60;29.7468;29.5864;-256.747;-256.246;-256.7;-256.903;-256.958;-255.949;37.599;110;37.6;30;12:16:15
61;29.7625;29.6099;-256.751;-256.242;-256.692;-256.911;-256.966;-255.964;37.599;101;37.6;30;12:16:16
62;29.7781;29.6177;-256.747;-256.242;-256.7;-256.911;-256.966;-255.956;37.599;101;37.6;30;12:16:16
63;29.8016;29.6255;-256.747;-256.246;-256.692;-256.903;-256.974;-255.949;37.599;88;37.6;30;12:16:17
64;29.8094;29.6334;-256.747;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;79;37.6;30;12:16:17
65;29.8407;29.6412;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;76;37.6;30;12:16:18
66;29.8485;29.649;-256.751;-256.246;-256.692;-256.911;-256.966;-255.956;37.599;63;37.6;30;12:16:18
67;29.8564;29.649;-256.747;-256.25;-256.7;-256.911;-256.974;-255.956;37.599;60;37.6;30;12:16:19
68;29.8603;29.6607;-256.751;-256.246;-256.692;-256.911;-256.966;-255.956;37.599;57;37.6;30;12:16:19
69;29.8759;29.6686;-256.747;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;55;37.6;30;12:16:20
70;29.8916;29.6842;-256.751;-256.246;-256.7;-256.903;-256.974;-255.964;37.599;49;37.6;30;12:16:20
71;29.8994;29.692;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;43;37.6;30;12:16:21
72;29.9151;29.692;-256.751;-256.246;-256.7;-256.903;-256.966;-255.964;37.599;43;37.6;30;12:16:21
73;29.9229;29.6999;-256.747;-256.25;-256.692;-256.903;-256.958;-255.956;37.599;33;37.6;30;12:16:22
74;29.9307;29.7077;-256.747;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;30;37.6;30;12:16:22
75;29.9464;29.7155;-256.743;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;27;37.6;30;12:16:23
76;29.962;29.7155;-256.747;-256.25;-256.692;-256.903;-256.958;-255.956;37.599;21;37.6;30;12:16:23
77;29.9542;29.7155;-256.747;-256.246;-256.7;-256.903;-256.974;-255.956;37.599;15;37.6;30;12:16:24
78;29.9698;29.7312;-256.743;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;18;37.6;30;12:16:24
79;29.9698;29.7312;-256.743;-256.246;-256.7;-256.903;-256.966;-255.964;37.599;12;37.6;30;12:16:25
80;29.9855;29.7233;-256.747;-256.246;-256.692;-256.903;-256.966;-255.964;37.599;12;37.6;30;12:16:25
81;29.9855;29.7312;-256.751;-256.25;-256.692;-256.903;-256.974;-255.964;37.599;5;37.6;30;12:16:26
82;29.9933;29.7312;-256.747;-256.246;-256.692;-256.903;-256.974;-255.964;37.599;5;37.6;30;12:16:26
83;29.9933;29.739;-256.751;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;2;37.6;30;12:16:27
84;29.9933;29.739;-256.747;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;2;37.6;30;12:16:27
85;29.9933;29.7312;-256.747;-256.246;-256.692;-256.903;-256.966;-255.964;37.599;2;37.6;30;12:16:28
86;30.0011;29.7468;-256.747;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;2;37.6;30;12:16:28
87;29.9933;29.7312;-256.743;-256.246;-256.692;-256.903;-256.966;-255.964;37.599;None;37.6;30;12:16:29
88;30.0011;29.739;-256.747;-256.242;-256.684;-256.903;-256.966;-255.956;37.599;2;37.6;30;12:16:29
89;30.0011;29.739;-256.747;-256.246;-256.692;-256.911;-256.974;-255.964;37.599;None;37.6;30;12:16:30
90;30.009;29.7312;-256.751;-256.246;-256.692;-256.911;-256.974;-255.964;37.599;None;37.6;30;12:16:30
91;30.0011;29.739;-256.747;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;None;37.6;30;12:16:31
92;30.0011;29.7312;-256.751;-256.246;-256.692;-256.903;-256.974;-255.956;37.599;None;37.6;30;12:16:31
93;30.0011;29.739;-256.747;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;None;37.6;30;12:16:32
94;30.0011;29.7468;-256.751;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;None;37.6;30;12:16:32
95;30.0011;29.739;-256.747;-256.25;-256.692;-256.911;-256.966;-255.956;37.599;None;37.6;30;12:16:33
96;29.9933;29.739;-256.747;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;None;37.6;30;12:16:33
97;29.9933;29.7312;-256.747;-256.25;-256.692;-256.911;-256.974;-255.964;37.599;2;37.6;30;12:16:34
98;29.9933;29.7233;-256.747;-256.246;-256.7;-256.903;-256.974;-255.964;37.599;2;37.6;30;12:16:34
99;29.9855;29.7312;-256.735;-256.246;-256.708;-256.911;-256.966;-255.956;37.599;2;37.6;30;12:16:35
100;29.9855;29.7233;-256.743;-256.25;-256.692;-256.911;-256.966;-255.956;37.599;5;37.6;30;12:16:35
101;29.9777;29.7312;-256.739;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;5;37.6;30;12:16:36
102;29.9698;29.7233;-256.743;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;8;37.6;30;12:16:36
103;29.962;29.7233;-256.743;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;12;37.6;30;12:16:37
104;29.9698;29.7155;-256.743;-256.25;-256.7;-256.919;-256.974;-255.972;37.599;15;37.6;30;12:16:37
105;29.962;29.7155;-256.747;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;12;37.6;30;12:16:38
106;29.9777;29.7155;-256.735;-256.25;-256.7;-256.911;-256.981;-255.964;37.599;15;37.6;30;12:16:38
107;29.962;29.7077;-256.735;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;8;37.6;30;12:16:39
108;29.962;29.7155;-256.727;-256.25;-256.692;-256.903;-256.974;-255.964;37.599;15;37.6;30;12:16:39
109;29.962;29.7155;-256.735;-256.246;-256.7;-256.911;-256.974;-255.956;37.599;15;37.6;30;12:16:40
110;29.9542;29.7077;-256.727;-256.246;-256.692;-256.903;-256.974;-255.964;37.599;15;37.6;30;12:16:40
111;29.9542;29.6999;-256.735;-256.246;-256.692;-256.919;-256.966;-255.956;37.599;18;37.6;30;12:16:41
112;29.9542;29.6999;-256.727;-256.246;-256.7;-256.911;-256.974;-255.964;37.599;18;37.6;30;12:16:41
113;29.9464;29.692;-256.735;-256.246;-256.692;-256.911;-256.966;-255.956;37.599;18;37.6;30;12:16:42
114;29.9542;29.692;-256.719;-256.246;-256.692;-256.911;-256.974;-255.964;37.599;21;37.6;30;12:16:42
115;29.9464;29.6999;-256.735;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;18;37.6;30;12:16:43
116;29.9464;29.6999;-256.727;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;21;37.6;30;12:16:43
117;29.9464;29.6999;-256.727;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;21;37.6;30;12:16:44
118;29.9464;29.692;-256.727;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;21;37.6;30;12:16:44
119;29.9464;29.6999;-256.727;-256.246;-256.7;-256.903;-256.966;-255.964;37.599;21;37.6;30;12:16:45
120;29.9385;29.692;-256.727;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;21;37.6;30;12:16:45
121;29.9385;29.6842;-256.727;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;24;37.6;30;12:16:46
122;29.9385;29.692;-256.727;-256.25;-256.7;-256.903;-256.966;-255.964;37.599;24;37.6;30;12:16:46
123;29.9385;29.692;-256.735;-256.246;-256.7;-256.911;-256.974;-255.956;37.599;24;37.6;30;12:16:47
124;29.9385;29.692;-256.727;-256.246;-256.692;-256.911;-256.974;-255.964;37.599;24;37.6;30;12:16:47
125;29.9307;29.692;-256.727;-256.25;-256.7;-256.903;-256.966;-255.956;37.599;24;37.6;30;12:16:48
126;29.9307;29.6842;-256.735;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:16:48
127;29.9307;29.692;-256.735;-256.246;-256.7;-256.903;-256.966;-255.956;37.599;27;37.6;30;12:16:49
128;29.9229;29.692;-256.735;-256.246;-256.692;-256.911;-256.974;-255.956;37.599;27;37.6;30;12:16:49
129;29.9229;29.692;-256.735;-256.246;-256.7;-256.903;-256.966;-255.964;37.599;30;37.6;30;12:16:50
130;29.9229;29.6842;-256.727;-256.25;-256.692;-256.903;-256.966;-255.956;37.599;30;37.6;30;12:16:50
131;29.9151;29.6842;-256.735;-256.246;-256.692;-256.903;-256.966;-255.956;37.599;30;37.6;30;12:16:51
132;29.9229;29.6842;-256.735;-256.246;-256.7;-256.903;-256.974;-255.964;37.599;33;37.6;30;12:16:51
133;29.9151;29.6842;-256.735;-256.246;-256.692;-256.911;-256.958;-255.956;37.599;30;37.6;30;12:16:52
134;29.9151;29.6842;-256.735;-256.25;-256.7;-256.903;-256.958;-255.964;37.599;33;37.6;30;12:16:52
135;29.9072;29.6764;-256.735;-256.25;-256.692;-256.911;-256.966;-255.964;37.599;33;37.6;30;12:16:53
136;29.9229;29.6764;-256.727;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;37;37.6;30;12:16:53
137;29.9151;29.6764;-256.735;-256.246;-256.692;-256.911;-256.958;-255.956;37.599;30;37.6;30;12:16:54
138;29.9151;29.6764;-256.735;-256.246;-256.7;-256.911;-256.958;-255.956;37.599;33;37.6;30;12:16:54
139;29.9229;29.6842;-256.727;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;33;37.6;30;12:16:55
140;29.9229;29.6764;-256.735;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;30;37.6;30;12:16:55
141;29.9307;29.6842;-256.727;-256.246;-256.7;-256.903;-256.958;-255.964;37.599;30;37.6;30;12:16:56
142;29.9229;29.6842;-256.727;-256.246;-256.692;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:16:56
143;29.9307;29.6842;-256.735;-256.25;-256.692;-256.903;-256.958;-255.964;37.599;30;37.6;30;12:16:57
144;29.9229;29.6842;-256.727;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:16:57
145;29.9307;29.692;-256.735;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:16:58
146;29.9229;29.692;-256.727;-256.25;-256.7;-256.903;-256.95;-255.964;37.599;27;37.6;30;12:16:58
147;29.9307;29.6842;-256.727;-256.25;-256.692;-256.911;-256.966;-255.964;37.599;30;37.6;30;12:16:59
148;29.9307;29.6842;-256.727;-256.25;-256.692;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:16:59
149;29.9307;29.6764;-256.719;-256.25;-256.692;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:00
150;29.9385;29.6764;-256.735;-256.254;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:00
151;29.9307;29.6764;-256.727;-256.25;-256.692;-256.911;-256.958;-255.964;37.599;24;37.6;30;12:17:01
152;29.9307;29.6764;-256.735;-256.25;-256.7;-256.903;-256.966;-255.956;37.599;27;37.6;30;12:17:01
153;29.9307;29.6764;-256.727;-256.25;-256.7;-256.919;-256.966;-255.964;37.599;27;37.6;30;12:17:02
154;29.9307;29.6686;-256.727;-256.25;-256.692;-256.903;-256.974;-255.956;37.599;27;37.6;30;12:17:02
155;29.9307;29.6764;-256.727;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:03
156;29.9307;29.6686;-256.735;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;27;37.6;30;12:17:03
157;29.9307;29.6607;-256.727;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:04
158;29.9307;29.6607;-256.727;-256.246;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:04
159;29.9307;29.6529;-256.743;-256.246;-256.7;-256.903;-256.966;-255.964;37.599;27;37.6;30;12:17:05
160;29.9307;29.6529;-256.727;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:05
161;29.9307;29.649;-256.735;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:06
162;29.9307;29.649;-256.735;-256.246;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:06
163;29.9307;29.6529;-256.735;-256.246;-256.692;-256.911;-256.958;-255.972;37.599;27;37.6;30;12:17:07
164;29.9229;29.649;-256.727;-256.246;-256.7;-256.911;-256.95;-255.964;37.599;27;37.6;30;12:17:07
165;29.9307;29.6529;-256.735;-256.246;-256.692;-256.919;-256.958;-255.972;37.599;30;37.6;30;12:17:08
166;29.9307;29.6529;-256.743;-256.246;-256.708;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:08
167;29.9229;29.6529;-256.735;-256.246;-256.7;-256.911;-256.95;-255.964;37.599;27;37.6;30;12:17:09
168;29.9229;29.6607;-256.743;-256.246;-256.7;-256.911;-256.958;-255.972;37.599;30;37.6;30;12:17:09
169;29.9229;29.6568;-256.743;-256.25;-256.692;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:10
170;29.9307;29.649;-256.743;-256.246;-256.692;-256.919;-256.958;-255.972;37.599;30;37.6;30;12:17:10
171;29.9229;29.6529;-256.735;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:11
172;29.9229;29.6607;-256.743;-256.242;-256.7;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:11
173;29.9229;29.6529;-256.735;-256.246;-256.7;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:12
174;29.9229;29.6607;-256.743;-256.246;-256.7;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:12
175;29.9229;29.6529;-256.735;-256.246;-256.7;-256.903;-256.958;-255.964;37.599;30;37.6;30;12:17:13
176;29.9229;29.649;-256.735;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;30;37.6;30;12:17:13
177;29.9307;29.6647;-256.735;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:14
178;29.9307;29.6529;-256.735;-256.246;-256.692;-256.903;-256.958;-255.956;37.599;27;37.6;30;12:17:14
179;29.9229;29.6529;-256.735;-256.25;-256.7;-256.903;-256.95;-255.964;37.599;27;37.6;30;12:17:15
180;29.9307;29.6607;-256.735;-256.246;-256.7;-256.911;-256.958;-255.956;37.599;30;37.6;30;12:17:15
181;29.9229;29.6529;-256.735;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:16
182;29.9229;29.6607;-256.735;-256.246;-256.708;-256.911;-256.958;-255.956;37.599;30;37.6;30;12:17:16
183;29.9307;29.6607;-256.735;-256.25;-256.7;-256.919;-256.958;-255.956;37.599;30;37.6;30;12:17:17
184;29.9229;29.6529;-256.735;-256.25;-256.7;-256.927;-256.966;-255.964;37.599;27;37.6;30;12:17:17
185;29.9229;29.6607;-256.735;-256.25;-256.7;-256.919;-256.958;-255.964;37.599;30;37.6;30;12:17:18
186;29.9307;29.6607;-256.743;-256.246;-256.7;-256.919;-256.958;-255.964;37.599;30;37.6;30;12:17:18
187;29.9229;29.6607;-256.735;-256.25;-256.7;-256.919;-256.95;-255.956;37.599;27;37.6;30;12:17:19
188;29.9307;29.6607;-256.743;-256.246;-256.7;-256.911;-256.958;-255.964;37.599;30;37.6;30;12:17:19
189;29.9307;29.6607;-256.735;-256.242;-256.708;-256.911;-256.958;-255.956;37.599;27;37.6;30;12:17:20
190;29.9229;29.6607;-256.735;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:20
191;29.9307;29.6607;-256.735;-256.242;-256.7;-256.919;-256.966;-255.964;37.599;30;37.6;30;12:17:21
192;29.9307;29.6607;-256.735;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;27;37.6;30;12:17:21
193;29.9229;29.6607;-256.727;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:22
194;29.9307;29.6607;-256.735;-256.246;-256.708;-256.919;-256.958;-255.956;37.599;30;37.6;30;12:17:22
195;29.9307;29.6607;-256.743;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:23
196;29.9307;29.6529;-256.739;-256.246;-256.692;-256.919;-256.958;-255.964;37.599;27;37.6;30;12:17:23
197;29.9229;29.6607;-256.747;-256.25;-256.7;-256.919;-256.958;-255.964;37.599;27;37.6;30;12:17:24
198;29.9307;29.6607;-256.747;-256.25;-256.7;-256.911;-256.958;-255.956;37.599;30;37.6;30;12:17:24
199;29.9307;29.6607;-256.743;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:25
200;29.9307;29.6686;-256.747;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;27;37.6;30;12:17:25
201;29.9307;29.6607;-256.747;-256.25;-256.7;-256.903;-256.958;-255.956;37.599;27;37.6;30;12:17:26
202;29.9307;29.6607;-256.747;-256.246;-256.7;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:26
203;29.9307;29.6607;-256.747;-256.246;-256.692;-256.911;-256.958;-255.956;37.599;27;37.6;30;12:17:27
204;29.9307;29.6607;-256.747;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;27;37.6;30;12:17:27
205;29.9385;29.6686;-256.747;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;27;37.6;30;12:17:28
206;29.9307;29.6686;-256.747;-256.246;-256.7;-256.903;-256.966;-255.949;37.599;24;37.6;30;12:17:28
207;29.9307;29.6686;-256.747;-256.246;-256.692;-256.911;-256.966;-255.964;37.599;27;37.6;30;12:17:29
208;29.9385;29.6607;-256.747;-256.25;-256.7;-256.911;-256.95;-255.964;37.599;27;37.6;30;12:17:29
209;29.9385;29.6607;-256.747;-256.246;-256.692;-256.903;-256.95;-255.956;37.599;24;37.6;30;12:17:30
210;29.9307;29.6607;-256.747;-256.25;-256.692;-256.911;-256.958;-255.956;37.599;24;37.6;30;12:17:30
211;29.9307;29.6607;-256.747;-256.246;-256.7;-256.903;-256.95;-255.964;37.599;27;37.6;30;12:17:31
212;29.9385;29.6686;-256.743;-256.25;-256.7;-256.911;-256.95;-255.956;37.599;27;37.6;30;12:17:31
213;29.9385;29.6607;-256.747;-256.25;-256.7;-256.903;-256.958;-255.949;37.599;24;37.6;30;12:17:32
214;29.9385;29.6686;-256.743;-256.246;-256.692;-256.919;-256.958;-255.956;37.599;24;37.6;30;12:17:32
215;29.9464;29.6686;-256.747;-256.25;-256.692;-256.903;-256.958;-255.964;37.599;24;37.6;30;12:17:33
216;29.9464;29.6764;-256.747;-256.25;-256.7;-256.911;-256.95;-255.956;37.599;21;37.6;30;12:17:33
217;29.9464;29.6686;-256.747;-256.246;-256.692;-256.911;-256.966;-255.964;37.599;21;37.6;30;12:17:34
218;29.9464;29.6686;-256.751;-256.246;-256.7;-256.911;-256.966;-255.956;37.599;21;37.6;30;12:17:34
219;29.9542;29.6764;-256.747;-256.242;-256.7;-256.911;-256.958;-255.956;37.599;21;37.6;30;12:17:35
220;29.9464;29.6764;-256.747;-256.25;-256.708;-256.903;-256.966;-255.956;37.599;18;37.6;30;12:17:35
221;29.9385;29.6686;-256.743;-256.246;-256.692;-256.911;-256.958;-255.964;37.599;21;37.6;30;12:17:36
222;29.9464;29.6764;-256.747;-256.25;-256.7;-256.903;-256.95;-255.964;37.599;24;37.6;30;12:17:36
223;29.9385;29.6842;-256.747;-256.25;-256.692;-256.903;-256.966;-255.964;37.599;21;37.6;30;12:17:37
224;29.9464;29.6764;-256.747;-256.246;-256.7;-256.903;-256.958;-255.964;37.599;24;37.6;30;12:17:37
225;29.9307;29.6764;-256.747;-256.25;-256.7;-256.903;-256.958;-255.972;37.599;21;37.6;30;12:17:38
226;29.9464;29.6764;-256.747;-256.25;-256.692;-256.903;-256.958;-255.964;37.599;27;37.6;30;12:17:38
227;29.9385;29.6764;-256.747;-256.25;-256.7;-256.911;-256.958;-255.964;37.599;21;37.6;30;12:17:39
228;29.9542;29.6764;-256.743;-256.25;-256.7;-256.903;-256.966;-255.964;37.599;24;37.6;30;12:17:39
229;29.9464;29.6686;-256.747;-256.246;-256.692;-256.903;-256.966;-255.972;37.599;18;37.6;30;12:17:40
230;29.9385;29.6842;-256.743;-256.25;-256.7;-256.911;-256.966;-255.956;37.599;21;37.6;30;12:17:40
231;29.9464;29.6764;-256.747;-256.25;-256.692;-256.911;-256.966;-255.972;37.599;24;37.6;30;12:17:41
232;29.9464;29.6842;-256.743;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;21;37.6;30;12:17:41
233;29.9385;29.6764;-256.747;-256.25;-256.692;-256.911;-256.958;-255.964;37.599;21;37.6;30;12:17:42
234;29.9464;29.6764;-256.747;-256.25;-256.7;-256.911;-256.966;-255.964;37.599;24;37.6;30;12:17:42
235;29.9385;29.6764;-256.743;-256.25;-256.7;-256.911;-256.958;-255.972;37.599;21;37.6;30;12:17:43
236;29.9464;29.6764;-256.743;-256.246;-256.692;-256.919;-256.966;-255.972;37.599;24;37.6;30;12:17:43
237;29.9464;29.6842;-256.743;-256.25;-256.692;-256.911;-256.958;-255.964;37.599;21;37.6;30;12:17:44
238;29.9464;29.6764;-256.747;-256.25;-256.7;-256.919;-256.958;-255.972;37.599;21;37.6;30;12:17:44
239;29.9464;29.6842;-256.747;-256.246;-256.692;-256.919;-256.95;-255.964;37.599;21;37.6;30;12:17:45
240;29.9464;29.6842;-256.747;-256.246;-256.7;-256.919;-256.958;-255.964;37.599;21;37.6;30;12:17:45
