Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
55;28.0957;28.041;27.6301;-256.277;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.903
56;28.0957;28.037;27.638;-256.269;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.907
57;28.0957;28.037;27.638;-256.269;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.911
58;28.1036;28.037;27.638;-256.277;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.913
59;28.0957;28.037;27.638;-256.277;-256.661;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.917
60;28.0957;28.041;27.6301;-256.277;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.920
61;28.0957;28.037;27.638;-256.277;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.923
62;28.0957;28.037;27.6301;-256.277;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.926
63;28.0957;28.041;27.6301;-256.277;-256.668;-256.864;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.929
64;28.1036;28.0449;27.6223;-256.269;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.932
65;28.0879;28.037;27.6301;-256.277;-256.676;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.934
66;28.1036;28.037;27.6223;-256.277;-256.668;-256.848;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.937
67;28.0879;28.041;27.6301;-256.277;-256.668;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.940
68;28.0957;28.041;27.638;-256.277;-256.676;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.943
69;28.0957;28.037;27.6301;-256.269;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.946
70;28.0879;28.041;27.638;-256.269;-256.668;-256.856;-256.915;-255.921;6.363;400;200;100;35;2025-01-22 17:01:13.949
71;28.0957;28.041;27.638;-256.269;-256.668;-256.848;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.951
72;28.0879;28.041;27.638;-256.262;-256.668;-256.856;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.954
73;28.0957;28.037;27.638;-256.269;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.957
74;28.0957;28.037;27.638;-256.269;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.961
75;28.0957;28.037;27.638;-256.262;-256.676;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.963
76;28.1036;28.0331;27.6458;-256.262;-256.661;-256.848;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.966
77;28.1036;28.037;27.638;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.969
78;28.1036;28.041;27.638;-256.262;-256.661;-256.856;-256.919;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.972
79;28.0957;28.041;27.6458;-256.262;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.974
80;28.0957;28.041;27.638;-256.262;-256.661;-256.864;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.977
81;28.1036;28.037;27.6458;-256.269;-256.661;-256.872;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.980
82;28.0957;28.041;27.6458;-256.262;-256.668;-256.864;-256.919;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.984
83;28.1036;28.037;27.6458;-256.269;-256.668;-256.864;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.986
84;28.1036;28.0331;27.6458;-256.269;-256.661;-256.864;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.988
85;28.0957;28.0331;27.638;-256.262;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.989
86;28.1036;28.0331;27.6458;-256.262;-256.661;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:13.991
87;28.0957;28.037;27.6458;-256.269;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.993
88;28.1036;28.0331;27.6458;-256.262;-256.661;-256.872;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:13.995
89;28.1036;28.041;27.6458;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.002
90;28.1036;28.037;27.6458;-256.262;-256.661;-256.864;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.004
91;28.0957;28.037;27.6536;-256.254;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.006
92;28.0957;28.037;27.638;-256.262;-256.661;-256.864;-256.915;-255.925;6.363;400;200;100;35;2025-01-22 17:01:14.007
93;28.0957;28.041;27.6536;-256.254;-256.661;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:14.009
94;28.1036;28.037;27.638;-256.262;-256.661;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:14.011
95;28.1036;28.041;27.6301;-256.262;-256.661;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:14.012
96;28.1114;28.037;27.638;-256.262;-256.661;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:14.014
97;28.1036;28.041;27.6301;-256.269;-256.668;-256.872;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.018
98;28.1036;28.037;27.638;-256.269;-256.661;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.022
99;28.1036;28.041;27.638;-256.262;-256.668;-256.872;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.032
100;28.0957;28.037;27.6301;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.039
101;28.1036;28.037;27.638;-256.262;-256.661;-256.864;-256.907;-255.933;6.363;400;200;100;35;2025-01-22 17:01:14.041
102;28.0957;28.037;27.6301;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.043
103;28.1036;28.041;27.638;-256.269;-256.661;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.043
104;28.1114;28.041;27.6301;-256.262;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.793
105;28.1036;28.0449;27.638;-256.254;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:14.915
106;28.0957;28.037;27.6301;-256.262;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:15.749
107;28.1036;28.037;27.638;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:15.911
108;28.1036;28.041;27.6301;-256.269;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.762
109;28.1036;28.041;27.6301;-256.262;-256.668;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.777
110;28.1036;28.037;27.638;-256.262;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.780
111;28.0957;28.041;27.638;-256.269;-256.668;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.783
112;28.1036;28.041;27.6301;-256.262;-256.668;-256.864;-256.903;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.787
113;28.1036;28.0449;27.638;-256.254;-256.668;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.791
114;28.0957;28.041;27.638;-256.262;-256.661;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.794
115;28.1036;28.041;27.638;-256.262;-256.661;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.798
116;28.0957;28.041;27.638;-256.269;-256.668;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.801
117;28.0957;28.037;27.638;-256.262;-256.661;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.804
118;28.1036;28.037;27.638;-256.262;-256.668;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.807
119;28.0957;28.041;27.638;-256.269;-256.661;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.810
120;28.0957;28.041;27.6458;-256.262;-256.668;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.813
121;28.0957;28.041;27.638;-256.262;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.816
122;28.0957;28.0449;27.6458;-256.254;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.819
123;28.0957;28.041;27.6458;-256.262;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.823
124;28.0957;28.041;27.6458;-256.262;-256.661;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.824
125;28.0957;28.041;27.6458;-256.262;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.825
126;28.1036;28.041;27.6536;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.827
127;28.1036;28.041;27.6536;-256.262;-256.668;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.828
128;28.1036;28.041;27.6614;-256.262;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.830
129;28.1114;28.041;27.6458;-256.262;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.832
130;28.1036;28.041;27.6458;-256.269;-256.661;-256.864;-256.907;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.839
131;28.1114;28.041;27.6536;-256.262;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.845
132;28.1036;28.041;27.6536;-256.254;-256.653;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.851
133;28.1114;28.0449;27.6458;-256.262;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.855
134;28.1114;28.0449;27.6458;-256.262;-256.653;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:33.859
135;28.1036;28.041;27.6458;-256.262;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.863
136;28.1036;28.041;27.638;-256.262;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.868
137;28.0957;28.0449;27.6458;-256.262;-256.661;-256.864;-256.911;-255.933;6.363;400;200;100;35;2025-01-22 17:01:33.869
138;28.1114;28.041;27.6458;-256.262;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.871
139;28.1036;28.041;27.638;-256.262;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.875
140;28.1114;28.037;27.638;-256.269;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.881
141;28.1036;28.041;27.638;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:33.886
142;28.0957;28.041;27.6458;-256.262;-256.661;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-01-22 17:01:33.889
143;28.0957;28.041;27.6458;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:34.407
144;28.0957;28.041;27.6301;-256.262;-256.661;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-01-22 17:01:34.421
145;28.1036;28.0449;27.6458;-256.262;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:38.179
146;28.0957;28.041;27.638;-256.262;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:38.200
147;28.1036;28.0449;27.6458;-256.262;-256.668;-256.856;-256.907;-255.933;6.363;400;200;100;35;2025-01-22 17:01:38.204
148;28.1036;28.041;27.638;-256.262;-256.668;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-01-22 17:01:38.207
149;28.1114;28.041;27.638;-256.262;-256.661;-256.848;-256.911;-255.925;6.363;400;200;100;35;2025-01-22 17:01:38.210
150;28.0957;28.041;27.638;-256.262;-256.661;-256.848;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:38.213
151;28.1036;28.037;27.6458;-256.254;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:38.216
152;28.1114;28.041;27.638;-256.262;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-01-22 17:01:38.699
153;28.1036;28.041;27.638;-256.262;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-01-22 17:01:39.178
