Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
84;28.1114;28.041;27.6301;-256.269;-256.668;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:38.185
85;28.1036;28.0449;27.638;-256.277;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:38.685
86;28.1114;28.0449;27.6301;-256.277;-256.668;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:39.180
87;28.1114;28.0527;27.638;-256.269;-256.661;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:39.685
88;28.1114;28.0488;27.6301;-256.277;-256.676;-256.856;-256.919;-255.929;6.363;400;200;100;35;2025-05-22 17:05:40.182
89;28.1192;28.0488;27.6301;-256.277;-256.661;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:40.686
90;28.1114;28.0488;27.6301;-256.269;-256.668;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:41.178
91;28.1114;28.0488;27.6223;-256.269;-256.661;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:41.686
92;28.1114;28.0449;27.6301;-256.277;-256.668;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:42.185
93;28.1036;28.0449;27.6301;-256.269;-256.661;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:42.686
94;28.1114;28.0488;27.6301;-256.269;-256.661;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:43.182
95;28.1114;28.0488;27.6301;-256.269;-256.668;-256.841;-256.911;-255.929;6.363;400;200;100;35;2025-05-22 17:05:43.687
96;28.1036;28.0488;27.638;-256.269;-256.661;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:44.182
97;28.1114;28.0527;27.6301;-256.269;-256.668;-256.841;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:44.686
98;28.1036;28.0449;27.638;-256.269;-256.661;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:45.185
99;28.1114;28.0488;27.638;-256.277;-256.668;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:45.686
100;28.1114;28.0449;27.6301;-256.269;-256.668;-256.841;-256.919;-255.929;6.363;400;200;100;35;2025-05-22 17:05:46.184
101;28.1114;28.0488;27.6301;-256.269;-256.668;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:46.678
102;28.1114;28.0449;27.6301;-256.277;-256.661;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:47.187
103;28.1114;28.0449;27.6458;-256.269;-256.661;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:47.685
104;28.1036;28.0449;27.638;-256.269;-256.661;-256.841;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:48.185
105;28.1114;28.0449;27.6458;-256.277;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:48.686
106;28.1036;28.0449;27.638;-256.269;-256.668;-256.848;-256.911;-255.929;6.363;400;200;100;35;2025-05-22 17:05:49.182
107;28.1114;28.0449;27.6458;-256.269;-256.661;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:49.687
108;28.1036;28.0488;27.6458;-256.269;-256.668;-256.848;-256.919;-255.925;6.363;400;200;100;35;2025-05-22 17:05:50.186
109;28.1114;28.0449;27.638;-256.269;-256.668;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:50.686
110;28.1036;28.0488;27.638;-256.269;-256.668;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:51.182
111;28.1114;28.0488;27.6458;-256.277;-256.676;-256.848;-256.915;-255.929;6.363;400;200;100;35;2025-05-22 17:05:51.685
112;28.1036;28.0449;27.638;-256.269;-256.661;-256.841;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:52.187
113;28.1114;28.0488;27.6301;-256.269;-256.668;-256.848;-256.919;-255.929;6.363;400;200;100;35;2025-05-22 17:05:52.681
114;28.0957;28.0488;27.6301;-256.277;-256.668;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:53.186
115;28.1036;28.0527;27.6301;-256.269;-256.676;-256.856;-256.919;-255.933;6.363;400;200;100;35;2025-05-22 17:05:53.680
116;28.1036;28.0566;27.6223;-256.277;-256.661;-256.848;-256.911;-255.933;6.363;400;200;100;35;2025-05-22 17:05:54.178
117;28.1036;28.0566;27.6223;-256.269;-256.676;-256.856;-256.919;-255.933;6.363;400;200;100;35;2025-05-22 17:05:54.685
118;28.0957;28.0449;27.6223;-256.277;-256.668;-256.848;-256.911;-255.933;6.363;400;200;100;35;2025-05-22 17:05:55.186
119;28.1036;28.0566;27.6223;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:55.686
120;28.1114;28.0488;27.6301;-256.277;-256.668;-256.848;-256.915;-255.937;6.363;400;200;100;35;2025-05-22 17:05:56.188
121;28.1114;28.0488;27.6301;-256.277;-256.668;-256.856;-256.919;-255.933;6.363;400;200;100;35;2025-05-22 17:05:56.682
122;28.1036;28.0527;27.6223;-256.277;-256.668;-256.848;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:57.184
123;28.1036;28.0449;27.6301;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:57.686
124;28.1036;28.0488;27.6223;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:58.182
125;28.0957;28.0449;27.6301;-256.285;-256.668;-256.864;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:58.685
126;28.0957;28.0488;27.6223;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-05-22 17:05:59.182
127;28.1036;28.0488;27.638;-256.269;-256.668;-256.864;-256.911;-255.937;6.363;400;200;100;35;2025-05-22 17:05:59.682
128;28.1036;28.0488;27.6301;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-06-22 17:06:00.181
129;28.1036;28.0488;27.6301;-256.269;-256.676;-256.864;-256.911;-255.933;6.363;400;200;100;35;2025-06-22 17:06:00.680
130;28.1036;28.0566;27.638;-256.269;-256.676;-256.864;-256.911;-255.937;6.363;400;200;100;35;2025-06-22 17:06:01.182
131;28.0957;28.0488;27.6301;-256.269;-256.668;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-06-22 17:06:01.679
132;28.1036;28.0566;27.6301;-256.269;-256.676;-256.856;-256.907;-255.933;6.363;400;200;100;35;2025-06-22 17:06:02.182
133;28.1036;28.0488;27.6301;-256.269;-256.661;-256.848;-256.911;-255.933;6.363;400;200;100;35;2025-06-22 17:06:02.686
134;28.0957;28.0566;27.6223;-256.269;-256.676;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-06-22 17:06:03.186
135;28.0957;28.0566;27.6301;-256.269;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:03.686
136;28.0957;28.0488;27.6223;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-06-22 17:06:04.186
137;28.0879;28.0566;27.6301;-256.269;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:04.684
138;28.0957;28.0566;27.6301;-256.269;-256.661;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-06-22 17:06:05.184
139;28.0957;28.0644;27.638;-256.277;-256.668;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-06-22 17:06:05.685
140;28.0957;28.0566;27.6301;-256.269;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:06.186
141;28.1036;28.0566;27.6301;-256.277;-256.676;-256.848;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:06.683
142;28.0957;28.0566;27.6223;-256.269;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-06-22 17:06:07.184
143;28.1036;28.0566;27.6301;-256.277;-256.668;-256.848;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:07.685
144;28.0957;28.0644;27.6301;-256.269;-256.668;-256.856;-256.915;-255.933;6.363;400;200;100;35;2025-06-22 17:06:08.186
145;28.0957;28.0566;27.6301;-256.277;-256.676;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:08.681
146;28.1036;28.0566;27.6301;-256.269;-256.676;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-06-22 17:06:09.183
