Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
27;28.0879;28.041;27.638;-256.277;-256.661;-256.856;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:31.794
28;28.0879;28.037;27.638;-256.269;-256.668;-256.856;-256.915;-255.929;0;None;1000;1000;None;2025-02-22 17:02:32.294
29;28.0879;28.0449;27.638;-256.269;-256.661;-256.864;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:32.795
30;28.0957;28.0449;27.638;-256.277;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:33.292
31;28.0879;28.0449;27.6301;-256.277;-256.661;-256.856;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:33.794
32;28.0879;28.0449;27.6301;-256.277;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:34.294
33;28.0879;28.0449;27.638;-256.277;-256.668;-256.856;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:34.793
34;28.0879;28.0488;27.6223;-256.269;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:35.289
35;28.0879;28.0449;27.638;-256.277;-256.661;-256.864;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:35.789
36;28.0879;28.0449;27.6536;-256.269;-256.668;-256.864;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:36.294
37;28.0879;28.0449;27.6458;-256.277;-256.668;-256.864;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:36.794
38;28.0957;28.0449;27.6458;-256.277;-256.661;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:37.294
39;28.0879;28.041;27.6458;-256.277;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:37.793
40;28.0957;28.0449;27.6458;-256.277;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:38.293
41;28.0957;28.0488;27.6536;-256.269;-256.668;-256.856;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:38.794
42;28.0957;28.0449;27.638;-256.277;-256.668;-256.864;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:39.294
43;28.0879;28.0488;27.6536;-256.277;-256.661;-256.856;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:39.795
44;28.0957;28.0449;27.6458;-256.269;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:40.294
45;28.0957;28.0488;27.638;-256.269;-256.668;-256.864;-256.907;-255.933;0;None;1000;1000;None;2025-02-22 17:02:40.787
46;28.1036;28.0488;27.6536;-256.277;-256.668;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:41.294
47;28.1036;28.0488;27.638;-256.269;-256.668;-256.864;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:41.793
48;28.1036;28.0488;27.6458;-256.277;-256.668;-256.856;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:42.294
49;28.1036;28.0449;27.6536;-256.277;-256.668;-256.864;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:42.788
50;28.1036;28.0488;27.6458;-256.277;-256.661;-256.864;-256.911;-255.933;0;None;1000;1000;None;2025-02-22 17:02:43.294
51;28.1036;28.0449;27.638;-256.269;-256.668;-256.856;-256.911;-255.925;0;None;1000;1000;None;2025-02-22 17:02:43.794
52;28.1114;28.0488;27.638;-256.277;-256.661;-256.864;-256.915;-255.933;0;None;1000;1000;None;2025-02-22 17:02:44.292
53;28.1114;28.0488;27.6301;-256.269;-256.668;-256.856;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:44.794
54;28.1036;28.0488;27.638;-256.277;-256.661;-256.864;-256.907;-255.925;0;None;1000;1000;None;2025-02-22 17:02:45.294
55;28.1114;28.0449;27.6301;-256.277;-256.661;-256.856;-256.911;-255.929;0;None;1000;1000;None;2025-02-22 17:02:45.787
56;28.1036;28.0449;27.638;-256.277;-256.661;-256.864;-256.915;-255.929;0;None;1000;1000;None;2025-02-22 17:02:46.291
57;28.1114;28.0488;27.6301;-256.277;-256.661;-256.864;-256.911;-255.933;6.363;None;200;100;35;2025-02-22 17:02:46.795
58;28.1036;28.0449;27.638;-256.277;-256.668;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-02-22 17:02:47.294
59;28.1114;28.0488;27.638;-256.277;-256.661;-256.864;-256.915;-255.929;6.363;400;200;100;35;2025-02-22 17:02:47.795
60;28.1036;28.0449;27.6301;-256.269;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:48.288
61;28.0957;28.0488;27.638;-256.262;-256.668;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:48.793
62;28.1036;28.0449;27.638;-256.269;-256.661;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-02-22 17:02:49.294
63;28.0957;28.0488;27.638;-256.262;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:49.794
64;28.1036;28.0449;27.638;-256.269;-256.668;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-02-22 17:02:50.294
65;28.1036;28.0488;27.638;-256.262;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:50.789
66;28.1036;28.0449;27.638;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:51.295
67;28.1036;28.0488;27.638;-256.269;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:51.789
68;28.0957;28.0449;27.638;-256.269;-256.661;-256.856;-256.903;-255.929;6.363;400;200;100;35;2025-02-22 17:02:52.294
69;28.1036;28.0449;27.6458;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:52.795
70;28.1036;28.0488;27.6458;-256.269;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:53.294
71;28.0957;28.0488;27.6458;-256.277;-256.668;-256.864;-256.911;-255.933;6.363;400;200;100;35;2025-02-22 17:02:53.794
72;28.1036;28.0449;27.638;-256.269;-256.661;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-02-22 17:02:54.294
73;28.0957;28.0488;27.638;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:54.793
74;28.1036;28.0449;27.638;-256.269;-256.668;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-02-22 17:02:55.293
75;28.1036;28.0488;27.6458;-256.277;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:55.794
76;28.1036;28.0488;27.6458;-256.269;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:56.295
77;28.1036;28.0449;27.638;-256.269;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:56.794
78;28.1036;28.0488;27.638;-256.277;-256.661;-256.864;-256.907;-255.929;6.363;400;200;100;35;2025-02-22 17:02:57.294
79;28.1036;28.0488;27.6458;-256.269;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-02-22 17:02:57.795
80;28.1036;28.0449;27.638;-256.269;-256.661;-256.856;-256.911;-255.933;6.363;400;200;100;35;2025-02-22 17:02:58.295
81;28.1114;28.0488;27.6458;-256.277;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:58.796
82;28.1114;28.0449;27.638;-256.277;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-02-22 17:02:59.292
83;28.1114;28.0488;27.638;-256.269;-256.661;-256.856;-256.915;-255.929;6.363;400;200;100;35;2025-02-22 17:02:59.789
84;28.1036;28.0488;27.6458;-256.277;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-03-22 17:03:00.295
85;28.1114;28.0488;27.638;-256.269;-256.661;-256.856;-256.907;-255.925;6.363;400;200;100;35;2025-03-22 17:03:00.794
86;28.1114;28.0527;27.638;-256.269;-256.668;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-03-22 17:03:01.294
87;28.1036;28.0566;27.638;-256.277;-256.661;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-03-22 17:03:01.793
88;28.1192;28.0488;27.638;-256.269;-256.661;-256.864;-256.911;-255.929;6.363;400;200;100;35;2025-03-22 17:03:02.294
89;28.1036;28.0566;27.6458;-256.269;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-03-22 17:03:02.795
90;28.1192;28.0488;27.6536;-256.277;-256.668;-256.856;-256.907;-255.929;6.363;400;200;100;35;2025-03-22 17:03:03.294
91;28.1114;28.0527;27.6458;-256.269;-256.668;-256.864;-256.911;-255.925;6.363;400;200;100;35;2025-03-22 17:03:03.796
92;28.1114;28.0566;27.6536;-256.277;-256.661;-256.856;-256.911;-255.929;6.363;400;200;100;35;2025-03-22 17:03:04.295
93;28.1114;28.0488;27.6458;-256.269;-256.661;-256.864;-256.915;-255.929;6.363;400;200;100;35;2025-03-22 17:03:04.794
94;28.1192;28.0488;27.6458;-256.277;-256.668;-256.856;-256.911;-255.925;6.363;400;200;100;35;2025-03-22 17:03:05.296
95;28.1114;28.0449;27.6458;-256.277;-256.661;-256.848;-256.911;-255.929;6.363;400;200;100;35;2025-03-22 17:03:08.603
