Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
11;22.7043;22.7473;22.1487;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:26:37.963
12;22.6965;22.7552;22.1565;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:38.068
13;22.6965;22.7473;22.1487;-256.262;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:26:38.560
14;22.7043;22.7473;22.1487;-256.262;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:26:39.058
15;22.7121;22.7473;22.1565;-256.269;-256.684;-256.895;-256.935;-255.988;0;None;1000;None;14:26:39.556
16;22.7043;22.7552;22.1565;-256.262;-256.684;-256.895;-256.935;-255.98;0;None;1000;None;14:26:40.068
17;22.7043;22.7473;22.1565;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:40.564
18;22.6965;22.7473;22.1565;-256.262;-256.684;-256.888;-256.942;-255.988;0;None;1000;None;14:26:41.057
19;22.7043;22.7473;22.1565;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:41.556
20;22.7043;22.7473;22.1565;-256.277;-256.692;-256.895;-256.942;-255.98;0;None;1000;None;14:26:42.052
21;22.7043;22.7552;22.1565;-256.269;-256.676;-256.888;-256.95;-255.98;0;None;1000;None;14:26:42.563
22;22.7043;22.7473;22.1565;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:26:43.066
23;22.7043;22.7473;22.1487;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:26:43.567
24;22.7043;22.7473;22.1644;-256.269;-256.684;-256.88;-256.95;-255.972;0;None;1000;None;14:26:44.066
25;22.7121;22.7552;22.1565;-256.262;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:26:44.558
26;22.7043;22.7552;22.1565;-256.269;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:45.055
27;22.7121;22.7552;22.1565;-256.262;-256.684;-256.88;-256.95;-255.972;0;None;1000;None;14:26:45.568
28;22.7043;22.7552;22.1644;-256.262;-256.676;-256.888;-256.95;-255.98;0;None;1000;None;14:26:46.066
29;22.7043;22.763;22.1565;-256.262;-256.684;-256.895;-256.95;-255.98;0;None;1000;None;14:26:46.562
30;22.7121;22.7473;22.1644;-256.262;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:26:47.057
31;22.7043;22.763;22.1565;-256.262;-256.676;-256.888;-256.95;-255.98;0;None;1000;None;14:26:47.553
32;22.7199;22.763;22.1565;-256.269;-256.684;-256.895;-256.95;-255.98;0;None;1000;None;14:26:48.062
33;22.7199;22.7708;22.1487;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:48.554
34;22.7278;22.7708;22.1565;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:49.064
35;22.7434;22.7825;22.1487;-256.262;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:49.567
36;22.7669;22.7943;22.1487;-256.269;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:26:50.053
37;22.7669;22.7982;22.1487;-256.262;-256.676;-256.888;-256.942;-255.98;0;None;1000;None;14:26:50.564
38;22.7825;22.8021;22.1565;-256.269;-256.692;-256.895;-256.958;-255.98;0;None;1000;None;14:26:51.059
39;22.7982;22.806;22.1487;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:26:51.557
40;22.8099;22.8217;22.1487;-256.262;-256.684;-256.888;-256.942;-255.972;0;None;1000;None;14:26:52.053
41;22.8217;22.8295;22.1487;-256.269;-256.692;-256.895;-256.942;-255.98;0;None;1000;None;14:26:52.564
42;22.8256;22.853;22.1565;-256.269;-256.684;-256.888;-256.942;-255.972;0;None;1000;None;14:26:53.064
43;22.8491;22.8608;22.1487;-256.262;-256.684;-256.895;-256.95;-255.98;0;None;1000;None;14:26:53.555
44;22.8647;22.8843;22.1487;-256.262;-256.692;-256.888;-256.942;-255.972;0;None;1000;None;14:26:54.067
45;22.8804;22.8843;22.1487;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:26:54.561
46;22.9038;22.8999;22.1565;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:26:55.058
