Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
1;21.4132;21.5032;21.6949;-177.029;-345.029;-343.111;-343.385;-132.482;0;None;1000;None;09:47:02
2;21.4053;21.4953;21.687;-168.563;-345.029;-343.111;-343.385;-112.633;0;None;1000;None;09:47:02
3;21.421;21.4953;21.6949;-160.331;-345.029;-343.111;-343.385;-92.8673;0;None;1000;None;09:47:02
4;21.4132;21.4953;21.687;-152.31;-345.029;-343.111;-343.385;-73.1678;0;None;1000;None;09:47:03
5;21.4132;21.5032;21.6949;-123.78;-345.029;-343.111;-334.167;-50.0723;0;None;1000;None;09:47:03
6;21.421;21.4953;21.6792;-250.377;-291.721;-343.111;-256.845;-159.912;0;None;1000;None;09:47:04
7;21.4288;21.5032;21.687;-256.301;-256.622;-265.041;-256.911;-255.996;0;None;1000;None;09:47:04
8;21.4132;21.4953;21.6792;-256.262;-256.653;-256.856;-256.927;-255.98;0;None;1000;None;09:47:05
9;21.421;21.4875;21.6792;-256.265;-256.661;-256.888;-256.935;-255.98;0;None;1000;None;09:47:05
10;21.421;21.4953;21.687;-256.25;-256.661;-256.888;-256.95;-255.964;0;None;1000;None;09:47:06
11;21.4132;21.4953;21.6949;-256.25;-256.668;-256.895;-256.95;-255.956;0;None;1000;None;09:47:06
12;21.4132;21.5032;21.687;-256.25;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;09:47:07
13;21.4132;21.4953;21.687;-256.246;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;09:47:07
14;21.4132;21.5032;21.6949;-256.242;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;09:47:08
15;21.421;21.511;21.687;-256.242;-256.668;-256.895;-256.966;-255.956;0;None;1000;None;09:47:08
16;21.4132;21.4953;21.687;-256.242;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;09:47:09
17;21.4132;21.5032;21.6949;-256.242;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;09:47:09
18;21.421;21.5032;21.687;-256.242;-256.668;-256.903;-256.958;-255.956;0;None;1000;None;09:47:10
