Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
128;23.4946;23.4672;22.1252;-256.262;-256.684;-256.888;-256.935;-255.972;0;None;1000;None;14:00:32.068
129;23.4946;23.4751;22.1174;-256.277;-256.692;-256.895;-256.942;-255.98;0;None;1000;None;14:00:32.569
130;23.5024;23.4672;22.1174;-256.269;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:00:33.068
131;23.4946;23.4751;22.1252;-256.277;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:33.569
132;23.5024;23.4672;22.1252;-256.269;-256.692;-256.895;-256.95;-255.988;0;None;1000;None;14:00:34.069
133;23.4946;23.4751;22.1331;-256.277;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:34.568
134;23.4868;23.4751;22.1252;-256.277;-256.684;-256.895;-256.95;-255.98;0;None;1000;None;14:00:35.069
135;23.4946;23.4751;22.1331;-256.269;-256.692;-256.888;-256.95;-255.972;0;None;1000;None;14:00:35.569
136;23.4868;23.4672;22.1252;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:00:36.067
137;23.4946;23.4672;22.1331;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:36.569
138;23.4868;23.4672;22.1252;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:37.069
139;23.4868;23.4672;22.1331;-256.269;-256.684;-256.895;-256.942;-255.98;0;None;1000;None;14:00:37.567
140;23.479;23.4672;22.1252;-256.277;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:38.067
141;23.4868;23.4672;22.1252;-256.269;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:00:38.567
142;23.4868;23.4672;22.1252;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:39.066
143;23.4868;23.4594;22.1252;-256.277;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:00:39.568
144;23.4868;23.4672;22.1252;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:40.068
145;23.479;23.4594;22.1252;-256.277;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:40.567
146;23.4868;23.4751;22.1252;-256.277;-256.684;-256.888;-256.95;-255.972;0;None;1000;None;14:00:41.068
147;23.4868;23.4594;22.1331;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:41.569
148;23.4868;23.4672;22.1252;-256.285;-256.692;-256.888;-256.95;-255.972;0;None;1000;None;14:00:42.069
149;23.479;23.4751;22.1409;-256.277;-256.684;-256.888;-256.958;-255.972;0;None;1000;None;14:00:42.567
150;23.479;23.4672;22.1331;-256.277;-256.684;-256.888;-256.958;-255.972;0;None;1000;None;14:00:43.068
151;23.4868;23.4672;22.1331;-256.277;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:00:43.569
152;23.479;23.4594;22.1331;-256.277;-256.684;-256.88;-256.958;-255.98;0;None;1000;None;14:00:44.068
153;23.479;23.4516;22.1252;-256.277;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:00:44.569
154;23.4711;23.4594;22.1409;-256.277;-256.692;-256.888;-256.958;-255.972;0;None;1000;None;14:00:45.067
155;23.479;23.4516;22.1331;-256.277;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:45.568
156;23.479;23.4672;22.1409;-256.277;-256.692;-256.88;-256.95;-255.972;0;None;1000;None;14:00:46.068
157;23.479;23.4594;22.1409;-256.277;-256.684;-256.88;-256.958;-255.98;0;None;1000;None;14:00:46.567
158;23.479;23.4594;22.1409;-256.277;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:00:47.068
159;23.479;23.4594;22.1487;-256.277;-256.684;-256.888;-256.958;-255.972;0;None;1000;None;14:00:47.568
160;23.479;23.4672;22.1409;-256.269;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:00:48.068
161;23.4868;23.4594;22.1409;-256.269;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:00:48.568
162;23.479;23.4516;22.1409;-256.277;-256.692;-256.88;-256.95;-255.972;0;None;1000;None;14:00:49.068
163;23.4868;23.4594;22.1331;-256.269;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:00:49.568
164;23.4868;23.4594;22.1331;-256.277;-256.692;-256.88;-256.958;-255.972;0;None;1000;None;14:00:50.068
165;23.479;23.4516;22.1252;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:50.568
166;23.479;23.4516;22.1331;-256.277;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:00:51.069
167;23.479;23.4516;22.1331;-256.277;-256.684;-256.895;-256.958;-255.988;0;None;1000;None;14:00:51.567
168;23.479;23.4516;22.1409;-256.269;-256.684;-256.888;-256.966;-255.98;0;None;1000;None;14:00:52.068
169;23.479;23.4516;22.1409;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:52.567
170;23.479;23.4516;22.1409;-256.277;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:53.069
171;23.4711;23.4516;22.1409;-256.269;-256.692;-256.895;-256.95;-255.972;0;None;1000;None;14:00:53.568
172;23.4711;23.4594;22.1331;-256.277;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:00:54.068
173;23.4711;23.4516;22.1331;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:54.568
174;23.479;23.4516;22.1409;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:55.068
175;23.4711;23.4594;22.1331;-256.269;-256.684;-256.895;-256.95;-255.98;0;None;1000;None;14:00:55.568
176;23.4711;23.4516;22.1252;-256.269;-256.692;-256.88;-256.958;-255.98;0;None;1000;None;14:00:56.067
177;23.4711;23.4516;22.1331;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:56.569
178;23.4633;23.4594;22.1409;-256.269;-256.692;-256.888;-256.942;-255.98;0;None;1000;None;14:00:57.068
179;23.4633;23.4594;22.1409;-256.269;-256.684;-256.88;-256.95;-255.972;0;None;1000;None;14:00:57.568
180;23.4633;23.4516;22.1331;-256.269;-256.7;-256.888;-256.958;-255.98;0;None;1000;None;14:00:58.069
181;23.4711;23.4516;22.1409;-256.269;-256.692;-256.888;-256.95;-255.988;0;None;1000;None;14:00:58.569
182;23.4633;23.4516;22.1331;-256.277;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:00:59.068
183;23.4633;23.4516;22.1331;-256.262;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:00:59.567
184;23.4711;23.4516;22.1331;-256.269;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:01:00.067
185;23.4711;23.4438;22.1331;-256.269;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:01:00.567
186;23.4633;23.4516;22.1409;-256.269;-256.684;-256.888;-256.942;-255.98;0;None;1000;None;14:01:01.067
187;23.4711;23.4516;22.1331;-256.269;-256.692;-256.888;-256.942;-255.98;0;None;1000;None;14:01:01.567
188;23.4633;23.4516;22.1409;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:01:02.067
189;23.4711;23.4594;22.1331;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:01:02.567
190;23.4711;23.4438;22.1331;-256.269;-256.684;-256.888;-256.942;-255.972;0;None;1000;None;14:01:03.067
191;23.4633;23.4516;22.1331;-256.269;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:03.566
192;23.4711;23.4516;22.1409;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:01:04.067
193;23.4555;23.4438;22.1409;-256.262;-256.684;-256.88;-256.958;-255.98;0;None;1000;None;14:01:04.566
194;23.4633;23.4516;22.1331;-256.269;-256.692;-256.888;-256.958;-255.988;0;None;1000;None;14:01:05.067
195;23.4633;23.4438;22.1409;-256.262;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:01:05.566
196;23.4633;23.4438;22.1409;-256.269;-256.692;-256.888;-256.95;-255.972;0;None;1000;None;14:01:06.066
197;23.4633;23.4438;22.1409;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:01:06.567
198;23.4633;23.4438;22.1331;-256.277;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:07.067
199;23.4633;23.4516;22.1331;-256.269;-256.692;-256.872;-256.95;-255.98;0;None;1000;None;14:01:07.566
200;23.4711;23.4438;22.1331;-256.269;-256.676;-256.88;-256.958;-255.98;0;None;1000;None;14:01:08.067
201;23.4633;23.4516;22.1409;-256.269;-256.692;-256.88;-256.95;-255.972;0;None;1000;None;14:01:08.566
202;23.4711;23.4438;22.1331;-256.269;-256.684;-256.872;-256.942;-255.98;0;None;1000;None;14:01:09.066
203;23.4633;23.4438;22.1331;-256.269;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:09.569
204;23.4633;23.4359;22.1331;-256.277;-256.684;-256.872;-256.958;-255.988;0;None;1000;None;14:01:10.068
205;23.4633;23.4359;22.1331;-256.269;-256.684;-256.872;-256.95;-255.972;0;None;1000;None;14:01:10.568
206;23.4633;23.4438;22.1409;-256.269;-256.692;-256.872;-256.95;-255.988;0;None;1000;None;14:01:11.068
207;23.4633;23.4359;22.1487;-256.269;-256.684;-256.872;-256.95;-255.988;0;None;1000;None;14:01:11.569
208;23.4633;23.4359;22.1409;-256.262;-256.684;-256.88;-256.942;-255.98;0;None;1000;None;14:01:12.065
209;23.4555;23.4516;22.1487;-256.277;-256.676;-256.872;-256.95;-255.98;0;None;1000;None;14:01:12.567
210;23.4633;23.4359;22.1409;-256.269;-256.684;-256.88;-256.958;-255.98;0;None;1000;None;14:01:13.067
211;23.4633;23.4359;22.1331;-256.269;-256.684;-256.872;-256.95;-255.98;0;None;1000;None;14:01:13.568
212;23.4555;23.4438;22.1331;-256.285;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:14.067
213;23.4555;23.4359;22.1331;-256.285;-256.676;-256.872;-256.95;-255.98;0;None;1000;None;14:01:14.567
214;23.4633;23.4281;22.1409;-256.277;-256.692;-256.872;-256.95;-255.988;0;None;1000;None;14:01:15.067
215;23.4633;23.4359;22.1331;-256.277;-256.692;-256.88;-256.958;-255.98;0;None;1000;None;14:01:15.566
216;23.4555;23.4281;22.1331;-256.285;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:16.068
217;23.4633;23.4281;22.1331;-256.277;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:16.568
218;23.4477;23.4359;22.1409;-256.277;-256.684;-256.872;-256.942;-255.98;0;None;1000;None;14:01:17.068
219;23.4477;23.4359;22.1409;-256.277;-256.684;-256.88;-256.95;-255.98;0;None;1000;None;14:01:17.567
220;23.4555;23.4281;22.1487;-256.285;-256.692;-256.88;-256.958;-255.98;0;None;1000;None;14:01:18.069
221;23.4477;23.4281;22.1487;-256.277;-256.684;-256.872;-256.958;-255.98;0;None;1000;None;14:01:18.567
222;23.4477;23.4359;22.1487;-256.277;-256.7;-256.88;-256.95;-255.972;0;None;1000;None;14:01:19.068
223;23.4555;23.4359;22.1487;-256.277;-256.692;-256.88;-256.966;-255.988;0;None;1000;None;14:01:19.566
224;23.4555;23.4281;22.1409;-256.277;-256.692;-256.872;-256.958;-255.98;0;None;1000;None;14:01:20.068
225;23.4477;23.4281;22.1331;-256.277;-256.692;-256.88;-256.958;-255.98;0;None;1000;None;14:01:20.568
226;23.4555;23.4281;22.1487;-256.277;-256.692;-256.88;-256.958;-255.98;0;None;1000;None;14:01:21.068
227;23.4555;23.4359;22.1487;-256.277;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:01:21.566
228;23.4477;23.4281;22.1565;-256.269;-256.7;-256.88;-256.95;-255.98;0;None;1000;None;14:01:22.067
229;23.4555;23.4281;22.1565;-256.269;-256.7;-256.888;-256.958;-255.988;0;None;1000;None;14:01:22.568
230;23.4555;23.4281;22.1644;-256.277;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:01:23.067
231;23.4555;23.4203;22.1722;-256.269;-256.692;-256.888;-256.958;-255.972;0;None;1000;None;14:01:23.567
232;23.4477;23.4281;22.1644;-256.277;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:01:24.068
233;23.4555;23.4203;22.1722;-256.277;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:01:24.569
234;23.4555;23.4281;22.18;-256.269;-256.684;-256.888;-256.958;-255.98;0;None;1000;None;14:01:25.068
235;23.4555;23.4281;22.18;-256.269;-256.692;-256.888;-256.966;-255.98;0;None;1000;None;14:01:25.568
236;23.4555;23.4203;22.1878;-256.269;-256.684;-256.88;-256.958;-255.98;0;None;1000;None;14:01:26.068
237;23.4633;23.4281;22.1878;-256.269;-256.692;-256.888;-256.958;-255.988;0;None;1000;None;14:01:26.568
238;23.4633;23.4203;22.1878;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:01:27.068
239;23.4555;23.4203;22.18;-256.277;-256.692;-256.88;-256.942;-255.98;0;None;1000;None;14:01:27.568
240;23.4555;23.4281;22.18;-256.269;-256.684;-256.88;-256.958;-255.988;0;None;1000;None;14:01:28.067
241;23.4555;23.4281;22.18;-256.262;-256.692;-256.88;-256.95;-255.98;0;None;1000;None;14:01:28.568
242;23.4555;23.4203;22.1878;-256.269;-256.692;-256.888;-256.95;-255.98;0;None;1000;None;14:01:29.067
243;23.4477;23.4203;22.18;-256.269;-256.684;-256.888;-256.95;-255.98;0;None;1000;None;14:01:29.568
244;23.4477;23.4203;22.1878;-256.269;-256.692;-256.888;-256.958;-255.98;0;None;1000;None;14:01:30.068
