Number;Measure;Time
1;25.4861;10:33:44
3;23.3733;10:33:44
17;25.4861;10:33:44
19;23.3733;10:33:44
33;25.4861;10:33:44
35;23.3929;10:33:44
49;25.4861;10:33:44
51;23.3538;10:33:44
65;25.4861;10:33:44
67;23.3733;10:33:44
1;25.4861;10:33:45
3;23.3733;10:33:45
17;25.4861;10:33:45
19;23.3733;10:33:45
33;25.4861;10:33:45
35;23.3733;10:33:45
49;25.5057;10:33:45
51;23.3733;10:33:45
1;25.4861;10:33:46
3;23.3733;10:33:46
17;25.4861;10:33:46
19;23.3733;10:33:46
33;25.4861;10:33:46
35;23.3733;10:33:46
49;25.4861;10:33:46
51;23.3538;10:33:46
1;25.4861;10:33:47
3;23.3733;10:33:47
17;25.4861;10:33:47
19;23.3538;10:33:47
33;25.4861;10:33:47
35;23.3733;10:33:47
49;25.4861;10:33:47
51;23.3733;10:33:47
1;25.4861;10:33:48
3;23.3733;10:33:48
17;25.4861;10:33:48
19;23.3733;10:33:48
33;25.4861;10:33:48
35;23.3538;10:33:48
49;25.4861;10:33:48
51;23.3733;10:33:48
1;25.4861;10:33:49
3;23.3733;10:33:49
17;25.4861;10:33:49
19;23.3733;10:33:49
33;25.4861;10:33:49
35;23.3733;10:33:49
49;25.5057;10:33:49
51;23.3733;10:33:49
1;25.4861;10:33:50
3;23.3733;10:33:50
17;25.4861;10:33:50
19;23.3538;10:33:50
33;25.4861;10:33:50
35;23.3733;10:33:50
49;25.4861;10:33:50
51;23.3733;10:33:50
1;25.4861;10:33:51
3;23.3733;10:33:51
17;25.4861;10:33:51
19;23.3733;10:33:51
33;25.4861;10:33:51
35;23.3733;10:33:51
49;25.4861;10:33:51
51;23.3733;10:33:51
1;25.4861;10:33:52
3;23.3733;10:33:52
17;25.4861;10:33:52
19;23.3733;10:33:52
33;25.4861;10:33:52
35;23.3733;10:33:52
49;25.4861;10:33:52
51;23.3538;10:33:52
1;25.4861;10:33:53
3;23.3733;10:33:53
17;25.4861;10:33:53
19;23.3733;10:33:53
33;25.4861;10:33:53
35;23.3733;10:33:53
49;25.4861;10:33:53
51;23.3538;10:33:53
1;25.4861;10:33:54
3;23.3733;10:33:54
17;25.4665;10:33:54
19;23.3733;10:33:54
33;25.4861;10:33:54
35;23.3733;10:33:54
49;25.4861;10:33:54
51;23.3733;10:33:54
1;25.4861;10:33:55
3;23.3733;10:33:55
17;25.4861;10:33:55
19;23.3733;10:33:55
33;25.4861;10:33:55
35;23.3733;10:33:55
49;25.4861;10:33:55
51;23.3538;10:33:55
1;25.4861;10:33:56
3;23.3733;10:33:56
17;25.4861;10:33:56
19;23.3733;10:33:56
33;25.4861;10:33:56
35;23.3538;10:33:56
49;25.4861;10:33:56
51;23.3733;10:33:56
1;25.4861;10:33:57
3;23.3733;10:33:57
17;25.4861;10:33:57
19;23.3538;10:33:57
33;25.4861;10:33:57
35;23.3733;10:33:57
49;25.4861;10:33:57
51;23.3733;10:33:57
1;25.4861;10:33:58
3;23.3538;10:33:58
17;25.5057;10:33:58
19;23.3538;10:33:58
33;25.4861;10:33:58
35;23.3733;10:33:58
49;25.4861;10:33:58
51;23.3538;10:33:58
1;25.4861;10:33:59
3;23.3733;10:33:59
17;25.4861;10:33:59
19;23.3538;10:33:59
33;25.4861;10:33:59
35;23.3538;10:33:59
49;25.4861;10:33:59
51;23.3733;10:33:59
1;25.4861;10:34:00
3;23.3538;10:34:00
17;25.4861;10:34:00
19;23.3538;10:34:00
33;25.4861;10:34:00
35;23.3733;10:34:00
49;25.4861;10:34:00
51;23.3733;10:34:00
65;25.4861;10:34:00
67;23.3538;10:34:00
1;25.4861;10:34:01
3;23.3733;10:34:01
17;25.4861;10:34:01
19;23.3538;10:34:01
33;25.5057;10:34:01
35;23.3538;10:34:01
49;25.5057;10:34:01
51;23.3733;10:34:01
