Number;Measure;Time
33;25.5057;10:26:30
35;23.3342;10:26:30
37;-256.743;10:26:30
49;25.4861;10:26:30
51;23.3538;10:26:30
53;-256.743;10:26:30
1;25.5057;10:26:31
3;23.3342;10:26:31
5;-256.743;10:26:31
17;25.4861;10:26:31
19;23.3342;10:26:31
21;-256.762;10:26:31
33;25.4861;10:26:31
35;23.3538;10:26:31
37;-256.743;10:26:31
49;25.5057;10:26:31
51;23.3342;10:26:31
53;-256.743;10:26:31
1;25.4861;10:26:32
3;23.3342;10:26:32
5;-256.743;10:26:32
17;25.5057;10:26:32
19;23.3538;10:26:32
21;-256.743;10:26:32
33;25.5057;10:26:32
35;23.3342;10:26:32
37;-256.743;10:26:32
49;25.4861;10:26:32
51;23.3342;10:26:32
53;-256.743;10:26:32
1;25.5057;10:26:33
3;23.3342;10:26:33
5;-256.743;10:26:33
17;25.5057;10:26:33
19;23.3342;10:26:33
21;-256.743;10:26:33
33;25.4861;10:26:33
35;23.3342;10:26:33
37;-256.743;10:26:33
49;25.5057;10:26:33
51;23.3342;10:26:33
53;-256.743;10:26:33
1;25.4861;10:26:34
3;23.3342;10:26:34
5;-256.743;10:26:34
17;25.5057;10:26:34
19;23.3538;10:26:34
21;-256.743;10:26:34
33;25.5057;10:26:34
35;23.3342;10:26:34
37;-256.743;10:26:34
49;25.5057;10:26:34
51;23.3342;10:26:34
53;-256.743;10:26:34
65;25.5057;10:26:34
67;23.3342;10:26:34
69;-256.762;10:26:34
1;25.5057;10:26:35
3;23.3342;10:26:35
5;-256.743;10:26:35
17;25.5057;10:26:35
19;23.3342;10:26:35
21;-256.743;10:26:35
33;25.5057;10:26:35
35;23.3342;10:26:35
37;-256.743;10:26:35
49;25.5057;10:26:35
51;23.3342;10:26:35
53;-256.743;10:26:35
1;25.5057;10:26:36
3;23.3342;10:26:36
5;-256.743;10:26:36
17;25.5057;10:26:36
19;23.3538;10:26:36
21;-256.743;10:26:36
33;25.5057;10:26:36
35;23.3342;10:26:36
37;-256.743;10:26:36
49;25.5057;10:26:36
51;23.3342;10:26:36
53;-256.743;10:26:36
1;25.5057;10:26:37
3;23.3538;10:26:37
5;-256.743;10:26:37
17;25.5057;10:26:37
19;23.3342;10:26:37
21;-256.743;10:26:37
33;25.5057;10:26:37
35;23.3538;10:26:37
37;-256.743;10:26:37
49;25.5057;10:26:37
51;23.3342;10:26:37
53;-256.743;10:26:37
1;25.4861;10:26:38
3;23.3538;10:26:38
5;-256.762;10:26:38
17;25.5057;10:26:38
19;23.3342;10:26:38
21;-256.743;10:26:38
33;25.5057;10:26:38
35;23.3538;10:26:38
37;-256.743;10:26:38
49;25.4861;10:26:38
51;23.3342;10:26:38
53;-256.743;10:26:38
1;25.4861;10:26:39
3;23.3342;10:26:39
5;-256.743;10:26:39
17;25.5057;10:26:39
19;23.3342;10:26:39
21;-256.743;10:26:39
33;25.4861;10:26:39
35;23.3342;10:26:39
37;-256.743;10:26:39
49;25.5057;10:26:39
51;23.3342;10:26:39
53;-256.743;10:26:39
1;25.5057;10:26:40
3;23.3538;10:26:40
5;-256.743;10:26:40
17;25.5057;10:26:40
19;23.3342;10:26:40
21;-256.743;10:26:40
33;25.5057;10:26:40
35;23.3146;10:26:40
37;-256.743;10:26:40
49;25.5057;10:26:40
51;23.3538;10:26:40
53;-256.743;10:26:40
1;25.5057;10:26:41
3;23.3342;10:26:41
5;-256.743;10:26:41
17;25.5252;10:26:41
19;23.3342;10:26:41
21;-256.743;10:26:41
33;25.5057;10:26:41
35;23.3342;10:26:41
37;-256.762;10:26:41
49;25.5057;10:26:41
51;23.3342;10:26:41
53;-256.743;10:26:41
1;25.5057;10:26:42
3;23.3342;10:26:42
5;-256.762;10:26:42
17;25.5252;10:26:42
19;23.3342;10:26:42
21;-256.743;10:26:42
33;25.5057;10:26:42
35;23.3538;10:26:42
37;-256.743;10:26:42
49;25.5057;10:26:42
51;23.3146;10:26:42
53;-256.743;10:26:42
1;25.5057;10:26:43
3;23.3342;10:26:43
5;-256.743;10:26:43
17;25.5057;10:26:43
19;23.3342;10:26:43
21;-256.743;10:26:43
33;25.5057;10:26:43
35;23.3342;10:26:43
37;-256.743;10:26:43
49;25.5057;10:26:43
51;23.3342;10:26:43
53;-256.743;10:26:43
1;25.5057;10:26:44
3;23.3146;10:26:44
5;-256.743;10:26:44
17;25.5057;10:26:44
19;23.3538;10:26:44
21;-256.743;10:26:44
33;25.5057;10:26:44
35;23.3342;10:26:44
37;-256.743;10:26:44
49;25.5057;10:26:44
51;23.3342;10:26:44
53;-256.743;10:26:44
1;25.5057;10:26:45
3;23.3342;10:26:45
5;-256.743;10:26:45
17;25.5057;10:26:45
19;23.3342;10:26:45
21;-256.743;10:26:45
33;25.4861;10:26:45
35;23.3342;10:26:45
37;-256.743;10:26:45
49;25.5057;10:26:45
51;23.3342;10:26:45
53;-256.762;10:26:45
1;25.4861;10:26:46
3;23.3342;10:26:46
5;-256.743;10:26:46
17;25.5057;10:26:46
19;23.3342;10:26:46
21;-256.743;10:26:46
33;25.5057;10:26:46
35;23.3342;10:26:46
37;-256.743;10:26:46
49;25.4861;10:26:46
51;23.3342;10:26:46
53;-256.743;10:26:46
1;25.5057;10:26:47
3;23.3342;10:26:47
5;-256.743;10:26:47
17;25.5057;10:26:47
19;23.3342;10:26:47
21;-256.743;10:26:47
33;25.4861;10:26:47
35;23.3342;10:26:47
37;-256.743;10:26:47
49;25.5057;10:26:47
51;23.3342;10:26:47
53;-256.743;10:26:47
1;25.5057;10:26:48
3;23.3342;10:26:48
5;-256.743;10:26:48
17;25.4861;10:26:48
19;23.3342;10:26:48
21;-256.743;10:26:48
33;25.5057;10:26:48
35;23.3342;10:26:48
37;-256.762;10:26:48
49;25.5057;10:26:48
51;23.3538;10:26:48
53;-256.743;10:26:48
1;25.4861;10:26:49
3;23.3342;10:26:49
5;-256.743;10:26:49
17;25.5057;10:26:49
19;23.3146;10:26:49
21;-256.743;10:26:49
33;25.5057;10:26:49
35;23.3538;10:26:49
37;-256.743;10:26:49
49;25.5057;10:26:49
51;23.3342;10:26:49
53;-256.743;10:26:49
1;25.4861;10:26:50
3;23.3146;10:26:50
5;-256.743;10:26:50
17;25.5057;10:26:50
19;23.3342;10:26:50
21;-256.743;10:26:50
33;25.4861;10:26:50
35;23.3342;10:26:50
37;-256.743;10:26:50
49;25.4861;10:26:50
51;23.3342;10:26:50
53;-256.743;10:26:50
1;25.5057;10:26:51
3;23.3342;10:26:51
5;-256.743;10:26:51
17;25.5057;10:26:51
19;23.3342;10:26:51
21;-256.743;10:26:51
33;25.5057;10:26:51
35;23.3342;10:26:51
37;-256.743;10:26:51
49;25.4861;10:26:51
51;23.3538;10:26:51
53;-256.743;10:26:51
65;25.5057;10:26:51
67;23.3342;10:26:51
69;-256.743;10:26:51
1;25.4861;10:26:52
3;23.3146;10:26:52
5;-256.743;10:26:52
17;25.5057;10:26:52
19;23.3342;10:26:52
21;-256.743;10:26:52
33;25.5057;10:26:52
35;23.3342;10:26:52
37;-256.743;10:26:52
49;25.5057;10:26:52
51;23.3342;10:26:52
53;-256.743;10:26:52
1;25.5057;10:26:53
3;23.3538;10:26:53
5;-256.743;10:26:53
17;25.5057;10:26:53
19;23.3342;10:26:53
21;-256.743;10:26:53
33;25.5057;10:26:53
35;23.3342;10:26:53
37;-256.743;10:26:53
49;25.5057;10:26:53
51;23.3538;10:26:53
53;-256.743;10:26:53
1;25.5057;10:26:54
3;23.3342;10:26:54
5;-256.743;10:26:54
17;25.5057;10:26:54
19;23.3538;10:26:54
21;-256.743;10:26:54
33;25.4861;10:26:54
35;23.3342;10:26:54
37;-256.743;10:26:54
49;25.5057;10:26:54
51;23.3342;10:26:54
53;-256.743;10:26:54
1;25.5057;10:26:55
3;23.3538;10:26:55
5;-256.743;10:26:55
17;25.5057;10:26:55
19;23.3342;10:26:55
21;-256.743;10:26:55
33;25.5057;10:26:55
35;23.3146;10:26:55
37;-256.743;10:26:55
49;25.5057;10:26:55
51;23.3342;10:26:55
53;-256.743;10:26:55
1;25.4861;10:26:56
3;23.3342;10:26:56
5;-256.743;10:26:56
17;25.5057;10:26:56
19;23.3342;10:26:56
21;-256.743;10:26:56
33;25.4861;10:26:56
35;23.3146;10:26:56
37;-256.743;10:26:56
49;25.5057;10:26:56
51;23.3342;10:26:56
53;-256.743;10:26:56
1;25.4861;10:26:57
3;23.3342;10:26:57
5;-256.743;10:26:57
17;25.5057;10:26:57
19;23.3342;10:26:57
21;-256.743;10:26:57
33;25.5057;10:26:57
35;23.3342;10:26:57
37;-256.743;10:26:57
49;25.4861;10:26:57
51;23.3146;10:26:57
53;-256.743;10:26:57
1;25.5057;10:26:58
3;23.3538;10:26:58
5;-256.743;10:26:58
17;25.5057;10:26:58
19;23.3342;10:26:58
21;-256.743;10:26:58
33;25.4861;10:26:58
35;23.3342;10:26:58
37;-256.743;10:26:58
49;25.5057;10:26:58
51;23.3146;10:26:58
53;-256.743;10:26:58
1;25.4861;10:26:59
3;23.3538;10:26:59
5;-256.743;10:26:59
17;25.5057;10:26:59
19;23.3342;10:26:59
21;-256.743;10:26:59
33;25.5057;10:26:59
35;23.3342;10:26:59
37;-256.743;10:26:59
49;25.5057;10:26:59
51;23.3342;10:26:59
53;-256.743;10:26:59
1;25.5057;10:27:00
3;23.3342;10:27:00
5;-256.743;10:27:00
17;25.5057;10:27:00
19;23.3146;10:27:00
21;-256.743;10:27:00
33;25.4861;10:27:00
35;23.3342;10:27:00
37;-256.743;10:27:00
49;25.5057;10:27:00
51;23.3342;10:27:00
53;-256.743;10:27:00
1;25.5057;10:27:01
3;23.3342;10:27:01
5;-256.743;10:27:01
17;25.5057;10:27:01
19;23.3538;10:27:01
21;-256.743;10:27:01
33;25.4861;10:27:01
35;23.3342;10:27:01
37;-256.743;10:27:01
49;25.5057;10:27:01
51;23.3342;10:27:01
53;-256.743;10:27:01
1;25.5057;10:27:02
3;23.3538;10:27:02
5;-256.743;10:27:02
17;25.5057;10:27:02
19;23.3342;10:27:02
21;-256.743;10:27:02
33;25.5057;10:27:02
35;23.3342;10:27:02
37;-256.743;10:27:02
49;25.4861;10:27:02
51;23.3342;10:27:02
53;-256.762;10:27:02
1;25.5057;10:27:03
3;23.3538;10:27:03
5;-256.743;10:27:03
17;25.5057;10:27:03
19;23.3342;10:27:03
21;-256.743;10:27:03
33;25.4861;10:27:03
35;23.3342;10:27:03
37;-256.743;10:27:03
49;25.5057;10:27:03
51;23.3342;10:27:03
53;-256.762;10:27:03
1;25.5057;10:27:04
3;23.3538;10:27:04
5;-256.743;10:27:04
17;25.4861;10:27:04
19;23.3342;10:27:04
21;-256.743;10:27:04
33;25.5057;10:27:04
35;23.3538;10:27:04
37;-256.743;10:27:04
49;25.5057;10:27:04
51;23.3342;10:27:04
53;-256.743;10:27:04
1;25.5057;10:27:05
3;23.3538;10:27:05
5;-256.743;10:27:05
17;25.5057;10:27:05
19;23.3342;10:27:05
21;-256.743;10:27:05
33;25.5057;10:27:05
35;23.3342;10:27:05
37;-256.743;10:27:05
49;25.5057;10:27:05
51;23.3342;10:27:05
53;-256.762;10:27:05
1;25.5057;10:27:06
3;23.3538;10:27:06
5;-256.743;10:27:06
17;25.5057;10:27:06
19;23.3342;10:27:06
21;-256.743;10:27:06
33;25.5057;10:27:06
35;23.3342;10:27:06
37;-256.743;10:27:06
49;25.5057;10:27:06
51;23.3538;10:27:06
53;-256.743;10:27:06
65;25.5057;10:27:06
67;23.3538;10:27:06
69;-256.743;10:27:06
1;25.4861;10:27:07
3;23.3538;10:27:07
5;-256.743;10:27:07
17;25.5057;10:27:07
19;23.3538;10:27:07
21;-256.743;10:27:07
33;25.5057;10:27:07
35;23.3342;10:27:07
37;-256.743;10:27:07
49;25.5057;10:27:07
51;23.3538;10:27:07
53;-256.743;10:27:07
1;25.5057;10:27:08
3;23.3538;10:27:08
5;-256.743;10:27:08
17;25.5057;10:27:08
19;23.3538;10:27:08
21;-256.743;10:27:08
33;25.5057;10:27:08
35;23.3538;10:27:08
37;-256.743;10:27:08
49;25.4861;10:27:08
51;23.3538;10:27:08
53;-256.743;10:27:08
1;25.5057;10:27:09
3;23.3538;10:27:09
5;-256.743;10:27:09
17;25.5057;10:27:09
19;23.3538;10:27:09
21;-256.743;10:27:09
33;25.5057;10:27:09
35;23.3538;10:27:09
37;-256.743;10:27:09
49;25.5057;10:27:09
51;23.3342;10:27:09
53;-256.743;10:27:09
1;25.5057;10:27:10
3;23.3538;10:27:10
5;-256.743;10:27:10
17;25.5057;10:27:10
19;23.3538;10:27:10
21;-256.743;10:27:10
33;25.5057;10:27:10
35;23.3538;10:27:10
37;-256.743;10:27:10
49;25.5057;10:27:10
51;23.3342;10:27:10
53;-256.743;10:27:10
1;25.5057;10:27:11
3;23.3538;10:27:11
5;-256.743;10:27:11
17;25.4861;10:27:11
19;23.3342;10:27:11
21;-256.743;10:27:11
33;25.5057;10:27:11
35;23.3538;10:27:11
37;-256.743;10:27:11
49;25.5057;10:27:11
51;23.3342;10:27:11
53;-256.743;10:27:11
1;25.5057;10:27:12
3;23.3538;10:27:12
5;-256.762;10:27:12
17;25.4861;10:27:12
19;23.3342;10:27:12
21;-256.743;10:27:12
33;25.4861;10:27:12
35;23.3342;10:27:12
37;-256.743;10:27:12
49;25.5057;10:27:12
51;23.3342;10:27:12
53;-256.743;10:27:12
1;25.4861;10:27:13
3;23.3538;10:27:13
5;-256.743;10:27:13
17;25.4861;10:27:13
19;23.3342;10:27:13
21;-256.743;10:27:13
33;25.4861;10:27:13
35;23.3146;10:27:13
37;-256.743;10:27:13
49;25.5057;10:27:13
51;23.3538;10:27:13
53;-256.743;10:27:13
1;25.4861;10:27:14
3;23.3538;10:27:14
5;-256.743;10:27:14
17;25.4861;10:27:14
19;23.3342;10:27:14
21;-256.743;10:27:14
33;25.5057;10:27:14
35;23.3538;10:27:14
37;-256.743;10:27:14
49;25.4861;10:27:14
51;23.3342;10:27:14
53;-256.743;10:27:14
1;25.5057;10:27:15
3;23.3538;10:27:15
5;-256.743;10:27:15
17;25.4861;10:27:15
19;23.3538;10:27:15
21;-256.743;10:27:15
33;25.4861;10:27:15
35;23.3342;10:27:15
37;-256.743;10:27:15
49;25.5057;10:27:15
51;23.3538;10:27:15
53;-256.743;10:27:15
1;25.4861;10:27:16
3;23.3538;10:27:16
5;-256.743;10:27:16
17;25.5057;10:27:16
19;23.3538;10:27:16
21;-256.743;10:27:16
33;25.4861;10:27:16
35;23.3538;10:27:16
37;-256.743;10:27:16
49;25.5057;10:27:16
51;23.3538;10:27:16
53;-256.743;10:27:16
1;25.4861;10:27:17
3;23.3538;10:27:17
5;-256.743;10:27:17
17;25.5057;10:27:17
19;23.3538;10:27:17
21;-256.743;10:27:17
33;25.5057;10:27:17
35;23.3538;10:27:17
37;-256.743;10:27:17
49;25.4861;10:27:17
51;23.3538;10:27:17
53;-256.743;10:27:17
1;25.5057;10:27:18
3;23.3538;10:27:18
5;-256.743;10:27:18
17;25.4861;10:27:18
19;23.3342;10:27:18
21;-256.743;10:27:18
33;25.4861;10:27:18
35;23.3538;10:27:18
37;-256.743;10:27:18
49;25.4861;10:27:18
51;23.3538;10:27:18
53;-256.743;10:27:18
1;25.5057;10:27:19
3;23.3538;10:27:19
5;-256.743;10:27:19
17;25.4861;10:27:19
19;23.3538;10:27:19
21;-256.743;10:27:19
33;25.5057;10:27:19
35;23.3538;10:27:19
37;-256.743;10:27:19
49;25.5057;10:27:19
51;23.3538;10:27:19
53;-256.743;10:27:19
1;25.4861;10:27:20
3;23.3538;10:27:20
5;-256.743;10:27:20
17;25.5057;10:27:20
19;23.3342;10:27:20
21;-256.743;10:27:20
33;25.5057;10:27:20
35;23.3538;10:27:20
37;-256.743;10:27:20
49;25.5057;10:27:20
51;23.3538;10:27:20
53;-256.743;10:27:20
1;25.5057;10:27:21
3;23.3342;10:27:21
5;-256.743;10:27:21
17;25.5057;10:27:21
19;23.3538;10:27:21
21;-256.743;10:27:21
33;25.4861;10:27:21
35;23.3342;10:27:21
37;-256.743;10:27:21
49;25.5057;10:27:21
51;23.3538;10:27:21
53;-256.743;10:27:21
1;25.5057;10:27:22
3;23.3538;10:27:22
5;-256.743;10:27:22
17;25.5057;10:27:22
19;23.3538;10:27:22
21;-256.743;10:27:22
33;25.4861;10:27:22
35;23.3342;10:27:22
37;-256.743;10:27:22
49;25.5057;10:27:22
51;23.3538;10:27:22
53;-256.743;10:27:22
65;25.5057;10:27:22
67;23.3538;10:27:22
69;-256.743;10:27:22
1;25.5057;10:27:23
3;23.3538;10:27:23
5;-256.743;10:27:23
17;25.5057;10:27:23
19;23.3538;10:27:23
21;-256.743;10:27:23
33;25.4861;10:27:23
35;23.3342;10:27:23
37;-256.743;10:27:23
49;25.5057;10:27:23
51;23.3538;10:27:23
53;-256.743;10:27:23
1;25.5057;10:27:24
3;23.3538;10:27:24
5;-256.743;10:27:24
17;25.5057;10:27:24
19;23.3538;10:27:24
21;-256.743;10:27:24
33;25.4861;10:27:24
35;23.3538;10:27:24
37;-256.743;10:27:24
49;25.5057;10:27:24
51;23.3538;10:27:24
53;-256.743;10:27:24
1;25.5057;10:27:25
3;23.3342;10:27:25
5;-256.743;10:27:25
17;25.5057;10:27:25
19;23.3538;10:27:25
21;-256.743;10:27:25
33;25.5057;10:27:25
35;23.3538;10:27:25
37;-256.743;10:27:25
49;25.4861;10:27:25
51;23.3538;10:27:25
53;-256.762;10:27:25
1;25.5057;10:27:27
3;23.3538;10:27:27
5;-256.743;10:27:27
17;25.5057;10:27:27
19;23.3342;10:27:27
21;-256.743;10:27:27
33;25.4861;10:27:27
35;23.3538;10:27:27
37;-256.743;10:27:27
49;25.5057;10:27:27
51;23.3342;10:27:27
53;-256.743;10:27:27
1;25.5057;10:27:28
3;23.3538;10:27:28
5;-256.743;10:27:28
17;25.5057;10:27:28
19;23.3538;10:27:28
21;-256.743;10:27:28
33;25.5057;10:27:28
35;23.3342;10:27:28
37;-256.743;10:27:28
49;25.5057;10:27:28
51;23.3538;10:27:28
53;-256.743;10:27:28
1;25.5057;10:27:29
3;23.3538;10:27:29
5;-256.743;10:27:29
17;25.5057;10:27:29
19;23.3342;10:27:29
21;-256.743;10:27:29
33;25.5057;10:27:29
35;23.3538;10:27:29
37;-256.743;10:27:29
49;25.5057;10:27:29
51;23.3538;10:27:29
53;-256.743;10:27:29
1;25.4861;10:27:30
3;23.3342;10:27:30
5;-256.743;10:27:30
17;25.5057;10:27:30
19;23.3538;10:27:30
21;-256.743;10:27:30
33;25.5057;10:27:30
35;23.3342;10:27:30
37;-256.743;10:27:30
49;25.5057;10:27:30
51;23.3538;10:27:30
53;-256.743;10:27:30
1;25.4861;10:27:31
3;23.3342;10:27:31
5;-256.743;10:27:31
17;25.4861;10:27:31
19;23.3342;10:27:31
21;-256.743;10:27:31
33;25.5057;10:27:31
35;23.3538;10:27:31
37;-256.743;10:27:31
49;25.5057;10:27:31
51;23.3342;10:27:31
53;-256.743;10:27:31
1;25.5057;10:27:32
3;23.3538;10:27:32
5;-256.743;10:27:32
17;25.5057;10:27:32
19;23.3342;10:27:32
21;-256.743;10:27:32
33;25.4861;10:27:32
35;23.3538;10:27:32
37;-256.743;10:27:32
49;25.5057;10:27:32
51;23.3342;10:27:32
53;-256.743;10:27:32
1;25.5057;10:27:33
3;23.3538;10:27:33
5;-256.743;10:27:33
17;25.5057;10:27:33
19;23.3342;10:27:33
21;-256.743;10:27:33
33;25.5057;10:27:33
35;23.3538;10:27:33
37;-256.762;10:27:33
49;25.5057;10:27:33
51;23.3538;10:27:33
53;-256.743;10:27:33
1;25.4861;10:27:34
3;23.3538;10:27:34
5;-256.743;10:27:34
17;25.5057;10:27:34
19;23.3538;10:27:34
21;-256.743;10:27:34
33;25.4861;10:27:34
35;23.3538;10:27:34
37;-256.743;10:27:34
49;25.5057;10:27:34
51;23.3538;10:27:34
53;-256.743;10:27:34
1;25.5057;10:27:35
3;23.3538;10:27:35
5;-256.743;10:27:35
17;25.5057;10:27:35
19;23.3538;10:27:35
21;-256.743;10:27:35
33;25.4861;10:27:35
35;23.3538;10:27:35
37;-256.762;10:27:35
49;25.5057;10:27:35
51;23.3538;10:27:35
53;-256.743;10:27:35
1;25.5057;10:27:36
3;23.3538;10:27:36
5;-256.743;10:27:36
17;25.4861;10:27:36
19;23.3538;10:27:36
21;-256.762;10:27:36
33;25.5057;10:27:36
35;23.3538;10:27:36
37;-256.743;10:27:36
49;25.5057;10:27:36
51;23.3538;10:27:36
53;-256.743;10:27:36
1;25.5057;10:27:37
3;23.3538;10:27:37
5;-256.743;10:27:37
17;25.5057;10:27:37
19;23.3538;10:27:37
21;-256.762;10:27:37
33;25.5057;10:27:37
35;23.3538;10:27:37
37;-256.743;10:27:37
49;25.5057;10:27:37
51;23.3538;10:27:37
53;-256.743;10:27:37
1;25.5057;10:27:38
3;23.3538;10:27:38
5;-256.743;10:27:38
17;25.5057;10:27:38
19;23.3538;10:27:38
21;-256.743;10:27:38
33;25.4861;10:27:38
35;23.3538;10:27:38
37;-256.743;10:27:38
49;25.4861;10:27:38
51;23.3538;10:27:38
53;-256.743;10:27:38
65;25.5057;10:27:38
67;23.3538;10:27:38
69;-256.743;10:27:38
1;25.5057;10:27:39
3;23.3538;10:27:39
5;-256.743;10:27:39
17;25.4861;10:27:39
19;23.3538;10:27:39
21;-256.762;10:27:39
33;25.5057;10:27:39
35;23.3538;10:27:39
37;-256.743;10:27:39
49;25.5057;10:27:39
51;23.3538;10:27:39
53;-256.743;10:27:39
