Number;Measure;Time
1;27.6575;16:45:39
3;27.5793;16:45:39
17;27.6575;16:45:39
19;27.5793;16:45:39
33;27.638;16:45:39
35;27.5793;16:45:39
49;27.638;16:45:39
51;27.5793;16:45:39
65;27.638;16:45:39
67;27.5793;16:45:39
1;27.638;16:45:39
3;27.5793;16:45:39
17;27.638;16:45:39
19;27.5793;16:45:39
33;27.6575;16:45:39
35;27.5793;16:45:39
49;27.638;16:45:39
51;27.5793;16:45:39
65;27.6184;16:45:39
67;27.5793;16:45:39
1;27.638;16:45:40
3;27.5793;16:45:40
17;27.6575;16:45:40
19;27.5793;16:45:40
33;27.638;16:45:40
35;27.5793;16:45:40
49;27.638;16:45:40
51;27.5793;16:45:40
1;27.638;16:45:41
3;27.5793;16:45:41
17;27.638;16:45:41
19;27.5793;16:45:41
33;27.6575;16:45:41
35;27.5793;16:45:41
49;27.638;16:45:41
51;27.5597;16:45:41
1;27.638;16:45:42
3;27.5793;16:45:42
17;27.638;16:45:42
19;27.5793;16:45:42
33;27.638;16:45:42
35;27.5793;16:45:42
49;27.638;16:45:42
51;27.5793;16:45:42
1;27.638;16:45:43
3;27.5793;16:45:43
17;27.638;16:45:43
19;27.5793;16:45:43
33;27.6184;16:45:43
35;27.5793;16:45:43
49;27.638;16:45:43
51;27.5597;16:45:43
1;27.6184;16:45:44
3;27.5793;16:45:44
17;27.638;16:45:44
19;27.5597;16:45:44
33;27.638;16:45:44
35;27.5793;16:45:44
49;27.638;16:45:44
51;27.5597;16:45:44
1;27.6184;16:45:45
3;27.5793;16:45:45
17;27.638;16:45:45
19;27.5597;16:45:45
33;27.6184;16:45:45
35;27.5597;16:45:45
49;27.638;16:45:45
51;27.5597;16:45:45
1;27.6184;16:45:46
3;27.5402;16:45:46
17;27.638;16:45:46
19;27.5597;16:45:46
33;27.638;16:45:46
35;27.5597;16:45:46
49;27.6184;16:45:46
51;27.5597;16:45:46
1;27.6184;16:45:47
3;27.5597;16:45:47
17;27.638;16:45:47
19;27.5597;16:45:47
33;27.6184;16:45:47
35;27.5402;16:45:47
49;27.638;16:45:47
51;27.5597;16:45:47
1;27.6184;16:45:48
3;27.5402;16:45:48
17;27.638;16:45:48
19;27.5597;16:45:48
33;27.6184;16:45:48
35;27.5402;16:45:48
49;27.6184;16:45:48
51;27.5597;16:45:48
1;27.638;16:45:49
3;27.5402;16:45:49
17;27.6184;16:45:49
19;27.5597;16:45:49
33;27.638;16:45:49
35;27.5402;16:45:49
49;27.6184;16:45:49
51;27.5597;16:45:49
1;27.638;16:45:50
3;27.5597;16:45:50
17;27.6184;16:45:50
19;27.5402;16:45:50
33;27.638;16:45:50
35;27.5402;16:45:50
49;27.6184;16:45:50
51;27.5597;16:45:50
1;27.638;16:45:51
3;27.5402;16:45:51
17;27.6184;16:45:51
19;27.5597;16:45:51
33;27.6184;16:45:51
35;27.5402;16:45:51
49;27.6184;16:45:51
51;27.5597;16:45:51
1;27.638;16:45:52
3;27.5402;16:45:52
17;27.6184;16:45:52
19;27.5402;16:45:52
33;27.6184;16:45:52
35;27.5402;16:45:52
49;27.6184;16:45:52
51;27.5402;16:45:52
1;27.6184;16:45:53
3;27.5597;16:45:53
17;27.6184;16:45:53
19;27.5402;16:45:53
33;27.5988;16:45:53
35;27.5402;16:45:53
49;27.6184;16:45:53
51;27.5597;16:45:53
1;27.6184;16:45:54
3;27.5402;16:45:54
17;27.5988;16:45:54
19;27.5402;16:45:54
33;27.6184;16:45:54
35;27.5402;16:45:54
49;27.5988;16:45:54
51;27.5402;16:45:54
1;27.6184;16:45:55
3;27.5597;16:45:55
17;27.5988;16:45:55
19;27.5402;16:45:55
33;27.5988;16:45:55
35;27.5402;16:45:55
49;27.6184;16:45:55
51;27.5402;16:45:55
1;27.5988;16:45:56
3;27.5402;16:45:56
17;27.5988;16:45:56
19;27.5402;16:45:56
33;27.5988;16:45:56
35;27.5402;16:45:56
49;27.5988;16:45:56
51;27.5402;16:45:56
65;27.6184;16:45:56
67;27.5402;16:45:56
1;27.5988;16:45:57
3;27.5402;16:45:57
17;27.5988;16:45:57
19;27.5402;16:45:57
33;27.6184;16:45:57
35;27.5402;16:45:57
49;27.5988;16:45:57
51;27.5206;16:45:57
1;27.6184;16:45:58
3;27.5402;16:45:58
17;27.5988;16:45:58
19;27.5402;16:45:58
33;27.5988;16:45:58
35;27.5206;16:45:58
49;27.5988;16:45:58
51;27.5402;16:45:58
1;27.5988;16:45:59
3;27.5206;16:45:59
17;27.6184;16:45:59
19;27.5206;16:45:59
33;27.5988;16:45:59
35;27.5206;16:45:59
49;27.5988;16:45:59
51;27.5402;16:45:59
1;27.5988;16:46:00
3;27.5206;16:46:00
17;27.6184;16:46:00
19;27.5206;16:46:00
33;27.5988;16:46:00
35;27.5206;16:46:00
49;27.5988;16:46:00
51;27.5206;16:46:00
1;27.5988;16:46:01
3;27.5206;16:46:01
17;27.5988;16:46:01
19;27.5402;16:46:01
33;27.5988;16:46:01
35;27.5206;16:46:01
49;27.5988;16:46:01
51;27.5206;16:46:01
1;27.5988;16:46:02
3;27.5206;16:46:02
17;27.5988;16:46:02
19;27.5206;16:46:02
33;27.5988;16:46:02
35;27.5206;16:46:02
49;27.5988;16:46:02
51;27.5206;16:46:02
1;27.5988;16:46:03
3;27.5206;16:46:03
17;27.5988;16:46:03
19;27.5206;16:46:03
33;27.6184;16:46:03
35;27.5206;16:46:03
49;27.5988;16:46:03
51;27.5206;16:46:03
1;27.5988;16:46:05
3;27.5206;16:46:05
17;27.5988;16:46:05
19;27.5206;16:46:05
33;27.5988;16:46:05
35;27.5206;16:46:05
49;27.5988;16:46:05
51;27.5206;16:46:05
1;27.5988;16:46:06
3;27.5206;16:46:06
17;27.5988;16:46:06
19;27.5206;16:46:06
33;27.5988;16:46:06
35;27.5206;16:46:06
49;27.5988;16:46:06
51;27.5206;16:46:06
1;27.5988;16:46:07
3;27.5206;16:46:07
17;27.5988;16:46:07
19;27.5206;16:46:07
33;27.5988;16:46:07
35;27.5206;16:46:07
49;27.5988;16:46:07
51;27.5206;16:46:07
1;27.5988;16:46:08
3;27.5206;16:46:08
17;27.5988;16:46:08
19;27.5206;16:46:08
33;27.5988;16:46:08
35;27.5206;16:46:08
49;27.5988;16:46:08
51;27.5206;16:46:08
1;27.5988;16:46:09
3;27.5206;16:46:09
17;27.5988;16:46:09
19;27.5206;16:46:09
33;27.5988;16:46:09
35;27.5206;16:46:09
49;27.5988;16:46:09
51;27.5206;16:46:09
1;27.5988;16:46:10
3;27.5206;16:46:10
17;27.5988;16:46:10
19;27.5206;16:46:10
33;27.5988;16:46:10
35;27.5206;16:46:10
49;27.5988;16:46:10
51;27.5206;16:46:10
1;27.5988;16:46:11
3;27.5206;16:46:11
17;27.5793;16:46:11
19;27.5206;16:46:11
33;27.5988;16:46:11
35;27.5206;16:46:11
49;27.5988;16:46:11
51;27.5206;16:46:11
1;27.5793;16:46:12
3;27.5206;16:46:12
17;27.5988;16:46:12
19;27.501;16:46:12
33;27.5793;16:46:12
35;27.5206;16:46:12
49;27.5988;16:46:12
51;27.501;16:46:12
1;27.5793;16:46:13
3;27.5206;16:46:13
17;27.5988;16:46:13
19;27.5206;16:46:13
33;27.5793;16:46:13
35;27.5206;16:46:13
49;27.5988;16:46:13
51;27.5206;16:46:13
1;27.5793;16:46:14
3;27.5206;16:46:14
17;27.5988;16:46:14
19;27.5206;16:46:14
33;27.5988;16:46:14
35;27.5206;16:46:14
49;27.5793;16:46:14
51;27.5206;16:46:14
65;27.5988;16:46:14
67;27.501;16:46:14
1;27.5988;16:46:15
3;27.5206;16:46:15
17;27.5988;16:46:15
19;27.5206;16:46:15
33;27.5988;16:46:15
35;27.5206;16:46:15
49;27.5988;16:46:15
51;27.501;16:46:15
