Number;Measure;Time
1;25.5057;10:24:47
3;23.3342;10:24:47
5;-256.743;10:24:47
17;25.5252;10:24:47
19;23.3342;10:24:47
21;-256.743;10:24:47
33;25.5057;10:24:47
35;23.3538;10:24:47
37;-256.743;10:24:47
49;25.5057;10:24:47
51;23.3342;10:24:47
53;-256.743;10:24:47
65;25.5057;10:24:47
67;23.3342;10:24:47
69;-256.743;10:24:47
1;25.5252;10:24:48
3;23.3342;10:24:48
5;-256.743;10:24:48
17;25.5057;10:24:48
19;23.3342;10:24:48
21;-256.743;10:24:48
33;25.5057;10:24:48
35;23.3538;10:24:48
37;-256.743;10:24:48
49;25.5057;10:24:48
51;23.3342;10:24:48
53;-256.743;10:24:48
1;25.5252;10:24:49
3;23.3342;10:24:49
5;-256.743;10:24:49
17;25.5057;10:24:49
19;23.3538;10:24:49
21;-256.743;10:24:49
33;25.5057;10:24:49
35;23.3342;10:24:49
37;-256.743;10:24:49
49;25.5057;10:24:49
51;23.3342;10:24:49
53;-256.743;10:24:49
1;25.5252;10:24:50
3;23.3342;10:24:50
5;-256.743;10:24:50
17;25.5057;10:24:50
19;23.3342;10:24:50
21;-256.743;10:24:50
33;25.5057;10:24:50
35;23.3538;10:24:50
37;-256.743;10:24:50
49;25.5057;10:24:50
51;23.3342;10:24:50
53;-256.743;10:24:50
1;25.5252;10:24:51
3;23.3342;10:24:51
5;-256.743;10:24:51
17;25.5252;10:24:51
19;23.3538;10:24:51
21;-256.743;10:24:51
33;25.5057;10:24:51
35;23.3342;10:24:51
37;-256.743;10:24:51
49;25.5057;10:24:51
51;23.3538;10:24:51
53;-256.743;10:24:51
1;25.5252;10:24:52
3;23.3342;10:24:52
5;-256.743;10:24:52
17;25.5252;10:24:52
19;23.3342;10:24:52
21;-256.743;10:24:52
33;25.5057;10:24:52
35;23.3342;10:24:52
37;-256.743;10:24:52
49;25.5057;10:24:52
51;23.3342;10:24:52
53;-256.743;10:24:52
1;25.5252;10:24:53
3;23.3342;10:24:53
5;-256.743;10:24:53
17;25.5057;10:24:53
19;23.3342;10:24:53
21;-256.743;10:24:53
33;25.5252;10:24:53
35;23.3342;10:24:53
37;-256.743;10:24:53
49;25.5057;10:24:53
51;23.3342;10:24:53
53;-256.743;10:24:53
1;25.5252;10:24:54
3;23.3342;10:24:54
5;-256.743;10:24:54
17;25.5057;10:24:54
19;23.3342;10:24:54
21;-256.743;10:24:54
33;25.5252;10:24:54
35;23.3342;10:24:54
37;-256.743;10:24:54
49;25.5057;10:24:54
51;23.3342;10:24:54
53;-256.743;10:24:54
1;25.5252;10:24:55
3;23.3342;10:24:55
5;-256.743;10:24:55
17;25.5057;10:24:55
19;23.3342;10:24:55
21;-256.743;10:24:55
33;25.5252;10:24:55
35;23.3342;10:24:55
37;-256.743;10:24:55
49;25.5057;10:24:55
51;23.3342;10:24:55
53;-256.743;10:24:55
1;25.5057;10:24:56
3;23.3538;10:24:56
5;-256.743;10:24:56
17;25.5252;10:24:56
19;23.3342;10:24:56
21;-256.743;10:24:56
33;25.5057;10:24:56
35;23.3342;10:24:56
37;-256.743;10:24:56
49;25.5057;10:24:56
51;23.3538;10:24:56
53;-256.743;10:24:56
1;25.5252;10:24:57
3;23.3342;10:24:57
5;-256.743;10:24:57
17;25.5057;10:24:57
19;23.3538;10:24:57
21;-256.743;10:24:57
33;25.5252;10:24:57
35;23.3342;10:24:57
37;-256.743;10:24:57
49;25.5057;10:24:57
51;23.3538;10:24:57
53;-256.743;10:24:57
1;25.5252;10:24:58
3;23.3342;10:24:58
5;-256.743;10:24:58
17;25.5252;10:24:58
19;23.3538;10:24:58
21;-256.743;10:24:58
33;25.5252;10:24:58
35;23.3342;10:24:58
37;-256.743;10:24:58
49;25.5057;10:24:58
51;23.3538;10:24:58
53;-256.743;10:24:58
1;25.5057;10:24:59
