Number;Measure;Time
1;25.5252;10:22:42
3;23.3146;10:22:42
5;-256.743;10:22:42
17;25.5252;10:22:42
19;23.3342;10:22:42
21;-256.743;10:22:42
33;25.5252;10:22:42
35;23.3146;10:22:42
37;-256.762;10:22:42
49;25.5252;10:22:42
51;23.3146;10:22:42
53;-256.743;10:22:42
65;25.5252;10:22:42
67;23.3146;10:22:42
69;-256.743;10:22:42
1;25.5252;10:22:43
3;23.3146;10:22:43
5;-256.743;10:22:43
17;25.5252;10:22:43
19;23.3146;10:22:43
21;-256.743;10:22:43
33;25.5252;10:22:43
35;23.3146;10:22:43
37;-256.743;10:22:43
49;25.5252;10:22:43
51;23.3146;10:22:43
53;-256.743;10:22:43
1;25.5252;10:22:44
3;23.3146;10:22:44
5;-256.743;10:22:44
17;25.5252;10:22:44
19;23.3146;10:22:44
21;-256.743;10:22:44
33;25.5252;10:22:44
35;23.3146;10:22:44
37;-256.743;10:22:44
49;25.5252;10:22:44
51;23.3146;10:22:44
53;-256.762;10:22:44
1;25.5252;10:22:45
3;23.3146;10:22:45
5;-256.743;10:22:45
17;25.5057;10:22:45
19;23.3146;10:22:45
21;-256.743;10:22:45
33;25.5252;10:22:45
35;23.3146;10:22:45
37;-256.762;10:22:45
49;25.5252;10:22:45
51;23.3146;10:22:45
53;-256.743;10:22:45
1;25.5252;10:22:46
3;23.3146;10:22:46
5;-256.743;10:22:46
17;25.5252;10:22:46
19;23.3342;10:22:46
21;-256.743;10:22:46
33;25.5252;10:22:46
35;23.3146;10:22:46
37;-256.743;10:22:46
49;25.5252;10:22:46
51;23.3146;10:22:46
53;-256.743;10:22:46
1;25.5252;10:22:47
3;23.3146;10:22:47
5;-256.743;10:22:47
17;25.5252;10:22:47
19;23.3146;10:22:47
21;-256.762;10:22:47
33;25.5252;10:22:47
35;23.3146;10:22:47
37;-256.743;10:22:47
49;25.5252;10:22:47
51;23.3146;10:22:47
53;-256.743;10:22:47
1;25.5252;10:22:48
3;23.3146;10:22:48
5;-256.743;10:22:48
17;25.5252;10:22:48
19;23.3342;10:22:48
21;-256.743;10:22:48
33;25.5252;10:22:48
35;23.3146;10:22:48
37;-256.762;10:22:48
49;25.5252;10:22:48
51;23.3146;10:22:48
53;-256.743;10:22:48
1;25.5252;10:22:49
3;23.3146;10:22:49
5;-256.743;10:22:49
17;25.5252;10:22:49
19;23.3146;10:22:49
21;-256.743;10:22:49
33;25.5252;10:22:49
35;23.3146;10:22:49
37;-256.743;10:22:49
49;25.5252;10:22:49
51;23.3342;10:22:49
53;-256.762;10:22:49
1;25.5252;10:22:50
3;23.3146;10:22:50
5;-256.743;10:22:50
17;25.5252;10:22:50
19;23.3146;10:22:50
21;-256.743;10:22:50
33;25.5252;10:22:50
35;23.3146;10:22:50
37;-256.762;10:22:50
49;25.5252;10:22:50
51;23.3146;10:22:50
53;-256.743;10:22:50
1;25.5252;10:22:51
3;23.3146;10:22:51
5;-256.743;10:22:51
17;25.5252;10:22:51
19;23.3146;10:22:51
21;-256.743;10:22:51
