Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
35;34.4849;34.2071;27.5441;-256.293;-256.684;-256.856;-256.935;-255.964;0;None;1000;1000;None;2025-18-23 11:18:21.758
36;34.5005;34.2071;27.5362;-256.285;-256.692;-256.856;-256.935;-255.964;0;None;1000;1000;None;2025-18-23 11:18:22.258
37;34.5005;34.2149;27.5362;-256.293;-256.676;-256.848;-256.927;-255.964;0;None;1000;1000;None;2025-18-23 11:18:22.758
38;34.5083;34.2227;27.5284;-256.293;-256.684;-256.856;-256.927;-255.964;0;None;1000;1000;None;2025-18-23 11:18:23.259
39;34.5162;34.2149;27.5284;-256.301;-256.684;-256.848;-256.927;-255.964;6.363;None;200;100;35;2025-18-23 11:18:23.758
40;34.524;34.2149;27.5362;-256.293;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:24.259
41;34.5318;34.2306;27.5362;-256.285;-256.684;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-18-23 11:18:24.760
42;34.5318;34.2306;27.5284;-256.293;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-18-23 11:18:25.258
43;34.5475;34.2462;27.5284;-256.293;-256.692;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-18-23 11:18:25.758
44;34.5475;34.2462;27.5284;-256.293;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:26.259
45;34.5631;34.254;27.5362;-256.285;-256.684;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:26.758
46;34.5631;34.254;27.5362;-256.293;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:27.258
47;34.5709;34.254;27.5284;-256.285;-256.676;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:27.759
48;34.5709;34.2619;27.5362;-256.293;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:28.259
49;34.5866;34.2619;27.5284;-256.293;-256.676;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:28.757
50;34.5866;34.2619;27.5284;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:29.259
51;34.5983;34.2619;27.5362;-256.293;-256.692;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:29.757
52;34.6022;34.2619;27.5284;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-18-23 11:18:30.258
53;34.6101;34.2736;27.5284;-256.293;-256.684;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:30.758
54;34.6101;34.2697;27.5284;-256.293;-256.676;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:31.258
55;34.614;34.2775;27.5362;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:31.758
56;34.6179;34.2736;27.5362;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:32.259
57;34.6218;34.2775;27.5284;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:32.758
58;34.6218;34.2775;27.5362;-256.293;-256.692;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:33.258
59;34.6375;34.2853;27.5441;-256.285;-256.684;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-18-23 11:18:33.758
60;34.6453;34.2853;27.5441;-256.293;-256.692;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:34.259
61;34.6531;34.2853;27.5362;-256.293;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:34.758
62;34.6609;34.2971;27.5362;-256.285;-256.684;-256.848;-256.919;-255.949;6.363;400;200;100;35;2025-18-23 11:18:35.258
63;34.6688;34.2971;27.5284;-256.293;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:35.757
64;34.6766;34.2971;27.5362;-256.293;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:36.258
65;34.6766;34.3049;27.5362;-256.285;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:36.758
66;34.6922;34.3049;27.5284;-256.285;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:37.258
67;34.6844;34.3127;27.5362;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:37.758
68;34.7001;34.3127;27.5362;-256.277;-256.684;-256.856;-256.919;-255.949;6.363;400;200;100;35;2025-18-23 11:18:38.257
69;34.7001;34.3205;27.5284;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:38.758
70;34.7079;34.3284;27.5362;-256.277;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:39.258
71;34.7079;34.3205;27.5284;-256.285;-256.684;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:39.758
72;34.7157;34.3362;27.5362;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:40.258
73;34.7314;34.3362;27.5284;-256.285;-256.684;-256.856;-256.919;-255.956;6.363;400;200;100;35;2025-18-23 11:18:40.758
74;34.7314;34.344;27.5284;-256.293;-256.684;-256.848;-256.919;-255.949;6.363;400;200;100;35;2025-18-23 11:18:41.258
75;34.747;34.344;27.5284;-256.285;-256.676;-256.848;-256.919;-255.949;6.363;400;200;100;35;2025-18-23 11:18:41.758
76;34.7548;34.344;27.5362;-256.293;-256.684;-256.848;-256.919;-255.956;6.363;400;200;100;35;2025-18-23 11:18:42.258
77;34.7627;34.3518;27.5441;-256.285;-256.684;-256.856;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:42.758
78;34.7705;34.3597;27.5519;-256.293;-256.676;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:43.258
79;34.7705;34.3597;27.5441;-256.285;-256.692;-256.848;-256.919;-255.956;6.363;400;200;100;35;2025-18-23 11:18:43.758
80;34.7861;34.3597;27.5441;-256.285;-256.676;-256.848;-256.919;-255.956;6.363;400;200;100;35;2025-18-23 11:18:44.258
81;34.7861;34.3675;27.5519;-256.293;-256.684;-256.841;-256.919;-255.949;6.363;400;200;100;35;2025-18-23 11:18:44.759
82;34.8018;34.3675;27.5597;-256.285;-256.684;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:45.258
83;34.8018;34.3753;27.5519;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:45.758
84;34.8174;34.391;27.5519;-256.285;-256.684;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:46.258
85;34.8174;34.391;27.5519;-256.293;-256.684;-256.848;-256.919;-255.956;6.363;400;200;100;35;2025-18-23 11:18:46.758
86;34.8253;34.3831;27.5519;-256.293;-256.684;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:47.257
87;34.8253;34.3988;27.5441;-256.293;-256.684;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:47.758
88;34.8253;34.3988;27.5597;-256.293;-256.684;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:48.258
89;34.8292;34.4066;27.5519;-256.285;-256.684;-256.848;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:48.758
90;34.8292;34.4144;27.5597;-256.293;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:49.258
91;34.8331;34.4066;27.5519;-256.293;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:49.758
92;34.8331;34.4144;27.5519;-256.285;-256.684;-256.848;-256.942;-255.949;6.363;400;200;100;35;2025-18-23 11:18:50.258
93;34.8448;34.4223;27.5519;-256.285;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:50.758
94;34.8526;34.4223;27.5597;-256.285;-256.684;-256.864;-256.935;-255.949;6.363;400;200;100;35;2025-18-23 11:18:51.258
95;34.8448;34.4301;27.5519;-256.285;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:51.758
96;34.8605;34.4379;27.5597;-256.293;-256.692;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:52.258
97;34.8605;34.4379;27.5519;-256.285;-256.684;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-18-23 11:18:52.758
98;34.8683;34.4457;27.5597;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:53.259
99;34.8761;34.4536;27.5519;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:53.756
100;34.8839;34.4536;27.5597;-256.285;-256.684;-256.856;-256.927;-255.949;6.363;400;200;100;35;2025-18-23 11:18:54.258
101;34.8918;34.4536;27.5597;-256.285;-256.684;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:54.757
102;34.8996;34.4614;27.5519;-256.285;-256.676;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:55.258
103;34.8996;34.4692;27.5441;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:55.758
104;34.9152;34.4692;27.5441;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:56.257
105;34.9152;34.477;27.5441;-256.285;-256.684;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:56.758
106;34.9152;34.477;27.5441;-256.293;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:57.258
107;34.9231;34.4849;27.5362;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:57.757
108;34.9231;34.4849;27.5441;-256.285;-256.676;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-18-23 11:18:58.258
109;34.9387;34.4888;27.5362;-256.285;-256.676;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:58.758
110;34.9465;34.4927;27.5441;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-18-23 11:18:59.258
111;34.9544;34.4927;27.5441;-256.285;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-18-23 11:18:59.756
112;34.9544;34.4927;27.5441;-256.285;-256.676;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:00.256
113;34.9544;34.4966;27.5362;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:00.758
114;34.9622;34.5005;27.5597;-256.285;-256.676;-256.848;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:01.258
115;34.9778;34.5005;27.5597;-256.293;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-19-23 11:19:01.757
116;34.9778;34.5044;27.5675;-256.293;-256.676;-256.848;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:02.258
117;34.9778;34.5123;27.5519;-256.293;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:02.758
118;34.9857;34.5201;27.5519;-256.285;-256.676;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:03.258
119;34.9857;34.5201;27.5519;-256.285;-256.676;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:03.758
120;34.9935;34.5201;27.5519;-256.293;-256.684;-256.848;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:04.257
121;34.9935;34.5357;27.5441;-256.285;-256.684;-256.848;-256.95;-255.964;6.363;400;200;100;35;2025-19-23 11:19:04.758
122;35.0013;34.5357;27.5519;-256.293;-256.676;-256.848;-256.942;-255.964;6.363;400;200;100;35;2025-19-23 11:19:05.260
123;35.0052;34.5436;27.5441;-256.285;-256.684;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:05.758
124;35.0052;34.5436;27.5519;-256.293;-256.676;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:06.259
125;35.0091;34.5514;27.5519;-256.285;-256.684;-256.841;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:06.758
126;35.0209;34.5592;27.5519;-256.293;-256.676;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:07.258
127;35.0131;34.5592;27.5519;-256.293;-256.676;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:07.756
128;35.0287;34.5592;27.5441;-256.293;-256.692;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:08.258
129;35.0287;34.567;27.5441;-256.293;-256.676;-256.848;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:08.758
130;35.0365;34.5749;27.5441;-256.285;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:09.258
131;35.0365;34.5749;27.5519;-256.301;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-19-23 11:19:09.758
132;35.0365;34.5827;27.5519;-256.293;-256.684;-256.848;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:10.258
133;35.0522;34.5827;27.5519;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:10.758
134;35.06;34.5905;27.5441;-256.293;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-19-23 11:19:11.258
135;35.06;34.5905;27.5441;-256.293;-256.676;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-19-23 11:19:11.757
136;35.0678;34.5983;27.5441;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:12.257
137;35.0757;34.6062;27.5441;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:12.758
138;35.0757;34.6062;27.5441;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:13.258
139;35.0913;34.6062;27.5441;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:13.758
140;35.0913;34.614;27.5441;-256.293;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:14.258
141;35.0913;34.614;27.5519;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:14.758
142;35.107;34.6218;27.5597;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:15.257
143;35.107;34.6296;27.5441;-256.293;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:15.758
144;35.107;34.6296;27.5519;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:16.257
145;35.1148;34.6453;27.5597;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:16.757
146;35.1304;34.6531;27.5519;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:17.258
147;35.1304;34.6531;27.5519;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:17.758
148;35.1383;34.6609;27.5597;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:18.258
149;35.1383;34.6609;27.5519;-256.285;-256.692;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-19-23 11:19:18.757
150;35.1539;34.6688;27.5519;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:19.257
151;35.1539;34.6609;27.5519;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:19.757
152;35.1696;34.6766;27.5519;-256.293;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:20.257
153;35.1696;34.6766;27.5597;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:20.758
154;35.1774;34.6766;27.5597;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:21.257
155;35.193;34.6844;27.5597;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:21.757
156;35.1852;34.6844;27.5597;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:22.259
157;35.2009;34.6844;27.5519;-256.293;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:22.759
158;35.2009;34.7001;27.5597;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:23.257
159;35.2126;34.7001;27.5519;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:23.757
160;35.2087;34.704;27.5519;-256.293;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-19-23 11:19:24.259
161;35.2126;34.704;27.5519;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-19-23 11:19:24.756
162;35.2126;34.704;27.5519;-256.293;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:25.257
163;35.2126;34.7079;27.5441;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:25.757
164;35.2165;34.7118;27.5519;-256.293;-256.668;-256.848;-256.927;-255.956;6.363;400;200;100;35;2025-19-23 11:19:26.258
165;35.2243;34.7118;27.5441;-256.293;-256.676;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:26.757
166;35.2243;34.7196;27.5519;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:27.258
167;35.2243;34.7196;27.5441;-256.293;-256.676;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:27.756
168;35.2361;34.7196;27.5519;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:28.257
169;35.2361;34.7274;27.5519;-256.293;-256.676;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:28.755
170;35.2439;34.7274;27.5441;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:29.258
171;35.2517;34.7353;27.5597;-256.293;-256.684;-256.848;-256.935;-255.956;6.363;400;200;100;35;2025-19-23 11:19:29.755
172;35.2595;34.7353;27.5519;-256.293;-256.684;-256.856;-256.935;-255.972;6.363;400;200;100;35;2025-19-23 11:19:30.256
173;35.2595;34.7353;27.5441;-256.293;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-19-23 11:19:30.758
174;35.2595;34.7431;27.5441;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-19-23 11:19:31.257
175;35.2517;34.7353;27.5519;-256.301;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-19-23 11:19:31.758
176;35.2674;34.7431;27.5441;-256.293;-256.684;-256.856;-256.919;-255.956;6.363;400;200;100;35;2025-19-23 11:19:32.257
177;35.2674;34.7431;27.5441;-256.301;-256.684;-256.856;-256.919;-255.956;6.363;400;200;100;35;2025-19-23 11:19:32.758
178;35.2674;34.7509;27.5441;-256.285;-256.676;-256.848;-256.919;-255.964;6.363;400;200;100;35;2025-19-23 11:19:33.257
179;35.2674;34.7431;27.5441;-256.293;-256.684;-256.856;-256.919;-255.964;6.363;400;200;100;35;2025-19-23 11:19:33.757
180;35.2674;34.7431;27.5519;-256.301;-256.684;-256.856;-256.919;-255.956;6.363;400;200;100;35;2025-19-23 11:19:34.257
181;35.2595;34.7509;27.5441;-256.293;-256.676;-256.856;-256.919;-255.964;6.363;400;200;100;35;2025-19-23 11:19:34.758
