Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
39;34.9152;34.5827;27.638;-256.285;-256.692;-256.864;-256.942;-255.964;0;None;1000;1000;None;2025-01-23 12:01:56.783
40;34.9152;34.5827;27.638;-256.285;-256.692;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-01-23 12:01:57.290
41;34.8996;34.5749;27.6223;-256.285;-256.692;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-01-23 12:01:57.789
42;34.9074;34.567;27.6301;-256.293;-256.692;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-01-23 12:01:58.290
43;34.8918;34.567;27.6301;-256.285;-256.692;-256.856;-256.927;-255.964;0;None;1000;1000;None;2025-01-23 12:01:58.792
44;34.8918;34.5592;27.6301;-256.277;-256.692;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-01-23 12:01:59.288
45;34.8761;34.5514;27.6301;-256.285;-256.692;-256.864;-256.935;-255.972;0;None;1000;1000;None;2025-01-23 12:01:59.790
46;34.8839;34.5514;27.6223;-256.285;-256.692;-256.856;-256.927;-255.956;0;None;1000;1000;None;2025-02-23 12:02:00.290
47;34.8761;34.5436;27.6301;-256.285;-256.692;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-02-23 12:02:00.790
48;34.8605;34.5436;27.6301;-256.293;-256.692;-256.864;-256.927;-255.956;0;None;1000;1000;None;2025-02-23 12:02:01.291
49;34.8605;34.5357;27.6223;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:01.791
50;34.8683;34.5279;27.6301;-256.293;-256.692;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-02-23 12:02:02.288
51;34.8526;34.5357;27.6301;-256.285;-256.692;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-02-23 12:02:02.790
52;34.8526;34.5279;27.6223;-256.293;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:03.291
53;34.8448;34.5279;27.6223;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:03.791
54;34.8331;34.5279;27.6223;-256.285;-256.684;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-02-23 12:02:04.292
55;34.837;34.5201;27.6301;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:04.792
56;34.8331;34.5279;27.6223;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:05.282
57;34.8292;34.5279;27.6223;-256.285;-256.7;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:05.782
58;34.8253;34.5123;27.6301;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-02-23 12:02:06.291
59;34.8253;34.5201;27.6223;-256.285;-256.7;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:06.791
60;34.8213;34.5201;27.6223;-256.293;-256.692;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-02-23 12:02:07.290
61;34.8174;34.5201;27.6223;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:07.791
62;34.8096;34.5123;27.6301;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-02-23 12:02:08.287
63;34.8018;34.5123;27.6223;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:08.787
64;34.794;34.5123;27.6145;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:09.287
65;34.794;34.5044;27.6301;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:09.787
66;34.7783;34.5123;27.638;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:10.290
67;34.7783;34.4966;27.6301;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:10.782
68;34.7705;34.5005;27.6301;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:11.282
69;34.7627;34.4966;27.6223;-256.293;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-02-23 12:02:11.783
70;34.7627;34.5005;27.6145;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:12.290
71;34.7548;34.4927;27.6223;-256.277;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:12.790
72;34.747;34.4927;27.6223;-256.293;-256.692;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:13.283
73;34.7392;34.4927;27.6301;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:13.782
74;34.747;34.4849;27.6223;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:14.283
75;34.7392;34.4849;27.6223;-256.277;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:14.782
76;34.7235;34.4692;27.6301;-256.285;-256.692;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-02-23 12:02:15.282
77;34.7314;34.4614;27.6223;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:15.792
78;34.7079;34.4614;27.6301;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:16.282
79;34.7157;34.4457;27.6301;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:16.790
80;34.7157;34.4536;27.6223;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:17.290
81;34.7157;34.4536;27.6301;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:17.783
82;34.7157;34.4614;27.6301;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-02-23 12:02:18.292
83;34.7235;34.4536;27.6223;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:18.790
84;34.7392;34.477;27.638;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:19.290
85;34.747;34.477;27.6223;-256.277;-256.692;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-02-23 12:02:19.790
86;34.7627;34.4849;27.6301;-256.277;-256.692;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:20.289
87;34.7783;34.4888;27.6301;-256.269;-256.692;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:20.790
88;34.794;34.4927;27.6301;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:21.289
89;34.8096;34.5005;27.6223;-256.269;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-02-23 12:02:21.791
90;34.8213;34.5005;27.6301;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:22.290
91;34.8331;34.5123;27.6301;-256.285;-256.692;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-02-23 12:02:22.791
92;34.837;34.5279;27.6301;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-02-23 12:02:23.288
93;34.8683;34.5436;27.6301;-256.269;-256.692;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-02-23 12:02:23.789
94;34.8839;34.5592;27.638;-256.277;-256.692;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-02-23 12:02:24.289
95;34.9152;34.567;27.6301;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-02-23 12:02:24.788
96;34.9309;34.5749;27.6223;-256.285;-256.692;-256.864;-256.942;-255.972;6.363;1065;200;100;35;2025-02-23 12:02:25.290
97;34.9622;34.6062;27.6301;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;868;200;100;35;2025-02-23 12:02:25.783
98;34.9857;34.614;27.6301;-256.269;-256.692;-256.856;-256.935;-255.964;6.363;475;200;100;35;2025-02-23 12:02:26.282
99;35.0013;34.6218;27.6223;-256.277;-256.692;-256.864;-256.935;-255.964;6.363;180;200;100;35;2025-02-23 12:02:26.790
100;35.0091;34.6453;27.6301;-256.277;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:27.290
101;35.0365;34.6609;27.6223;-256.285;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:27.792
102;35.0678;34.6766;27.6223;-256.277;-256.692;-256.864;-256.942;-255.972;6.363;None;200;100;35;2025-02-23 12:02:28.292
103;35.0835;34.6922;27.6223;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:28.789
104;35.0991;34.7001;27.6223;-256.293;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:29.285
105;35.1148;34.704;27.6223;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-02-23 12:02:29.781
106;35.1148;34.7079;27.6145;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:30.289
107;35.1383;34.7157;27.6223;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:30.783
108;35.1461;34.7157;27.6145;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:31.290
109;35.1539;34.7196;27.6223;-256.277;-256.7;-256.864;-256.935;-255.956;6.363;None;200;100;35;2025-02-23 12:02:31.789
110;35.1617;34.7196;27.6145;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:32.289
111;35.1696;34.7353;27.6067;-256.277;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:32.790
112;35.1696;34.7274;27.6145;-256.277;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:33.290
113;35.1774;34.7353;27.6223;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:33.789
114;35.1774;34.7431;27.6145;-256.277;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:34.289
115;35.1852;34.7353;27.6145;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:34.790
116;35.193;34.7431;27.6145;-256.277;-256.7;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:35.290
117;35.1774;34.7353;27.6145;-256.285;-256.7;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:35.790
118;35.1852;34.7431;27.6145;-256.277;-256.692;-256.864;-256.927;-255.956;6.363;None;200;100;35;2025-02-23 12:02:36.290
119;35.1852;34.7509;27.6145;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:36.790
120;35.193;34.7431;27.6145;-256.277;-256.692;-256.864;-256.935;-255.956;6.363;None;200;100;35;2025-02-23 12:02:37.290
121;35.2009;34.7431;27.6145;-256.285;-256.7;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:37.783
122;35.193;34.7431;27.6067;-256.277;-256.692;-256.856;-256.935;-255.956;6.363;None;200;100;35;2025-02-23 12:02:38.283
123;35.2009;34.7353;27.6223;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:38.791
124;35.193;34.7431;27.6145;-256.285;-256.7;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:39.291
125;35.2009;34.7274;27.6223;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:39.791
126;35.193;34.7353;27.6145;-256.285;-256.692;-256.872;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:40.291
127;35.2009;34.7353;27.6145;-256.277;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-02-23 12:02:40.791
128;35.1774;34.7353;27.6145;-256.285;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:41.289
129;35.1774;34.7274;27.6145;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:41.787
130;35.1774;34.7353;27.6145;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:42.290
131;35.1774;34.7274;27.6067;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:42.790
132;35.1696;34.7274;27.6145;-256.293;-256.692;-256.872;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:43.290
133;35.1617;34.7274;27.6067;-256.277;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:43.790
134;35.1696;34.7274;27.6145;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-02-23 12:02:44.290
135;35.1617;34.7274;27.6145;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:44.790
136;35.1617;34.7274;27.6223;-256.285;-256.7;-256.864;-256.942;-255.964;6.363;None;200;100;35;2025-02-23 12:02:45.290
137;35.1539;34.7196;27.6067;-256.285;-256.7;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-02-23 12:02:45.790
138;35.1539;34.7274;27.5988;-256.285;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:46.290
139;35.1461;34.7196;27.6067;-256.277;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:46.783
140;35.1461;34.7157;27.6145;-256.285;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:47.282
141;35.1383;34.7196;27.6067;-256.285;-256.7;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:47.789
142;35.1304;34.7157;27.6145;-256.285;-256.692;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:48.291
143;35.1226;34.7118;27.6067;-256.277;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:48.785
144;35.1148;34.7118;27.6067;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-02-23 12:02:49.289
145;35.1226;34.7157;27.6145;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:49.789
146;35.107;34.7118;27.6067;-256.285;-256.7;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:50.282
147;35.107;34.7079;27.6067;-256.285;-256.7;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:50.789
148;35.0991;34.7118;27.6145;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:51.283
149;35.0991;34.7079;27.6067;-256.277;-256.692;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:51.789
150;35.0835;34.7079;27.6145;-256.285;-256.692;-256.856;-256.942;-255.972;6.363;None;200;100;35;2025-02-23 12:02:52.284
151;35.0913;34.704;27.6145;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:52.783
152;35.0757;34.704;27.6145;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:53.284
153;35.0757;34.7001;27.6223;-256.285;-256.692;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:53.786
154;35.0757;34.7001;27.6223;-256.277;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:54.290
155;35.0678;34.6922;27.6301;-256.285;-256.7;-256.856;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:54.785
156;35.06;34.6844;27.6223;-256.285;-256.7;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:55.283
157;35.0522;34.6844;27.6223;-256.285;-256.7;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:55.789
158;35.0444;34.6766;27.6301;-256.277;-256.7;-256.848;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:56.289
159;35.0444;34.6766;27.6301;-256.285;-256.7;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:56.790
160;35.0365;34.6766;27.6301;-256.285;-256.7;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:57.289
161;35.0365;34.6688;27.6223;-256.277;-256.7;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-02-23 12:02:57.789
162;35.0287;34.6609;27.6301;-256.285;-256.7;-256.864;-256.919;-255.972;6.363;None;200;100;35;2025-02-23 12:02:58.291
163;35.0287;34.6531;27.6223;-256.285;-256.7;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:58.789
164;35.0209;34.6531;27.6145;-256.277;-256.7;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-02-23 12:02:59.289
165;35.0209;34.6531;27.6067;-256.285;-256.692;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-02-23 12:02:59.789
166;35.0209;34.6531;27.6067;-256.277;-256.708;-256.856;-256.927;-255.972;6.363;None;200;100;35;2025-03-23 12:03:00.290
167;35.0131;34.6453;27.6145;-256.277;-256.7;-256.856;-256.927;-255.964;6.363;None;200;100;35;2025-03-23 12:03:00.789
168;35.0091;34.6531;27.6145;-256.285;-256.7;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:01.289
169;35.0091;34.6453;27.6145;-256.285;-256.7;-256.856;-256.927;-255.972;6.363;None;200;100;35;2025-03-23 12:03:01.792
170;35.0013;34.6375;27.6145;-256.285;-256.7;-256.864;-256.942;-255.972;6.363;None;200;100;35;2025-03-23 12:03:02.291
171;35.0013;34.6375;27.6301;-256.277;-256.692;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-03-23 12:03:02.790
172;34.9974;34.6296;27.6301;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:03.291
173;34.9857;34.6296;27.6301;-256.285;-256.7;-256.856;-256.927;-255.972;6.363;32;200;100;35;2025-03-23 12:03:03.791
174;34.97;34.614;27.6223;-256.277;-256.7;-256.864;-256.935;-255.972;6.363;180;200;100;35;2025-03-23 12:03:04.290
175;34.9778;34.6062;27.6223;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;376;200;100;35;2025-03-23 12:03:04.791
176;34.9622;34.5983;27.6145;-256.277;-256.7;-256.856;-256.935;-255.972;6.363;278;200;100;35;2025-03-23 12:03:05.281
177;34.9622;34.6062;27.6301;-256.277;-256.692;-256.856;-256.927;-255.964;6.363;475;200;100;35;2025-03-23 12:03:05.789
178;34.9544;34.5983;27.6223;-256.277;-256.7;-256.856;-256.927;-255.972;6.363;475;200;100;35;2025-03-23 12:03:06.289
179;34.9544;34.5983;27.6223;-256.285;-256.692;-256.864;-256.927;-255.972;6.363;573;200;100;35;2025-03-23 12:03:06.787
180;34.9465;34.5983;27.6223;-256.277;-256.7;-256.856;-256.927;-255.964;6.363;573;200;100;35;2025-03-23 12:03:07.285
181;34.9465;34.614;27.6145;-256.277;-256.692;-256.848;-256.935;-255.972;6.363;672;200;100;35;2025-03-23 12:03:07.789
182;34.9622;34.614;27.6223;-256.277;-256.7;-256.856;-256.942;-255.972;6.363;672;200;100;35;2025-03-23 12:03:08.289
183;34.97;34.6218;27.6223;-256.285;-256.7;-256.856;-256.942;-255.972;6.363;475;200;100;35;2025-03-23 12:03:08.782
184;34.9857;34.6375;27.6145;-256.277;-256.7;-256.856;-256.935;-255.972;6.363;376;200;100;35;2025-03-23 12:03:09.282
185;35.0013;34.6453;27.6223;-256.285;-256.692;-256.856;-256.927;-255.972;6.363;180;200;100;35;2025-03-23 12:03:09.790
186;35.0131;34.6531;27.6067;-256.285;-256.692;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:10.289
187;35.0287;34.6766;27.6223;-256.277;-256.7;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:10.788
188;35.0444;34.6766;27.6223;-256.285;-256.692;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:11.287
189;35.0678;34.6922;27.6145;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:11.787
190;35.0835;34.7001;27.6067;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:12.289
191;35.0835;34.704;27.6223;-256.277;-256.692;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:12.783
192;35.0913;34.704;27.6145;-256.285;-256.684;-256.856;-256.942;-255.972;6.363;None;200;100;35;2025-03-23 12:03:13.281
193;35.0991;34.704;27.6145;-256.285;-256.692;-256.864;-256.927;-255.972;6.363;None;200;100;35;2025-03-23 12:03:13.790
194;35.107;34.704;27.6223;-256.293;-256.684;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:14.289
195;35.107;34.7079;27.6145;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:14.789
196;35.1226;34.7118;27.6223;-256.285;-256.692;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:15.283
197;35.1226;34.7079;27.6223;-256.293;-256.684;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:15.790
198;35.1226;34.7118;27.6223;-256.285;-256.692;-256.864;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:16.284
199;35.1226;34.7118;27.6223;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:16.790
200;35.1304;34.7079;27.6223;-256.293;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:17.289
201;35.1304;34.7118;27.6223;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:17.789
202;35.1304;34.7079;27.6301;-256.285;-256.692;-256.856;-256.942;-255.964;6.363;None;200;100;35;2025-03-23 12:03:18.282
203;35.1226;34.7079;27.6223;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:18.780
204;35.1226;34.7118;27.6223;-256.285;-256.692;-256.856;-256.935;-255.964;6.363;None;200;100;35;2025-03-23 12:03:19.290
205;35.1226;34.7118;27.6223;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;None;200;100;35;2025-03-23 12:03:19.789
