Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
25;27.8727;27.8062;27.5167;-256.285;-256.684;-256.864;-256.927;-255.972;0;None;1000;1000;None;2025-05-23 11:05:32.148
26;27.8649;27.814;27.5167;-256.285;-256.668;-256.872;-256.935;-255.972;0;None;1000;1000;None;2025-05-23 11:05:32.642
27;27.8727;27.8062;27.5167;-256.285;-256.684;-256.872;-256.935;-255.964;0;None;1000;1000;None;2025-05-23 11:05:33.147
28;27.8727;27.8062;27.5167;-256.293;-256.676;-256.864;-256.942;-255.964;0;None;1000;1000;None;2025-05-23 11:05:33.647
29;27.8805;27.8062;27.5206;-256.285;-256.684;-256.872;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:34.148
30;27.8805;27.814;27.5206;-256.285;-256.684;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-05-23 11:05:34.641
31;27.8884;27.814;27.5167;-256.285;-256.676;-256.872;-256.927;-255.956;0;None;1000;1000;None;2025-05-23 11:05:35.147
32;27.8727;27.8062;27.5206;-256.285;-256.684;-256.872;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:35.648
33;27.8805;27.8062;27.5167;-256.285;-256.684;-256.872;-256.935;-255.972;0;None;1000;1000;None;2025-05-23 11:05:36.150
34;27.8727;27.814;27.5206;-256.285;-256.676;-256.872;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:36.643
35;27.8727;27.8062;27.5167;-256.285;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:37.147
36;27.8727;27.814;27.5206;-256.285;-256.684;-256.864;-256.927;-255.972;0;None;1000;1000;None;2025-05-23 11:05:37.646
37;27.8727;27.8062;27.5167;-256.293;-256.676;-256.864;-256.919;-255.964;0;None;1000;1000;None;2025-05-23 11:05:38.143
38;27.8805;27.8062;27.5245;-256.285;-256.676;-256.864;-256.935;-255.964;0;None;1000;1000;None;2025-05-23 11:05:38.641
39;27.8727;27.814;27.5206;-256.293;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:39.146
40;27.8805;27.814;27.5167;-256.285;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:39.648
41;27.8649;27.8062;27.5206;-256.285;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:40.140
42;27.8727;27.814;27.5167;-256.285;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:40.649
43;27.8649;27.8062;27.5206;-256.285;-256.684;-256.864;-256.915;-255.964;0;None;1000;1000;None;2025-05-23 11:05:41.150
44;27.8649;27.814;27.5167;-256.293;-256.692;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:41.648
45;27.8727;27.814;27.5128;-256.285;-256.684;-256.872;-256.919;-255.964;0;None;1000;1000;None;2025-05-23 11:05:42.142
46;27.8727;27.8179;27.5167;-256.285;-256.684;-256.856;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:42.650
47;27.8649;27.814;27.5167;-256.285;-256.692;-256.864;-256.927;-255.972;0;None;1000;1000;None;2025-05-23 11:05:43.144
48;27.8727;27.814;27.5167;-256.285;-256.684;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:43.643
49;27.8649;27.814;27.5206;-256.285;-256.684;-256.872;-256.927;-255.956;0;None;1000;1000;None;2025-05-23 11:05:44.150
50;27.8727;27.814;27.5167;-256.285;-256.684;-256.864;-256.919;-255.964;0;None;1000;1000;None;2025-05-23 11:05:44.648
51;27.8649;27.814;27.5167;-256.293;-256.684;-256.856;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:45.149
52;27.8727;27.814;27.5206;-256.285;-256.684;-256.864;-256.927;-255.956;0;None;1000;1000;None;2025-05-23 11:05:45.641
53;27.8727;27.814;27.5167;-256.293;-256.684;-256.864;-256.927;-255.956;0;None;1000;1000;None;2025-05-23 11:05:46.149
54;27.8805;27.814;27.5206;-256.285;-256.676;-256.864;-256.927;-255.964;0;None;1000;1000;None;2025-05-23 11:05:46.648
55;27.8727;27.814;27.5284;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;None;200;100;35;2025-05-23 11:05:47.141
56;27.8649;27.8062;27.5167;-256.277;-256.676;-256.856;-256.923;-255.964;6.363;400;200;100;35;2025-05-23 11:05:47.649
57;27.8727;27.814;27.5284;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:48.141
58;27.8805;27.8062;27.5284;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-05-23 11:05:48.649
59;27.8727;27.8062;27.5167;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:49.146
60;27.8727;27.8062;27.5206;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-05-23 11:05:49.649
61;27.8727;27.8062;27.5167;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:50.143
62;27.8727;27.814;27.5206;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-05-23 11:05:50.643
63;27.8727;27.8062;27.5167;-256.285;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-05-23 11:05:51.148
64;27.8805;27.8062;27.5206;-256.277;-256.668;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:51.651
65;27.8727;27.8179;27.5167;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:52.147
66;27.8727;27.814;27.5167;-256.285;-256.684;-256.856;-256.919;-255.956;6.363;400;200;100;35;2025-05-23 11:05:52.649
67;27.8727;27.814;27.5128;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:53.148
68;27.8727;27.8062;27.5167;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:53.648
69;27.8727;27.814;27.5206;-256.277;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-05-23 11:05:54.142
70;27.8649;27.814;27.5167;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-05-23 11:05:54.642
71;27.8727;27.814;27.5167;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-05-23 11:05:55.141
72;27.8727;27.814;27.5245;-256.277;-256.676;-256.856;-256.919;-255.964;6.363;400;200;100;35;2025-05-23 11:05:55.650
73;27.8805;27.8062;27.5284;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-05-23 11:05:56.140
74;27.8727;27.814;27.5284;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-05-23 11:05:56.647
75;27.8805;27.814;27.5362;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-05-23 11:05:57.146
76;27.8805;27.8062;27.5362;-256.277;-256.676;-256.856;-256.935;-255.972;6.363;400;200;100;35;2025-05-23 11:05:57.649
77;27.8649;27.814;27.5284;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-05-23 11:05:58.147
78;27.8805;27.814;27.5362;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-05-23 11:05:58.647
79;27.8649;27.8179;27.5362;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-05-23 11:05:59.148
80;27.8727;27.8179;27.5362;-256.285;-256.684;-256.848;-256.919;-255.98;6.363;400;200;100;35;2025-05-23 11:05:59.648
81;27.8727;27.814;27.5284;-256.285;-256.684;-256.848;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:00.143
82;27.8727;27.814;27.5362;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:00.649
83;27.8649;27.814;27.5284;-256.285;-256.684;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:01.149
84;27.8805;27.814;27.5362;-256.277;-256.676;-256.848;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:01.648
85;27.8727;27.814;27.5362;-256.285;-256.684;-256.864;-256.919;-255.98;6.363;400;200;100;35;2025-06-23 11:06:02.149
86;27.8727;27.814;27.5362;-256.285;-256.676;-256.864;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:02.647
87;27.8727;27.8062;27.5284;-256.285;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:03.145
88;27.8649;27.8179;27.5284;-256.285;-256.668;-256.864;-256.919;-255.98;6.363;400;200;100;35;2025-06-23 11:06:03.644
89;27.8727;27.8062;27.5284;-256.277;-256.676;-256.872;-256.923;-255.972;6.363;400;200;100;35;2025-06-23 11:06:04.143
90;27.8727;27.814;27.5284;-256.285;-256.676;-256.864;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:04.642
91;27.8727;27.8179;27.5206;-256.285;-256.676;-256.856;-256.927;-255.98;6.363;400;200;100;35;2025-06-23 11:06:05.149
92;27.8649;27.814;27.5284;-256.285;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:05.647
93;27.8649;27.8179;27.5206;-256.285;-256.676;-256.848;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:06.142
94;27.8727;27.814;27.5362;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:06.641
95;27.8649;27.8062;27.5284;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:07.147
96;27.8649;27.814;27.5206;-256.285;-256.676;-256.856;-256.927;-255.98;6.363;400;200;100;35;2025-06-23 11:06:07.645
97;27.8649;27.8062;27.5284;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:08.140
98;27.8649;27.8179;27.5206;-256.285;-256.668;-256.856;-256.927;-255.98;6.363;400;200;100;35;2025-06-23 11:06:08.641
99;27.8649;27.8179;27.5284;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:09.148
100;27.8727;27.814;27.5284;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:09.647
101;27.8727;27.8179;27.5284;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:10.149
102;27.8649;27.814;27.5284;-256.277;-256.676;-256.856;-256.923;-255.972;6.363;400;200;100;35;2025-06-23 11:06:10.648
103;27.8649;27.8062;27.5284;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:11.142
104;27.8727;27.814;27.5206;-256.285;-256.676;-256.856;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:11.647
105;27.8649;27.8101;27.5362;-256.277;-256.676;-256.856;-256.915;-255.972;6.363;400;200;100;35;2025-06-23 11:06:12.140
106;27.8571;27.814;27.5284;-256.285;-256.684;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:12.647
107;27.8727;27.814;27.5284;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:13.147
108;27.8649;27.8062;27.5362;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:13.639
109;27.8571;27.8062;27.5284;-256.285;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:14.144
110;27.8727;27.8062;27.5284;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:14.643
111;27.8649;27.814;27.5284;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:15.149
112;27.8649;27.814;27.5362;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:15.643
113;27.8727;27.8062;27.5362;-256.293;-256.684;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-06-23 11:06:16.148
114;27.8649;27.814;27.5362;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:16.644
115;27.8727;27.8062;27.5362;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:17.143
116;27.8649;27.8062;27.5362;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:17.640
117;27.8727;27.8062;27.5362;-256.293;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:18.140
118;27.8727;27.8062;27.5441;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:18.647
119;27.8649;27.8062;27.5362;-256.293;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:19.150
120;27.8727;27.7984;27.5441;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:19.646
121;27.8805;27.8062;27.5362;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:20.148
122;27.8649;27.814;27.5441;-256.293;-256.692;-256.856;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:20.644
123;27.8727;27.8062;27.5362;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:21.142
124;27.8727;27.8062;27.5362;-256.293;-256.692;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:21.642
125;27.8727;27.8062;27.5362;-256.301;-256.684;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-06-23 11:06:22.149
126;27.8649;27.8062;27.5441;-256.293;-256.676;-256.856;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:22.648
127;27.8805;27.814;27.5441;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:23.148
128;27.8649;27.8062;27.5362;-256.293;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:23.642
129;27.8727;27.8062;27.5441;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-06-23 11:06:24.140
130;27.8805;27.8179;27.5362;-256.285;-256.676;-256.864;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:24.640
131;27.8727;27.814;27.5441;-256.293;-256.676;-256.864;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:25.139
132;27.8805;27.814;27.5441;-256.285;-256.676;-256.872;-256.919;-255.972;6.363;400;200;100;35;2025-06-23 11:06:25.648
133;27.8884;27.814;27.5362;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:26.146
134;27.8962;27.8179;27.5441;-256.285;-256.676;-256.864;-256.923;-255.964;6.363;400;200;100;35;2025-06-23 11:06:26.650
135;27.904;27.8179;27.5441;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:27.150
136;27.904;27.8258;27.5441;-256.293;-256.676;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:27.640
137;27.9197;27.8258;27.5362;-256.285;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:28.149
138;27.9197;27.8297;27.5441;-256.293;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:28.643
139;27.9353;27.8297;27.5441;-256.285;-256.676;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:29.149
140;27.9353;27.8336;27.5441;-256.293;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:29.648
141;27.9431;27.8414;27.5441;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:30.141
142;27.9549;27.8571;27.5441;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:30.641
143;27.9588;27.8492;27.5362;-256.293;-256.676;-256.872;-256.942;-255.972;6.363;400;200;100;35;2025-06-23 11:06:31.139
144;27.9627;27.8571;27.5284;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:31.648
145;27.9666;27.8649;27.5284;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:32.144
146;27.9784;27.8727;27.5362;-256.285;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:32.643
147;27.9862;27.8727;27.5362;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:33.147
148;27.994;27.8805;27.5284;-256.277;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:33.646
149;28.0097;27.8884;27.5284;-256.277;-256.684;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:34.143
150;28.0175;27.8962;27.5284;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:34.642
151;28.0253;27.904;27.5362;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:35.149
152;28.041;27.9118;27.5284;-256.277;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:35.650
153;28.0566;27.9118;27.5362;-256.285;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:36.145
154;28.0644;27.9275;27.5362;-256.277;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:36.643
155;28.0644;27.9353;27.5362;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:37.141
156;28.0801;27.9431;27.5284;-256.285;-256.676;-256.88;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:37.641
157;28.0879;27.951;27.5284;-256.277;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:38.141
158;28.0957;27.9666;27.5284;-256.277;-256.684;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:38.642
159;28.1114;27.9666;27.5206;-256.285;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:39.140
160;28.127;27.9744;27.5167;-256.277;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:39.648
161;28.1349;27.9823;27.5167;-256.285;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:40.146
162;28.1505;27.9823;27.5167;-256.277;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:40.643
163;28.1583;27.9901;27.5167;-256.285;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:41.147
164;28.1701;28.0057;27.5206;-256.277;-256.684;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:41.646
165;28.1701;28.0136;27.5167;-256.277;-256.684;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:42.149
166;28.1779;28.0136;27.5167;-256.285;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:42.642
167;28.1857;28.0292;27.5167;-256.285;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:43.149
168;28.1935;28.0292;27.5167;-256.285;-256.684;-256.872;-256.942;-255.964;6.363;400;200;100;35;2025-06-23 11:06:43.639
169;28.2092;28.0331;27.5167;-256.285;-256.676;-256.864;-256.942;-255.972;6.363;400;200;100;35;2025-06-23 11:06:44.142
170;28.217;28.037;27.5167;-256.277;-256.684;-256.872;-256.942;-255.964;6.363;400;200;100;35;2025-06-23 11:06:44.647
171;28.2327;28.041;27.5128;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:45.147
172;28.2405;28.0449;27.5167;-256.285;-256.676;-256.872;-256.942;-255.972;6.363;400;200;100;35;2025-06-23 11:06:45.648
173;28.2561;28.0449;27.5284;-256.285;-256.676;-256.872;-256.942;-255.964;6.363;400;200;100;35;2025-06-23 11:06:46.142
174;28.2718;28.0566;27.5206;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:46.647
175;28.2796;28.0644;27.5284;-256.277;-256.668;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:47.145
176;28.2874;28.0723;27.5284;-256.285;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-06-23 11:06:47.640
177;28.3031;28.0801;27.5206;-256.277;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:48.146
178;28.3109;28.0957;27.5284;-256.277;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:48.644
179;28.3187;28.0957;27.5284;-256.277;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:49.140
180;28.3344;28.1036;27.5284;-256.285;-256.676;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-06-23 11:06:49.645
181;28.35;28.1192;27.5206;-256.277;-256.668;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:50.146
182;28.3579;28.127;27.5206;-256.285;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:50.648
183;28.3657;28.1349;27.5206;-256.285;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:51.147
184;28.3735;28.1427;27.5284;-256.269;-256.676;-256.88;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:51.647
185;28.3853;28.1427;27.5206;-256.285;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:52.143
186;28.3931;28.1583;27.5206;-256.277;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-06-23 11:06:52.648
187;28.4009;28.1583;27.5284;-256.285;-256.668;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:53.144
188;28.4087;28.174;27.5206;-256.277;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:53.644
189;28.4322;28.1818;27.5206;-256.277;-256.668;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:54.148
190;28.44;28.1896;27.5206;-256.285;-256.676;-256.872;-256.942;-255.972;6.363;400;200;100;35;2025-06-23 11:06:54.639
191;28.4557;28.1975;27.5284;-256.277;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:55.141
192;28.4635;28.2053;27.5284;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:55.640
193;28.4792;28.2131;27.5284;-256.285;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:56.140
194;28.4948;28.2288;27.5284;-256.285;-256.676;-256.864;-256.942;-255.972;6.363;400;200;100;35;2025-06-23 11:06:56.640
195;28.5026;28.2366;27.5362;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:57.145
196;28.5183;28.2444;27.5362;-256.285;-256.676;-256.872;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:57.648
197;28.5261;28.2483;27.5362;-256.277;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:58.139
198;28.5339;28.2561;27.5284;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-06-23 11:06:58.640
199;28.5418;28.2601;27.5284;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:59.142
200;28.5496;28.264;27.5362;-256.277;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-06-23 11:06:59.640
201;28.5731;28.264;27.5284;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:00.141
202;28.5809;28.2718;27.5284;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:00.648
