Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
29;23.8076;23.8741;22.5478;-256.262;-256.668;-256.895;-256.95;-255.964;0;None;1000;None;14:21:21
30;23.8037;23.8663;22.54;-256.269;-256.661;-256.903;-256.95;-255.964;0;None;1000;None;14:21:21
31;23.8076;23.8741;22.54;-256.262;-256.668;-256.895;-256.95;-255.972;0;None;1000;None;14:21:22
32;23.8076;23.882;22.5478;-256.262;-256.661;-256.895;-256.958;-255.964;0;None;1000;None;14:21:22
33;23.8076;23.8741;22.5478;-256.269;-256.676;-256.888;-256.95;-255.964;0;None;1000;None;14:21:23
34;23.8076;23.8741;22.5321;-256.262;-256.661;-256.888;-256.958;-255.964;0;None;1000;None;14:21:23
35;23.8076;23.8741;22.54;-256.262;-256.661;-256.888;-256.95;-255.964;0;None;1000;None;14:21:24
36;23.8037;23.882;22.5478;-256.269;-256.653;-256.888;-256.95;-255.964;0;None;1000;None;14:21:24
37;23.8076;23.8663;22.5321;-256.262;-256.661;-256.895;-256.958;-255.964;0;None;1000;None;14:21:25
38;23.8037;23.8663;22.54;-256.262;-256.661;-256.888;-256.958;-255.964;0;None;1000;None;14:21:25
39;23.8037;23.8741;22.5321;-256.262;-256.668;-256.895;-256.95;-255.964;0;None;1000;None;14:21:26
40;23.8076;23.8741;22.54;-256.262;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:26
41;23.8076;23.8663;22.54;-256.262;-256.661;-256.888;-256.958;-255.972;0;None;1000;None;14:21:27
42;23.8076;23.8585;22.54;-256.269;-256.661;-256.895;-256.95;-255.964;0;None;1000;None;14:21:27
43;23.8076;23.8663;22.54;-256.262;-256.668;-256.895;-256.958;-255.972;0;None;1000;None;14:21:28
44;23.8037;23.8585;22.5478;-256.269;-256.661;-256.895;-256.95;-255.964;0;None;1000;None;14:21:28
45;23.8076;23.8663;22.5478;-256.269;-256.668;-256.888;-256.95;-255.964;0;None;1000;None;14:21:29
46;23.8076;23.8585;22.5321;-256.269;-256.661;-256.895;-256.958;-255.972;0;None;1000;None;14:21:29
47;23.8037;23.8663;22.5321;-256.269;-256.661;-256.895;-256.942;-255.964;0;None;1000;None;14:21:30
48;23.8037;23.8585;22.5321;-256.269;-256.668;-256.888;-256.958;-255.964;0;None;1000;None;14:21:30
49;23.8037;23.8741;22.5321;-256.269;-256.661;-256.895;-256.95;-255.964;0;None;1000;None;14:21:31
50;23.8037;23.8663;22.54;-256.269;-256.668;-256.888;-256.958;-255.956;0;None;1000;None;14:21:31
51;23.7998;23.8663;22.5478;-256.269;-256.668;-256.895;-256.942;-255.972;0;None;1000;None;14:21:32
52;23.8037;23.8663;22.5556;-256.269;-256.661;-256.888;-256.95;-255.964;0;None;1000;None;14:21:32
53;23.8037;23.8663;22.5634;-256.277;-256.661;-256.895;-256.958;-255.964;0;None;1000;None;14:21:33
54;23.7959;23.8663;22.5713;-256.269;-256.668;-256.888;-256.95;-255.956;0;None;1000;None;14:21:33
55;23.8037;23.8585;22.5869;-256.277;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:34
56;23.7959;23.8663;22.5947;-256.277;-256.661;-256.888;-256.958;-255.964;0;None;1000;None;14:21:34
57;23.7959;23.8663;22.6026;-256.277;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:35
58;23.7959;23.8663;22.5947;-256.277;-256.676;-256.888;-256.966;-255.964;0;None;1000;None;14:21:35
59;23.7959;23.8741;22.5947;-256.277;-256.661;-256.903;-256.974;-255.964;0;None;1000;None;14:21:36
60;23.7959;23.8663;22.5947;-256.277;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:36
61;23.7959;23.8663;22.5947;-256.277;-256.661;-256.903;-256.958;-255.972;0;None;1000;None;14:21:37
62;23.7881;23.8663;22.5869;-256.277;-256.661;-256.895;-256.966;-255.972;0;None;1000;None;14:21:37
63;23.7881;23.8741;22.5869;-256.277;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:38
64;23.7959;23.8663;22.5869;-256.285;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:38
65;23.7881;23.8741;22.5869;-256.285;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:39
66;23.7881;23.8663;22.5791;-256.285;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:39
67;23.7959;23.8663;22.5791;-256.277;-256.668;-256.895;-256.958;-255.972;0;None;1000;None;14:21:40
68;23.7959;23.8663;22.5869;-256.285;-256.668;-256.903;-256.958;-255.956;0;None;1000;None;14:21:40
69;23.7881;23.8741;22.5791;-256.277;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:41
70;23.7881;23.8663;22.5869;-256.277;-256.676;-256.895;-256.958;-255.964;0;None;1000;None;14:21:41
71;23.7881;23.8741;22.5791;-256.277;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:42
72;23.7881;23.8663;22.5791;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:21:42
73;23.7881;23.8663;22.5791;-256.285;-256.668;-256.903;-256.958;-255.972;0;None;1000;None;14:21:43
74;23.7881;23.8741;22.5713;-256.277;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:43
75;23.7802;23.8741;22.5791;-256.285;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:44
76;23.7881;23.882;22.5634;-256.285;-256.668;-256.895;-256.958;-255.972;0;None;1000;None;14:21:44
77;23.7881;23.8663;22.5634;-256.277;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:45
78;23.7881;23.8741;22.5634;-256.285;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:21:45
79;23.7881;23.8663;22.5478;-256.277;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:46
80;23.7881;23.8663;22.5478;-256.277;-256.668;-256.903;-256.974;-255.972;0;None;1000;None;14:21:46
81;23.7959;23.8741;22.54;-256.277;-256.676;-256.895;-256.974;-255.964;0;None;1000;None;14:21:47
82;23.7959;23.8663;22.5478;-256.277;-256.676;-256.903;-256.974;-255.972;0;None;1000;None;14:21:47
83;23.7959;23.8663;22.5321;-256.277;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:21:48
84;23.7881;23.8663;22.5321;-256.277;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:48
85;23.7959;23.8663;22.5243;-256.277;-256.668;-256.895;-256.966;-255.964;0;None;1000;None;14:21:49
86;23.7959;23.8585;22.5321;-256.277;-256.676;-256.895;-256.958;-255.956;0;None;1000;None;14:21:49
87;23.7881;23.8663;22.5243;-256.285;-256.668;-256.895;-256.974;-255.964;0;None;1000;None;14:21:50
88;23.7959;23.8585;22.5321;-256.269;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:21:50
89;23.7881;23.8663;22.5243;-256.277;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:21:51
90;23.7959;23.8663;22.5165;-256.277;-256.668;-256.903;-256.966;-255.972;0;None;1000;None;14:21:51
91;23.7881;23.8585;22.5165;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:21:52
92;23.7881;23.8585;22.5165;-256.277;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:21:52
93;23.7959;23.8585;22.5087;-256.277;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:21:53
94;23.7881;23.8663;22.5008;-256.269;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:53
95;23.7959;23.8507;22.5087;-256.269;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:54
96;23.7881;23.8663;22.5008;-256.269;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:54
97;23.7959;23.8585;22.5008;-256.269;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:55
98;23.7881;23.8585;22.493;-256.269;-256.668;-256.903;-256.958;-255.964;0;None;1000;None;14:21:55
99;23.7959;23.8585;22.5008;-256.277;-256.668;-256.895;-256.958;-255.964;0;None;1000;None;14:21:56
100;23.7959;23.8507;22.493;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:21:56
101;23.7881;23.8585;22.4852;-256.277;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:21:57
102;23.7959;23.8585;22.4852;-256.285;-256.668;-256.903;-256.966;-255.956;0;None;1000;None;14:21:57
103;23.7881;23.8585;22.4852;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:21:58
104;23.7881;23.8585;22.4852;-256.277;-256.676;-256.903;-256.974;-255.972;0;None;1000;None;14:21:58
105;23.7802;23.8585;22.4852;-256.277;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:21:59
106;23.7959;23.8585;22.493;-256.277;-256.676;-256.903;-256.974;-255.956;0;None;1000;None;14:21:59
107;23.7802;23.8507;22.4852;-256.277;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:22:00
108;23.7802;23.8585;22.4852;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:22:00
109;23.7802;23.8585;22.4852;-256.277;-256.668;-256.895;-256.966;-255.956;0;None;1000;None;14:22:01
110;23.7802;23.8585;22.4852;-256.285;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:01
111;23.7802;23.8585;22.4774;-256.269;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:22:02
112;23.7724;23.8507;22.493;-256.285;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:02
113;23.7802;23.8507;22.4852;-256.277;-256.676;-256.911;-256.958;-255.949;0;None;1000;None;14:22:03
114;23.7724;23.8507;22.493;-256.269;-256.676;-256.895;-256.958;-255.964;0;None;1000;None;14:22:03
115;23.7724;23.8585;22.4852;-256.277;-256.668;-256.903;-256.958;-255.956;0;None;1000;None;14:22:04
116;23.7802;23.8585;22.4852;-256.277;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:04
117;23.7646;23.8663;22.493;-256.277;-256.676;-256.903;-256.95;-255.964;0;None;1000;None;14:22:05
118;23.7724;23.8663;22.4852;-256.277;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:05
119;23.7802;23.8741;22.4774;-256.277;-256.668;-256.903;-256.966;-255.964;0;None;1000;None;14:22:06
120;23.7802;23.8663;22.4774;-256.269;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:06
121;23.7802;23.8663;22.4774;-256.269;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:22:07
122;23.7802;23.8585;22.4774;-256.277;-256.668;-256.903;-256.966;-255.949;0;None;1000;None;14:22:07
123;23.7724;23.8585;22.4774;-256.269;-256.668;-256.903;-256.966;-255.956;0;None;1000;None;14:22:08
124;23.7802;23.8585;22.4695;-256.269;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:08
125;23.7724;23.8507;22.4695;-256.277;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:09
126;23.7802;23.8507;22.4617;-256.277;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:09
127;23.7802;23.8585;22.4539;-256.277;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:22:10
128;23.7802;23.8585;22.4617;-256.269;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:10
129;23.7802;23.8585;22.45;-256.277;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:11
130;23.7646;23.8428;22.4539;-256.269;-256.668;-256.911;-256.958;-255.956;0;None;1000;None;14:22:11
131;23.7802;23.8585;22.45;-256.277;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:22:12
132;23.7802;23.8585;22.45;-256.277;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:22:12
133;23.7802;23.8507;22.4461;-256.285;-256.676;-256.895;-256.958;-255.956;0;None;1000;None;14:22:13
134;23.7802;23.8507;22.45;-256.277;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;14:22:13
135;23.7959;23.8507;22.4461;-256.277;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:22:14
136;23.7881;23.8507;22.4422;-256.277;-256.676;-256.903;-256.966;-255.949;0;None;1000;None;14:22:14
137;23.7881;23.8507;22.4461;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:22:15
138;23.7881;23.8507;22.4422;-256.277;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:22:15
139;23.7881;23.8428;22.4461;-256.277;-256.676;-256.903;-256.974;-255.964;0;None;1000;None;14:22:16
140;23.7802;23.8507;22.4382;-256.285;-256.676;-256.911;-256.958;-255.964;0;None;1000;None;14:22:16
141;23.7881;23.8507;22.4382;-256.269;-256.684;-256.911;-256.966;-255.956;0;None;1000;None;14:22:17
142;23.7881;23.8507;22.4343;-256.277;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:17
143;23.7881;23.8507;22.4304;-256.277;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:22:18
144;23.7802;23.8507;22.4304;-256.277;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:18
145;23.7802;23.8585;22.4265;-256.277;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;14:22:19
146;23.7881;23.8507;22.4265;-256.285;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:19
147;23.7881;23.8507;22.4187;-256.277;-256.676;-256.911;-256.966;-255.949;0;None;1000;None;14:22:20
148;23.7802;23.8507;22.4265;-256.277;-256.668;-256.903;-256.958;-255.949;0;None;1000;None;14:22:20
149;23.7802;23.8428;22.4187;-256.285;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:21
150;23.7802;23.8507;22.4265;-256.277;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:21
151;23.7724;23.8507;22.4265;-256.277;-256.676;-256.903;-256.974;-255.949;0;None;1000;None;14:22:22
152;23.7802;23.8428;22.4265;-256.269;-256.668;-256.911;-256.966;-255.956;0;None;1000;None;14:22:22
153;23.7724;23.8428;22.4265;-256.285;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;14:22:23
154;23.7802;23.8428;22.4265;-256.277;-256.676;-256.911;-256.974;-255.956;0;None;1000;None;14:22:23
155;23.7724;23.8428;22.4265;-256.277;-256.668;-256.903;-256.966;-255.956;0;None;1000;None;14:22:24
156;23.7802;23.8428;22.4265;-256.285;-256.676;-256.911;-256.958;-255.949;0;None;1000;None;14:22:24
157;23.7724;23.8428;22.4343;-256.277;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:25
158;23.7802;23.8507;22.4265;-256.285;-256.676;-256.911;-256.966;-255.949;0;None;1000;None;14:22:25
159;23.7802;23.8428;22.4265;-256.277;-256.668;-256.903;-256.958;-255.941;0;None;1000;None;14:22:26
160;23.7802;23.835;22.4265;-256.269;-256.676;-256.911;-256.966;-255.949;0;None;1000;None;14:22:26
161;23.7724;23.8428;22.4343;-256.277;-256.676;-256.911;-256.966;-255.941;0;None;1000;None;14:22:27
162;23.7724;23.835;22.4187;-256.277;-256.676;-256.903;-256.966;-255.949;0;None;1000;None;14:22:27
163;23.7646;23.835;22.4265;-256.277;-256.684;-256.911;-256.966;-255.949;0;None;1000;None;14:22:28
164;23.7646;23.835;22.4187;-256.269;-256.684;-256.911;-256.966;-255.949;0;None;1000;None;14:22:28
165;23.7724;23.8272;22.4265;-256.277;-256.676;-256.903;-256.958;-255.949;0;None;1000;None;14:22:29
166;23.7646;23.835;22.4187;-256.277;-256.676;-256.911;-256.958;-255.949;0;None;1000;None;14:22:29
167;23.7724;23.835;22.4109;-256.277;-256.684;-256.903;-256.958;-255.949;0;None;1000;None;14:22:30
168;23.7724;23.835;22.4187;-256.277;-256.676;-256.903;-256.95;-255.949;0;None;1000;None;14:22:30
169;23.7646;23.835;22.4109;-256.277;-256.668;-256.911;-256.966;-255.949;0;None;1000;None;14:22:31
170;23.7568;23.8272;22.4109;-256.277;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:22:31
171;23.7646;23.8428;22.403;-256.277;-256.676;-256.903;-256.95;-255.949;0;None;1000;None;14:22:32
172;23.7568;23.835;22.4109;-256.277;-256.668;-256.911;-256.966;-255.956;0;None;1000;None;14:22:32
173;23.7568;23.835;22.4187;-256.277;-256.676;-256.903;-256.966;-255.949;0;None;1000;None;14:22:33
174;23.7568;23.8272;22.4109;-256.277;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:33
175;23.7646;23.835;22.403;-256.277;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:22:34
176;23.7568;23.835;22.4109;-256.277;-256.684;-256.903;-256.966;-255.949;0;None;1000;None;14:22:34
177;23.7568;23.8272;22.4109;-256.277;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:22:35
178;23.7568;23.835;22.4109;-256.285;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:22:35
179;23.7568;23.8272;22.403;-256.285;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:22:36
180;23.7411;23.8272;22.4109;-256.277;-256.684;-256.903;-256.958;-255.949;0;None;1000;None;14:22:36
181;23.7489;23.8272;22.4109;-256.285;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:37
182;23.7489;23.8272;22.4187;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:37
183;23.7489;23.835;22.4187;-256.269;-256.684;-256.903;-256.966;-255.964;0;None;1000;None;14:22:38
184;23.7489;23.8272;22.4265;-256.269;-256.692;-256.903;-256.966;-255.956;0;None;1000;None;14:22:38
185;23.7489;23.8272;22.4265;-256.269;-256.684;-256.903;-256.966;-255.964;0;None;1000;None;14:22:39
186;23.7568;23.8194;22.4265;-256.277;-256.684;-256.903;-256.974;-255.956;0;None;1000;None;14:22:39
187;23.7489;23.8272;22.4343;-256.269;-256.684;-256.911;-256.966;-255.956;0;None;1000;None;14:22:40
188;23.7489;23.8194;22.4343;-256.277;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:40
189;23.7489;23.8272;22.4343;-256.269;-256.684;-256.903;-256.966;-255.964;0;None;1000;None;14:22:41
190;23.7568;23.8272;22.4382;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:41
191;23.7646;23.8194;22.4343;-256.277;-256.684;-256.911;-256.966;-255.964;0;None;1000;None;14:22:42
192;23.7489;23.8272;22.4343;-256.269;-256.692;-256.903;-256.966;-255.956;0;None;1000;None;14:22:42
193;23.7489;23.8272;22.4382;-256.277;-256.684;-256.903;-256.958;-255.964;0;None;1000;None;14:22:43
194;23.7489;23.8272;22.4382;-256.277;-256.684;-256.911;-256.974;-255.956;0;None;1000;None;14:22:43
195;23.7489;23.8272;22.4343;-256.277;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:44
196;23.7411;23.8194;22.4382;-256.269;-256.684;-256.911;-256.966;-255.956;0;None;1000;None;14:22:44
197;23.7568;23.8272;22.4382;-256.277;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:22:45
198;23.7489;23.8272;22.4382;-256.285;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:22:45
199;23.7489;23.8194;22.4422;-256.269;-256.684;-256.911;-256.958;-255.964;0;None;1000;None;14:22:46
200;23.7489;23.8115;22.4382;-256.277;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:46
201;23.7489;23.8194;22.4382;-256.277;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:22:47
202;23.7489;23.8194;22.4382;-256.277;-256.684;-256.903;-256.958;-255.964;0;None;1000;None;14:22:47
203;23.7489;23.8194;22.4422;-256.269;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;14:22:48
204;23.7568;23.8194;22.4422;-256.277;-256.684;-256.911;-256.966;-255.964;0;None;1000;None;14:22:48
205;23.7568;23.8194;22.4422;-256.269;-256.684;-256.903;-256.974;-255.964;0;None;1000;None;14:22:49
206;23.7568;23.8194;22.4461;-256.277;-256.676;-256.903;-256.974;-255.956;0;None;1000;None;14:22:49
207;23.7568;23.8194;22.4461;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:50
208;23.7489;23.8272;22.4461;-256.269;-256.676;-256.903;-256.974;-255.956;0;None;1000;None;14:22:50
209;23.7568;23.8272;22.4461;-256.269;-256.684;-256.903;-256.974;-255.956;0;None;1000;None;14:22:51
210;23.7568;23.8272;22.45;-256.262;-256.676;-256.911;-256.966;-255.964;0;None;1000;None;14:22:51
211;23.7646;23.8272;22.45;-256.269;-256.684;-256.903;-256.966;-255.949;0;None;1000;None;14:22:52
212;23.7568;23.835;22.45;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:52
213;23.7568;23.8272;22.45;-256.269;-256.684;-256.911;-256.974;-255.956;0;None;1000;None;14:22:53
214;23.7489;23.835;22.4617;-256.262;-256.684;-256.903;-256.974;-255.956;0;None;1000;None;14:22:53
215;23.7568;23.835;22.4617;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:54
216;23.7568;23.8194;22.4695;-256.269;-256.676;-256.911;-256.974;-255.964;0;None;1000;None;14:22:54
217;23.7646;23.835;22.4695;-256.262;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:55
218;23.7568;23.8272;22.4695;-256.262;-256.676;-256.911;-256.966;-255.964;0;None;1000;None;14:22:55
219;23.7646;23.8194;22.4774;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:22:56
220;23.7568;23.8272;22.4852;-256.269;-256.684;-256.895;-256.966;-255.956;0;None;1000;None;14:22:56
221;23.7646;23.835;22.4852;-256.269;-256.676;-256.903;-256.966;-255.964;0;None;1000;None;14:22:57
222;23.7568;23.8272;22.4774;-256.262;-256.684;-256.911;-256.966;-255.956;0;None;1000;None;14:22:57
223;23.7646;23.8272;22.4852;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:22:58
224;23.7568;23.8194;22.493;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:22:58
225;23.7568;23.8272;22.4852;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:22:59
226;23.7568;23.8272;22.5008;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:22:59
227;23.7568;23.8272;22.4852;-256.262;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:23:00
228;23.7568;23.835;22.5008;-256.269;-256.676;-256.911;-256.958;-255.956;0;None;1000;None;14:23:00
229;23.7568;23.835;22.493;-256.269;-256.676;-256.903;-256.966;-255.956;0;None;1000;None;14:23:01
230;23.7568;23.835;22.5008;-256.269;-256.676;-256.911;-256.966;-255.956;0;None;1000;None;14:23:01
231;23.7568;23.8428;22.5008;-256.262;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:23:02
232;23.7646;23.8428;22.493;-256.269;-256.676;-256.903;-256.95;-255.956;0;None;1000;None;14:23:02
233;23.7568;23.8428;22.5008;-256.262;-256.676;-256.903;-256.958;-255.956;0;None;1000;None;14:23:03
234;23.7568;23.835;22.5087;-256.262;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:23:03
235;23.7568;23.835;22.5008;-256.269;-256.676;-256.903;-256.958;-255.964;0;None;1000;None;14:23:04
236;23.7489;23.835;22.5087;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:23:04
237;23.7489;23.835;22.5165;-256.262;-256.684;-256.903;-256.974;-255.949;0;None;1000;None;14:23:05
238;23.7489;23.8507;22.5087;-256.269;-256.684;-256.903;-256.974;-255.956;0;None;1000;None;14:23:05
239;23.7568;23.835;22.5165;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:23:06
240;23.7489;23.835;22.5243;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:23:06
241;23.7646;23.8428;22.5321;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:23:07
242;23.7568;23.835;22.5321;-256.262;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:23:07
243;23.7489;23.8272;22.5321;-256.269;-256.684;-256.911;-256.966;-255.964;0;None;1000;None;14:23:08
244;23.7489;23.835;22.54;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:23:08
245;23.7489;23.835;22.54;-256.262;-256.684;-256.895;-256.966;-255.956;0;None;1000;None;14:23:09
246;23.7489;23.8272;22.5478;-256.269;-256.684;-256.903;-256.966;-255.956;0;None;1000;None;14:23:09
247;23.7489;23.835;22.5478;-256.262;-256.684;-256.895;-256.966;-255.956;0;None;1000;None;14:23:10
