Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
25;28.3422;27.5519;22.1878;-256.269;-256.684;-256.895;-256.95;-255.956;0;None;1000;None;14:34:17
26;28.3422;27.5675;22.1878;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:18
27;28.3422;27.5675;22.18;-256.269;-256.684;-256.903;-256.95;-255.964;0;None;1000;None;14:34:18
28;28.3422;27.5754;22.1878;-256.277;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:19
29;28.35;27.5754;22.18;-256.269;-256.684;-256.903;-256.95;-255.964;0;None;1000;None;14:34:19
30;28.35;27.5832;22.18;-256.269;-256.684;-256.911;-256.942;-255.956;0;None;1000;None;14:34:20
31;28.35;27.5832;22.18;-256.269;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:34:20
32;28.35;27.5988;22.18;-256.269;-256.676;-256.903;-256.95;-255.964;0;None;1000;None;14:34:21
33;28.3579;27.6067;22.1722;-256.269;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:21
34;28.3579;27.6067;22.18;-256.277;-256.684;-256.903;-256.942;-255.956;0;None;1000;None;14:34:22
35;28.3657;27.6067;22.1722;-256.269;-256.676;-256.903;-256.95;-255.956;0;None;1000;None;14:34:22
36;28.3579;27.6145;22.1722;-256.277;-256.692;-256.903;-256.942;-255.964;0;None;1000;None;14:34:23
37;28.3657;27.6223;22.1644;-256.269;-256.676;-256.903;-256.95;-255.964;0;None;1000;None;14:34:23
38;28.3657;27.6223;22.1644;-256.262;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:34:24
39;28.3657;27.6301;22.1487;-256.262;-256.684;-256.911;-256.942;-255.949;0;None;1000;None;14:34:24
40;28.3657;27.6301;22.1487;-256.269;-256.684;-256.911;-256.942;-255.956;0;None;1000;None;14:34:25
41;28.3579;27.6341;22.1487;-256.262;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:34:25
42;28.3657;27.6341;22.1487;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:26
43;28.3657;27.638;22.1409;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:26
44;28.3657;27.638;22.1409;-256.262;-256.684;-256.911;-256.95;-255.964;0;None;1000;None;14:34:27
45;28.3657;27.6301;22.1487;-256.269;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:27
46;28.3657;27.638;22.1409;-256.277;-256.684;-256.911;-256.935;-255.956;0;None;1000;None;14:34:28
47;28.3579;27.6301;22.1409;-256.269;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:28
48;28.35;27.6301;22.1331;-256.269;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:34:29
49;28.3579;27.6223;22.1409;-256.277;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:29
50;28.3579;27.638;22.1252;-256.269;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:34:30
51;28.3579;27.6223;22.1331;-256.269;-256.692;-256.911;-256.958;-255.964;0;None;1000;None;14:34:30
52;28.3579;27.6301;22.1331;-256.277;-256.692;-256.895;-256.95;-255.956;0;None;1000;None;14:34:31
53;28.3657;27.6223;22.1331;-256.269;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:31
54;28.3579;27.6301;22.1331;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:32
55;28.3579;27.6301;22.1252;-256.277;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:32
56;28.35;27.6223;22.1252;-256.269;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:33
57;28.35;27.6301;22.1252;-256.269;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:34:33
58;28.3422;27.6301;22.1331;-256.269;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:34
59;28.35;27.6301;22.1174;-256.262;-256.692;-256.903;-256.942;-255.956;0;None;1000;None;14:34:34
60;28.3422;27.6301;22.1174;-256.269;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:35
61;28.3422;27.6223;22.1096;-256.262;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:34:35
62;28.3344;27.6223;22.1096;-256.269;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:34:36
63;28.3422;27.6301;22.1096;-256.262;-256.684;-256.903;-256.95;-255.949;0;None;1000;None;14:34:36
64;28.3344;27.6301;22.1018;-256.269;-256.684;-256.903;-256.95;-255.949;0;None;1000;None;14:34:37
65;28.35;27.6341;22.1096;-256.269;-256.684;-256.903;-256.958;-255.949;0;None;1000;None;14:34:37
66;28.35;27.6301;22.1018;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:38
67;28.35;27.638;22.0939;-256.269;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:34:38
68;28.3422;27.6301;22.0939;-256.262;-256.684;-256.895;-256.958;-255.956;0;None;1000;None;14:34:39
69;28.3422;27.638;22.1018;-256.269;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:34:39
70;28.3422;27.6301;22.1018;-256.269;-256.692;-256.903;-256.966;-255.956;0;None;1000;None;14:34:40
71;28.3422;27.6301;22.0939;-256.277;-256.692;-256.903;-256.958;-255.941;0;None;1000;None;14:34:40
72;28.3344;27.6301;22.0939;-256.277;-256.684;-256.903;-256.958;-255.941;0;None;1000;None;14:34:41
73;28.3344;27.638;22.0939;-256.269;-256.692;-256.911;-256.958;-255.949;0;None;1000;None;14:34:41
74;28.3422;27.638;22.0861;-256.269;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;14:34:42
75;28.3344;27.6301;22.0939;-256.269;-256.692;-256.903;-256.966;-255.949;0;None;1000;None;14:34:42
76;28.3422;27.638;22.0861;-256.269;-256.692;-256.911;-256.958;-255.949;0;None;1000;None;14:34:43
77;28.3422;27.6301;22.0939;-256.269;-256.7;-256.903;-256.958;-255.949;0;None;1000;None;14:34:43
78;28.3422;27.6301;22.0861;-256.269;-256.692;-256.911;-256.966;-255.956;0;None;1000;None;14:34:44
79;28.3422;27.6301;22.0861;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:44
80;28.3344;27.638;22.0861;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:45
81;28.35;27.638;22.0861;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:45
82;28.3422;27.6341;22.0861;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:46
83;28.3422;27.6341;22.0783;-256.269;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:46
84;28.3344;27.638;22.0783;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:47
85;28.3344;27.6419;22.0783;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:47
86;28.3266;27.638;22.0705;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:48
87;28.3266;27.6419;22.0705;-256.262;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:34:48
88;28.3266;27.6419;22.0705;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:49
89;28.3266;27.638;22.0705;-256.262;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:49
90;28.3187;27.638;22.0626;-256.262;-256.692;-256.911;-256.95;-255.964;0;None;1000;None;14:34:50
91;28.3266;27.6419;22.0705;-256.262;-256.684;-256.911;-256.958;-255.949;0;None;1000;None;14:34:50
92;28.3187;27.638;22.0705;-256.269;-256.692;-256.919;-256.95;-255.956;0;None;1000;None;14:34:51
93;28.3187;27.6419;22.0626;-256.262;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:51
94;28.3266;27.6458;22.0626;-256.269;-256.692;-256.919;-256.958;-255.949;0;None;1000;None;14:34:52
95;28.3266;27.6419;22.0626;-256.262;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:52
96;28.3187;27.6419;22.0587;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:34:53
97;28.3109;27.6458;22.0587;-256.262;-256.692;-256.911;-256.966;-255.949;0;None;1000;None;14:34:53
98;28.3187;27.6458;22.0548;-256.262;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:54
99;28.3187;27.6458;22.0587;-256.269;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:34:54
100;28.3109;27.6458;22.0548;-256.262;-256.692;-256.911;-256.966;-255.949;0;None;1000;None;14:34:55
101;28.3187;27.6458;22.0587;-256.269;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:34:55
102;28.3109;27.6458;22.0587;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:56
103;28.3187;27.6497;22.0587;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:56
104;28.3031;27.6458;22.0548;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:34:57
105;28.3109;27.6458;22.0548;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:34:57
106;28.3187;27.6497;22.0509;-256.262;-256.7;-256.903;-256.95;-255.956;0;None;1000;None;14:34:58
107;28.3109;27.6458;22.0509;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:34:58
108;28.3109;27.6497;22.0509;-256.254;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:34:59
109;28.3109;27.6458;22.0509;-256.269;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:34:59
110;28.3109;27.6497;22.0431;-256.262;-256.7;-256.911;-256.966;-255.956;0;None;1000;None;14:35:00
111;28.3109;27.6458;22.047;-256.262;-256.692;-256.911;-256.958;-255.949;0;None;1000;None;14:35:00
112;28.3109;27.6497;22.0353;-256.269;-256.7;-256.903;-256.95;-255.949;0;None;1000;None;14:35:01
113;28.3031;27.6497;22.0431;-256.262;-256.692;-256.911;-256.942;-255.956;0;None;1000;None;14:35:01
114;28.3109;27.6497;22.0353;-256.262;-256.7;-256.903;-256.958;-255.949;0;None;1000;None;14:35:02
115;28.3031;27.6497;22.0431;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:02
116;28.3109;27.6497;22.0353;-256.262;-256.684;-256.911;-256.958;-255.949;0;None;1000;None;14:35:03
117;28.3187;27.6497;22.0353;-256.269;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:35:03
118;28.3187;27.6536;22.0353;-256.254;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:35:04
119;28.3187;27.6497;22.0353;-256.269;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:35:04
120;28.3266;27.6458;22.0274;-256.262;-256.684;-256.903;-256.958;-255.949;0;None;1000;None;14:35:05
121;28.3187;27.6497;22.0274;-256.269;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:05
122;28.3266;27.6458;22.0274;-256.262;-256.684;-256.911;-256.958;-255.941;0;None;1000;None;14:35:06
123;28.3266;27.6497;22.0274;-256.269;-256.684;-256.903;-256.958;-255.949;0;None;1000;None;14:35:06
124;28.3266;27.6458;22.0274;-256.254;-256.684;-256.903;-256.95;-255.949;0;None;1000;None;14:35:07
125;28.3266;27.6497;22.0274;-256.269;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:35:07
126;28.3344;27.6458;22.0274;-256.262;-256.684;-256.903;-256.942;-255.949;0;None;1000;None;14:35:08
127;28.3344;27.6536;22.0196;-256.262;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:35:08
128;28.3344;27.6497;22.0274;-256.269;-256.684;-256.911;-256.95;-255.949;0;None;1000;None;14:35:09
129;28.3422;27.6536;22.0196;-256.262;-256.684;-256.903;-256.95;-255.949;0;None;1000;None;14:35:09
130;28.3344;27.6536;22.0196;-256.269;-256.684;-256.903;-256.95;-255.956;0;None;1000;None;14:35:10
131;28.3422;27.6575;22.0196;-256.262;-256.692;-256.911;-256.958;-255.941;0;None;1000;None;14:35:10
132;28.3422;27.6575;22.0196;-256.269;-256.684;-256.911;-256.95;-255.949;0;None;1000;None;14:35:11
133;28.3422;27.6536;22.0196;-256.262;-256.684;-256.911;-256.942;-255.949;0;None;1000;None;14:35:11
134;28.3344;27.6575;22.0196;-256.269;-256.692;-256.903;-256.942;-255.956;0;None;1000;None;14:35:12
135;28.3422;27.6575;22.004;-256.262;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:35:12
136;28.3422;27.6536;22.0118;-256.269;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:35:13
137;28.3422;27.6614;22.0118;-256.262;-256.7;-256.911;-256.95;-255.949;0;None;1000;None;14:35:13
138;28.3422;27.6654;22.0118;-256.269;-256.692;-256.903;-256.958;-255.949;0;None;1000;None;14:35:14
139;28.35;27.6654;22.0118;-256.269;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:14
140;28.3579;27.6575;22.004;-256.262;-256.7;-256.911;-256.942;-255.949;0;None;1000;None;14:35:15
141;28.3579;27.6654;22.0118;-256.269;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:15
142;28.3657;27.6654;22.004;-256.262;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:35:16
143;28.3579;27.6654;22.004;-256.262;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:35:16
144;28.3657;27.6732;22.004;-256.262;-256.692;-256.919;-256.942;-255.956;0;None;1000;None;14:35:17
145;28.3657;27.6654;22.0118;-256.262;-256.692;-256.919;-256.95;-255.949;0;None;1000;None;14:35:17
146;28.3579;27.6654;22.004;-256.262;-256.7;-256.919;-256.95;-255.956;0;None;1000;None;14:35:18
147;28.3657;27.6732;22.004;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:18
148;28.3735;27.6654;21.9961;-256.262;-256.692;-256.919;-256.958;-255.949;0;None;1000;None;14:35:19
149;28.3735;27.6732;22.004;-256.254;-256.692;-256.911;-256.942;-255.949;0;None;1000;None;14:35:19
150;28.3657;27.6732;21.9961;-256.262;-256.692;-256.919;-256.95;-255.956;0;None;1000;None;14:35:20
151;28.3813;27.681;22.004;-256.254;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:35:20
152;28.3735;27.6732;21.9961;-256.254;-256.692;-256.919;-256.95;-255.956;0;None;1000;None;14:35:21
153;28.3853;27.681;21.9961;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:21
154;28.3853;27.681;21.9961;-256.254;-256.684;-256.927;-256.95;-255.956;0;None;1000;None;14:35:22
155;28.3853;27.681;22.004;-256.254;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:35:22
156;28.3853;27.6732;21.9961;-256.265;-256.692;-256.919;-256.958;-255.956;0;None;1000;None;14:35:23
157;28.3853;27.681;22.004;-256.254;-256.7;-256.911;-256.95;-255.949;0;None;1000;None;14:35:23
158;28.3892;27.681;21.9961;-256.254;-256.7;-256.919;-256.958;-255.949;0;None;1000;None;14:35:24
159;28.3853;27.6654;22.004;-256.254;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:24
160;28.3853;27.681;21.9961;-256.262;-256.692;-256.911;-256.958;-255.949;0;None;1000;None;14:35:25
161;28.3853;27.6732;22.004;-256.254;-256.7;-256.919;-256.95;-255.956;0;None;1000;None;14:35:25
162;28.3892;27.6732;21.9883;-256.262;-256.692;-256.911;-256.966;-255.949;0;None;1000;None;14:35:26
163;28.3931;27.6732;21.9961;-256.254;-256.7;-256.911;-256.958;-255.956;0;None;1000;None;14:35:26
164;28.3931;27.681;21.9883;-256.262;-256.692;-256.919;-256.966;-255.949;0;None;1000;None;14:35:27
165;28.3931;27.6732;21.9883;-256.262;-256.692;-256.911;-256.966;-255.956;0;None;1000;None;14:35:27
166;28.3931;27.6732;21.9961;-256.254;-256.7;-256.903;-256.958;-255.949;0;None;1000;None;14:35:28
167;28.397;27.6732;21.9805;-256.262;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:35:28
168;28.3931;27.6732;21.9805;-256.262;-256.7;-256.903;-256.966;-255.964;0;None;1000;None;14:35:29
169;28.3931;27.6732;21.9805;-256.262;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:35:29
170;28.397;27.681;21.9883;-256.262;-256.7;-256.903;-256.966;-255.956;0;None;1000;None;14:35:30
171;28.3931;27.6732;21.9805;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:30
172;28.397;27.6732;21.9805;-256.262;-256.692;-256.911;-256.95;-255.964;0;None;1000;None;14:35:31
173;28.3931;27.6732;21.9883;-256.262;-256.7;-256.911;-256.966;-255.964;0;None;1000;None;14:35:31
174;28.3931;27.6732;21.9805;-256.269;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:32
175;28.397;27.681;21.9961;-256.262;-256.692;-256.903;-256.958;-255.964;0;None;1000;None;14:35:32
176;28.397;27.681;21.9805;-256.262;-256.692;-256.911;-256.966;-255.964;0;None;1000;None;14:35:33
177;28.397;27.681;21.9883;-256.254;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:33
178;28.397;27.6888;21.9805;-256.269;-256.708;-256.911;-256.958;-255.964;0;None;1000;None;14:35:34
179;28.3931;27.681;21.9805;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:34
180;28.397;27.6888;21.9883;-256.262;-256.692;-256.903;-256.95;-255.964;0;None;1000;None;14:35:35
181;28.3931;27.6888;21.9805;-256.262;-256.7;-256.895;-256.95;-255.949;0;None;1000;None;14:35:35
182;28.3931;27.6888;21.9805;-256.262;-256.692;-256.895;-256.958;-255.956;0;None;1000;None;14:35:36
183;28.3931;27.6888;21.9805;-256.254;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:36
184;28.3931;27.6967;21.9805;-256.262;-256.692;-256.895;-256.95;-255.949;0;None;1000;None;14:35:37
185;28.3931;27.6967;21.9805;-256.262;-256.7;-256.903;-256.966;-255.956;0;None;1000;None;14:35:37
186;28.397;27.6967;21.9805;-256.254;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;14:35:38
187;28.397;27.6967;21.9805;-256.262;-256.692;-256.903;-256.966;-255.964;0;None;1000;None;14:35:38
188;28.397;27.6888;21.9883;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:39
189;28.397;27.6967;21.9727;-256.254;-256.7;-256.903;-256.966;-255.949;0;None;1000;None;14:35:39
190;28.4009;27.7045;21.9805;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:35:40
191;28.397;27.6967;21.9805;-256.254;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;14:35:40
192;28.4009;27.7123;21.9883;-256.262;-256.7;-256.903;-256.958;-255.956;0;None;1000;None;14:35:41
193;28.4009;27.7045;21.9883;-256.254;-256.692;-256.903;-256.966;-255.956;0;None;1000;None;14:35:41
194;28.397;27.7045;21.9883;-256.254;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:35:42
195;28.397;27.6967;21.9805;-256.269;-256.7;-256.903;-256.958;-255.949;0;None;1000;None;14:35:42
196;28.4087;27.7045;21.9883;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:43
197;28.4048;27.7045;21.9883;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:43
198;28.4009;27.6967;21.9805;-256.262;-256.692;-256.911;-256.95;-255.964;0;None;1000;None;14:35:44
199;28.397;27.7045;21.9883;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:44
200;28.397;27.6967;21.9883;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:45
201;28.397;27.7045;21.9883;-256.254;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:45
202;28.397;27.7045;21.9883;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:46
203;28.397;27.7045;21.9883;-256.262;-256.7;-256.903;-256.95;-255.956;0;None;1000;None;14:35:46
204;28.4009;27.6888;21.9883;-256.262;-256.692;-256.903;-256.966;-255.956;0;None;1000;None;14:35:47
205;28.4009;27.7045;21.9805;-256.262;-256.684;-256.903;-256.958;-255.956;0;None;1000;None;14:35:47
206;28.4009;27.6967;21.9727;-256.254;-256.692;-256.903;-256.95;-255.949;0;None;1000;None;14:35:48
207;28.4166;27.7045;21.9727;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:48
208;28.4166;27.6967;21.9727;-256.269;-256.692;-256.903;-256.942;-255.956;0;None;1000;None;14:35:49
209;28.4166;27.7045;21.9727;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:49
210;28.4166;27.7045;21.9727;-256.262;-256.692;-256.895;-256.95;-255.949;0;None;1000;None;14:35:50
211;28.4244;27.7123;21.9805;-256.262;-256.692;-256.903;-256.95;-255.964;0;None;1000;None;14:35:50
212;28.4244;27.7045;21.9727;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:51
213;28.4244;27.7123;21.9727;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:51
214;28.4244;27.7123;21.9727;-256.262;-256.692;-256.903;-256.958;-255.956;0;None;1000;None;14:35:52
215;28.4244;27.7201;21.9727;-256.262;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:35:52
216;28.4244;27.728;21.9727;-256.269;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:53
217;28.4244;27.7201;21.9727;-256.262;-256.692;-256.911;-256.95;-255.964;0;None;1000;None;14:35:53
218;28.4244;27.7358;21.9727;-256.262;-256.684;-256.911;-256.958;-255.956;0;None;1000;None;14:35:54
219;28.4244;27.7358;21.957;-256.262;-256.7;-256.903;-256.95;-255.956;0;None;1000;None;14:35:54
220;28.44;27.7358;21.957;-256.262;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:35:55
221;28.4322;27.7436;21.957;-256.254;-256.692;-256.911;-256.95;-255.964;0;None;1000;None;14:35:55
222;28.4322;27.7436;21.9492;-256.262;-256.692;-256.911;-256.942;-255.949;0;None;1000;None;14:35:56
223;28.44;27.7514;21.957;-256.262;-256.684;-256.911;-256.958;-255.964;0;None;1000;None;14:35:56
224;28.44;27.7436;21.9648;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:35:57
225;28.4479;27.7514;21.9648;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:57
226;28.44;27.7593;21.9648;-256.269;-256.692;-256.911;-256.95;-255.949;0;None;1000;None;14:35:58
227;28.44;27.7671;21.9648;-256.262;-256.692;-256.903;-256.95;-255.964;0;None;1000;None;14:35:58
228;28.44;27.7671;21.9648;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:35:59
229;28.44;27.7749;21.9648;-256.269;-256.692;-256.903;-256.942;-255.949;0;None;1000;None;14:35:59
230;28.44;27.7749;21.9727;-256.269;-256.7;-256.911;-256.95;-255.964;0;None;1000;None;14:36:00
231;28.44;27.7749;21.9648;-256.269;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:36:00
232;28.44;27.7827;21.9648;-256.262;-256.692;-256.903;-256.942;-255.949;0;None;1000;None;14:36:01
233;28.44;27.7827;21.9648;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:36:01
234;28.4244;27.7827;21.9648;-256.262;-256.684;-256.911;-256.95;-255.956;0;None;1000;None;14:36:02
235;28.4322;27.7827;21.9648;-256.269;-256.692;-256.903;-256.958;-255.964;0;None;1000;None;14:36:02
236;28.4244;27.7749;21.9727;-256.269;-256.7;-256.911;-256.95;-255.956;0;None;1000;None;14:36:03
237;28.4244;27.7827;21.9648;-256.262;-256.7;-256.911;-256.942;-255.956;0;None;1000;None;14:36:03
238;28.4166;27.7906;21.9648;-256.269;-256.692;-256.903;-256.95;-255.964;0;None;1000;None;14:36:04
239;28.4244;27.7827;21.9648;-256.262;-256.7;-256.911;-256.95;-255.956;0;None;1000;None;14:36:04
240;28.4244;27.7906;21.9648;-256.262;-256.684;-256.911;-256.95;-255.949;0;None;1000;None;14:36:05
241;28.4166;27.7906;21.9648;-256.262;-256.692;-256.903;-256.942;-255.956;0;None;1000;None;14:36:05
242;28.4244;27.7906;21.9648;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:36:06
243;28.4166;27.7906;21.9648;-256.262;-256.684;-256.903;-256.95;-255.964;0;None;1000;None;14:36:06
244;28.4087;27.7906;21.957;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:36:07
245;28.4087;27.7827;21.957;-256.262;-256.692;-256.911;-256.95;-255.956;0;None;1000;None;14:36:07
246;28.4087;27.7827;21.957;-256.262;-256.692;-256.903;-256.95;-255.956;0;None;1000;None;14:36:08
247;28.4009;27.7827;21.957;-256.269;-256.7;-256.911;-256.958;-255.956;0;None;1000;None;14:36:08
248;28.4087;27.7827;21.957;-256.269;-256.7;-256.903;-256.958;-255.964;0;None;1000;None;14:36:09
249;28.4009;27.7827;21.9492;-256.269;-256.692;-256.911;-256.958;-255.956;0;None;1000;None;14:36:09
