Number;Measure;Time
1;28.9487;13:52:29
3;28.7726;13:52:29
17;28.9487;13:52:29
19;28.8117;13:52:29
33;28.9487;13:52:29
35;28.8117;13:52:29
49;28.9487;13:52:29
51;28.8117;13:52:29
65;28.9487;13:52:29
67;28.8117;13:52:29
1;28.9487;13:52:29
3;28.7726;13:52:29
17;28.9487;13:52:29
19;28.8117;13:52:29
33;28.9487;13:52:29
35;28.8117;13:52:29
49;28.9487;13:52:29
51;28.7726;13:52:29
65;28.9487;13:52:29
67;28.8117;13:52:29
1;28.9487;13:52:30
3;28.7726;13:52:30
17;28.9487;13:52:30
19;28.8117;13:52:30
33;28.9487;13:52:30
35;28.7726;13:52:30
49;28.9487;13:52:30
51;28.8117;13:52:30
65;28.9487;13:52:30
67;28.7726;13:52:30
1;28.9487;13:52:30
3;28.8117;13:52:30
17;28.9487;13:52:30
19;28.8117;13:52:30
33;28.9487;13:52:30
35;28.8117;13:52:30
49;28.9487;13:52:30
51;28.7726;13:52:30
65;28.9487;13:52:30
67;28.8117;13:52:30
1;28.9487;13:52:31
3;28.8117;13:52:31
17;28.9487;13:52:31
19;28.7726;13:52:31
33;28.9487;13:52:31
35;28.8117;13:52:31
49;28.9487;13:52:31
51;28.7726;13:52:31
65;28.9487;13:52:31
67;28.8117;13:52:31
1;28.9487;13:52:31
3;28.7726;13:52:31
17;28.9487;13:52:31
19;28.8117;13:52:31
33;28.9487;13:52:31
35;28.8117;13:52:31
49;28.9487;13:52:31
51;28.7726;13:52:31
65;28.9487;13:52:31
67;28.7726;13:52:31
1;28.9487;13:52:32
3;28.8117;13:52:32
17;28.9487;13:52:32
19;28.7726;13:52:32
33;28.9095;13:52:32
35;28.8117;13:52:32
49;28.9487;13:52:32
51;28.8117;13:52:32
65;28.9878;13:52:32
67;28.7726;13:52:32
1;28.9095;13:52:32
3;28.8117;13:52:32
17;28.9487;13:52:32
19;28.7726;13:52:32
33;28.9487;13:52:32
35;28.8117;13:52:32
49;28.9487;13:52:32
51;28.7726;13:52:32
65;28.9487;13:52:32
67;28.7726;13:52:32
1;28.9487;13:52:33
3;28.8117;13:52:33
17;28.9095;13:52:33
19;28.7726;13:52:33
33;28.9487;13:52:33
35;28.7726;13:52:33
49;28.9487;13:52:33
51;28.8117;13:52:33
65;28.9487;13:52:33
67;28.7726;13:52:33
1;28.9487;13:52:33
3;28.7726;13:52:33
17;28.9095;13:52:33
19;28.8117;13:52:33
33;28.9487;13:52:33
35;28.7726;13:52:33
49;28.9487;13:52:33
51;28.7726;13:52:33
65;28.9095;13:52:33
67;28.7726;13:52:33
1;28.9487;13:52:34
3;28.8117;13:52:34
17;28.9487;13:52:34
19;28.7726;13:52:34
33;28.9487;13:52:34
35;28.7726;13:52:34
49;28.9095;13:52:34
51;28.7726;13:52:34
65;28.9487;13:52:34
67;28.7726;13:52:34
1;28.9487;13:52:34
3;28.7726;13:52:34
17;28.9487;13:52:34
19;28.7726;13:52:34
33;28.9095;13:52:34
35;28.8117;13:52:34
49;28.9487;13:52:34
51;28.7726;13:52:34
65;28.9487;13:52:34
67;28.7726;13:52:34
1;28.9487;13:52:35
3;28.7726;13:52:35
17;28.9487;13:52:35
19;28.7726;13:52:35
33;28.9095;13:52:35
35;28.7726;13:52:35
49;28.9487;13:52:35
51;28.7726;13:52:35
65;28.9487;13:52:35
67;28.7726;13:52:35
1;28.9487;13:52:35
3;28.7726;13:52:35
17;28.9487;13:52:35
19;28.7726;13:52:35
33;28.9095;13:52:35
35;28.7726;13:52:35
49;28.9487;13:52:35
51;28.7726;13:52:35
65;28.9095;13:52:35
67;28.8117;13:52:35
1;28.9487;13:52:36
3;28.7726;13:52:36
17;28.9487;13:52:36
19;28.7726;13:52:36
33;28.9095;13:52:36
35;28.7726;13:52:36
49;28.9487;13:52:36
51;28.7726;13:52:36
65;28.9095;13:52:36
67;28.7726;13:52:36
1;28.9487;13:52:36
3;28.7726;13:52:36
17;28.9095;13:52:36
19;28.7726;13:52:36
33;28.9487;13:52:36
35;28.7726;13:52:36
49;28.9095;13:52:36
51;28.7726;13:52:36
65;28.9487;13:52:36
67;28.7726;13:52:36
1;28.9095;13:52:37
3;28.7335;13:52:37
17;28.9487;13:52:37
19;28.7726;13:52:37
33;28.9487;13:52:37
35;28.7726;13:52:37
49;28.9095;13:52:37
51;28.7726;13:52:37
65;28.9487;13:52:37
67;28.7726;13:52:37
1;28.9095;13:52:37
3;28.7726;13:52:37
17;28.9487;13:52:37
19;28.7726;13:52:37
33;28.9095;13:52:37
35;28.7726;13:52:37
49;28.9487;13:52:37
51;28.7335;13:52:37
65;28.9095;13:52:37
67;28.7726;13:52:37
1;28.9487;13:52:38
3;28.7726;13:52:38
17;28.9095;13:52:38
19;28.7726;13:52:38
33;28.9095;13:52:38
35;28.7726;13:52:38
49;28.9487;13:52:38
51;28.7726;13:52:38
65;28.9095;13:52:38
67;28.7726;13:52:38
1;28.9095;13:52:38
3;28.7335;13:52:38
17;28.9487;13:52:38
19;28.7726;13:52:38
33;28.9095;13:52:38
35;28.7726;13:52:38
49;28.9487;13:52:38
51;28.7726;13:52:38
65;28.9095;13:52:38
67;28.7726;13:52:38
1;28.9095;13:52:39
3;28.7726;13:52:39
17;28.9487;13:52:39
19;28.7726;13:52:39
33;28.9095;13:52:39
35;28.7335;13:52:39
49;28.9487;13:52:39
51;28.7726;13:52:39
65;28.9095;13:52:39
67;28.7726;13:52:39
1;28.9487;13:52:39
3;28.7726;13:52:39
17;28.9095;13:52:39
19;28.7335;13:52:39
33;28.9095;13:52:39
35;28.7726;13:52:39
49;28.9487;13:52:39
51;28.7726;13:52:39
65;28.9095;13:52:39
67;28.7726;13:52:39
1;28.9095;13:52:40
3;28.7726;13:52:40
17;28.9487;13:52:40
19;28.7726;13:52:40
33;28.9095;13:52:40
35;28.7726;13:52:40
49;28.9095;13:52:40
51;28.7726;13:52:40
65;28.9095;13:52:40
67;28.7335;13:52:40
1;28.9487;13:52:40
