Number;Measure;Time
1;30.1224;12:00:02
3;29.9855;12:00:02
17;30.1224;12:00:02
19;29.9855;12:00:02
33;30.1224;12:00:02
35;29.9855;12:00:02
49;30.1029;12:00:02
51;29.9659;12:00:02
65;30.1224;12:00:02
67;29.9659;12:00:02
1;30.1224;12:00:03
3;29.9855;12:00:03
17;30.1029;12:00:03
19;29.9659;12:00:03
33;30.1029;12:00:03
35;29.9659;12:00:03
49;30.1029;12:00:03
51;29.9855;12:00:03
1;30.1029;12:00:04
3;29.9659;12:00:04
17;30.1029;12:00:04
19;29.9855;12:00:04
33;30.1029;12:00:04
35;29.9659;12:00:04
49;30.1029;12:00:04
51;29.9659;12:00:04
1;30.1029;12:00:05
3;29.9659;12:00:05
17;30.1029;12:00:05
19;29.9659;12:00:05
33;30.1029;12:00:05
35;29.9659;12:00:05
49;30.1029;12:00:05
51;29.9464;12:00:05
1;30.1029;12:00:06
3;29.9659;12:00:06
17;30.1029;12:00:06
19;29.9464;12:00:06
33;30.1029;12:00:06
35;29.9659;12:00:06
49;30.1029;12:00:06
51;29.9464;12:00:06
1;30.1029;12:00:07
3;29.9464;12:00:07
17;30.1029;12:00:07
19;29.9659;12:00:07
33;30.0833;12:00:07
35;29.9464;12:00:07
49;30.1029;12:00:07
51;29.9464;12:00:07
1;30.0833;12:00:08
3;29.9464;12:00:08
17;30.0833;12:00:08
19;29.9464;12:00:08
33;30.0833;12:00:08
35;29.9659;12:00:08
49;30.0833;12:00:08
51;29.9464;12:00:08
1;30.0833;12:00:09
3;29.9464;12:00:09
17;30.0833;12:00:09
19;29.9464;12:00:09
33;30.0637;12:00:09
35;29.9464;12:00:09
49;30.0833;12:00:09
51;29.9464;12:00:09
1;30.0833;12:00:10
3;29.9464;12:00:10
17;30.0637;12:00:10
19;29.9464;12:00:10
33;30.0833;12:00:10
35;29.9464;12:00:10
49;30.0637;12:00:10
51;29.9464;12:00:10
1;30.0637;12:00:11
3;29.9464;12:00:11
17;30.0637;12:00:11
19;29.9464;12:00:11
33;30.0442;12:00:11
35;29.9464;12:00:11
49;30.0637;12:00:11
51;29.9464;12:00:11
1;30.0637;12:00:12
3;29.9464;12:00:12
17;30.0442;12:00:12
19;29.9464;12:00:12
33;30.0442;12:00:12
35;29.9268;12:00:12
49;30.0442;12:00:12
51;29.9268;12:00:12
1;30.0442;12:00:13
3;29.9464;12:00:13
17;30.0442;12:00:13
19;29.9268;12:00:13
33;30.0442;12:00:13
35;29.9268;12:00:13
49;30.0442;12:00:13
51;29.9268;12:00:13
1;30.0442;12:00:15
3;29.9268;12:00:15
17;30.0442;12:00:15
19;29.9464;12:00:15
33;30.0442;12:00:15
35;29.9268;12:00:15
49;30.0442;12:00:15
51;29.9268;12:00:15
1;30.0442;12:00:16
3;29.9072;12:00:16
17;30.0442;12:00:16
19;29.9268;12:00:16
33;30.0442;12:00:16
35;29.9072;12:00:16
49;30.0442;12:00:16
51;29.9072;12:00:16
1;30.0442;12:00:17
3;29.9268;12:00:17
17;30.0442;12:00:17
19;29.9072;12:00:17
33;30.0442;12:00:17
35;29.9072;12:00:17
49;30.0442;12:00:17
51;29.9072;12:00:17
1;30.0442;12:00:18
3;29.9072;12:00:18
17;30.0442;12:00:18
19;29.9072;12:00:18
33;30.0442;12:00:18
35;29.8877;12:00:18
49;30.0442;12:00:18
51;29.9072;12:00:18
1;30.0442;12:00:19
3;29.8877;12:00:19
17;30.0442;12:00:19
19;29.8877;12:00:19
33;30.0442;12:00:19
35;29.8877;12:00:19
49;30.0246;12:00:19
51;29.8877;12:00:19
1;30.0442;12:00:20
3;29.8877;12:00:20
17;30.0246;12:00:20
19;29.8877;12:00:20
33;30.0246;12:00:20
35;29.8877;12:00:20
49;30.0246;12:00:20
51;29.8877;12:00:20
65;30.0246;12:00:20
67;29.8877;12:00:20
1;30.005;12:00:21
3;29.8877;12:00:21
17;30.0246;12:00:21
19;29.8877;12:00:21
33;30.005;12:00:21
35;29.8877;12:00:21
49;30.0246;12:00:21
51;29.8877;12:00:21
1;30.005;12:00:22
3;29.8877;12:00:22
17;30.005;12:00:22
19;29.8877;12:00:22
33;30.005;12:00:22
35;29.8877;12:00:22
49;30.005;12:00:22
51;29.8877;12:00:22
1;30.005;12:00:23
3;29.8877;12:00:23
17;30.005;12:00:23
19;29.8877;12:00:23
33;30.005;12:00:23
35;29.8877;12:00:23
49;30.005;12:00:23
51;29.8877;12:00:23
1;30.005;12:00:24
3;29.8877;12:00:24
17;30.005;12:00:24
19;29.8681;12:00:24
33;30.005;12:00:24
35;29.8877;12:00:24
49;30.005;12:00:24
51;29.8681;12:00:24
1;30.005;12:00:25
3;29.8877;12:00:25
17;30.005;12:00:25
19;29.8681;12:00:25
33;29.9855;12:00:25
35;29.8681;12:00:25
49;30.005;12:00:25
51;29.8681;12:00:25
1;30.005;12:00:26
3;29.8681;12:00:26
17;30.005;12:00:26
19;29.8681;12:00:26
33;29.9855;12:00:26
35;29.8681;12:00:26
49;30.005;12:00:26
51;29.8681;12:00:26
1;29.9855;12:00:27
3;29.8681;12:00:27
17;29.9855;12:00:27
19;29.8681;12:00:27
33;29.9855;12:00:27
35;29.8485;12:00:27
49;30.005;12:00:27
51;29.8681;12:00:27
1;29.9855;12:00:28
3;29.8485;12:00:28
17;29.9855;12:00:28
19;29.8681;12:00:28
33;30.005;12:00:28
35;29.8681;12:00:28
49;29.9855;12:00:28
51;29.8485;12:00:28
1;29.9855;12:00:29
3;29.8485;12:00:29
17;29.9855;12:00:29
19;29.8681;12:00:29
33;29.9855;12:00:29
35;29.8485;12:00:29
49;29.9659;12:00:29
51;29.8485;12:00:29
1;29.9855;12:00:30
3;29.8485;12:00:30
17;29.9855;12:00:30
19;29.8485;12:00:30
33;29.9659;12:00:30
35;29.8485;12:00:30
49;29.9855;12:00:30
51;29.8485;12:00:30
1;29.9659;12:00:31
3;29.8485;12:00:31
17;29.9659;12:00:31
19;29.8485;12:00:31
33;29.9659;12:00:31
35;29.8485;12:00:31
49;29.9659;12:00:31
51;29.8485;12:00:31
1;29.9855;12:00:32
3;29.8485;12:00:32
17;29.9659;12:00:32
19;29.8485;12:00:32
33;29.9659;12:00:32
35;29.8485;12:00:32
49;29.9855;12:00:32
51;29.8485;12:00:32
1;29.9659;12:00:33
3;29.8485;12:00:33
17;29.9659;12:00:33
