Number;Measure;Time
1;29.9855;12:25:06
3;29.8485;12:25:06
17;29.9855;12:25:06
19;29.829;12:25:06
33;29.9659;12:25:06
35;29.829;12:25:06
49;29.9659;12:25:06
51;29.8485;12:25:06
65;29.9855;12:25:06
67;29.829;12:25:06
1;29.9464;12:25:07
3;29.829;12:25:07
17;29.9659;12:25:07
19;29.8485;12:25:07
33;29.9659;12:25:07
35;29.8485;12:25:07
49;29.9659;12:25:07
51;29.829;12:25:07
1;29.9464;12:25:08
3;29.8094;12:25:08
17;29.9464;12:25:08
19;29.829;12:25:08
33;29.9464;12:25:08
35;29.829;12:25:08
49;29.9659;12:25:08
51;29.829;12:25:08
1;29.9464;12:25:09
3;29.829;12:25:09
17;29.9659;12:25:09
19;29.8094;12:25:09
33;29.9464;12:25:09
35;29.829;12:25:09
49;29.9464;12:25:09
51;29.8094;12:25:09
1;29.9464;12:25:10
3;29.829;12:25:10
17;29.9464;12:25:10
19;29.8094;12:25:10
33;29.9464;12:25:10
35;29.829;12:25:10
49;29.9464;12:25:10
51;29.8094;12:25:10
1;29.9464;12:25:11
3;29.8094;12:25:11
17;29.9464;12:25:11
19;29.8094;12:25:11
33;29.9464;12:25:11
35;29.7899;12:25:11
49;29.9464;12:25:11
51;29.8094;12:25:11
1;29.9464;12:25:12
3;29.7899;12:25:12
17;29.9464;12:25:12
19;29.7899;12:25:12
33;29.9464;12:25:12
35;29.7899;12:25:12
49;29.9268;12:25:12
51;29.8094;12:25:12
1;29.9268;12:25:13
3;29.7899;12:25:13
17;29.9464;12:25:13
19;29.7899;12:25:13
33;29.9268;12:25:13
35;29.7899;12:25:13
49;29.9268;12:25:13
51;29.7899;12:25:13
1;29.9268;12:25:14
3;29.7899;12:25:14
17;29.9268;12:25:14
19;29.7899;12:25:14
33;29.9268;12:25:14
35;29.7899;12:25:14
49;29.9268;12:25:14
51;29.7899;12:25:14
1;29.9268;12:25:15
3;29.7899;12:25:15
17;29.9268;12:25:15
19;29.7899;12:25:15
33;29.9072;12:25:15
35;29.7899;12:25:15
49;29.9268;12:25:15
51;29.7899;12:25:15
1;29.9072;12:25:16
3;29.7899;12:25:16
17;29.9072;12:25:16
19;29.7899;12:25:16
33;29.9072;12:25:16
35;29.7899;12:25:16
