Number;Measure;Time
1;27.4815;11:05:31
3;27.4032;11:05:31
17;27.4815;11:05:31
19;27.4032;11:05:31
33;27.4815;11:05:31
35;27.4032;11:05:31
49;27.4619;11:05:31
51;27.4032;11:05:31
65;27.4815;11:05:31
67;27.3837;11:05:31
1;27.4619;11:05:32
3;27.4032;11:05:32
17;27.4619;11:05:32
19;27.4032;11:05:32
33;27.4619;11:05:32
35;27.4032;11:05:32
49;27.4619;11:05:32
51;27.4032;11:05:32
1;27.4815;11:05:33
3;27.4032;11:05:33
17;27.4619;11:05:33
19;27.3837;11:05:33
33;27.4619;11:05:33
35;27.4032;11:05:33
49;27.4619;11:05:33
51;27.3837;11:05:33
1;27.4619;11:05:34
3;27.4032;11:05:34
17;27.4619;11:05:34
19;27.3837;11:05:34
33;27.4423;11:05:34
35;27.4032;11:05:34
49;27.4619;11:05:34
51;27.3837;11:05:34
1;27.4619;11:05:35
3;27.4032;11:05:35
17;27.4619;11:05:35
19;27.3837;11:05:35
33;27.4423;11:05:35
35;27.3837;11:05:35
49;27.4619;11:05:35
51;27.3837;11:05:35
1;27.4619;11:05:36
3;27.3837;11:05:36
17;27.4619;11:05:36
19;27.3837;11:05:36
33;27.4619;11:05:36
35;27.3837;11:05:36
49;27.4619;11:05:36
51;27.3837;11:05:36
1;27.4619;11:05:37
3;27.3837;11:05:37
17;27.4619;11:05:37
19;27.4032;11:05:37
33;27.4619;11:05:37
35;27.3641;11:05:37
49;27.4619;11:05:37
51;27.3837;11:05:37
1;27.4619;11:05:38
3;27.3837;11:05:38
17;27.4619;11:05:38
19;27.4032;11:05:38
33;27.4619;11:05:38
35;27.3837;11:05:38
49;27.4423;11:05:38
51;27.3837;11:05:38
1;27.4619;11:05:39
3;27.3837;11:05:39
17;27.4423;11:05:39
19;27.4032;11:05:39
33;27.4619;11:05:39
35;27.3837;11:05:39
49;27.4423;11:05:39
51;27.3837;11:05:39
1;27.4423;11:05:40
3;27.3837;11:05:40
17;27.4423;11:05:40
19;27.3837;11:05:40
33;27.4423;11:05:40
35;27.4032;11:05:40
49;27.4423;11:05:40
51;27.3837;11:05:40
1;27.4423;11:05:41
3;27.3641;11:05:41
17;27.4619;11:05:41
19;27.3837;11:05:41
33;27.4423;11:05:41
35;27.3837;11:05:41
49;27.4423;11:05:41
51;27.3837;11:05:41
1;27.4619;11:05:42
3;27.3641;11:05:42
17;27.4423;11:05:42
19;27.3641;11:05:42
33;27.4619;11:05:42
35;27.3837;11:05:42
49;27.4423;11:05:42
51;27.3641;11:05:42
1;27.4423;11:05:43
3;27.3837;11:05:43
17;27.4423;11:05:43
19;27.3641;11:05:43
33;27.4423;11:05:43
35;27.3641;11:05:43
49;27.4423;11:05:43
51;27.3837;11:05:43
1;27.4423;11:05:44
3;27.3837;11:05:44
17;27.4423;11:05:44
19;27.3641;11:05:44
33;27.4423;11:05:44
35;27.3837;11:05:44
49;27.4423;11:05:44
51;27.3641;11:05:44
1;27.4423;11:05:45
3;27.3837;11:05:45
17;27.4423;11:05:45
19;27.3641;11:05:45
33;27.4423;11:05:45
35;27.3641;11:05:45
49;27.4423;11:05:45
51;27.3641;11:05:45
