Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time
23;23.9406;23.968;-256.747;-256.262;-256.692;-256.935;-256.981;-255.98;11:10:52
24;23.9328;23.9759;-256.743;-256.254;-256.692;-256.935;-256.989;-255.972;11:10:52
25;23.9406;23.9759;-256.747;-256.262;-256.692;-256.935;-256.997;-255.98;11:10:53
26;23.9406;23.9759;-256.747;-256.254;-256.692;-256.935;-256.997;-255.972;11:10:53
27;23.9406;23.9759;-256.743;-256.254;-256.692;-256.935;-256.997;-255.98;11:10:54
28;23.9485;23.9837;-256.747;-256.254;-256.692;-256.935;-256.989;-255.972;11:10:54
29;23.9406;23.9759;-256.747;-256.258;-256.7;-256.935;-256.989;-255.972;11:10:55
30;23.9563;23.9837;-256.747;-256.254;-256.692;-256.935;-256.989;-255.972;11:10:55
31;23.9563;23.9993;-256.743;-256.254;-256.692;-256.927;-256.981;-255.98;11:10:56
32;23.9798;24.0072;-256.747;-256.25;-256.7;-256.935;-256.989;-255.972;11:10:56
33;24.0032;24.0111;-256.747;-256.254;-256.692;-256.927;-256.989;-255.98;11:10:57
34;24.0228;24.0267;-256.747;-256.25;-256.7;-256.927;-256.989;-255.972;11:10:57
35;24.0345;24.0502;-256.747;-256.254;-256.7;-256.935;-256.989;-255.98;11:10:58
36;24.0698;24.0737;-256.747;-256.254;-256.692;-256.935;-256.981;-255.972;11:10:58
37;24.1011;24.0971;-256.747;-256.25;-256.7;-256.935;-256.981;-255.972;11:10:59
38;24.148;24.1206;-256.743;-256.254;-256.692;-256.927;-256.974;-255.98;11:10:59
39;24.1793;24.1519;-256.747;-256.254;-256.692;-256.927;-256.989;-255.972;11:11:00
40;24.2184;24.1715;-256.743;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:00
41;24.2419;24.1871;-256.743;-256.254;-256.684;-256.935;-256.997;-255.972;11:11:01
42;24.2771;24.2106;-256.743;-256.254;-256.692;-256.927;-256.997;-255.98;11:11:01
43;24.3162;24.2419;-256.747;-256.254;-256.692;-256.942;-256.981;-255.972;11:11:02
44;24.3554;24.281;-256.743;-256.25;-256.692;-256.935;-256.989;-255.98;11:11:02
45;24.4101;24.3045;-256.747;-256.254;-256.692;-256.942;-256.981;-255.972;11:11:03
46;24.4454;24.3436;-256.751;-256.254;-256.692;-256.935;-256.989;-255.972;11:11:03
47;24.4845;24.3945;-256.747;-256.254;-256.692;-256.935;-256.981;-255.972;11:11:04
48;24.5236;24.418;-256.755;-256.254;-256.692;-256.935;-256.981;-255.98;11:11:04
49;24.5706;24.4728;-256.747;-256.25;-256.692;-256.935;-256.981;-255.972;11:11:05
50;24.6253;24.5354;-256.751;-256.254;-256.692;-256.935;-256.989;-255.972;11:11:05
51;24.6645;24.6175;-256.751;-256.254;-256.692;-256.935;-256.989;-255.98;11:11:06
52;24.6997;24.7192;-256.751;-256.25;-256.692;-256.942;-256.989;-255.972;11:11:06
53;24.7623;24.8053;-256.751;-256.254;-256.692;-256.935;-256.989;-255.98;11:11:07
54;24.8092;24.8797;-256.751;-256.254;-256.692;-256.935;-256.981;-255.972;11:11:07
55;24.8444;24.9344;-256.747;-256.254;-256.692;-256.942;-256.981;-255.972;11:11:08
56;24.8836;24.9814;-256.751;-256.25;-256.7;-256.927;-256.989;-255.98;11:11:08
57;24.9305;25.0049;-256.751;-256.254;-256.692;-256.935;-256.989;-255.972;11:11:09
58;24.9775;25.0244;-256.751;-256.25;-256.692;-256.935;-256.989;-255.98;11:11:09
59;25.0244;25.0635;-256.751;-256.25;-256.7;-256.927;-256.989;-255.972;11:11:10
60;25.0714;25.0948;-256.751;-256.254;-256.7;-256.935;-256.989;-255.98;11:11:10
61;25.0988;25.1418;-256.751;-256.25;-256.692;-256.927;-256.989;-255.972;11:11:11
62;25.1692;25.1653;-256.751;-256.254;-256.7;-256.927;-256.981;-255.972;11:11:11
63;25.2161;25.1887;-256.751;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:12
64;25.2631;25.2161;-256.747;-256.254;-256.7;-256.935;-256.989;-255.972;11:11:12
65;25.2983;25.2357;-256.747;-256.254;-256.7;-256.935;-256.997;-255.972;11:11:13
66;25.3452;25.2553;-256.747;-256.25;-256.692;-256.927;-256.981;-255.972;11:11:13
67;25.3922;25.2866;-256.747;-256.254;-256.7;-256.942;-256.989;-255.972;11:11:14
68;25.447;25.3257;-256.751;-256.254;-256.7;-256.935;-256.997;-255.972;11:11:14
69;25.49;25.357;-256.751;-256.25;-256.7;-256.927;-256.989;-255.964;11:11:15
70;25.5213;25.3805;-256.758;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:15
71;25.5761;25.4;-256.755;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:16
72;25.623;25.4235;-256.755;-256.254;-256.7;-256.935;-256.989;-255.964;11:11:16
73;25.67;25.4626;-256.758;-256.246;-256.7;-256.935;-256.989;-255.972;11:11:17
74;25.713;25.4939;-256.751;-256.25;-256.7;-256.935;-256.989;-255.964;11:11:17
75;25.7521;25.5252;-256.755;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:18
76;25.7991;25.5565;-256.755;-256.258;-256.7;-256.927;-256.997;-255.964;11:11:18
77;25.846;25.5878;-256.755;-256.25;-256.7;-256.935;-256.989;-255.964;11:11:19
78;25.8852;25.6113;-256.751;-256.25;-256.7;-256.927;-256.981;-255.972;11:11:19
79;25.9204;25.6465;-256.755;-256.254;-256.7;-256.935;-256.989;-255.972;11:11:20
80;25.9752;25.67;-256.747;-256.25;-256.7;-256.927;-256.981;-255.972;11:11:20
81;26.0299;25.7091;-256.747;-256.25;-256.7;-256.935;-256.981;-255.972;11:11:21
82;26.0691;25.7326;-256.747;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:21
83;26.1082;25.7717;-256.747;-256.254;-256.692;-256.927;-256.989;-255.964;11:11:22
84;26.1512;25.7952;-256.747;-256.25;-256.7;-256.927;-256.989;-255.972;11:11:22
85;26.206;25.8304;-256.747;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:23
86;26.2451;25.8539;-256.747;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:23
87;26.2842;25.8852;-256.747;-256.25;-256.708;-256.927;-256.997;-255.972;11:11:24
88;26.3312;25.9165;-256.743;-256.254;-256.7;-256.935;-256.989;-255.972;11:11:24
89;26.3664;25.9478;-256.747;-256.25;-256.7;-256.935;-256.989;-255.972;11:11:25
90;26.4212;25.9908;-256.747;-256.254;-256.7;-256.927;-256.989;-255.972;11:11:25
91;26.476;26.0065;-256.747;-256.25;-256.7;-256.935;-256.997;-255.972;11:11:26
92;26.5073;26.0299;-256.743;-256.254;-256.708;-256.927;-256.981;-255.964;11:11:26
93;26.5464;26.0769;-256.747;-256.254;-256.7;-256.935;-256.981;-255.964;11:11:27
94;26.5894;26.1004;-256.747;-256.254;-256.692;-256.927;-256.981;-255.964;11:11:27
95;26.6442;26.1395;-256.747;-256.25;-256.7;-256.935;-256.981;-255.972;11:11:28
96;26.6911;26.1786;-256.747;-256.25;-256.692;-256.919;-256.981;-255.972;11:11:28
97;26.7303;26.206;-256.747;-256.254;-256.708;-256.927;-256.981;-255.972;11:11:29
98;26.7616;26.2295;-256.743;-256.254;-256.692;-256.919;-256.981;-255.964;11:11:29
99;26.8046;26.2608;-256.747;-256.25;-256.7;-256.927;-256.989;-255.964;11:11:30
100;26.8437;26.2921;-256.747;-256.254;-256.7;-256.927;-256.989;-255.964;11:11:30
101;26.9063;26.3312;-256.747;-256.246;-256.7;-256.927;-256.989;-255.972;11:11:31
102;26.9298;26.3547;-256.747;-256.254;-256.7;-256.927;-256.989;-255.964;11:11:31
103;26.9728;26.3938;-256.747;-256.254;-256.692;-256.927;-256.981;-255.964;11:11:32
104;27.012;26.4212;-256.755;-256.25;-256.7;-256.927;-256.981;-255.964;11:11:32
105;27.0589;26.4486;-256.751;-256.254;-256.708;-256.927;-256.989;-255.964;11:11:33
106;27.1059;26.476;-256.755;-256.254;-256.7;-256.927;-256.989;-255.964;11:11:33
107;27.1372;26.5073;-256.751;-256.254;-256.7;-256.927;-256.981;-255.972;11:11:34
108;27.1724;26.5386;-256.755;-256.262;-256.692;-256.935;-256.974;-255.972;11:11:34
109;27.2037;26.5699;-256.751;-256.254;-256.7;-256.919;-256.989;-255.964;11:11:35
110;27.2663;26.6051;-256.755;-256.254;-256.7;-256.935;-256.981;-255.964;11:11:35
111;27.3132;26.6246;-256.751;-256.25;-256.692;-256.935;-256.981;-255.98;11:11:36
112;27.3406;26.652;-256.755;-256.254;-256.708;-256.927;-256.989;-255.972;11:11:36
113;27.3719;26.6911;-256.747;-256.254;-256.692;-256.935;-256.989;-255.972;11:11:37
114;27.4189;26.7224;-256.751;-256.25;-256.7;-256.935;-256.981;-255.972;11:11:37
115;27.458;26.7616;-256.751;-256.25;-256.7;-256.935;-256.981;-255.972;11:11:38
116;27.5049;26.7929;-256.751;-256.254;-256.7;-256.935;-256.989;-255.972;11:11:38
117;27.5284;26.8281;-256.751;-256.25;-256.692;-256.927;-256.981;-255.972;11:11:39
118;27.5597;26.8516;-256.751;-256.25;-256.692;-256.927;-256.997;-255.972;11:11:39
119;27.5871;26.8907;-256.755;-256.246;-256.692;-256.927;-256.989;-255.972;11:11:40
120;27.6341;26.922;-256.755;-256.25;-256.692;-256.935;-256.981;-255.972;11:11:40
121;27.681;26.9533;-256.751;-256.246;-256.684;-256.919;-256.989;-255.98;11:11:41
122;27.728;27.0002;-256.751;-256.246;-256.684;-256.935;-256.989;-255.972;11:11:41
123;27.7632;27.0276;-256.755;-256.25;-256.692;-256.919;-256.989;-255.972;11:11:42
124;27.7984;27.0433;-256.755;-256.25;-256.684;-256.927;-256.981;-255.964;11:11:42
125;27.8336;27.0746;-256.755;-256.25;-256.684;-256.927;-256.981;-255.972;11:11:43
126;27.8727;27.1059;-256.751;-256.246;-256.676;-256.927;-256.989;-255.972;11:11:43
127;27.9118;27.145;-256.755;-256.25;-256.684;-256.927;-256.981;-255.964;11:11:44
128;27.951;27.1606;-256.755;-256.25;-256.684;-256.927;-256.989;-255.972;11:11:44
129;27.9784;27.1998;-256.755;-256.246;-256.692;-256.927;-256.989;-255.964;11:11:45
130;28.0097;27.2193;-256.751;-256.246;-256.676;-256.927;-256.989;-255.972;11:11:45
131;28.0644;27.2506;-256.751;-256.246;-256.684;-256.927;-256.989;-255.964;11:11:46
132;28.1114;27.2741;-256.755;-256.242;-256.692;-256.935;-256.989;-255.972;11:11:46
133;28.1427;27.3132;-256.755;-256.246;-256.684;-256.927;-256.997;-255.972;11:11:47
134;28.1701;27.3367;-256.755;-256.25;-256.684;-256.927;-256.989;-255.972;11:11:47
135;28.2014;27.368;-256.747;-256.25;-256.684;-256.927;-256.997;-255.964;11:11:48
136;28.2327;27.3993;-256.751;-256.25;-256.684;-256.927;-256.997;-255.972;11:11:48
137;28.2796;27.4306;-256.751;-256.25;-256.692;-256.927;-256.989;-255.98;11:11:49
138;28.3187;27.4423;-256.751;-256.25;-256.684;-256.927;-256.989;-255.964;11:11:49
139;28.3579;27.4815;-256.751;-256.246;-256.692;-256.927;-256.989;-255.964;11:11:50
140;28.3892;27.5049;-256.751;-256.246;-256.684;-256.927;-256.981;-255.972;11:11:50
141;28.4166;27.5441;-256.751;-256.25;-256.684;-256.927;-256.989;-255.972;11:11:51
142;28.4635;27.5675;-256.747;-256.25;-256.684;-256.935;-256.989;-255.972;11:11:51
143;28.4948;27.6067;-256.735;-256.246;-256.692;-256.927;-256.989;-255.98;11:11:52
144;28.5339;27.6301;-256.747;-256.254;-256.684;-256.927;-256.981;-255.972;11:11:52
145;28.5731;27.6536;-256.747;-256.246;-256.692;-256.927;-256.989;-255.964;11:11:53
146;28.5965;27.6732;-256.747;-256.25;-256.684;-256.935;-256.974;-255.972;11:11:53
147;28.6239;27.7201;-256.743;-256.25;-256.692;-256.927;-256.981;-255.972;11:11:54
148;28.663;27.7436;-256.747;-256.25;-256.684;-256.927;-256.981;-255.964;11:11:54
149;28.7022;27.7749;-256.743;-256.25;-256.684;-256.927;-256.974;-255.972;11:11:55
150;28.7335;27.7984;-256.747;-256.25;-256.684;-256.927;-256.989;-255.972;11:11:55
151;28.7804;27.8258;-256.743;-256.25;-256.684;-256.927;-256.974;-255.972;11:11:56
152;28.8156;27.8414;-256.751;-256.25;-256.684;-256.927;-256.989;-255.964;11:11:56
153;28.8352;27.8727;-256.747;-256.25;-256.684;-256.935;-256.974;-255.972;11:11:57
154;28.8704;27.904;-256.751;-256.25;-256.684;-256.927;-256.981;-255.964;11:11:57
155;28.9017;27.9353;-256.747;-256.25;-256.684;-256.927;-256.981;-255.972;11:11:58
156;28.933;27.9666;-256.751;-256.25;-256.684;-256.927;-256.981;-255.964;11:11:58
157;28.9721;27.9979;-256.747;-256.25;-256.684;-256.927;-256.974;-255.972;11:11:59
158;29.0034;28.0292;-256.747;-256.25;-256.684;-256.935;-256.981;-255.972;11:11:59
159;29.0308;28.0488;-256.747;-256.25;-256.684;-256.927;-256.974;-255.98;11:12:00
160;29.0621;28.0723;-256.751;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:00
161;29.1012;28.1036;-256.751;-256.25;-256.684;-256.927;-256.989;-255.972;11:12:01
162;29.1325;28.1349;-256.747;-256.254;-256.692;-256.927;-256.974;-255.972;11:12:01
163;29.1717;28.1662;-256.747;-256.25;-256.684;-256.935;-256.981;-255.972;11:12:02
164;29.203;28.1896;-256.747;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:02
165;29.2186;28.2209;-256.747;-256.254;-256.692;-256.927;-256.981;-255.972;11:12:03
166;29.2382;28.2444;-256.751;-256.25;-256.692;-256.927;-256.989;-255.964;11:12:03
167;29.2851;28.264;-256.747;-256.254;-256.684;-256.935;-256.974;-255.964;11:12:04
168;29.3164;28.2796;-256.751;-256.254;-256.692;-256.927;-256.981;-255.964;11:12:04
169;29.3477;28.3187;-256.751;-256.25;-256.692;-256.927;-256.974;-255.972;11:12:05
170;29.379;28.3344;-256.747;-256.254;-256.692;-256.935;-256.981;-255.964;11:12:05
171;29.4143;28.3735;-256.747;-256.25;-256.7;-256.927;-256.974;-255.964;11:12:06
172;29.4299;28.4048;-256.751;-256.254;-256.692;-256.935;-256.981;-255.972;11:12:06
173;29.469;28.4283;-256.747;-256.25;-256.684;-256.919;-256.989;-255.972;11:12:07
174;29.5003;28.4479;-256.751;-256.25;-256.684;-256.927;-256.981;-255.964;11:12:07
175;29.5316;28.4792;-256.747;-256.25;-256.692;-256.935;-256.981;-255.972;11:12:08
176;29.5629;28.5026;-256.751;-256.254;-256.692;-256.927;-256.981;-255.972;11:12:08
177;29.5942;28.5339;-256.747;-256.25;-256.684;-256.927;-256.989;-255.972;11:12:09
178;29.6255;28.5496;-256.751;-256.25;-256.684;-256.935;-256.981;-255.964;11:12:09
179;29.649;28.5809;-256.747;-256.25;-256.684;-256.927;-256.997;-255.972;11:12:10
180;29.6686;28.6044;-256.743;-256.25;-256.676;-256.935;-256.989;-255.972;11:12:10
181;29.6999;28.6278;-256.743;-256.25;-256.684;-256.927;-256.989;-255.964;11:12:11
182;29.7312;28.6513;-256.747;-256.25;-256.676;-256.935;-256.989;-255.972;11:12:11
183;29.7781;28.6709;-256.743;-256.25;-256.684;-256.927;-256.989;-255.972;11:12:12
184;29.8094;28.71;-256.743;-256.25;-256.684;-256.927;-256.989;-255.964;11:12:12
185;29.8485;28.7413;-256.743;-256.25;-256.684;-256.935;-256.989;-255.972;11:12:13
186;29.8642;28.7648;-256.747;-256.25;-256.692;-256.935;-256.981;-255.956;11:12:13
187;29.8916;28.7961;-256.743;-256.246;-256.684;-256.935;-256.981;-255.964;11:12:14
188;29.9229;28.8274;-256.743;-256.25;-256.692;-256.935;-256.989;-255.964;11:12:14
189;29.9698;28.843;-256.743;-256.25;-256.684;-256.935;-256.989;-255.972;11:12:15
190;29.9933;28.8665;-256.747;-256.254;-256.692;-256.927;-256.989;-255.964;11:12:15
191;30.0246;28.8861;-256.743;-256.254;-256.692;-256.927;-256.989;-255.972;11:12:16
192;30.0363;28.9095;-256.743;-256.25;-256.684;-256.935;-256.974;-255.972;11:12:16
193;30.0676;28.933;-256.743;-256.254;-256.692;-256.935;-256.989;-255.964;11:12:17
194;30.0989;28.9643;-256.743;-256.254;-256.684;-256.927;-256.981;-255.972;11:12:17
195;30.1302;28.9956;-256.743;-256.254;-256.692;-256.927;-256.974;-255.972;11:12:18
196;30.1537;29.0191;-256.747;-256.254;-256.684;-256.927;-256.981;-255.972;11:12:18
197;30.1772;29.0386;-256.743;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:19
198;30.2241;29.0543;-256.747;-256.254;-256.684;-256.927;-256.974;-255.972;11:12:19
199;30.2437;29.0778;-256.743;-256.25;-256.684;-256.935;-256.974;-255.972;11:12:20
200;30.2554;29.1091;-256.743;-256.254;-256.684;-256.927;-256.981;-255.972;11:12:20
201;30.2907;29.1325;-256.747;-256.254;-256.692;-256.927;-256.981;-255.972;11:12:21
202;30.3141;29.1638;-256.743;-256.254;-256.684;-256.919;-256.989;-255.972;11:12:21
203;30.3533;29.1873;-256.747;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:22
204;30.3767;29.2186;-256.751;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:22
205;30.408;29.2421;-256.747;-256.254;-256.684;-256.935;-256.974;-255.972;11:12:23
206;30.4393;29.2577;-256.747;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:23
207;30.4628;29.2773;-256.751;-256.25;-256.684;-256.927;-256.974;-255.964;11:12:24
208;30.4785;29.3086;-256.747;-256.254;-256.692;-256.935;-256.974;-255.964;11:12:24
209;30.5137;29.3321;-256.751;-256.25;-256.684;-256.927;-256.981;-255.972;11:12:25
210;30.5371;29.3556;-256.751;-256.254;-256.676;-256.927;-256.981;-255.964;11:12:25
211;30.5763;29.379;-256.755;-256.25;-256.684;-256.919;-256.974;-255.964;11:12:26
212;30.5841;29.4025;-256.751;-256.254;-256.692;-256.927;-256.989;-255.964;11:12:26
213;30.6232;29.426;-256.755;-256.262;-256.684;-256.935;-256.981;-255.964;11:12:27
214;30.6467;29.4495;-256.751;-256.254;-256.692;-256.927;-256.981;-255.964;11:12:27
215;30.6741;29.469;-256.751;-256.254;-256.692;-256.927;-256.974;-255.964;11:12:28
216;30.6858;29.4847;-256.751;-256.258;-256.684;-256.927;-256.981;-255.964;11:12:28
217;30.7132;29.5082;-256.755;-256.254;-256.692;-256.927;-256.981;-255.964;11:12:29
218;30.7367;29.5316;-256.755;-256.25;-256.684;-256.927;-256.981;-255.964;11:12:29
219;30.7758;29.5551;-256.755;-256.25;-256.684;-256.927;-256.974;-255.956;11:12:30
220;30.7993;29.5864;-256.751;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:30
221;30.8228;29.6099;-256.755;-256.254;-256.676;-256.927;-256.974;-255.964;11:12:31
222;30.8541;29.6294;-256.758;-256.254;-256.676;-256.927;-256.974;-255.964;11:12:31
223;30.8697;29.6412;-256.755;-256.254;-256.684;-256.935;-256.981;-255.956;11:12:32
224;30.8971;29.6607;-256.751;-256.254;-256.676;-256.927;-256.974;-255.964;11:12:32
225;30.9088;29.6764;-256.751;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:33
226;30.9362;29.7077;-256.751;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:33
227;30.9597;29.7312;-256.755;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:34
228;30.9832;29.7546;-256.747;-256.254;-256.692;-256.927;-256.981;-255.964;11:12:34
229;31.0145;29.7781;-256.751;-256.25;-256.692;-256.919;-256.981;-255.964;11:12:35
230;31.0301;29.8094;-256.751;-256.254;-256.684;-256.935;-256.989;-255.964;11:12:35
231;31.0653;29.8329;-256.751;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:36
232;31.0771;29.8525;-256.751;-256.25;-256.692;-256.927;-256.981;-255.956;11:12:36
233;31.1045;29.8642;-256.751;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:37
234;31.1201;29.8759;-256.751;-256.254;-256.692;-256.927;-256.981;-255.964;11:12:37
235;31.1592;29.9072;-256.755;-256.254;-256.684;-256.919;-256.981;-255.956;11:12:38
236;31.1827;29.9307;-256.751;-256.25;-256.692;-256.927;-256.974;-255.964;11:12:38
237;31.2062;29.9464;-256.751;-256.254;-256.684;-256.919;-256.981;-255.964;11:12:39
238;31.2297;29.9698;-256.755;-256.254;-256.684;-256.927;-256.981;-255.956;11:12:39
239;31.261;30.0011;-256.755;-256.25;-256.684;-256.927;-256.981;-255.964;11:12:40
240;31.2766;30.0168;-256.755;-256.25;-256.692;-256.935;-256.981;-255.964;11:12:40
241;31.2962;30.0481;-256.755;-256.254;-256.684;-256.935;-256.981;-255.964;11:12:41
242;31.3196;30.0676;-256.755;-256.25;-256.684;-256.927;-256.981;-255.964;11:12:41
243;31.3353;30.0794;-256.755;-256.25;-256.684;-256.927;-256.989;-255.964;11:12:42
244;31.3588;30.0911;-256.755;-256.25;-256.684;-256.935;-256.974;-255.956;11:12:42
245;31.3979;30.1224;-256.758;-256.254;-256.684;-256.927;-256.974;-255.964;11:12:43
246;31.4214;30.1459;-256.755;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:43
247;31.437;30.1694;-256.758;-256.254;-256.684;-256.919;-256.974;-255.972;11:12:44
248;31.4605;30.185;-256.755;-256.254;-256.684;-256.927;-256.974;-255.956;11:12:44
249;31.4918;30.2163;-256.755;-256.25;-256.676;-256.927;-256.974;-255.972;11:12:45
250;31.4996;30.232;-256.755;-256.254;-256.692;-256.927;-256.981;-255.956;11:12:45
251;31.5192;30.2476;-256.755;-256.25;-256.684;-256.927;-256.981;-255.972;11:12:46
252;31.5505;30.2554;-256.758;-256.254;-256.684;-256.927;-256.981;-255.956;11:12:46
253;31.5661;30.2828;-256.755;-256.254;-256.684;-256.927;-256.989;-255.964;11:12:47
254;31.5896;30.2985;-256.755;-256.25;-256.684;-256.935;-256.981;-255.964;11:12:47
255;31.6209;30.322;-256.758;-256.254;-256.684;-256.927;-256.981;-255.964;11:12:48
256;31.6366;30.3454;-256.755;-256.254;-256.684;-256.919;-256.981;-255.964;11:12:48
257;31.6679;30.3533;-256.758;-256.25;-256.676;-256.927;-256.981;-255.956;11:12:49
258;31.6913;30.3846;-256.751;-256.25;-256.684;-256.927;-256.981;-255.956;11:12:49
259;31.7109;30.4002;-256.755;-256.254;-256.684;-256.935;-256.981;-255.956;11:12:50
260;31.7187;30.4159;-256.751;-256.25;-256.684;-256.927;-256.989;-255.956;11:12:50
261;31.75;30.4472;-256.755;-256.25;-256.676;-256.935;-256.981;-255.964;11:12:51
262;31.7735;30.4589;-256.755;-256.25;-256.684;-256.927;-256.989;-255.949;11:12:51
263;31.7891;30.4745;-256.755;-256.246;-256.684;-256.927;-256.981;-255.956;11:12:52
264;31.8126;30.4824;-256.755;-256.25;-256.684;-256.935;-256.974;-255.956;11:12:52
265;31.8439;30.5058;-256.755;-256.25;-256.676;-256.935;-256.981;-255.964;11:12:53
266;31.8674;30.5215;-256.755;-256.25;-256.684;-256.927;-256.981;-255.956;11:12:53
267;31.887;30.5528;-256.755;-256.246;-256.684;-256.935;-256.974;-255.956;11:12:54
268;31.8987;30.5684;-256.755;-256.246;-256.676;-256.935;-256.981;-255.949;11:12:54
269;31.9183;30.5841;-256.751;-256.25;-256.676;-256.935;-256.981;-255.956;11:12:55
270;31.9417;30.6076;-256.751;-256.25;-256.684;-256.927;-256.981;-255.956;11:12:55
271;31.9652;30.631;-256.758;-256.246;-256.684;-256.935;-256.974;-255.949;11:12:56
272;31.9887;30.6389;-256.755;-256.246;-256.676;-256.927;-256.974;-255.956;11:12:56
273;32.0122;30.6545;-256.751;-256.246;-256.684;-256.927;-256.974;-255.956;11:12:57
274;32.0278;30.6663;-256.755;-256.246;-256.684;-256.927;-256.974;-255.956;11:12:57
275;32.0591;30.6976;-256.755;-256.246;-256.684;-256.927;-256.981;-255.956;11:12:58
276;32.0826;30.721;-256.751;-256.246;-256.676;-256.927;-256.966;-255.956;11:12:58
277;32.1061;30.7367;-256.755;-256.25;-256.684;-256.927;-256.974;-255.956;11:12:59
278;32.1139;30.7602;-256.755;-256.246;-256.684;-256.927;-256.966;-255.956;11:12:59
279;32.1256;30.7758;-256.755;-256.246;-256.684;-256.927;-256.974;-255.956;11:13:00
280;32.1569;30.7993;-256.755;-256.246;-256.684;-256.927;-256.974;-255.956;11:13:00
281;32.1726;30.8149;-256.758;-256.246;-256.684;-256.935;-256.981;-255.949;11:13:01
282;32.196;30.8306;-256.751;-256.25;-256.676;-256.927;-256.981;-255.956;11:13:01
283;32.2273;30.8501;-256.751;-256.246;-256.684;-256.927;-256.981;-255.949;11:13:02
284;32.2352;30.8619;-256.751;-256.25;-256.668;-256.919;-256.981;-255.949;11:13:02
285;32.2586;30.8697;-256.751;-256.25;-256.676;-256.927;-256.974;-255.949;11:13:03
286;32.2743;30.8893;-256.751;-256.246;-256.676;-256.927;-256.981;-255.949;11:13:03
287;32.3056;30.9127;-256.751;-256.25;-256.676;-256.927;-256.974;-255.949;11:13:04
288;32.3173;30.9284;-256.755;-256.246;-256.668;-256.919;-256.966;-255.949;11:13:04
289;32.3291;30.9519;-256.751;-256.246;-256.676;-256.927;-256.981;-255.949;11:13:05
290;32.3486;30.9597;-256.751;-256.25;-256.676;-256.927;-256.981;-255.949;11:13:05
291;32.3721;30.9832;-256.755;-256.246;-256.676;-256.927;-256.981;-255.941;11:13:06
