Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time
109;26.2138;26.1786;17.5867;-256.269;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:04:29
110;26.2138;26.1864;17.5867;-256.269;-256.676;-256.888;-256.919;-255.949;0;None;1000;None;11:04:30
111;26.206;26.1864;17.5828;-256.277;-256.676;-256.88;-256.935;-255.941;0;None;1000;None;11:04:30
112;26.2138;26.1786;17.5906;-256.269;-256.668;-256.888;-256.927;-255.937;0;None;1000;None;11:04:31
113;26.206;26.1943;17.5867;-256.269;-256.668;-256.888;-256.927;-255.941;0;None;1000;None;11:04:31
114;26.2216;26.1864;17.5906;-256.269;-256.684;-256.88;-256.927;-255.941;0;None;1000;None;11:04:32
115;26.2138;26.1864;17.5946;-256.277;-256.668;-256.88;-256.919;-255.941;0;None;1000;None;11:04:32
116;26.206;26.1943;17.5906;-256.269;-256.676;-256.88;-256.919;-255.937;0;None;1000;None;11:04:33
117;26.2138;26.1864;17.5906;-256.277;-256.668;-256.888;-256.927;-255.941;0;None;1000;None;11:04:33
118;26.206;26.1943;17.5867;-256.269;-256.668;-256.88;-256.927;-255.941;0;None;1000;None;11:04:34
119;26.2138;26.1943;17.5906;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:34
120;26.2138;26.1943;17.5867;-256.269;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:35
121;26.206;26.2021;17.5946;-256.277;-256.676;-256.88;-256.919;-255.937;0;None;1000;None;11:04:35
122;26.2138;26.2021;17.5867;-256.269;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:04:36
123;26.2138;26.2021;17.5906;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:36
124;26.2216;26.2021;17.5867;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:37
125;26.2216;26.2021;17.5867;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:37
126;26.2216;26.2021;17.5867;-256.277;-256.668;-256.895;-256.927;-255.941;0;None;1000;None;11:04:38
127;26.2295;26.2099;17.5946;-256.277;-256.684;-256.888;-256.919;-255.937;0;None;1000;None;11:04:38
128;26.2295;26.2021;17.5946;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:39
129;26.2295;26.2099;17.5985;-256.277;-256.684;-256.888;-256.919;-255.937;0;None;1000;None;11:04:39
130;26.2295;26.2138;17.5985;-256.269;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:40
131;26.2373;26.206;17.5985;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:40
132;26.2373;26.2099;17.6024;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:41
133;26.2373;26.2138;17.6024;-256.285;-256.676;-256.888;-256.935;-255.941;0;None;1000;None;11:04:41
134;26.2451;26.2138;17.5985;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:42
135;26.2373;26.2138;17.6024;-256.269;-256.676;-256.888;-256.927;-255.949;0;None;1000;None;11:04:42
136;26.2451;26.2177;17.6102;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:43
137;26.2451;26.2138;17.6024;-256.277;-256.668;-256.888;-256.935;-255.941;0;None;1000;None;11:04:43
138;26.2451;26.2177;17.6024;-256.269;-256.676;-256.88;-256.927;-255.937;0;None;1000;None;11:04:44
139;26.2529;26.2216;17.6024;-256.277;-256.676;-256.895;-256.927;-255.937;0;None;1000;None;11:04:44
140;26.2529;26.2177;17.618;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:45
141;26.2451;26.2216;17.6259;-256.277;-256.676;-256.895;-256.919;-255.941;0;None;1000;None;11:04:45
142;26.2608;26.2177;17.6337;-256.277;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:04:46
143;26.2529;26.2177;17.6337;-256.269;-256.676;-256.888;-256.923;-255.941;0;None;1000;None;11:04:46
144;26.2529;26.2177;17.6337;-256.277;-256.676;-256.888;-256.927;-255.949;0;None;1000;None;11:04:47
145;26.2529;26.2177;17.6337;-256.277;-256.676;-256.895;-256.919;-255.937;0;None;1000;None;11:04:47
146;26.2608;26.2216;17.6337;-256.277;-256.668;-256.895;-256.919;-255.941;0;None;1000;None;11:04:48
147;26.2529;26.2177;17.6415;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:48
148;26.2608;26.2177;17.6415;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:49
149;26.2529;26.2216;17.6415;-256.285;-256.684;-256.888;-256.919;-255.937;0;None;1000;None;11:04:49
150;26.2529;26.2216;17.6415;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:50
151;26.2529;26.2177;17.6415;-256.277;-256.684;-256.888;-256.915;-255.941;0;None;1000;None;11:04:50
152;26.2529;26.2216;17.6337;-256.285;-256.668;-256.888;-256.919;-255.937;0;None;1000;None;11:04:51
153;26.2529;26.2256;17.6493;-256.277;-256.676;-256.88;-256.919;-255.941;0;None;1000;None;11:04:51
154;26.2608;26.2256;17.6493;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:52
155;26.2529;26.2216;17.6493;-256.277;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:04:52
156;26.2608;26.2216;17.6493;-256.277;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:53
157;26.2529;26.2216;17.6415;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:53
158;26.2529;26.2256;17.6415;-256.285;-256.668;-256.895;-256.927;-255.941;0;None;1000;None;11:04:54
159;26.2451;26.2216;17.6415;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:54
160;26.2529;26.2216;17.6415;-256.277;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:04:55
161;26.2451;26.2216;17.6337;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:55
162;26.2451;26.2216;17.6337;-256.269;-256.668;-256.888;-256.927;-255.937;0;None;1000;None;11:04:56
163;26.2451;26.2256;17.6337;-256.269;-256.676;-256.888;-256.923;-255.941;0;None;1000;None;11:04:56
164;26.2451;26.2216;17.6337;-256.277;-256.676;-256.895;-256.927;-255.937;0;None;1000;None;11:04:57
165;26.2451;26.2256;17.6415;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:57
166;26.2451;26.2216;17.6337;-256.269;-256.668;-256.888;-256.915;-255.941;0;None;1000;None;11:04:58
167;26.2373;26.2256;17.6415;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:04:58
168;26.2451;26.2256;17.6415;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:04:59
169;26.2451;26.2256;17.6415;-256.269;-256.668;-256.888;-256.919;-255.941;0;None;1000;None;11:04:59
170;26.2529;26.2295;17.6415;-256.277;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:00
171;26.2373;26.2334;17.6415;-256.269;-256.668;-256.888;-256.927;-255.945;0;None;1000;None;11:05:00
172;26.2373;26.2295;17.6337;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:01
173;26.2373;26.2295;17.6415;-256.277;-256.676;-256.895;-256.919;-255.937;0;None;1000;None;11:05:01
174;26.2373;26.2295;17.6415;-256.269;-256.668;-256.888;-256.919;-255.937;0;None;1000;None;11:05:02
175;26.2451;26.2256;17.6337;-256.277;-256.668;-256.895;-256.927;-255.941;0;None;1000;None;11:05:02
176;26.2451;26.2216;17.6337;-256.269;-256.668;-256.888;-256.935;-255.941;0;None;1000;None;11:05:03
177;26.2373;26.2256;17.6337;-256.277;-256.668;-256.895;-256.927;-255.941;0;None;1000;None;11:05:03
178;26.2295;26.2256;17.6259;-256.277;-256.668;-256.888;-256.927;-255.941;0;None;1000;None;11:05:04
179;26.2373;26.2256;17.6259;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:04
180;26.2373;26.2256;17.6337;-256.269;-256.668;-256.88;-256.927;-255.941;0;None;1000;None;11:05:05
181;26.2295;26.2256;17.6259;-256.269;-256.668;-256.888;-256.927;-255.941;0;None;1000;None;11:05:05
182;26.2451;26.2256;17.618;-256.269;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:06
183;26.2373;26.2216;17.6259;-256.269;-256.676;-256.895;-256.927;-255.941;0;None;1000;None;11:05:06
184;26.2451;26.2216;17.618;-256.269;-256.676;-256.888;-256.915;-255.941;0;None;1000;None;11:05:07
185;26.2373;26.2256;17.6259;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:07
186;26.2373;26.2216;17.6102;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:08
187;26.2373;26.2256;17.618;-256.269;-256.668;-256.88;-256.927;-255.941;0;None;1000;None;11:05:08
188;26.2451;26.2256;17.618;-256.277;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:05:09
189;26.2373;26.2256;17.6102;-256.277;-256.676;-256.888;-256.935;-255.941;0;None;1000;None;11:05:09
190;26.2451;26.2256;17.6102;-256.277;-256.668;-256.888;-256.935;-255.949;0;None;1000;None;11:05:10
191;26.2451;26.2256;17.6024;-256.277;-256.668;-256.888;-256.927;-255.949;0;None;1000;None;11:05:10
192;26.2373;26.2256;17.6102;-256.277;-256.676;-256.888;-256.935;-255.941;0;None;1000;None;11:05:11
193;26.2373;26.2256;17.6024;-256.277;-256.668;-256.88;-256.935;-255.941;0;None;1000;None;11:05:11
194;26.2373;26.2256;17.6024;-256.269;-256.668;-256.88;-256.927;-255.941;0;None;1000;None;11:05:12
195;26.2295;26.2256;17.6102;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:12
196;26.2295;26.2256;17.6024;-256.277;-256.668;-256.88;-256.935;-255.949;0;None;1000;None;11:05:13
197;26.2373;26.2256;17.6024;-256.277;-256.676;-256.88;-256.935;-255.949;0;None;1000;None;11:05:13
198;26.2295;26.2216;17.6024;-256.269;-256.676;-256.888;-256.935;-255.949;0;None;1000;None;11:05:14
199;26.2295;26.2256;17.6024;-256.285;-256.676;-256.88;-256.942;-255.941;0;None;1000;None;11:05:14
200;26.2295;26.2216;17.5985;-256.277;-256.676;-256.88;-256.935;-255.941;0;None;1000;None;11:05:15
201;26.2295;26.2216;17.5985;-256.277;-256.676;-256.88;-256.935;-255.949;0;None;1000;None;11:05:15
202;26.2373;26.2216;17.5985;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:16
203;26.2295;26.2256;17.5985;-256.277;-256.676;-256.88;-256.935;-255.937;0;None;1000;None;11:05:16
204;26.2373;26.2216;17.5946;-256.269;-256.668;-256.88;-256.927;-255.937;0;None;1000;None;11:05:17
205;26.2295;26.2216;17.5946;-256.277;-256.668;-256.888;-256.927;-255.941;0;None;1000;None;11:05:17
206;26.2295;26.2216;17.5946;-256.269;-256.668;-256.88;-256.919;-255.941;0;None;1000;None;11:05:18
207;26.2295;26.2216;17.5906;-256.277;-256.676;-256.88;-256.935;-255.945;0;None;1000;None;11:05:18
208;26.2216;26.2216;17.5946;-256.277;-256.668;-256.88;-256.919;-255.937;0;None;1000;None;11:05:19
209;26.2295;26.2216;17.5906;-256.269;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:19
210;26.2295;26.2216;17.5867;-256.277;-256.676;-256.88;-256.935;-255.937;0;None;1000;None;11:05:20
211;26.2216;26.2177;17.5906;-256.269;-256.668;-256.888;-256.927;-255.937;0;None;1000;None;11:05:20
212;26.2216;26.2216;17.5867;-256.269;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:21
213;26.2216;26.2216;17.5906;-256.277;-256.684;-256.888;-256.927;-255.937;0;None;1000;None;11:05:21
214;26.2216;26.2216;17.5828;-256.269;-256.676;-256.888;-256.919;-255.941;0;None;1000;None;11:05:22
215;26.2295;26.2216;17.5828;-256.277;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:05:22
216;26.2295;26.2216;17.5867;-256.269;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:05:23
217;26.2373;26.2216;17.5828;-256.269;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:05:23
218;26.2373;26.2177;17.5867;-256.277;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:24
219;26.2295;26.2216;17.5828;-256.269;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:05:24
220;26.2373;26.2216;17.5828;-256.277;-256.676;-256.895;-256.919;-255.937;0;None;1000;None;11:05:25
221;26.2373;26.2216;17.5828;-256.269;-256.668;-256.888;-256.915;-255.941;0;None;1000;None;11:05:25
222;26.2373;26.2177;17.5828;-256.269;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:26
223;26.2295;26.2216;17.5828;-256.269;-256.676;-256.888;-256.915;-255.941;0;None;1000;None;11:05:26
224;26.2295;26.2216;17.575;-256.269;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:27
225;26.2373;26.2216;17.5828;-256.269;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:27
226;26.2295;26.2216;17.575;-256.269;-256.684;-256.888;-256.927;-255.937;0;None;1000;None;11:05:28
227;26.2373;26.2216;17.575;-256.277;-256.676;-256.888;-256.919;-255.933;0;None;1000;None;11:05:28
228;26.2373;26.2256;17.575;-256.277;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:29
229;26.2373;26.2216;17.575;-256.277;-256.676;-256.888;-256.919;-255.937;0;None;1000;None;11:05:29
230;26.2295;26.2216;17.575;-256.269;-256.676;-256.88;-256.919;-255.937;0;None;1000;None;11:05:30
231;26.2295;26.2256;17.575;-256.285;-256.668;-256.88;-256.919;-255.937;0;None;1000;None;11:05:30
232;26.2295;26.2216;17.5672;-256.277;-256.676;-256.88;-256.927;-255.937;0;None;1000;None;11:05:31
233;26.2373;26.2216;17.5593;-256.277;-256.668;-256.88;-256.927;-255.941;0;None;1000;None;11:05:31
234;26.2216;26.2216;17.5672;-256.277;-256.676;-256.888;-256.927;-255.933;0;None;1000;None;11:05:32
235;26.2295;26.2177;17.5593;-256.285;-256.676;-256.88;-256.927;-255.941;0;None;1000;None;11:05:32
236;26.2216;26.2216;17.5672;-256.285;-256.676;-256.888;-256.927;-255.941;0;None;1000;None;11:05:33
237;26.2216;26.2216;17.5672;-256.277;-256.668;-256.888;-256.935;-255.941;0;None;1000;None;11:05:33
238;26.2216;26.2138;17.5593;-256.285;-256.676;-256.888;-256.927;-255.937;0;None;1000;None;11:05:34
239;26.2295;26.2177;17.5672;-256.277;-256.684;-256.888;-256.919;-255.937;0;None;1000;None;11:05:34
